Category,value
tests,14181949
day,
pos,
est_pos,
total_pos,
APACHE,78410
COCHISE,164755
COCONINO,368529
GILA,97441
GRAHAM,33308
GREENLEE,3634
LA PAZ,26931
MARICOPA,8575375
MOHAVE,300108
NAVAJO,183405
PIMA,2252795
PINAL,911269
SANTA CRUZ,77851
YAVAPAI,301390
YUMA,313000
0_5,
Less than 20 years,2492912
20 - 44 years,6001565
45 - 54 years,1856209
55 - 64 years,1719932
65 years and older,2071745
Unknown,39586
positive,0.097616625190233
