date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,333,322,275,285,205,3
1/10/2021,454,458,385,393,638,6
1/11/2021,466,473,407,410,836,6
1/12/2021,472,479,412,421,1051,6
1/13/2021,491,512,434,446,1364,6
1/14/2021,496,520,447,457,1613,6
1/15/2021,501,527,457,467,2041,6
1/16/2021,516,533,465,479,2399,6
1/17/2021,519,534,468,480,2413,6
1/18/2021,522,539,475,489,2589,6
1/19/2021,539,551,487,504,2794,6
1/2/2021,334,325,278,288,208,3
1/20/2021,548,566,502,528,3172,6
1/21/2021,554,580,514,550,3551,6
1/22/2021,567,588,522,558,3718,6
1/23/2021,593,625,556,593,4076,6
1/24/2021,603,629,562,614,4148,6
1/25/2021,624,649,598,657,4337,6
1/26/2021,646,693,646,715,4552,7
1/27/2021,675,730,688,761,4935,7
1/28/2021,724,769,742,837,5548,8
1/29/2021,765,813,812,905,5916,8
1/3/2021,346,339,289,302,233,3
1/30/2021,767,818,814,910,5934,8
1/31/2021,772,821,818,917,5961,8
1/4/2021,352,348,294,304,254,3
1/5/2021,371,375,308,319,263,3
1/6/2021,392,394,326,343,280,4
1/7/2021,400,401,336,352,310,4
1/8/2021,430,434,365,375,341,5
1/9/2021,448,454,385,391,635,6
10/1/2021,12522,8515,8096,11044,22783,6068
10/10/2021,12670,8595,8185,11096,22836,6146
10/11/2021,12684,8607,8193,11101,22844,6156
10/12/2021,12704,8613,8198,11106,22847,6168
10/13/2021,12722,8631,8203,11109,22851,6180
10/14/2021,12757,8649,8222,11126,22862,6191
10/15/2021,12775,8664,8234,11141,22869,6197
10/16/2021,12807,8693,8248,11150,22873,6751
10/17/2021,12816,8695,8254,11151,22877,6758
10/18/2021,12835,8717,8267,11161,22886,6770
10/19/2021,12853,8725,8278,11173,22894,6777
10/2/2021,12530,8516,8100,11047,22784,6075
10/20/2021,12860,8737,8284,11178,22899,6782
10/21/2021,12871,8748,8292,11192,22907,6789
10/22/2021,12902,8779,8310,11204,22929,6808
10/23/2021,12913,8780,8311,11209,22938,6813
10/24/2021,12918,8781,8314,11214,22947,6814
10/25/2021,12932,8791,8325,11221,22978,6818
10/26/2021,12947,8812,8339,11229,22996,6824
10/27/2021,12962,8828,8352,11241,23022,6826
10/28/2021,12983,8842,8367,11252,23059,6837
10/29/2021,13004,8856,8383,11267,23091,6853
10/3/2021,12535,8517,8102,11047,22784,6076
10/30/2021,13009,8859,8388,11273,23098,6858
10/31/2021,13013,8861,8389,11274,23103,6858
10/4/2021,12556,8522,8118,11051,22792,6083
10/5/2021,12588,8536,8128,11059,22796,6093
10/6/2021,12609,8553,8148,11067,22806,6101
10/7/2021,12633,8565,8160,11078,22815,6118
10/8/2021,12648,8584,8175,11093,22832,6138
10/9/2021,12664,8591,8181,11095,22834,6146
11/1/2021,13032,8872,8398,11284,23130,6868
11/10/2021,13237,9009,8525,11400,23340,6970
11/11/2021,13260,9032,8544,11414,23367,6985
11/12/2021,13302,9072,8573,11445,23415,7062
11/13/2021,13339,9106,8600,11457,23431,7447
11/14/2021,13355,9113,8611,11467,23435,7496
11/15/2021,13364,9131,8618,11476,23450,7560
11/2/2021,13060,8887,8409,11295,23150,6879
11/3/2021,13074,8904,8419,11304,23165,6886
11/4/2021,13106,8920,8434,11321,23212,6894
11/5/2021,13156,8943,8466,11345,23247,6920
11/6/2021,13163,8949,8473,11354,23255,6928
11/7/2021,13174,8951,8475,11356,23262,6930
11/8/2021,13195,8969,8488,11374,23287,6939
11/9/2021,13214,8988,8508,11389,23317,6952
12/1/2020,,1,,1,1,
12/10/2020,,1,,1,1,
12/11/2020,,1,,1,1,
12/12/2020,,1,,1,1,
12/13/2020,,1,,1,1,
12/14/2020,,1,,1,1,
12/15/2020,,1,1,1,1,
12/16/2020,,1,2,1,1,
12/17/2020,,1,7,4,4,
12/18/2020,1,3,8,8,4,
12/19/2020,1,5,10,9,5,
12/2/2020,,1,,1,1,
12/20/2020,1,5,10,9,5,
12/21/2020,3,7,11,13,7,
12/22/2020,71,83,62,62,18,
12/23/2020,178,182,152,153,43,1
12/24/2020,208,210,178,168,53,1
12/25/2020,208,210,178,168,53,1
12/26/2020,210,215,180,179,54,1
12/27/2020,210,215,180,179,54,1
12/28/2020,226,230,200,198,66,1
12/29/2020,242,249,213,217,73,1
12/3/2020,,1,,1,1,
12/30/2020,286,285,248,252,128,1
12/31/2020,330,319,272,282,187,3
12/4/2020,,1,,1,1,
12/5/2020,,1,,1,1,
12/6/2020,,1,,1,1,
12/7/2020,,1,,1,1,
12/8/2020,,1,,1,1,
12/9/2020,,1,,1,1,
2/1/2021,780,837,830,936,6124,8
2/10/2021,1039,1075,1076,1234,8038,15
2/11/2021,1155,1189,1209,1391,9071,18
2/12/2021,1226,1247,1273,1469,9747,22
2/13/2021,1250,1262,1296,1501,9932,23
2/14/2021,1250,1263,1296,1501,9944,23
2/15/2021,1253,1274,1310,1515,10100,23
2/16/2021,1260,1280,1318,1538,10331,25
