Category,value
tests,721782
YUMA,12614
YAVAPAI,21281
SANTA CRUZ,2153
PINAL,43998
PIMA,65231
NAVAJO,5876
MOHAVE,15924
MARICOPA,516162
LA PAZ,1879
GREENLEE,302
GRAHAM,1573
GILA,7009
COCONINO,9568
COCHISE,6560
APACHE,1623
Unknown,655
65 years and older,176381
55 - 64 years,144090
45 - 54 years,130223
20 - 44 years,238799
Less than 20 years,31634
positive,0.2100052370383301
