date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11716,12978,12160,9785,5871,104
1/10/2021,19940,19980,19000,15925,11557,212
1/11/2021,21178,21089,20219,16899,13361,245
1/12/2021,23167,23064,22236,18577,18148,326
1/13/2021,25185,25185,24454,20241,23679,391
1/14/2021,27125,27309,26726,22151,29672,432
1/15/2021,29328,29316,28847,23923,34546,491
1/16/2021,30692,30512,30118,25095,37719,523
1/17/2021,31656,31415,31073,26065,40848,550
1/18/2021,32703,32350,32227,27180,46010,577
1/19/2021,33974,33571,33535,28476,52272,640
1/2/2021,13249,14351,13403,10864,6605,125
1/20/2021,35259,34843,35154,30012,59243,684
1/21/2021,36741,36334,37013,31885,67353,734
1/22/2021,39623,38974,39978,34893,75242,827
1/23/2021,42234,41045,42462,37359,80069,902
1/24/2021,43504,42221,43745,38774,85181,946
1/25/2021,44802,43374,45176,40365,92626,994
1/26/2021,46465,44823,46906,42247,103469,1052
1/27/2021,47950,46134,48411,43894,113826,1087
1/28/2021,49165,47217,49634,45321,124648,1120
1/29/2021,51204,48891,51345,47155,135309,1185
1/3/2021,13987,14934,13908,11304,6843,141
1/30/2021,52947,50294,52938,48727,140296,1243
1/31/2021,53564,50843,53576,49412,143941,1270
1/4/2021,15010,15870,14855,12095,7701,149
1/5/2021,15967,16703,15717,12902,8472,165
1/6/2021,17141,17657,16685,13823,9203,174
1/7/2021,18054,18458,17498,14605,9949,185
1/8/2021,18868,19129,18155,15172,10433,192
1/9/2021,19560,19675,18692,15627,11238,208
10/1/2021,491250,348398,361352,382066,613954,219325
10/10/2021,496716,351286,363672,383832,616330,222067
10/11/2021,497534,351719,364017,384125,616747,222464
10/12/2021,497895,351894,364186,384254,616924,222680
10/13/2021,498475,352199,364463,384462,617263,222954
10/14/2021,499184,352541,364787,384708,617612,223238
10/15/2021,500069,352980,365176,384984,617879,223574
10/16/2021,500680,353220,365402,385159,618022,223828
10/17/2021,501114,353399,365528,385249,618113,223985
10/18/2021,501832,353784,365861,385525,618479,224268
10/19/2021,502454,354145,366096,385748,618783,224559
10/2/2021,491906,348718,361630,382266,614155,219681
10/20/2021,503090,354489,366339,385975,619061,224894
10/21/2021,503713,354833,366621,386177,619341,225155
10/22/2021,504445,355266,366987,386479,619759,225509
10/23/2021,504890,355509,367230,386618,619953,225745
10/24/2021,505181,355672,367374,386747,620114,225882
10/25/2021,505884,356064,367692,387055,620591,226185
10/26/2021,506542,356417,368012,387302,621066,226452
10/27/2021,507223,356768,368379,387602,621545,226754
10/28/2021,507867,357122,368679,387877,622006,227014
10/29/2021,508513,357567,369060,388179,622357,227303
10/3/2021,492210,348860,361735,382359,614264,219833
10/30/2021,508874,357760,369226,388341,622498,227466
10/31/2021,509081,357873,369320,388418,622613,227539
10/4/2021,493027,349259,362074,382597,614704,220203
10/5/2021,493799,349688,362414,382840,615138,220570
10/6/2021,494569,350092,362743,383069,615470,220962
10/7/2021,495093,350412,363005,383293,615742,221247
10/8/2021,495782,350779,363284,383529,615996,221623
10/9/2021,496373,351099,363522,383710,616175,221919
11/1/2021,509708,358180,369616,388654,622985,227763
11/10/2021,514733,360830,371979,390494,625579,230059
11/2/2021,510453,358543,369914,388899,623339,228010
11/3/2021,511028,358834,370188,389094,623641,228283
11/4/2021,511557,359115,370432,389296,623964,228528
11/5/2021,512379,359534,370818,389571,624301,228864
11/6/2021,512870,359801,371086,389750,624514,229185
11/7/2021,513211,360001,371239,389877,624674,229343
11/8/2021,513901,360405,371559,390149,625056,229644
11/9/2021,514572,360735,371869,390420,625471,229936
12/1/2020,37,30,29,18,22,2
12/10/2020,46,38,40,32,43,2
12/11/2020,48,40,40,35,43,2
12/12/2020,49,40,40,37,43,2
12/13/2020,49,41,42,38,44,2
12/14/2020,51,44,42,39,51,2
12/15/2020,57,48,51,48,54,2
12/16/2020,69,62,64,54,58,2
12/17/2020,292,410,373,291,185,5
12/18/2020,677,890,778,555,308,5
12/19/2020,1030,1356,1184,841,438,10
12/2/2020,38,31,29,23,28,2
12/20/2020,1225,1603,1431,1042,526,11
12/21/2020,1925,2441,2196,1598,805,14
12/22/2020,2868,3543,3182,2309,1118,18
12/23/2020,3918,4814,4348,3117,1482,25
12/24/2020,4290,5192,4705,3409,1624,25
12/25/2020,4290,5192,4706,3409,1628,25
12/26/2020,5408,6487,5822,4359,2050,34
12/27/2020,5916,7015,6354,4793,2263,40
12/28/2020,7053,8206,7485,5818,2873,50
12/29/2020,8810,9968,9171,7238,3916,74
12/3/2020,41,31,32,24,30,2
12/30/2020,10663,11938,11142,8887,4919,94
12/31/2020,11607,12870,12043,9651,5310,103
12/4/2020,41,32,32,25,32,2
12/5/2020,41,32,32,25,34,2
12/6/2020,41,32,32,25,34,2
12/7/2020,41,33,36,27,36,2
12/8/2020,43,34,37,28,37,2
12/9/2020,43,34,39,29,41,2
2/1/2021,54412,51616,54384,50418,152470,1308
2/10/2021,63299,59682,63087,60932,243401,1817
2/11/2021,64374,60602,64103,62365,254393,1875
2/12/2021,66168,62063,65641,64347,269596,1973
2/13/2021,68015,63649,67457,66384,279647,2076
2/14/2021,68662,64127,68045,67133,284807,2103
2/15/2021,69325,64750,68714,68032,294242,2148
2/16/2021,70450,65541,69618,69204,304608,2195
2/17/2021,71426,66443,70550,70392,315733,2269
2/18/2021,72274,67163,71333,71456,326674,2303
2/19/2021,73397,68066,72247,72645,335839,2379
2/2/2021,55376,52502,55240,51583,162496,1345
2/20/2021,75089,69460,73620,74228,343887,2481
2/21/2021,75695,70031,74208,74960,348977,2516
2/22/2021,76307,70587,74738,75632,354819,2562
2/23/2021,77428,71457,75758,76898,363045,2628
2/24/2021,78597,72493,76875,78335,372716,2711
2/25/2021,79702,73435,77874,79630,382616,2796
2/26/2021,81238,74723,79165,81379,391878,2885
2/27/2021,82494,75807,80243,82729,398348,2964
2/28/2021,83054,76242,80748,83706,402187,3005
2/3/2021,56198,53297,56075,52567,172918,1398
2/4/2021,57137,54148,57101,53739,183719,1448
2/5/2021,58376,55246,58230,55058,192687,1516
2/6/2021,59624,56311,59374,56286,203318,1595
2/7/2021,60149,56820,59880,56864,208991,1623
2/8/2021,61108,57731,60890,58144,219666,1698
2/9/2021,62194,58727,61952,59512,231565,1767
3/1/2021,83828,76943,81581,85028,407550,3075
3/10/2021,94192,85156,90539,141548,452883,3870
3/11/2021,96290,86848,92324,151556,459154,4009
3/12/2021,98635,88625,94282,160615,464598,4147
3/13/2021,100335,90046,95905,168859,468689,4242
3/14/2021,101593,91139,97072,175131,471215,4319
3/15/2021,103094,92439,98648,183145,475122,4420
3/16/2021,105120,94057,100515,190829,479142,4566
3/17/2021,107739,96381,103122,199633,484438,4755
3/18/2021,110441,98665,105713,207452,489355,4937
3/19/2021,113873,101228,108503,214567,493976,5221
3/2/2021,84654,77696,82393,86958,413590,3128
3/20/2021,116754,103654,111336,219943,497847,5442
3/21/2021,118990,105563,113488,224034,500161,5636
3/22/2021,122243,108422,116632,228540,503320,5959
3/23/2021,126123,111723,120130,233498,506393,6390
3/24/2021,132520,117054,125782,238095,509593,7673
3/25/2021,139715,122759,131889,242286,512772,8972
3/26/2021,146119,127892,137316,246089,515029,10266
3/27/2021,152117,132700,142339,248741,516493,11924
3/28/2021,157238,136555,146487,250455,517416,13412
3/29/2021,164883,142366,152931,252363,518664,15128
3/3/2021,85557,78419,83282,90027,419353,3211
3/30/2021,172566,148106,159277,254557,520003,16919
3/31/2021,180856,154311,166399,257311,521768,19048
3/4/2021,86659,79343,84251,97009,425202,3295
3/5/2021,88256,80438,85444,105007,430273,3443
3/6/2021,89343,81224,86281,111292,434053,3512
3/7/2021,90174,81897,86979,116576,436638,3570
3/8/2021,91275,82799,87953,124765,441794,3646
3/9/2021,92649,83882,89140,132467,446915,3730
4/1/2021,189087,160444,173891,260187,523827,20951
4/10/2021,240116,195363,213476,282215,539256,32296
4/11/2021,243302,197381,215721,283429,540053,33437
4/12/2021,248081,200530,219415,285804,541990,34548
4/13/2021,252383,203192,222416,287711,543421,35589
4/14/2021,256830,205814,225317,289470,544717,36648
4/15/2021,262050,209199,228650,291627,546321,37647
4/16/2021,266459,212101,231754,293582,547710,38562
4/17/2021,269808,214442,234505,295194,548807,39656
