date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,153,141,184,209,246,3
1/10/2021,190,191,258,324,682,10
1/11/2021,194,198,268,340,784,11
1/12/2021,203,209,281,371,909,11
1/13/2021,206,221,305,403,1005,13
1/14/2021,223,244,325,457,1245,16
1/15/2021,231,248,342,483,1331,21
1/16/2021,231,248,343,486,1345,21
1/17/2021,231,248,344,486,1345,21
1/18/2021,238,255,356,496,1372,21
1/19/2021,247,264,369,522,1451,22
1/2/2021,153,143,185,209,247,3
1/20/2021,264,279,397,558,1530,61
1/21/2021,281,301,425,634,1655,112
1/22/2021,318,339,468,710,1764,126
1/23/2021,320,340,468,713,1782,128
1/24/2021,320,340,468,714,1784,128
1/25/2021,324,354,473,726,1845,128
1/26/2021,333,364,484,748,1932,134
1/27/2021,347,375,500,770,2017,149
1/28/2021,374,398,554,873,2137,155
1/29/2021,388,413,578,899,2173,162
1/3/2021,153,143,185,209,247,3
1/30/2021,390,413,578,900,2174,169
1/31/2021,390,414,578,918,2177,173
1/4/2021,156,145,189,213,269,3
1/5/2021,160,150,197,227,318,6
1/6/2021,169,165,211,253,491,10
1/7/2021,177,182,238,305,634,10
1/8/2021,190,191,258,323,675,10
1/9/2021,190,191,258,324,681,10
10/1/2021,2942,1980,2076,2836,4328,5394
10/10/2021,3010,2045,2157,2954,4526,5416
10/11/2021,3011,2050,2162,2958,4539,5417
10/12/2021,3026,2058,2168,2969,4569,5420
10/13/2021,3043,2072,2195,3005,4608,5423
10/14/2021,3052,2083,2210,3014,4631,5425
10/15/2021,3060,2094,2228,3023,4662,5427
10/16/2021,3067,2102,2230,3030,4679,5428
10/17/2021,3069,2105,2232,3032,4680,5428
10/18/2021,3073,2111,2246,3039,4708,5435
10/19/2021,3089,2120,2253,3051,4727,5437
10/2/2021,2948,1987,2082,2847,4342,5395
10/20/2021,3104,2136,2265,3070,4760,5439
10/21/2021,3109,2142,2281,3081,4769,5442
10/22/2021,3118,2151,2289,3089,4789,5449
10/23/2021,3123,2156,2300,3103,4811,5450
10/24/2021,3128,2163,2301,3105,4817,5451
10/25/2021,3136,2168,2314,3118,4836,5455
10/26/2021,3147,2172,2325,3134,4860,5460
10/27/2021,3155,2189,2335,3149,4873,5470
10/28/2021,3165,2198,2344,3171,4891,5474
10/29/2021,3177,2205,2353,3191,4911,5475
10/3/2021,2952,1991,2089,2855,4353,5395
10/30/2021,3180,2209,2357,3200,4916,5476
10/31/2021,3194,2212,2361,3204,4921,5476
10/4/2021,2960,1996,2092,2864,4377,5404
10/5/2021,2972,2008,2112,2887,4409,5405
10/6/2021,2977,2013,2124,2897,4435,5409
