date,Santa Cruz_cume,Santa Cruz
2020-12-01,1,
2020-12-17,9,8
2020-12-18,15,6
2020-12-19,19,4
2020-12-20,21,2
2020-12-21,24,3
2020-12-22,71,47
2020-12-23,97,26
2020-12-24,122,25
2020-12-26,128,6
2020-12-28,171,43
2020-12-29,232,61
2020-12-30,304,72
2020-12-31,369,65
2021-01-01,392,23
2021-01-02,395,3
2021-01-03,401,6
2021-01-04,469,68
2021-01-05,546,77
2021-01-06,666,120
2021-01-07,835,169
2021-01-08,1000,165
2021-01-09,1009,9
2021-01-10,1014,5
2021-01-11,1115,101
2021-01-12,1256,141
2021-01-13,1464,208
2021-01-14,1681,217
2021-01-15,1901,220
2021-01-16,1915,14
2021-01-17,1924,9
2021-01-18,1952,28
2021-01-19,2061,109
2021-01-20,2497,436
2021-01-21,2906,409
2021-01-22,3458,552
2021-01-23,3487,29
2021-01-24,3495,8
2021-01-25,3621,126
2021-01-26,4062,441
2021-01-27,4269,207
2021-01-28,4778,509
2021-01-29,5253,475
2021-01-30,5338,85
2021-01-31,5384,46
2021-02-01,5583,199
2021-02-02,6193,610
2021-02-03,6430,237
2021-02-04,7024,594
2021-02-05,7731,707
2021-02-06,7768,37
2021-02-07,7782,14
2021-02-08,7963,181
2021-02-09,8531,568
2021-02-10,9195,664
2021-02-11,9834,639
2021-02-12,10479,645
2021-02-13,10962,483
2021-02-14,11396,434
2021-02-15,11511,115
2021-02-16,11623,112
2021-02-17,11677,54
2021-02-18,11728,51
2021-02-19,11843,115
2021-02-20,11885,42
2021-02-21,11901,16
2021-02-22,11972,71
2021-02-23,12612,640
2021-02-24,13452,840
2021-02-25,14229,777
2021-02-26,15088,859
2021-02-27,15231,143
2021-02-28,15319,88
2021-03-01,15623,304
2021-03-02,16586,963
2021-03-03,17407,821
2021-03-04,18279,872
2021-03-05,19115,836
2021-03-06,19242,127
2021-03-07,19308,66
2021-03-08,19552,244
2021-03-09,20265,713
2021-03-10,21090,825
2021-03-11,21887,797
2021-03-12,22643,756
2021-03-13,23190,547
2021-03-14,23623,433
2021-03-15,23883,260
2021-03-16,24677,794
2021-03-17,25491,814
2021-03-18,26256,765
2021-03-19,27197,941
2021-03-20,27317,120
2021-03-21,27430,113
2021-03-22,27701,271
2021-03-23,28525,824
2021-03-24,29351,826
2021-03-25,30139,788
2021-03-26,31020,881
