date,Cochise_cume,Cochise
1/1/2021,1,
1/10/2021,2,1
1/11/2021,61,59
1/12/2021,199,138
1/13/2021,273,74
1/14/2021,309,36
1/15/2021,648,339
1/16/2021,1100,452
1/17/2021,1547,447
1/18/2021,1675,128
1/19/2021,1676,1
1/2/2021,1698,22
1/20/2021,1804,106
1/21/2021,1882,78
1/22/2021,2099,217
1/23/2021,2315,216
1/24/2021,2327,12
1/25/2021,2328,1
1/26/2021,2331,3
1/27/2021,2388,57
1/28/2021,2475,87
1/29/2021,2583,108
1/3/2021,2651,68
1/30/2021,2815,164
1/31/2021,3190,375
1/4/2021,3194,4
1/5/2021,3561,367
1/6/2021,3814,253
1/7/2021,4251,437
1/8/2021,4593,342
1/9/2021,5066,473
12/15/2020,5464,398
12/16/2020,5480,16
12/17/2020,5723,243
12/18/2020,6160,437
12/19/2020,6869,709
12/20/2020,7524,655
12/21/2020,7859,335
12/22/2020,8427,568
12/23/2020,8539,112
12/24/2020,8983,444
12/25/2020,9464,481
12/26/2020,10248,784
12/28/2020,11269,1021
12/29/2020,11960,691
12/30/2020,11981,21
12/31/2020,11995,14
2/1/2021,12283,288
2/10/2021,12501,218
2/11/2021,13062,561
2/12/2021,13475,413
2/13/2021,13952,477
2/14/2021,14117,165
2/15/2021,14128,11
2/16/2021,14660,532
2/17/2021,15493,833
2/18/2021,16874,1381
2/19/2021,18911,2037
2/2/2021,20311,1400
2/20/2021,20654,343
2/21/2021,20666,12
2/22/2021,21079,413
2/23/2021,21767,688
2/24/2021,22292,525
2/25/2021,22999,707
2/26/2021,23374,375
2/27/2021,23724,350
2/28/2021,23842,118
2/3/2021,24111,269
2/4/2021,24348,237
2/5/2021,25265,917
2/6/2021,27353,2088
2/7/2021,28823,1470
2/8/2021,29713,890
2/9/2021,29742,29
3/1/2021,30289,547
3/10/2021,30812,523
3/11/2021,32014,1202
3/12/2021,33659,1645
3/13/2021,34728,1069
3/14/2021,35747,1019
3/15/2021,35797,50
3/16/2021,36350,553
3/17/2021,37312,962
3/18/2021,38918,1606
3/19/2021,41039,2121
3/2/2021,42603,1564
3/20/2021,43426,823
3/21/2021,43456,30
3/22/2021,44400,944
3/23/2021,45328,928
3/24/2021,46299,971
3/25/2021,47682,1383
3/26/2021,48709,1027
3/27/2021,49621,912
3/28/2021,49654,33
3/29/2021,50219,565
3/3/2021,50588,369
3/30/2021,51590,1002
3/31/2021,53995,2405
3/4/2021,55499,1504
3/5/2021,56534,1035
3/6/2021,56556,22
3/7/2021,57116,560
3/8/2021,57788,672
3/9/2021,59243,1455
4/1/2021,61512,2269
4/10/2021,62877,1365
4/11/2021,64193,1316
4/12/2021,64239,46
4/13/2021,64939,700
4/14/2021,65865,926
4/15/2021,67511,1646
4/16/2021,69182,1671
4/17/2021,70313,1131
4/18/2021,71096,783
4/19/2021,71184,88
4/2/2021,71895,711
4/20/2021,72447,552
4/21/2021,73567,1120
4/22/2021,75725,2158
4/23/2021,76878,1153
4/24/2021,78208,1330
4/25/2021,78248,40
4/26/2021,78897,649
4/27/2021,79421,524
4/28/2021,80417,996
4/29/2021,81908,1491
4/3/2021,82928,1020
4/30/2021,83759,831
4/4/2021,83789,30
4/5/2021,84291,502
4/6/2021,84802,511
4/7/2021,85815,1013
4/8/2021,86840,1025
4/9/2021,87524,684
5/1/2021,87997,473
5/10/2021,88020,23
5/11/2021,88320,300
5/12/2021,88798,478
5/13/2021,89743,945
5/14/2021,90781,1038
5/15/2021,91506,725
5/16/2021,91970,464
5/17/2021,91999,29
5/18/2021,92340,341
5/19/2021,92654,314
5/2/2021,93424,770
5/20/2021,94694,1270
5/21/2021,95224,530
5/22/2021,95539,315
5/23/2021,95594,55
5/24/2021,96038,444
5/25/2021,96510,472
5/26/2021,97316,806
5/27/2021,98092,776
5/28/2021,98809,717
5/29/2021,99151,342
5/3/2021,99211,60
5/30/2021,99626,415
5/31/2021,99916,290
5/4/2021,100356,440
5/5/2021,101013,657
5/6/2021,101588,575
5/7/2021,101682,94
5/8/2021,101743,61
5/9/2021,101807,64
6/1/2021,102133,326
6/10/2021,102561,428
6/11/2021,103162,601
6/12/2021,103662,500
6/13/2021,103802,140
6/14/2021,103846,44
