date,Maricopa_cume,Maricopa
1/1/2021,72,
1/10/2021,82,10
1/11/2021,87,5
1/12/2021,88,1
1/13/2021,92,4
1/14/2021,95,3
1/15/2021,99,4
1/16/2021,109,10
1/17/2021,113,4
1/18/2021,115,2
1/19/2021,116,1
1/2/2021,122,6
1/20/2021,138,16
1/21/2021,181,43
1/22/2021,1431,1250
1/23/2021,3092,1661
1/24/2021,4776,1684
1/25/2021,5752,976
1/26/2021,9019,3267
1/27/2021,13281,4262
1/28/2021,18103,4822
1/29/2021,19666,1563
1/3/2021,19667,1
1/30/2021,24789,5122
1/31/2021,27109,2320
1/4/2021,32409,5300
1/5/2021,40372,7963
1/6/2021,49189,8817
1/7/2021,52965,3776
1/8/2021,53660,695
1/9/2021,59892,6232
12/1/2020,62590,2698
12/10/2020,67269,4679
12/11/2020,71662,4393
12/12/2020,76693,5031
12/13/2020,81986,5293
12/14/2020,86569,4583
12/15/2020,91221,4652
12/16/2020,93950,2729
12/17/2020,102955,9005
12/18/2020,113750,10795
12/19/2020,125327,11577
12/2/2020,136793,11466
12/20/2020,146657,9864
12/21/2020,153062,6405
12/22/2020,155802,2740
12/23/2020,162656,6854
12/24/2020,174939,12283
12/25/2020,188519,13580
12/26/2020,202824,14305
12/27/2020,220159,17335
12/28/2020,234090,13931
12/29/2020,241269,7179
12/3/2020,252876,11607
12/30/2020,269777,16901
12/31/2020,285606,15829
12/4/2020,299894,14288
12/7/2020,317277,17383
12/8/2020,328664,11387
12/9/2020,332162,3498
2/1/2021,341479,9317
2/10/2021,355969,14490
2/11/2021,370309,14340
2/12/2021,387114,16805
2/13/2021,402299,15185
2/14/2021,416781,14482
2/15/2021,419284,2503
2/16/2021,430610,11326
2/17/2021,448663,18053
2/18/2021,465255,16592
2/19/2021,482482,17227
2/2/2021,509323,26841
2/20/2021,529059,19736
2/21/2021,532953,3894
2/22/2021,542434,9481
2/23/2021,560593,18159
2/24/2021,580165,19572
2/25/2021,600269,20104
2/26/2021,621079,20810
2/27/2021,637300,16221
2/28/2021,640375,3075
2/3/2021,649935,9560
2/4/2021,669431,19496
2/5/2021,690950,21519
2/6/2021,710836,19886
2/7/2021,737604,26768
