date,Yavapai_cume,Yavapai
1/1/2021,1,
1/10/2021,2,1
1/11/2021,3,1
1/12/2021,5,2
1/13/2021,376,371
1/14/2021,807,431
1/15/2021,818,11
1/16/2021,824,6
1/17/2021,829,5
1/18/2021,834,5
1/19/2021,843,9
1/2/2021,1058,215
1/20/2021,1765,707
1/21/2021,1965,200
1/22/2021,1970,5
1/23/2021,2092,122
1/24/2021,2093,1
1/25/2021,2128,35
1/26/2021,2176,48
1/27/2021,2217,41
1/28/2021,2852,635
1/29/2021,3553,701
1/3/2021,3749,196
1/30/2021,3750,1
1/31/2021,3826,76
1/4/2021,4017,191
1/5/2021,4520,503
1/6/2021,4819,299
1/7/2021,4904,85
1/8/2021,5233,329
1/9/2021,5236,3
12/1/2020,5526,290
12/18/2020,6405,879
12/19/2020,7386,981
12/22/2020,8832,1446
12/23/2020,10548,1716
12/24/2020,12050,1502
12/25/2020,13414,1364
12/26/2020,14337,923
12/27/2020,14964,627
12/28/2020,16844,1880
12/29/2020,19002,2158
12/30/2020,20935,1933
12/31/2020,21938,1003
12/6/2020,22908,970
2/1/2021,25089,2181
2/10/2021,27435,2346
2/11/2021,30028,2593
2/12/2021,32002,1974
2/13/2021,33904,1902
2/14/2021,35153,1249
2/15/2021,36183,1030
2/16/2021,37882,1699
2/17/2021,39604,1722
2/18/2021,41941,2337
2/19/2021,43655,1714
2/2/2021,45185,1530
2/20/2021,46487,1302
2/21/2021,47498,1011
2/22/2021,48393,895
2/23/2021,50110,1717
2/24/2021,51033,923
2/25/2021,51552,519
2/26/2021,52070,518
2/27/2021,52306,236
2/28/2021,52491,185
2/3/2021,52704,213
2/4/2021,54249,1545
2/5/2021,57468,3219
2/6/2021,60442,2974
2/7/2021,63786,3344
2/8/2021,64938,1152
2/9/2021,66106,1168
3/1/2021,68971,2865
3/10/2021,71356,2385
3/11/2021,74078,2722
3/12/2021,75785,1707
3/13/2021,77837,2052
3/14/2021,79436,1599
3/15/2021,80989,1553
3/16/2021,83619,2630
3/17/2021,86583,2964
3/18/2021,89527,2944
3/19/2021,91611,2084
3/2/2021,93469,1858
3/20/2021,95173,1704
3/21/2021,96886,1713
3/22/2021,99016,2130
3/23/2021,101356,2340
3/24/2021,103191,1835
3/25/2021,104386,1195
3/26/2021,105561,1175
3/27/2021,106546,985
3/28/2021,106803,257
3/29/2021,107951,1148
3/3/2021,109014,1063
3/30/2021,110335,1321
3/31/2021,111798,1463
3/4/2021,113295,1497
3/5/2021,114257,962
3/6/2021,114495,238
3/7/2021,115584,1089
3/8/2021,116736,1152
3/9/2021,118033,1297
4/1/2021,119759,1726
4/10/2021,121528,1769
4/11/2021,122636,1108
4/12/2021,123032,396
4/13/2021,124569,1537
4/14/2021,126314,1745
4/15/2021,127945,1631
4/16/2021,130032,2087
4/17/2021,132313,2281
4/18/2021,133275,962
4/19/2021,133999,724
4/2/2021,135345,1346
4/20/2021,136200,855
4/21/2021,137869,1669
4/22/2021,139620,1751
4/23/2021,141251,1631
4/24/2021,143025,1774
4/25/2021,143876,851
4/26/2021,145572,1696
4/27/2021,146486,914
4/28/2021,147962,1476
4/29/2021,149594,1632
4/3/2021,151308,1714
4/30/2021,152792,1484
4/4/2021,153436,644
4/5/2021,154778,1342
4/6/2021,155732,954
4/7/2021,156923,1191
4/8/2021,157793,870
4/9/2021,158944,1151
5/1/2021,159618,674
5/10/2021,159927,309
5/11/2021,160707,780
5/12/2021,161310,603
5/13/2021,161922,612
5/14/2021,162466,544
5/15/2021,163070,604
5/16/2021,163524,454
5/17/2021,163653,129
5/18/2021,164238,585
5/19/2021,164753,515
5/2/2021,165409,656
5/20/2021,165925,516
5/21/2021,166647,722
5/22/2021,167059,412
5/23/2021,167220,161
5/24/2021,167622,402
5/25/2021,168098,476
5/26/2021,168597,499
5/27/2021,169218,621
5/28/2021,169720,502
5/29/2021,169950,230
5/3/2021,170087,137
5/30/2021,170436,349
5/31/2021,170798,362
5/4/2021,171212,414
5/5/2021,171528,316
5/6/2021,171925,397
5/7/2021,172102,177
5/8/2021,172309,207
5/9/2021,172390,81
6/1/2021,172753,363
6/10/2021,173114,361
6/11/2021,173454,340
6/12/2021,173875,421
