date,Arizona_cume,Arizona
2020-12-01 00:00:00,39,
2020-12-02 00:00:00,47,8
2020-12-03 00:00:00,55,8
2020-12-04 00:00:00,59,4
2020-12-05 00:00:00,60,1
2020-12-07 00:00:00,64,4
2020-12-08 00:00:00,67,3
2020-12-09 00:00:00,72,5
2020-12-10 00:00:00,79,7
2020-12-11 00:00:00,86,7
2020-12-12 00:00:00,91,5
2020-12-13 00:00:00,94,3
2020-12-14 00:00:00,102,8
2020-12-15 00:00:00,137,35
2020-12-16 00:00:00,699,562
2020-12-17 00:00:00,3789,3090
2020-12-18 00:00:00,7371,3582
2020-12-19 00:00:00,9923,2552
2020-12-20 00:00:00,10938,1015
2020-12-21 00:00:00,16411,5473
2020-12-22 00:00:00,24126,7715
2020-12-23 00:00:00,33759,9633
2020-12-24 00:00:00,37555,3796
2020-12-25 00:00:00,37692,137
2020-12-26 00:00:00,44201,6509
2020-12-27 00:00:00,46843,2642
2020-12-28 00:00:00,56041,9198
2020-12-29 00:00:00,68785,12744
2020-12-30 00:00:00,83547,14762
2020-12-31 00:00:00,91308,7761
2021-01-01 00:00:00,92026,718
2021-01-02 00:00:00,99570,7544
2021-01-03 00:00:00,102760,3190
2021-01-04 00:00:00,111331,8571
2021-01-05 00:00:00,120146,8815
2021-01-06 00:00:00,131989,11843
2021-01-07 00:00:00,144496,12507
2021-01-08 00:00:00,156407,11911
2021-01-09 00:00:00,164324,7917
2021-01-10 00:00:00,167528,3204
2021-01-11 00:00:00,183111,15583
2021-01-12 00:00:00,206197,23086
2021-01-13 00:00:00,231237,25040
2021-01-14 00:00:00,255830,24593
2021-01-15 00:00:00,280588,24758
2021-01-16 00:00:00,296293,15705
2021-01-17 00:00:00,305595,9302
2021-01-18 00:00:00,324500,18905
2021-01-19 00:00:00,351171,26671
2021-01-20 00:00:00,382724,31553
2021-01-21 00:00:00,417874,35150
2021-01-22 00:00:00,455592,37718
2021-01-23 00:00:00,484124,28532
2021-01-24 00:00:00,500370,16246
2021-01-25 00:00:00,529463,29093
2021-01-26 00:00:00,566039,36576
2021-01-27 00:00:00,605520,39481
2021-01-28 00:00:00,644980,39460
2021-01-29 00:00:00,684597,39617
2021-01-30 00:00:00,710802,26205
2021-01-31 00:00:00,722368,11566
2021-02-01 00:00:00,752162,29794
2021-02-02 00:00:00,790451,38289
2021-02-03 00:00:00,833975,43524
2021-02-04 00:00:00,880116,46141
2021-02-05 00:00:00,923771,43655
2021-02-06 00:00:00,961830,38059
2021-02-07 00:00:00,978130,16300
2021-02-08 00:00:00,1016629,38499
2021-02-09 00:00:00,1060695,44066
2021-02-10 00:00:00,1111036,50341
2021-02-11 00:00:00,1161748,50712
2021-02-12 00:00:00,1222763,61015
2021-02-13 00:00:00,1268316,45553
2021-02-14 00:00:00,1285629,17313
2021-02-15 00:00:00,1316827,31198
2021-02-16 00:00:00,1361215,44388
2021-02-17 00:00:00,1408009,46794
2021-02-18 00:00:00,1452687,44678
2021-02-19 00:00:00,1494884,42197
2021-02-20 00:00:00,1529868,34984
2021-02-21 00:00:00,1544725,14857
2021-02-22 00:00:00,1572587,27862
2021-02-23 00:00:00,1616635,44048
2021-02-24 00:00:00,1673220,56585
2021-02-25 00:00:00,1733427,60207
2021-02-26 00:00:00,1800100,66673
2021-02-27 00:00:00,1851813,51713
2021-02-28 00:00:00,1877294,25481
2021-03-01 00:00:00,1922511,45217
2021-03-02 00:00:00,1972973,50462
2021-03-03 00:00:00,2031491,58518
2021-03-04 00:00:00,2089133,57642
2021-03-05 00:00:00,2147370,58237
2021-03-06 00:00:00,2191938,44568
2021-03-07 00:00:00,2217955,26017
2021-03-08 00:00:00,2268852,50897
2021-03-09 00:00:00,2325499,56647
2021-03-10 00:00:00,2392532,67033
2021-03-11 00:00:00,2462598,70066
2021-03-12 00:00:00,2535551,72953
2021-03-13 00:00:00,2586835,51284
2021-03-14 00:00:00,2615555,28720
2021-03-15 00:00:00,2662443,46888
2021-03-16 00:00:00,2716668,54225
2021-03-17 00:00:00,2778746,62078
2021-03-18 00:00:00,2841318,62572
2021-03-19 00:00:00,2900836,59518
2021-03-20 00:00:00,2947193,46357
2021-03-21 00:00:00,2978098,30905
2021-03-22 00:00:00,3020927,42829
2021-03-23 00:00:00,3069383,48456
2021-03-24 00:00:00,3132368,62985
2021-03-25 00:00:00,3203009,70641
2021-03-26 00:00:00,3272587,69578
2021-03-27 00:00:00,3325125,52538
2021-03-28 00:00:00,3362831,37706
2021-03-29 00:00:00,3422646,59815
2021-03-30 00:00:00,3488787,66141
2021-03-31 00:00:00,3564437,75650
2021-04-01 00:00:00,3637668,73231
2021-04-02 00:00:00,3705218,67550
2021-04-03 00:00:00,3753526,48308
2021-04-04 00:00:00,3774375,20849
2021-04-05 00:00:00,3831446,57071
2021-04-06 00:00:00,3895815,64369
2021-04-07 00:00:00,3968969,73154
2021-04-08 00:00:00,4042336,73367
2021-04-09 00:00:00,4110786,68450
2021-04-10 00:00:00,4157938,47152
2021-04-11 00:00:00,4188479,30541
2021-04-12 00:00:00,4239426,50947
2021-04-13 00:00:00,4288892,49466
2021-04-14 00:00:00,4347968,59076
2021-04-15 00:00:00,4410991,63023
2021-04-16 00:00:00,4472637,61646
2021-04-17 00:00:00,4514469,41832
2021-04-18 00:00:00,4543546,29077
2021-04-19 00:00:00,4594634,51088
2021-04-20 00:00:00,4646650,52016
2021-04-21 00:00:00,4703704,57054
2021-04-22 00:00:00,4762452,58748
2021-04-23 00:00:00,4815414,52962
2021-04-24 00:00:00,4850810,35396
2021-04-25 00:00:00,4874633,23823
2021-04-26 00:00:00,4909818,35185
2021-04-27 00:00:00,4949587,39769
2021-04-28 00:00:00,4991976,42389
2021-04-29 00:00:00,5017840,25864
