date,Yavapai_cume,Yavapai
1/1/2021,1,
1/10/2021,2,1
1/11/2021,3,1
1/12/2021,5,2
1/13/2021,8,3
1/14/2021,11,3
1/15/2021,14,3
1/16/2021,17,3
1/17/2021,382,365
1/18/2021,822,440
1/19/2021,872,50
1/2/2021,888,16
1/20/2021,926,38
1/21/2021,940,14
1/22/2021,1016,76
1/23/2021,1320,304
1/24/2021,2068,748
1/25/2021,2210,142
1/26/2021,2238,28
1/27/2021,2357,119
1/28/2021,2361,4
1/29/2021,2404,43
1/3/2021,2476,72
1/30/2021,2564,88
1/31/2021,3226,662
1/4/2021,3965,739
1/5/2021,4149,184
1/6/2021,4158,9
1/7/2021,4236,78
1/8/2021,4457,221
1/9/2021,4921,464
10/1/2021,5247,326
10/10/2021,5358,111
10/11/2021,5656,298
10/12/2021,5687,31
10/13/2021,5891,204
10/14/2021,6631,740
10/15/2021,7574,943
10/16/2021,8998,1424
10/17/2021,10672,1674
10/18/2021,12087,1415
10/19/2021,13422,1335
10/2/2021,14275,853
10/20/2021,14772,497
10/21/2021,16524,1752
10/22/2021,18487,1963
10/23/2021,20260,1773
10/24/2021,21211,951
10/25/2021,22125,914
10/26/2021,24077,1952
10/3/2021,26287,2210
10/4/2021,28756,2469
10/5/2021,30679,1923
10/6/2021,32539,1860
10/7/2021,33792,1253
10/8/2021,34798,1006
10/9/2021,36337,1539
12/1/2020,37889,1552
12/12/2020,40000,2111
12/16/2020,41647,1647
12/17/2020,43201,1554
12/19/2020,44490,1289
12/20/2020,45492,1002
12/21/2020,46268,776
12/22/2020,47731,1463
12/23/2020,48692,961
12/24/2020,49279,587
12/25/2020,49850,571
12/26/2020,50135,285
12/27/2020,50351,216
12/28/2020,50648,297
12/29/2020,52076,1428
12/30/2020,55056,2980
12/31/2020,57855,2799
12/6/2020,61002,3147
2/1/2021,62178,1176
2/10/2021,63327,1149
2/11/2021,65880,2553
2/12/2021,68159,2279
2/13/2021,70834,2675
2/14/2021,72509,1675
2/15/2021,74506,1997
2/16/2021,76142,1636
2/17/2021,77720,1578
2/18/2021,80250,2530
2/19/2021,83077,2827
2/2/2021,85961,2884
2/20/2021,87977,2016
2/21/2021,89811,1834
2/22/2021,91564,1753
2/23/2021,93252,1688
2/24/2021,95288,2036
2/25/2021,97466,2178
2/26/2021,99288,1822
2/27/2021,100565,1277
2/28/2021,101823,1258
2/3/2021,102788,965
2/4/2021,103069,281
2/5/2021,104177,1108
2/6/2021,105284,1107
2/7/2021,106675,1391
2/8/2021,108103,1428
2/9/2021,109569,1466
3/1/2021,110429,860
3/10/2021,110636,207
3/11/2021,111655,1019
3/12/2021,112737,1082
3/13/2021,113890,1153
3/14/2021,115248,1358
3/15/2021,116584,1336
3/16/2021,117395,811
3/17/2021,117606,211
3/18/2021,118988,1382
3/19/2021,120602,1614
3/2/2021,122136,1534
3/20/2021,123948,1812
3/21/2021,125857,1909
3/22/2021,126663,806
3/23/2021,127332,669
3/24/2021,128594,1262
3/25/2021,129403,809
3/26/2021,130950,1547
3/27/2021,132649,1699
3/28/2021,134152,1503
3/29/2021,135816,1664
3/3/2021,136572,756
3/30/2021,138144,1572
3/31/2021,139017,873
3/4/2021,140304,1287
3/5/2021,141801,1497
3/6/2021,143262,1461
3/7/2021,144490,1228
3/8/2021,144991,501
3/9/2021,146166,1175
4/1/2021,147013,847
4/10/2021,148099,1086
4/11/2021,148943,844
4/12/2021,149922,979
4/13/2021,150520,598
4/14/2021,150737,217
4/15/2021,151469,732
4/16/2021,152353,884
4/17/2021,152993,640
4/18/2021,153591,598
4/19/2021,154194,603
4/2/2021,154653,459
4/20/2021,154812,159
4/21/2021,155410,598
4/22/2021,155931,521
4/23/2021,156635,704
4/24/2021,157186,551
4/25/2021,157916,730
4/26/2021,158378,462
4/27/2021,158560,182
4/28/2021,158991,431
4/29/2021,159493,502
4/3/2021,160069,576
4/30/2021,160742,673
4/4/2021,161251,509
4/5/2021,161523,272
4/6/2021,161708,185
4/7/2021,162097,389
4/8/2021,162481,384
4/9/2021,162894,413
5/1/2021,163260,366
5/10/2021,163690,430
5/11/2021,163885,195
5/12/2021,164028,143
5/13/2021,164127,99
5/14/2021,164527,400
