date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,638,732,569,438,357,3
1/10/2021,1152,1144,940,792,712,15
1/11/2021,1223,1229,1017,844,778,16
1/12/2021,1330,1314,1090,929,975,17
1/13/2021,1392,1379,1170,1005,1234,18
1/14/2021,1491,1465,1264,1092,1505,18
1/15/2021,1606,1561,1342,1184,2249,19
1/16/2021,1617,1577,1357,1208,2352,19
1/17/2021,1623,1585,1365,1212,2359,19
1/18/2021,1692,1657,1421,1265,2424,20
1/19/2021,1780,1722,1486,1344,2681,21
1/2/2021,664,748,577,453,367,3
1/20/2021,2033,1996,1810,1632,2897,26
1/21/2021,2183,2107,1911,1732,3106,27
1/22/2021,2278,2184,2010,1845,3444,28
1/23/2021,2323,2217,2044,1882,3643,31
1/24/2021,2328,2220,2044,1883,3662,31
1/25/2021,2377,2271,2107,1984,3968,32
1/26/2021,2439,2324,2163,2067,4329,35
1/27/2021,2693,2465,2314,2229,4708,38
1/28/2021,2888,2589,2445,2388,5112,44
1/29/2021,2985,2673,2526,2496,5451,48
1/3/2021,664,749,577,454,369,3
1/30/2021,3046,2716,2554,2534,5569,56
1/31/2021,3056,2718,2555,2539,5593,56
1/4/2021,734,824,636,523,430,4
1/5/2021,820,897,689,588,496,8
1/6/2021,902,944,743,641,561,10
1/7/2021,1018,1029,830,708,661,11
1/8/2021,1138,1136,928,772,702,15
1/9/2021,1152,1143,938,789,710,15
10/1/2021,22365,11758,11051,12794,19006,8472
10/10/2021,22495,11811,11104,12826,19054,8546
10/11/2021,22504,11817,11109,12828,19060,8550
10/12/2021,22510,11821,11111,12828,19061,8559
10/13/2021,22526,11825,11121,12832,19074,8567
10/14/2021,22540,11827,11122,12843,19080,8575
10/15/2021,22554,11835,11131,12846,19087,8583
10/16/2021,22568,11835,11133,12851,19088,8589
10/17/2021,22587,11838,11136,12851,19089,8597
10/18/2021,22598,11847,11140,12856,19097,8601
10/19/2021,22617,11851,11142,12861,19101,8607
10/2/2021,22378,11758,11052,12794,19011,8477
10/20/2021,22631,11859,11151,12864,19109,8616
10/21/2021,22646,11866,11154,12871,19114,8621
10/22/2021,22667,11880,11163,12888,19140,8627
10/23/2021,22680,11886,11168,12895,19150,8636
10/24/2021,22685,11890,11170,12896,19156,8637
10/25/2021,22698,11898,11179,12904,19173,8645
10/26/2021,22702,11899,11182,12909,19178,8649
10/3/2021,22390,11758,11056,12797,19013,8488
10/4/2021,22412,11761,11062,12804,19022,8493
10/5/2021,22425,11765,11066,12809,19029,8499
10/6/2021,22449,11783,11077,12814,19035,8512
10/7/2021,22459,11793,11083,12821,19038,8521
10/8/2021,22478,11806,11101,12824,19041,8534
10/9/2021,22488,11809,11103,12826,19050,8541
12/1/2020,,,,1,,
12/10/2020,,1,,1,,
12/11/2020,,1,,1,,
12/12/2020,1,1,,1,,
12/13/2020,1,1,,1,,
12/14/2020,1,1,,1,,
12/15/2020,2,3,,3,1,
12/16/2020,25,42,32,25,14,
12/17/2020,53,77,62,52,19,
12/18/2020,100,135,108,83,38,
