date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,179,184,162,187,241,5
1/10/2021,273,304,302,313,518,8
1/11/2021,280,316,310,328,564,8
1/12/2021,289,323,324,357,629,11
1/13/2021,300,332,336,374,727,11
1/14/2021,316,363,364,422,849,12
1/15/2021,424,478,471,548,977,32
1/16/2021,427,478,472,548,1032,32
1/17/2021,428,478,472,548,1034,32
1/18/2021,441,482,486,561,1109,32
1/19/2021,449,495,494,581,1162,33
1/2/2021,180,184,162,188,242,5
1/20/2021,474,506,510,601,1242,33
1/21/2021,489,514,518,624,1374,34
1/22/2021,555,571,554,665,1438,40
1/23/2021,561,582,564,672,1646,40
1/24/2021,562,582,566,672,1646,40
1/25/2021,576,592,583,689,1691,41
1/26/2021,585,598,587,702,1761,41
1/27/2021,611,612,610,720,1870,43
1/28/2021,636,641,649,750,1953,43
1/29/2021,681,671,670,783,2174,52
1/3/2021,180,184,162,188,242,5
1/30/2021,716,697,691,790,2180,55
1/31/2021,716,697,691,791,2180,55
1/4/2021,199,217,197,208,276,6
1/5/2021,210,231,213,224,330,7
1/6/2021,228,256,229,246,366,8
1/7/2021,251,271,252,264,458,8
1/8/2021,273,304,302,313,517,8
1/9/2021,273,304,302,313,518,8
12/17/2020,24,17,10,19,9,1
12/18/2020,41,34,21,37,13,1
12/19/2020,41,34,21,37,13,1
12/20/2020,41,34,21,37,13,2
12/21/2020,56,44,30,46,17,2
12/22/2020,61,58,38,59,23,2
12/23/2020,92,89,74,82,33,2
12/24/2020,110,100,80,99,42,2
12/25/2020,110,100,80,99,42,2
12/26/2020,111,102,82,100,46,2
12/27/2020,112,102,83,100,46,2
12/28/2020,133,123,100,126,110,4
12/29/2020,154,149,123,141,178,4
12/30/2020,165,171,144,168,215,5
12/31/2020,179,182,162,187,239,5
2/1/2021,726,706,701,796,2228,56
2/10/2021,869,777,793,892,3007,73
2/11/2021,889,804,829,925,3076,75
2/12/2021,925,830,852,972,3146,81
2/13/2021,930,835,853,988,3288,81
2/14/2021,930,835,853,988,3288,81
2/15/2021,935,838,858,991,3320,81
2/16/2021,953,850,869,1009,3358,84
2/17/2021,966,861,879,1019,3403,86
2/18/2021,1004,902,922,1047,3441,96
2/19/2021,1039,927,944,1071,3467,99
2/2/2021,736,714,713,807,2291,57
2/20/2021,1048,932,951,1080,3481,116
2/21/2021,1048,932,951,1080,3481,116
2/22/2021,1062,938,961,1091,3503,119
2/23/2021,1080,952,974,1108,3542,121
2/24/2021,1103,966,991,1126,3575,125
2/25/2021,1128,987,1010,1150,3624,126
2/26/2021,1136,999,1022,1168,3658,126
2/27/2021,1142,1009,1024,1170,3660,127
2/28/2021,1142,1009,1025,1170,3668,127
2/3/2021,748,725,720,813,2424,58
2/4/2021,753,732,727,824,2518,59
2/5/2021,771,740,746,848,2593,60
2/6/2021,804,754,757,860,2784,63
2/7/2021,804,754,757,860,2784,63
2/8/2021,837,762,764,867,2842,71
2/9/2021,848,767,774,873,2915,72
3/1/2021,1163,1025,1042,1194,3693,134
3/10/2021,1320,1138,1161,1502,3893,149
3/11/2021,1340,1151,1179,1563,3922,149
3/12/2021,1407,1195,1218,1654,3955,155
3/13/2021,1413,1198,1224,1729,3969,157
3/14/2021,1414,1198,1224,1729,3971,157
3/15/2021,1426,1213,1245,1811,4031,160
3/16/2021,1432,1223,1256,1864,4058,160
3/17/2021,1454,1238,1282,1925,4101,163
3/18/2021,1476,1248,1307,1957,4135,166
3/19/2021,1505,1258,1328,1981,4154,175
3/2/2021,1191,1042,1063,1236,3716,137
3/20/2021,1508,1258,1328,1985,4160,175
3/21/2021,1509,1259,1329,1985,4161,175
3/22/2021,1539,1292,1360,1997,4173,176
3/23/2021,1579,1316,1391,2036,4188,183
3/24/2021,1623,1338,1421,2074,4216,193
3/25/2021,1659,1361,1455,2113,4235,194
3/26/2021,1699,1390,1488,2150,4257,199
3/27/2021,1733,1415,1502,2157,4268,212
3/28/2021,1733,1415,1502,2157,4269,212
3/29/2021,1749,1430,1532,2204,4285,219
3/3/2021,1229,1068,1080,1274,3773,141
3/30/2021,1771,1449,1553,2225,4302,222
3/31/2021,1804,1479,1624,2274,4321,224
3/4/2021,1257,1089,1102,1320,3799,144
3/5/2021,1262,1099,1113,1343,3810,145
3/6/2021,1269,1101,1118,1357,3816,146
3/7/2021,1270,1101,1118,1357,3817,147
3/8/2021,1280,1109,1131,1389,3843,147
3/9/2021,1299,1123,1147,1440,3866,148
4/1/2021,1849,1507,1658,2318,4331,229
4/10/2021,2075,1730,1832,2441,4414,275
4/11/2021,2075,1730,1832,2444,4415,275
4/12/2021,2082,1736,1842,2455,4427,276
4/13/2021,2096,1741,1847,2462,4442,276
4/14/2021,2110,1800,1879,2467,4452,279
4/15/2021,2123,1814,1888,2480,4463,281
4/16/2021,2148,1827,1904,2499,4480,286
4/17/2021,2148,1830,1906,2500,4481,287
4/18/2021,2148,1830,1906,2500,4481,287
4/19/2021,2162,1831,1911,2510,4485,289
4/2/2021,1864,1523,1674,2327,4338,239
4/20/2021,2192,1836,1923,2516,4497,294
4/21/2021,2240,1865,1935,2523,4505,295
4/22/2021,2263,1900,1960,2536,4516,297
4/23/2021,2286,1921,1968,2547,4528,302
4/24/2021,2296,1926,1972,2550,4533,305
4/25/2021,2296,1926,1972,2550,4533,305
4/26/2021,2299,1930,1982,2558,4547,305
4/27/2021,2309,1938,1991,2572,4555,306
4/28/2021,2334,1949,1996,2582,4568,309
4/29/2021,2357,1959,2008,2593,4583,313
4/3/2021,1865,1525,1676,2332,4339,239
4/30/2021,2364,1963,2010,2598,4588,315
4/4/2021,1871,1525,1677,2334,4339,239
4/5/2021,1884,1538,1686,2344,4347,241
4/6/2021,1925,1562,1713,2374,4361,248
4/7/2021,2003,1662,1748,2398,4382,255
4/8/2021,2044,1702,1812,2421,4401,267
4/9/2021,2061,1720,1824,2434,4406,272
5/1/2021,2368,1963,2012,2600,4588,316
5/10/2021,2414,2004,2045,2639,4616,342
5/11/2021,2418,2007,2048,2647,4620,342
5/12/2021,2431,2007,2060,2653,4625,344
5/13/2021,2450,2015,2069,2661,4634,348
5/14/2021,2467,2022,2072,2670,4637,375
5/15/2021,2470,2025,2075,2670,4639,379
5/16/2021,2473,2025,2075,2671,4639,381
5/17/2021,2478,2035,2085,2677,4646,386
5/18/2021,2481,2041,2087,2681,4647,397
5/19/2021,2493,2044,2099,2688,4651,401
5/2/2021,2369,1963,2013,2601,4588,316
5/20/2021,2498,2053,2106,2692,4657,407
5/21/2021,2506,2061,2110,2697,4663,422
5/22/2021,2512,2061,2112,2702,4664,441
5/23/2021,2513,2062,2112,2703,4665,441
5/24/2021,2522,2066,2118,2710,4665,452
5/25/2021,2527,2075,2123,2714,4671,463
5/26/2021,2539,2077,2127,2716,4672,467
5/27/2021,2556,2084,2134,2724,4675,474
5/28/2021,2565,2088,2139,2731,4675,484
5/29/2021,2568,2089,2140,2731,4675,484
5/3/2021,2372,1965,2018,2606,4592,317
5/30/2021,2568,2089,2140,2731,4675,484
5/31/2021,2570,2090,2140,2731,4675,487
5/4/2021,2383,1974,2026,2613,4601,318
5/5/2021,2391,1982,2032,2620,4607,324
5/6/2021,2400,1993,2035,2630,4611,336
5/7/2021,2404,1994,2039,2635,4613,340
5/8/2021,2409,2001,2042,2637,4613,341
5/9/2021,2409,2001,2043,2637,4613,341
6/1/2021,2579,2101,2144,2738,4679,497
6/10/2021,2636,2140,2181,2780,4715,551
6/11/2021,2640,2142,2182,2782,4715,556
6/12/2021,2641,2143,2183,2785,4716,558
6/13/2021,2642,2143,2183,2785,4716,558
6/14/2021,2651,2148,2190,2790,4718,572
6/15/2021,2655,2152,2195,2792,4720,586
6/16/2021,2660,2153,2198,2793,4721,590
6/17/2021,2665,2156,2199,2795,4723,605
6/18/2021,2682,2160,2204,2799,4728,611
6/19/2021,2685,2160,2205,2800,4730,616
6/2/2021,2584,2107,2148,2744,4685,501
6/20/2021,2685,2160,2206,2803,4730,617
6/21/2021,2688,2162,2210,2807,4735,624
6/22/2021,2691,2167,2211,2812,4736,631
6/23/2021,2693,2169,2212,2815,4738,637
6/24/2021,2698,2174,2214,2817,4738,641
6/25/2021,2704,2177,2217,2820,4743,656
6/26/2021,2706,2177,2221,2821,4744,657
6/27/2021,2706,2177,2221,2822,4744,657
6/28/2021,2712,2184,2225,2826,4745,666
6/29/2021,2724,2186,2227,2828,4746,674
6/3/2021,2593,2111,2150,2748,4690,503
6/30/2021,2735,2192,2233,2832,4747,690
6/4/2021,2606,2116,2158,2755,4692,511
6/5/2021,2608,2119,2159,2758,4694,513
6/6/2021,2612,2119,2159,2760,4694,513
6/7/2021,2615,2119,2161,2762,4697,525
6/8/2021,2618,2122,2171,2764,4700,538
6/9/2021,2623,2128,2174,2765,4704,541
7/1/2021,2741,2195,2236,2835,4748,700
7/10/2021,2781,2221,2251,2855,4768,758
7/11/2021,2782,2221,2252,2855,4768,758
7/12/2021,2791,2223,2254,2857,4769,766
7/13/2021,2797,2225,2257,2857,4771,778
7/14/2021,2809,2235,2258,2858,4776,787
7/15/2021,2816,2243,2261,2865,4779,796
7/16/2021,2821,2245,2267,2867,4784,801
7/17/2021,2825,2246,2268,2867,4784,806
7/18/2021,2828,2246,2268,2868,4784,808
7/19/2021,2838,2254,2271,2871,4787,830
7/2/2021,2743,2198,2240,2838,4750,706
