date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,643,727,562,430,348,3
1/10/2021,1162,1133,936,781,698,15
1/11/2021,1235,1218,1013,831,762,16
1/12/2021,1342,1306,1085,915,957,17
1/13/2021,1404,1371,1163,993,1211,18
1/14/2021,1505,1456,1256,1080,1479,18
1/15/2021,1620,1553,1333,1178,2216,19
1/16/2021,1631,1569,1348,1201,2319,19
1/17/2021,1637,1578,1355,1205,2326,19
1/18/2021,1705,1650,1410,1258,2391,22
1/19/2021,1793,1715,1476,1335,2647,23
1/2/2021,670,742,570,445,358,3
1/20/2021,2047,1991,1800,1622,2856,28
1/21/2021,2200,2098,1901,1722,3063,29
1/22/2021,2295,2175,1997,1835,3398,30
1/23/2021,2340,2208,2033,1872,3595,33
1/24/2021,2345,2211,2033,1873,3613,33
1/25/2021,2394,2262,2096,1974,3917,34
1/26/2021,2457,2316,2150,2058,4275,37
1/27/2021,2710,2458,2299,2221,4652,41
1/28/2021,2902,2581,2426,2381,5056,48
1/29/2021,3002,2661,2506,2491,5392,52
1/3/2021,670,743,570,446,360,3
1/30/2021,3062,2706,2532,2529,5510,60
1/31/2021,3072,2708,2533,2534,5532,60
1/4/2021,742,818,628,514,420,4
1/5/2021,827,888,683,578,485,8
1/6/2021,909,937,738,630,550,10
1/7/2021,1026,1020,826,696,649,11
1/8/2021,1148,1125,924,761,688,15
1/9/2021,1162,1132,934,778,696,15
12/1/2020,,,,1,,
12/10/2020,,1,,1,,
12/11/2020,,1,,1,,
12/12/2020,1,1,,1,,
12/13/2020,1,1,,1,,
12/14/2020,1,1,,1,,
12/15/2020,2,1,,2,1,
12/16/2020,26,38,31,23,14,
12/17/2020,55,71,62,46,19,
12/18/2020,101,128,107,77,36,
12/19/2020,111,141,115,90,37,
12/2/2020,,1,,1,,
12/20/2020,112,142,115,90,38,
12/21/2020,114,143,117,91,39,
12/22/2020,121,163,129,102,44,1
12/23/2020,179,268,205,140,66,2
12/24/2020,260,370,274,197,78,2
12/25/2020,287,397,294,217,83,2
12/26/2020,305,421,308,227,85,2
12/27/2020,332,444,322,239,88,2
12/28/2020,387,503,366,268,100,3
12/29/2020,450,578,413,316,195,3
12/3/2020,,1,,1,,
12/30/2020,550,666,487,377,296,3
12/31/2020,604,708,535,413,345,3
12/4/2020,,1,,1,,
12/5/2020,,1,,1,,
12/6/2020,,1,,1,,
12/7/2020,,1,,1,,
12/8/2020,,1,,1,,
12/9/2020,,1,,1,,
2/1/2021,3129,2770,2595,2640,5979,60
2/10/2021,5007,3629,3550,3937,9938,242
2/11/2021,5151,3747,3679,4113,10570,250
2/12/2021,5573,4048,3974,4498,11297,311
2/13/2021,5979,4265,4152,4695,11807,357
2/14/2021,5989,4268,4156,4699,11834,357
2/15/2021,6126,4396,4269,4819,12158,366
2/16/2021,6294,4550,4421,5007,12569,378
2/17/2021,6886,4902,4691,5274,12913,694
2/18/2021,6951,4964,4769,5371,13008,699
2/19/2021,7074,5035,4853,5479,13088,714
2/2/2021,3174,2806,2631,2693,6380,62
2/20/2021,7311,5136,4965,5565,13148,739
2/21/2021,7314,5139,4968,5568,13155,740
2/22/2021,7346,5161,4989,5612,13182,742
2/23/2021,7374,5178,5026,5660,13239,744
2/24/2021,7673,5381,5214,5880,13460,762
2/25/2021,7930,5576,5385,6071,13748,793
2/26/2021,8233,5793,5611,6289,14014,817
2/27/2021,8329,5867,5685,6361,14096,825
2/28/2021,8338,5872,5691,6368,14123,826
2/3/2021,3535,2934,2775,2863,6882,76
2/4/2021,3970,3080,2923,3050,7514,94
2/5/2021,4075,3169,3027,3201,8121,97
2/6/2021,4416,3386,3302,3568,8452,203
2/7/2021,4425,3389,3309,3576,8497,204
2/8/2021,4629,3437,3374,3682,8833,219
2/9/2021,4685,3481,3408,3763,9175,222
3/1/2021,8601,6072,5893,6566,14314,844
3/10/2021,9849,6770,6534,7874,15097,1071
3/11/2021,10032,6871,6648,8101,15249,1091
3/12/2021,10174,6942,6730,8266,15365,1101
3/13/2021,10203,6956,6750,8328,15416,1103
3/14/2021,10211,6960,6755,8350,15425,1103
3/15/2021,10302,6990,6790,8491,15532,1111
3/16/2021,10543,7129,6917,8692,15638,1169
3/17/2021,10789,7232,7029,8884,15787,1207
3/18/2021,10971,7351,7145,8989,15859,1228
3/19/2021,11144,7457,7258,9121,15942,1246
3/2/2021,9007,6301,6098,6798,14488,909
3/20/2021,11232,7520,7311,9194,15987,1254
3/21/2021,11254,7523,7313,9206,16000,1256
3/22/2021,11382,7620,7420,9284,16051,1277
3/23/2021,11723,7756,7523,9389,16115,1337
3/24/2021,12012,7828,7587,9468,16189,1385
3/25/2021,12353,7957,7700,9572,16244,1433
3/26/2021,12563,8014,7759,9650,16285,1495
3/27/2021,12776,8067,7801,9697,16308,1547
3/28/2021,12820,8086,7821,9707,16314,1554
3/29/2021,13053,8138,7890,9781,16347,1626
3/3/2021,9132,6371,6161,6942,14597,936
3/30/2021,13289,8205,7963,9863,16404,1695
3/31/2021,13654,8332,8074,9967,16475,1775
3/4/2021,9249,6436,6221,7107,14665,948
3/5/2021,9443,6555,6337,7297,14771,1019
3/6/2021,9550,6614,6389,7366,14807,1033
3/7/2021,9554,6615,6390,7389,14821,1034
3/8/2021,9644,6662,6426,7554,14892,1040
3/9/2021,9736,6724,6493,7730,14993,1058
4/1/2021,13971,8412,8169,10050,16584,1817
4/10/2021,15460,9036,8741,10670,17078,2153
4/11/2021,15489,9042,8746,10679,17083,2162
4/12/2021,15603,9070,8773,10709,17113,2174
4/13/2021,15699,9105,8807,10743,17141,2186
4/14/2021,15830,9157,8846,10791,17176,2214
4/15/2021,15972,9200,8874,10835,17223,2236
4/16/2021,16105,9256,8922,10884,17296,2275
4/17/2021,16148,9292,8955,10916,17330,2287
4/18/2021,16161,9296,8961,10919,17335,2289
4/19/2021,16292,9315,8982,10956,17360,2420
4/2/2021,14266,8523,8287,10178,16664,1902
4/20/2021,16393,9340,9014,10990,17394,2472
4/21/2021,16514,9394,9066,11050,17435,2526
4/22/2021,16625,9425,9114,11094,17467,2568
4/23/2021,16756,9475,9149,11139,17504,2666
4/24/2021,16810,9501,9179,11156,17519,2690
4/25/2021,16836,9505,9191,11163,17526,2703
4/26/2021,16894,9522,9208,11187,17538,2718
4/27/2021,16964,9549,9236,11210,17558,2734
4/28/2021,17115,9593,9290,11250,17599,2765
4/29/2021,17204,9620,9312,11282,17622,2786
4/3/2021,14329,8555,8322,10216,16699,1919
4/30/2021,17307,9646,9348,11329,17662,2808
4/4/2021,14348,8558,8329,10221,16711,1926
4/5/2021,14525,8629,8391,10276,16766,1954
4/6/2021,14750,8713,8471,10367,16851,1982
4/7/2021,14938,8797,8534,10468,16913,2014
4/8/2021,15136,8889,8629,10544,16994,2052
4/9/2021,15355,8984,8701,10635,17062,2090
5/1/2021,17358,9665,9354,11335,17676,2822
5/10/2021,17842,9836,9508,11485,17790,2967
5/11/2021,17891,9844,9529,11498,17802,2983
5/12/2021,17951,9863,9553,11521,17817,3021
5/13/2021,18010,9887,9580,11546,17834,3324
5/14/2021,18092,9922,9606,11577,17859,3761
5/15/2021,18129,9941,9621,11593,17874,3914
5/16/2021,18147,9949,9626,11599,17877,3931
5/17/2021,18218,9981,9647,11622,17890,4075
5/18/2021,18279,10003,9668,11632,17907,4145
5/19/2021,18359,10039,9698,11655,17936,4387
5/2/2021,17386,9670,9359,11343,17680,2829
5/20/2021,18412,10063,9712,11669,17950,4484
5/21/2021,18469,10089,9731,11686,17965,4666
5/22/2021,18520,10106,9744,11695,17971,4780
5/23/2021,18531,10110,9750,11700,17972,4793
5/24/2021,18575,10121,9760,11715,17979,4837
5/25/2021,18628,10136,9776,11726,17983,4865
5/26/2021,18716,10158,9798,11738,18004,4969
5/27/2021,18758,10174,9816,11755,18011,5008
5/28/2021,18805,10194,9834,11766,18021,5121
5/29/2021,18838,10202,9840,11770,18027,5145
5/3/2021,17433,9687,9381,11353,17684,2844
5/30/2021,18847,10205,9845,11770,18031,5152
5/31/2021,18848,10207,9845,11773,18032,5152
5/4/2021,17510,9720,9399,11379,17699,2867
5/5/2021,17583,9758,9419,11403,17721,2889
5/6/2021,17641,9776,9447,11419,17744,2909
5/7/2021,17743,9804,9474,11448,17758,2932
5/8/2021,17769,9815,9490,11468,17764,2949
5/9/2021,17794,9818,9495,11471,17766,2957
6/1/2021,18892,10222,9855,11789,18037,5168
6/10/2021,19195,10343,9955,11880,18101,5584
6/11/2021,19252,10365,9967,11891,18113,5667
6/12/2021,19267,10372,9974,11894,18118,5680
6/13/2021,19270,10373,9978,11900,18119,5680
6/14/2021,19310,10384,9989,11912,18127,5716
6/15/2021,19339,10388,9999,11919,18133,5738
6/16/2021,19384,10398,10012,11926,18138,5809
6/17/2021,19419,10414,10020,11940,18142,5848
6/18/2021,19465,10424,10036,11953,18152,5882
6/19/2021,19482,10429,10042,11957,18157,5901
6/2/2021,18928,10250,9870,11807,18047,5254
6/20/2021,19492,10435,10043,11958,18159,5910
6/21/2021,19521,10438,10049,11966,18161,5938
6/22/2021,19540,10444,10056,11971,18170,5954
6/23/2021,19587,10453,10071,11976,18172,6002
6/24/2021,19612,10458,10083,11980,18180,6022
6/25/2021,19648,10470,10090,11992,18183,6061
6/26/2021,19658,10472,10094,11998,18184,6068
6/27/2021,19666,10476,10096,11999,18185,6077
6/28/2021,19691,10487,10110,12010,18187,6114
6/29/2021,19718,10499,10116,12018,18189,6133
6/3/2021,18966,10260,9880,11820,18056,5290
6/30/2021,19746,10509,10126,12036,18200,6190
6/4/2021,19012,10277,9897,11837,18062,5368
6/5/2021,19047,10287,9908,11840,18068,5401
6/6/2021,19055,10288,9911,11841,18068,5414
6/7/2021,19078,10296,9925,11849,18073,5451
6/8/2021,19116,10308,9936,11856,18080,5468
6/9/2021,19167,10328,9945,11868,18091,5542
7/1/2021,19765,10521,10135,12041,18205,6209
7/10/2021,19946,10617,10212,12109,18254,6484
7/11/2021,19951,10618,10214,12112,18255,6487
7/12/2021,19980,10634,10222,12123,18261,6516
7/13/2021,19994,10642,10228,12127,18263,6538
7/14/2021,20016,10655,10238,12134,18271,6575
7/15/2021,20056,10671,10250,12152,18277,6612
