date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4383,4421,3652,3440,2032,25
1/10/2021,6680,6380,5526,5355,4505,66
1/11/2021,6996,6656,5797,5641,4881,77
1/12/2021,7326,6914,6061,5902,5387,88
1/13/2021,7547,7150,6302,6148,5822,98
1/14/2021,7857,7460,6618,6442,6241,103
1/15/2021,8490,8029,7194,7007,7533,114
1/16/2021,8732,8222,7379,7173,7800,118
1/17/2021,8815,8282,7424,7230,7929,121
1/18/2021,9161,8596,7739,7520,9496,128
1/19/2021,9534,8883,8067,7843,11163,139
1/2/2021,4554,4544,3750,3551,2133,27
1/20/2021,10031,9432,8580,8322,13279,154
1/21/2021,10440,9879,9069,8805,16386,163
1/22/2021,11151,10563,9824,9543,19436,178
1/23/2021,11433,10796,10019,9743,21254,183
1/24/2021,11581,10925,10127,9846,21574,186
1/25/2021,12314,11559,10875,10598,24822,201
1/26/2021,13032,12143,11534,11242,27856,212
1/27/2021,13765,12741,12201,11967,31038,221
1/28/2021,14615,13387,12874,12697,34352,237
1/29/2021,15545,14108,13606,13453,37437,261
1/3/2021,4646,4632,3819,3607,2178,29
1/30/2021,16207,14540,13960,13849,40178,269
1/31/2021,16374,14654,14076,13987,40923,274
1/4/2021,4990,4935,4080,3890,2417,38
1/5/2021,5331,5256,4345,4173,2722,43
1/6/2021,5755,5596,4767,4537,3049,50
1/7/2021,6059,5826,4985,4815,3449,55
1/8/2021,6330,6109,5275,5094,3700,60
1/9/2021,6582,6281,5442,5281,4438,66
12/1/2020,8,3,7,7,13,
12/10/2020,11,4,11,12,19,
12/11/2020,11,5,13,14,21,
12/12/2020,11,5,13,16,22,
12/13/2020,12,5,13,17,22,
12/14/2020,12,8,16,17,23,
12/15/2020,16,11,20,22,29,
12/16/2020,17,13,22,23,30,
12/17/2020,269,319,333,281,113,
12/18/2020,593,674,629,551,226,1
12/19/2020,802,882,774,652,289,1
12/2/2020,9,3,9,7,13,
12/20/2020,804,883,777,655,293,1
12/21/2020,1221,1260,1059,933,420,3
12/22/2020,1623,1652,1396,1215,549,5
12/23/2020,2130,2142,1773,1530,717,6
12/24/2020,2395,2417,1973,1745,804,8
12/25/2020,2396,2417,1973,1747,807,8
12/26/2020,2604,2619,2123,1900,876,9
12/27/2020,2652,2664,2153,1931,891,9
12/28/2020,3121,3108,2510,2260,1074,11
12/29/2020,3586,3566,2858,2648,1316,17
12/3/2020,9,4,10,9,15,
12/30/2020,4032,4030,3303,3073,1588,18
12/31/2020,4355,4388,3613,3387,1832,23
12/4/2020,9,4,11,9,15,
12/5/2020,10,4,11,9,15,
12/6/2020,10,4,11,10,15,
12/7/2020,10,4,11,11,15,
12/8/2020,10,4,11,12,15,
12/9/2020,11,4,11,12,18,
2/1/2021,17004,15197,14655,14601,43097,284
2/10/2021,21389,18298,18185,18837,68761,417
2/11/2021,21736,18549,18419,19155,72940,429
2/12/2021,22106,18842,18720,19583,76740,441
2/13/2021,22324,18987,18875,19791,80005,455
2/14/2021,22394,19018,18935,19842,80484,462
2/15/2021,22557,19128,19052,19980,82328,466
2/16/2021,22761,19258,19233,20206,84543,476
2/17/2021,23069,19472,19441,20479,86666,492
2/18/2021,23293,19628,19586,20680,88583,498
2/19/2021,23543,19772,19769,20873,89558,506
2/2/2021,17680,15762,15315,15269,45486,301
2/20/2021,23821,19961,19933,21052,90290,522
2/21/2021,23855,19994,19977,21091,90545,525
2/22/2021,23996,20062,20053,21203,91540,530
2/23/2021,24155,20163,20164,21357,93099,536
2/24/2021,24465,20355,20349,21618,95029,571
2/25/2021,24669,20519,20503,21886,97923,584
2/26/2021,25041,20777,20788,22408,101341,601
2/27/2021,25234,20935,20966,22665,103750,611
2/28/2021,25334,21018,21041,22802,105782,626
2/3/2021,18260,16254,15844,15897,48563,316
2/4/2021,18822,16681,16292,16483,51970,333
2/5/2021,19573,17219,16943,17318,55821,356
2/6/2021,20070,17492,17249,17687,57547,369
2/7/2021,20145,17537,17302,17770,58147,371
2/8/2021,20525,17787,17591,18118,60893,380
2/9/2021,20922,18016,17875,18448,64146,394
3/1/2021,25558,21193,21238,23179,108488,650
3/10/2021,28779,23423,23680,30950,135296,905
3/11/2021,29284,23800,24134,32567,138788,962
3/12/2021,29951,24229,24614,34063,142194,1025
3/13/2021,30341,24484,24950,35241,143749,1065
3/14/2021,30663,24668,25165,36076,144944,1106
3/15/2021,31049,25003,25487,38388,147162,1153
3/16/2021,31801,25547,26106,40812,149747,1240
3/17/2021,32863,26377,26929,43692,152172,1338
3/18/2021,33885,27124,27730,46530,154400,1423
3/19/2021,35151,28057,28657,49378,156311,1539
3/2/2021,25830,21387,21437,23534,111577,674
3/20/2021,35995,28585,29271,51175,157402,1600
3/21/2021,36655,29168,29906,52620,158122,1690
3/22/2021,37814,29880,30678,54591,159824,1809
3/23/2021,39239,30862,31675,56857,161589,1955
3/24/2021,41051,32073,32911,58921,163243,2250
3/25/2021,43121,33661,34570,61170,164805,2648
3/26/2021,45261,35239,36179,63274,166209,3148
3/27/2021,46531,36129,37087,64478,166935,3521
3/28/2021,47367,36785,37807,64892,167145,3839
3/29/2021,49468,38257,39239,65710,167706,4450
3/3/2021,26240,21677,21734,24161,115545,709
3/30/2021,51796,39821,40785,66745,168689,5111
3/31/2021,54222,41314,42504,68001,169759,5827
3/4/2021,26553,21875,21951,24930,118678,728
3/5/2021,26954,22153,22248,25855,121726,761
3/6/2021,27231,22352,22478,26580,124030,783
3/7/2021,27490,22535,22682,27251,125864,792
3/8/2021,27810,22731,22924,28289,128778,809
3/9/2021,28162,23023,23220,29521,131782,840
4/1/2021,56255,42515,43944,68791,170620,6504
4/10/2021,72734,51799,54130,76097,177288,11613
4/11/2021,73593,52208,54576,76442,177544,11893
4/12/2021,75093,52940,55468,77199,178206,12216
4/13/2021,76286,53527,56054,77721,178675,12484
4/14/2021,77632,54234,56748,78270,179095,12801
4/15/2021,78683,54879,57308,78709,179451,13054
4/16/2021,79846,55546,58039,79278,179913,13423
4/17/2021,80469,55888,58417,79579,180105,13632
4/18/2021,80868,56109,58631,79727,180212,13793
4/19/2021,81489,56512,59042,80156,180566,13990
4/2/2021,58416,43803,45479,69574,171343,7210
4/20/2021,82181,56831,59402,80480,180874,14149
4/21/2021,82949,57302,59851,80869,181202,14313
4/22/2021,83728,57751,60270,81255,181542,14528
4/23/2021,84659,58368,60844,81758,181932,14801
4/24/2021,85298,58706,61262,82101,182195,15043
4/25/2021,85680,58879,61462,82222,182299,15207
4/26/2021,86451,59327,61904,82643,182623,15405
4/27/2021,87233,59765,62340,83020,182930,15622
4/28/2021,88038,60154,62771,83473,183274,15822
4/29/2021,88785,60542,63146,83828,183623,15982
4/3/2021,59829,44611,46366,70141,171687,7741
4/30/2021,89543,60969,63662,84264,183999,16165
4/4/2021,60707,45013,46835,70385,171867,8050
4/5/2021,62753,46155,48153,71384,172836,8702
4/6/2021,64696,47232,49413,72370,173950,9313
4/7/2021,67242,48695,50832,73441,174994,10029
4/8/2021,69412,49878,52096,74481,175956,10625
4/9/2021,71592,51131,53436,75529,176872,11210
5/1/2021,89924,61226,63972,84544,184170,16299
5/10/2021,93610,63371,66166,86652,186003,17338
5/11/2021,93952,63598,66388,86884,186242,17445
5/12/2021,94377,63820,66617,87096,186468,17699
5/13/2021,94824,64107,66865,87337,186684,19341
5/14/2021,95328,64414,67132,87573,186893,20749
5/15/2021,95768,64696,67400,87798,187021,22498
5/16/2021,96123,64893,67605,87949,187117,23536
5/17/2021,96692,65209,67945,88249,187393,24343
5/18/2021,97176,65489,68166,88450,187599,24918
