date,La Paz_cume,La Paz
1/11/2021,30,
1/13/2021,70,40
1/14/2021,88,18
1/19/2021,111,23
1/20/2021,151,40
1/25/2021,212,61
1/26/2021,213,1
1/27/2021,400,187
1/28/2021,402,2
1/29/2021,445,43
1/30/2021,554,109
1/6/2021,577,23
1/7/2021,600,23
12/21/2020,1145,545
12/22/2020,1805,660
12/23/2020,1827,22
12/30/2020,1828,1
2/1/2021,1853,25
2/10/2021,1887,34
2/11/2021,2597,710
2/12/2021,2781,184
2/16/2021,2834,53
2/17/2021,2878,44
2/18/2021,2915,37
2/19/2021,3495,580
2/2/2021,3704,209
2/22/2021,3705,1
2/23/2021,3707,2
2/24/2021,3802,95
2/25/2021,4329,527
2/26/2021,4330,1
2/28/2021,4364,34
2/3/2021,4390,26
2/4/2021,4726,336
2/5/2021,5390,664
2/8/2021,5412,22
2/9/2021,5413,1
3/1/2021,5488,75
3/10/2021,5564,76
3/11/2021,6329,765
3/12/2021,7055,726
3/13/2021,7112,57
3/15/2021,7136,24
3/16/2021,7195,59
3/17/2021,7289,94
3/18/2021,7964,675
3/19/2021,8587,623
3/2/2021,8645,58
3/21/2021,8655,10
3/22/2021,8701,46
3/23/2021,8758,57
3/24/2021,9230,472
3/25/2021,9824,594
3/26/2021,9872,48
3/28/2021,9873,1
3/29/2021,9924,51
3/3/2021,9986,62
3/30/2021,10340,354
3/31/2021,10836,496
3/4/2021,10838,2
3/5/2021,10840,2
3/6/2021,10897,57
3/8/2021,11145,248
3/9/2021,11669,524
4/1/2021,11729,60
4/10/2021,11755,26
4/11/2021,11767,12
4/12/2021,11813,46
4/13/2021,11914,101
4/14/2021,12185,271
4/15/2021,12534,349
4/16/2021,12660,126
4/17/2021,12717,57
4/18/2021,12731,14
4/19/2021,12798,67
4/2/2021,12855,57
4/20/2021,13309,454
4/21/2021,13829,520
4/22/2021,13874,45
4/23/2021,13879,5
4/24/2021,13881,2
4/25/2021,13940,59
4/26/2021,14038,98
4/27/2021,14179,141
4/28/2021,14610,431
4/29/2021,14641,31
4/3/2021,14652,11
4/30/2021,14653,1
4/5/2021,14687,34
4/6/2021,14732,45
4/7/2021,15165,433
4/8/2021,15220,55
4/9/2021,15294,74
5/1/2021,15332,38
5/10/2021,15338,6
5/11/2021,15368,30
5/12/2021,15430,62
5/13/2021,15630,200
5/14/2021,15804,174
5/15/2021,15821,17
5/16/2021,15824,3
5/17/2021,15825,1
5/18/2021,15848,23
5/19/2021,15886,38
5/2/2021,15967,81
5/20/2021,15987,20
5/21/2021,16008,21
5/22/2021,16016,8
5/23/2021,16017,1
5/24/2021,16056,39
5/25/2021,16080,24
5/26/2021,16264,184
5/27/2021,16293,29
5/28/2021,16327,34
5/29/2021,16339,12
5/3/2021,16342,3
5/31/2021,16358,16
5/4/2021,16394,36
5/5/2021,16447,53
5/6/2021,16460,13
5/7/2021,16476,16
5/8/2021,16479,3
5/9/2021,16480,1
6/1/2021,16523,43
6/10/2021,16579,56
6/11/2021,16635,56
6/12/2021,16642,7
6/13/2021,16648,6
6/14/2021,16652,4
6/15/2021,16661,9
6/16/2021,16679,18
6/17/2021,16726,47
6/18/2021,16736,10
6/19/2021,16740,4
6/2/2021,16742,2
6/20/2021,16743,1
6/21/2021,16763,20
6/22/2021,16784,21
6/23/2021,16816,32
6/24/2021,16831,15
6/25/2021,16843,12
6/26/2021,16848,5
6/27/2021,16849,1
6/28/2021,16852,3
6/29/2021,16871,19
6/3/2021,16893,22
6/30/2021,16908,15
6/4/2021,16910,2
6/5/2021,16924,14
6/6/2021,16927,3
6/7/2021,16930,3
6/8/2021,16964,34
6/9/2021,16974,10
7/1/2021,16981,7
7/10/2021,16982,1
7/11/2021,16983,1
7/12/2021,16984,1
7/13/2021,16987,3
7/14/2021,17000,13
7/15/2021,17031,31
7/16/2021,17060,29
7/17/2021,17062,2
7/19/2021,17067,5
7/2/2021,17069,2
7/20/2021,17086,17
7/21/2021,17102,16
7/22/2021,17117,15
7/23/2021,17127,10
7/24/2021,17130,3
7/25/2021,17153,23
7/26/2021,17158,5
7/27/2021,17180,22
7/28/2021,17212,32
7/29/2021,17229,17
7/3/2021,17240,11
7/30/2021,17242,2
7/4/2021,17246,4
7/5/2021,17255,9
7/6/2021,17280,25
7/7/2021,17295,15
7/8/2021,17352,57
7/9/2021,17364,12
8/10/2021,17376,12
8/11/2021,17398,22
8/12/2021,17438,40
8/13/2021,17473,35
8/14/2021,17486,13
8/15/2021,17492,6
8/16/2021,17493,1
8/17/2021,17513,20
8/18/2021,17527,14
8/19/2021,17546,19
8/2/2021,17580,34
8/20/2021,17591,11
8/21/2021,17600,9
8/22/2021,17602,2
8/23/2021,17609,7
8/24/2021,17637,28
8/25/2021,17683,46
8/26/2021,17702,19
8/27/2021,17714,12
8/28/2021,17722,8
8/29/2021,17724,2
8/3/2021,17746,22
8/30/2021,17760,14
8/31/2021,17794,34
8/4/2021,17855,61
8/5/2021,17897,42
8/6/2021,17901,4
8/7/2021,17904,3
8/8/2021,17922,18
8/9/2021,17940,18
9/1/2021,17975,35
9/2/2021,17982,7
9/3/2021,17991,9
9/4/2021,17992,1
9/5/2021,17995,3
9/6/2021,18002,7
