date,Pima_cume,Pima
2020-12-01,64,
2020-12-02,67,3
2020-12-03,73,6
2020-12-04,75,2
2020-12-05,76,1
2020-12-06,78,2
2020-12-07,80,2
2020-12-08,81,1
2020-12-09,90,9
2020-12-10,91,1
2020-12-11,100,9
2020-12-12,104,4
2020-12-13,106,2
2020-12-14,113,7
2020-12-15,139,26
2020-12-16,148,9
2020-12-17,1365,1217
2020-12-18,2737,1372
2020-12-19,3472,735
2020-12-20,3493,21
2020-12-21,4997,1504
2020-12-22,6559,1562
2020-12-23,8439,1880
2020-12-24,9493,1054
2020-12-25,9501,8
2020-12-26,10295,794
2020-12-27,10467,172
2020-12-28,12279,1812
2020-12-29,14206,1927
2020-12-30,16300,2094
2020-12-31,17876,1576
2021-01-01,18682,806
2021-01-02,19325,643
2021-01-03,19693,368
2021-01-04,21494,1801
2021-01-05,23257,1763
2021-01-06,25380,2123
2021-01-07,27630,2250
2021-01-08,30264,2634
2021-01-09,32353,2089
2021-01-10,32806,453
2021-01-11,35643,2837
2021-01-12,38490,2847
2021-01-13,41093,2603
2021-01-14,43644,2551
2021-01-15,47853,4209
2021-01-16,49323,1470
2021-01-17,49878,555
2021-01-18,53870,3992
2021-01-19,58090,4220
2021-01-20,63075,4985
2021-01-21,68599,5524
2021-01-22,75278,6679
2021-01-23,78758,3480
2021-01-24,79860,1102
2021-01-25,87136,7276
2021-01-26,93938,6802
2021-01-27,101376,7438
2021-01-28,108401,7025
2021-01-29,115595,7194
2021-01-30,120611,5016
2021-01-31,122021,1410
2021-02-01,128741,6720
2021-02-02,135282,6541
2021-02-03,142407,7125
2021-02-04,149756,7349
2021-02-05,158570,8814
2021-02-06,163453,4883
2021-02-07,164755,1302
2021-02-08,171882,7127
2021-02-09,178323,6441
2021-02-10,186086,7763
2021-02-11,194098,8012
2021-02-12,203141,9043
2021-02-13,208391,5250
2021-02-14,209489,1098
2021-02-15,215746,6257
2021-02-16,222890,7144
2021-02-17,230610,7720
2021-02-18,238231,7621
2021-02-19,244170,5939
2021-02-20,248355,4185
2021-02-21,249249,894
2021-02-22,254612,5363
2021-02-23,260997,6385
2021-02-24,269359,8362
2021-02-25,279453,10094
2021-02-26,291553,12100
2021-02-27,299375,7822
2021-02-28,303189,3814
2021-03-01,313730,10541
2021-03-02,322597,8867
2021-03-03,332823,10226
2021-03-04,341473,8650
2021-03-05,351669,10196
2021-03-06,358761,7092
2021-03-07,362940,4179
2021-03-08,373334,10394
2021-03-09,383607,10273
2021-03-10,395900,12293
2021-03-11,407967,12067
2021-03-12,420736,12769
2021-03-13,428791,8055
2021-03-14,432700,3909
2021-03-15,441848,9148
2021-03-16,451659,9811
2021-03-17,462621,10962
2021-03-18,473503,10882
2021-03-19,485137,11634
2021-03-20,491877,6740
2021-03-21,497764,5887
2021-03-22,506675,8911
2021-03-23,516962,10287
2021-03-24,529019,12057
2021-03-25,542485,13466
2021-03-26,556657,14172
2021-03-27,565408,8751
2021-03-28,571282,5874
2021-03-29,581973,10691
2021-03-30,594107,12134
2021-03-31,607853,13746
2021-04-01,620898,13045
2021-04-02,633706,12808
2021-04-03,642304,8598
2021-04-04,647183,4879
2021-04-05,659207,12024
2021-04-06,671213,12006
2021-04-07,685693,14480
2021-04-08,699708,14015
2021-04-09,714184,14476
2021-04-10,722639,8455
2021-04-11,727340,4701
2021-04-12,737941,10601
2021-04-13,747651,9710
2021-04-14,759011,11360
2021-04-15,770761,11750
2021-04-16,782864,12103
2021-04-17,789290,6426
2021-04-18,793749,4459
2021-04-19,802647,8898
2021-04-20,811928,9281
2021-04-21,822471,10543
2021-04-22,833328,10857
2021-04-23,844892,11564
2021-04-24,852325,7433
2021-04-25,856219,3894
2021-04-26,866723,10504
2021-04-27,876410,9687
2021-04-28,886177,9767
2021-04-29,895394,9217
2021-04-30,904380,8986
2021-05-01,908712,4332
2021-05-02,911651,2939
2021-05-03,918436,6785
2021-05-04,924730,6294
2021-05-05,931884,7154
2021-05-06,937929,6045
2021-05-07,944666,6737
2021-05-08,948190,3524
2021-05-09,949900,1710
2021-05-10,954303,4403
2021-05-11,958067,3764
2021-05-12,962488,4421
2021-05-13,968231,5743
2021-05-14,974531,6300
2021-05-15,979279,4748
2021-05-16,982304,3025
2021-05-17,987271,4967
2021-05-18,991030,3759
2021-05-19,995224,4194
2021-05-20,999101,3877
2021-05-21,1004362,5261
2021-05-22,1008052,3690
2021-05-23,1009656,1604
2021-05-24,1013350,3694
2021-05-25,1016634,3284
2021-05-26,1019757,3123
2021-05-27,1022607,2850
2021-05-28,1026347,3740
2021-05-29,1028108,1761
2021-05-30,1029022,914
2021-05-31,1029705,683
2021-06-01,1033038,3333
2021-06-02,1035741,2703
2021-06-03,1038885,3144
2021-06-04,1043070,4185
2021-06-05,1045740,2670
2021-06-06,1047437,1697
2021-06-07,1051173,3736
2021-06-08,1053922,2749
2021-06-09,1056765,2843
2021-06-10,1059400,2635
2021-06-11,1062766,3366
2021-06-12,1064936,2170
2021-06-13,1066064,1128
2021-06-14,1069158,3094
2021-06-15,1071215,2057
2021-06-16,1073444,2229
2021-06-17,1075423,1979
2021-06-18,1078183,2760
2021-06-19,1079749,1566
2021-06-20,1080502,753
2021-06-21,1082296,1794
2021-06-22,1084393,2097
2021-06-23,1086346,1953
2021-06-24,1088171,1825
2021-06-25,1090668,2497
2021-06-26,1092035,1367
2021-06-27,1092766,731
2021-06-28,1094446,1680
2021-06-29,1096033,1587
2021-06-30,1097809,1776
2021-07-01,1099435,1626
2021-07-02,1101222,1787
2021-07-03,1102247,1025
2021-07-04,1102468,221
2021-07-05,1103647,1179
2021-07-06,1105065,1418
2021-07-07,1106646,1581
2021-07-08,1108387,1741
2021-07-09,1110224,1837
2021-07-10,1111420,1196
2021-07-11,1112012,592
2021-07-12,1113545,1533
2021-07-13,1114926,1381
2021-07-14,1116362,1436
2021-07-15,1117747,1385
2021-07-16,1119638,1891
2021-07-17,1120830,1192
2021-07-18,1121461,631
2021-07-19,1123090,1629
2021-07-20,1124673,1583
2021-07-21,1126367,1694
2021-07-22,1128019,1652
2021-07-23,1130065,2046
2021-07-24,1131366,1301
2021-07-25,1132075,709
2021-07-26,1133931,1856
2021-07-27,1135943,2012
2021-07-28,1138145,2202
2021-07-29,1140079,1934
2021-07-30,1142507,2428
2021-07-31,1144076,1569
2021-08-01,1145092,1016
2021-08-02,1147191,2099
2021-08-03,1149105,1914
2021-08-04,1150879,1774
2021-08-05,1152518,1639
2021-08-06,1154928,2410
2021-08-07,1156491,1563
2021-08-08,1157419,928
2021-08-09,1159335,1916
2021-08-10,1161019,1684
2021-08-11,1162686,1667
2021-08-12,1164483,1797
2021-08-13,1167070,2587
2021-08-14,1168817,1747
2021-08-15,1169925,1108
2021-08-16,1172067,2142
2021-08-17,1174182,2115
2021-08-18,1176517,2335
2021-08-19,1178662,2145
2021-08-20,1181378,2716
2021-08-21,1183009,1631
2021-08-22,1184133,1124
2021-08-23,1186416,2283
2021-08-24,1188945,2529
2021-08-25,1191217,2272
2021-08-26,1193121,1904
2021-08-27,1195795,2674
2021-08-28,1197417,1622
2021-08-29,1198491,1074
2021-08-30,1200439,1948
2021-08-31,1202172,1733
2021-09-01,1203927,1755
2021-09-02,1205293,1366
2021-09-03,1207616,2323
2021-09-04,1208914,1298
2021-09-05,1209685,771
2021-09-06,1209967,282
2021-09-07,1211552,1585
2021-09-08,1213137,1585
2021-09-09,1214419,1282
2021-09-10,1216463,2044
2021-09-11,1217825,1362
2021-09-12,1218760,935
2021-09-13,1220337,1577
2021-09-14,1221924,1587
2021-09-15,1222759,835
2021-09-16,1224055,1296
2021-09-17,1226142,2087
2021-09-18,1227243,1101
2021-09-19,1227936,693
2021-09-20,1228853,917
2021-09-21,1230273,1420
2021-09-22,1231720,1447
2021-09-23,1233055,1335
2021-09-24,1235630,2575
2021-09-25,1237640,2010
2021-09-26,1238772,1132
2021-09-27,1241397,2625
2021-09-28,1244339,2942
2021-09-29,1247258,2919
2021-09-30,1249956,2698
2021-10-01,1252984,3028
2021-10-02,1254469,1485
2021-10-03,1255276,807
2021-10-04,1257999,2723
2021-10-05,1260698,2699
2021-10-06,1263050,2352
2021-10-07,1265136,2086
2021-10-08,1267945,2809
2021-10-09,1269482,1537
2021-10-10,1270559,1077
2021-10-11,1273108,2549
2021-10-12,1274370,1262
2021-10-13,1276071,1701
2021-10-14,1278318,2247
2021-10-15,1280888,2570
2021-10-16,1282100,1212
2021-10-17,1282887,787
2021-10-18,1285062,2175
2021-10-19,1287006,1944
2021-10-20,1289001,1995
2021-10-21,1291061,2060
2021-10-22,1295309,4248
2021-10-23,1297765,2456
2021-10-24,1299350,1585
2021-10-25,1303718,4368
2021-10-26,1308237,4519
2021-10-27,1312778,4541
2021-10-28,1317065,4287
2021-10-29,1321874,4809
2021-10-30,1324166,2292
2021-10-31,1325385,1219
2021-11-01,1329473,4088
2021-11-02,1333647,4174
2021-11-03,1336913,3266
2021-11-04,1340690,3777
2021-11-05,1345461,4771
2021-11-06,1347267,1806
2021-11-07,1348586,1319
2021-11-08,1350139,1553
