date,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE
2021-01-19 00:00:00,2,0,0,,,
2021-01-18 00:00:00,29,5,0.1724137931034483,,,
2021-01-17 00:00:00,146,23,0.1575342465753425,,,
2021-01-16 00:00:00,209,27,0.1291866028708134,4.0,4.0,1
2021-01-15 00:00:00,278,39,0.1402877697841727,15.0,7.0,0.4666666666666668
2021-01-14 00:00:00,310,46,0.1483870967741936,19.0,5.0,0.2631578947368421
2021-01-13 00:00:00,349,61,0.174785100286533,11.0,5.0,0.4545454545454546
2021-01-12 00:00:00,345,50,0.1449275362318841,12.0,5.0,0.4166666666666667
2021-01-11 00:00:00,378,60,0.1587301587301587,14.0,4.0,0.2857142857142857
2021-01-10 00:00:00,319,55,0.1724137931034483,,,
2021-01-09 00:00:00,316,53,0.1677215189873418,,,
2021-01-08 00:00:00,381,66,0.1732283464566929,11.0,1.0,0.0909090909090909
2021-01-07 00:00:00,532,85,0.1597744360902256,7.0,2.0,0.2857142857142857
2021-01-06 00:00:00,330,77,0.2333333333333334,7.0,2.0,0.2857142857142857
2021-01-05 00:00:00,679,142,0.2091310751104566,15.0,4.0,0.2666666666666667
2021-01-04 00:00:00,593,140,0.2360876897133221,13.0,4.0,0.3076923076923077
2021-01-03 00:00:00,240,56,0.2333333333333334,1.0,0.0,0
2021-01-02 00:00:00,438,89,0.2031963470319635,1.0,1.0,1
2021-01-01 00:00:00,141,23,0.1631205673758866,,,
2020-12-31 00:00:00,387,76,0.1963824289405685,3.0,1.0,0.3333333333333333
2020-12-30 00:00:00,266,56,0.2105263157894737,11.0,1.0,0.0909090909090909
2020-12-29 00:00:00,355,59,0.1661971830985916,14.0,2.0,0.1428571428571429
2020-12-28 00:00:00,427,95,0.2224824355971897,4.0,0.0,0
2020-12-27 00:00:00,122,34,0.2786885245901639,1.0,0.0,0
2020-12-26 00:00:00,87,34,0.3908045977011495,1.0,1.0,1
2020-12-25 00:00:00,39,8,0.2051282051282051,,,
2020-12-24 00:00:00,182,42,0.2307692307692308,2.0,1.0,0.5
2020-12-23 00:00:00,366,61,0.1666666666666667,6.0,2.0,0.3333333333333333
2020-12-22 00:00:00,390,86,0.2205128205128205,8.0,1.0,0.125
2020-12-21 00:00:00,484,86,0.1776859504132231,11.0,3.0,0.2727272727272727
2020-12-20 00:00:00,233,30,0.128755364806867,,,
2020-12-19 00:00:00,385,42,0.1090909090909091,,,
2020-12-18 00:00:00,349,62,0.177650429799427,9.0,3.0,0.3333333333333333
2020-12-17 00:00:00,350,61,0.1742857142857143,15.0,3.0,0.2
2020-12-16 00:00:00,296,73,0.2466216216216217,13.0,1.0,0.0769230769230769
2020-12-15 00:00:00,320,70,0.21875,15.0,2.0,0.1333333333333333
2020-12-14 00:00:00,535,88,0.1644859813084112,19.0,5.0,0.2631578947368421
2020-12-13 00:00:00,159,30,0.1886792452830189,3.0,1.0,0.3333333333333333
2020-12-12 00:00:00,187,29,0.1550802139037433,,,
2020-12-11 00:00:00,272,58,0.2132352941176471,11.0,0.0,0
2020-12-10 00:00:00,406,85,0.2093596059113301,13.0,3.0,0.2307692307692308
2020-12-09 00:00:00,533,95,0.1782363977485929,6.0,1.0,0.1666666666666667
2020-12-08 00:00:00,548,85,0.1551094890510949,8.0,2.0,0.25
2020-12-07 00:00:00,571,81,0.1418563922942207,16.0,2.0,0.125
2020-12-06 00:00:00,191,33,0.1727748691099476,1.0,0.0,0
2020-12-05 00:00:00,296,44,0.1486486486486487,1.0,0.0,0
2020-12-04 00:00:00,286,46,0.1608391608391608,12.0,1.0,0.0833333333333333
2020-12-03 00:00:00,391,64,0.1636828644501279,21.0,3.0,0.1428571428571429
2020-12-02 00:00:00,313,65,0.207667731629393,16.0,3.0,0.1875
2020-12-01 00:00:00,494,74,0.1497975708502024,6.0,1.0,0.1666666666666667
2020-11-30 00:00:00,300,68,0.2266666666666667,14.0,0.0,0
2020-11-29 00:00:00,130,32,0.2461538461538462,1.0,0.0,0
2020-11-28 00:00:00,262,37,0.1412213740458016,2.0,1.0,0.5
2020-11-27 00:00:00,126,32,0.253968253968254,5.0,0.0,0
2020-11-26 00:00:00,15,2,0.1333333333333333,,,
2020-11-25 00:00:00,217,35,0.1612903225806452,7.0,0.0,0
2020-11-24 00:00:00,262,45,0.1717557251908397,14.0,2.0,0.1428571428571429
2020-11-23 00:00:00,269,40,0.1486988847583643,6.0,1.0,0.1666666666666667
2020-11-22 00:00:00,200,27,0.135,,,
2020-11-21 00:00:00,402,47,0.1169154228855721,1.0,0.0,0
2020-11-20 00:00:00,225,37,0.1644444444444445,13.0,1.0,0.0769230769230769
2020-11-19 00:00:00,217,46,0.2119815668202765,7.0,0.0,0
2020-11-18 00:00:00,240,52,0.2166666666666667,10.0,1.0,0.1
2020-11-17 00:00:00,267,54,0.202247191011236,4.0,0.0,0
2020-11-16 00:00:00,193,36,0.1865284974093264,9.0,0.0,0
2020-11-15 00:00:00,111,10,0.0900900900900901,1.0,0.0,0
2020-11-14 00:00:00,208,17,0.0817307692307692,1.0,0.0,0
2020-11-13 00:00:00,173,24,0.138728323699422,15.0,1.0,0.0666666666666667
2020-11-12 00:00:00,229,27,0.1179039301310044,14.0,0.0,0
2020-11-11 00:00:00,142,27,0.1901408450704225,7.0,0.0,0
2020-11-10 00:00:00,215,33,0.1534883720930233,7.0,0.0,0
2020-11-09 00:00:00,210,44,0.2095238095238095,11.0,0.0,0
2020-11-08 00:00:00,117,23,0.1965811965811966,1.0,0.0,0
2020-11-07 00:00:00,178,26,0.1460674157303371,6.0,2.0,0.3333333333333333
2020-11-06 00:00:00,217,29,0.1336405529953917,14.0,1.0,0.0714285714285714
2020-11-05 00:00:00,180,34,0.1888888888888889,8.0,0.0,0
2020-11-04 00:00:00,170,23,0.1352941176470588,5.0,0.0,0
2020-11-03 00:00:00,147,26,0.1768707482993197,10.0,1.0,0.1
2020-11-02 00:00:00,183,29,0.1584699453551913,9.0,0.0,0
2020-11-01 00:00:00,59,5,0.0847457627118644,2.0,1.0,0.5
2020-10-31 00:00:00,110,12,0.1090909090909091,4.0,0.0,0
2020-10-30 00:00:00,106,11,0.1037735849056604,23.0,2.0,0.0869565217391304
2020-10-29 00:00:00,245,23,0.0938775510204082,6.0,1.0,0.1666666666666667
2020-10-28 00:00:00,133,12,0.0902255639097744,11.0,1.0,0.0909090909090909
2020-10-27 00:00:00,118,6,0.0508474576271187,10.0,0.0,0
2020-10-26 00:00:00,159,19,0.119496855345912,6.0,1.0,0.1666666666666667
2020-10-25 00:00:00,30,2,0.0666666666666667,2.0,0.0,0
2020-10-24 00:00:00,67,5,0.0746268656716418,2.0,0.0,0
2020-10-23 00:00:00,135,9,0.0666666666666667,14.0,0.0,0
2020-10-22 00:00:00,88,2,0.0227272727272727,6.0,0.0,0
2020-10-21 00:00:00,115,7,0.0608695652173913,7.0,0.0,0
2020-10-20 00:00:00,113,10,0.0884955752212389,7.0,0.0,0
2020-10-19 00:00:00,110,8,0.0727272727272727,13.0,2.0,0.1538461538461539
2020-10-18 00:00:00,31,0,0,2.0,0.0,0
2020-10-17 00:00:00,87,14,0.1609195402298851,5.0,1.0,0.2
2020-10-16 00:00:00,96,5,0.0520833333333333,16.0,0.0,0
2020-10-15 00:00:00,103,5,0.0485436893203884,7.0,1.0,0.1428571428571429
2020-10-14 00:00:00,98,5,0.0510204081632653,2.0,0.0,0
2020-10-13 00:00:00,142,6,0.0422535211267606,18.0,2.0,0.1111111111111111
2020-10-12 00:00:00,131,17,0.1297709923664122,18.0,2.0,0.1111111111111111
2020-10-11 00:00:00,33,3,0.0909090909090909,4.0,0.0,0
2020-10-10 00:00:00,25,3,0.12,4.0,0.0,0
2020-10-09 00:00:00,158,7,0.0443037974683544,11.0,1.0,0.0909090909090909
2020-10-08 00:00:00,137,6,0.0437956204379562,5.0,0.0,0
2020-10-07 00:00:00,101,4,0.0396039603960396,9.0,1.0,0.1111111111111111
2020-10-06 00:00:00,142,5,0.0352112676056338,6.0,1.0,0.1666666666666667
2020-10-05 00:00:00,103,7,0.0679611650485437,12.0,1.0,0.0833333333333333
2020-10-04 00:00:00,19,2,0.1052631578947368,,,
2020-10-03 00:00:00,34,0,0,1.0,0.0,0
2020-10-02 00:00:00,94,1,0.0106382978723404,12.0,2.0,0.1666666666666667
2020-10-01 00:00:00,107,3,0.0280373831775701,11.0,2.0,0.1818181818181818
2020-09-30 00:00:00,136,1,0.0073529411764706,5.0,0.0,0
2020-09-29 00:00:00,111,3,0.027027027027027,13.0,1.0,0.0769230769230769
2020-09-28 00:00:00,109,2,0.018348623853211,21.0,1.0,0.0476190476190476
2020-09-27 00:00:00,35,0,0,3.0,0.0,0
2020-09-26 00:00:00,45,0,0,5.0,0.0,0
2020-09-25 00:00:00,122,1,0.0081967213114754,14.0,2.0,0.1428571428571429
2020-09-24 00:00:00,86,1,0.0116279069767442,10.0,0.0,0
2020-09-23 00:00:00,83,2,0.0240963855421687,8.0,1.0,0.125
2020-09-22 00:00:00,67,2,0.0298507462686567,20.0,2.0,0.1
2020-09-21 00:00:00,83,4,0.0481927710843374,5.0,0.0,0
2020-09-20 00:00:00,48,0,0,4.0,0.0,0
2020-09-19 00:00:00,33,2,0.0606060606060606,7.0,0.0,0
2020-09-18 00:00:00,99,2,0.0202020202020202,12.0,1.0,0.0833333333333333
