Category,value
tests,12718489
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,2158102
20 - 44 years,5420736
45 - 54 years,1680183
55 - 64 years,1558239
65 years and older,1874990
Unknown,26239
positive,0.097277514648163
