date,pcr_tests,pcr_pos_test,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity
2021-09-28 00:00:00,118,11,0.0932203389830509,1,1,1
2021-09-27 00:00:00,5758,709,0.123133032302883,428,238,0.5560747663551402
2021-09-26 00:00:00,6234,859,0.1377927494385627,96,49,0.5104166666666666
2021-09-25 00:00:00,8121,1071,0.1318803103066125,218,115,0.5275229357798166
2021-09-24 00:00:00,13714,1532,0.1117106606387633,705,413,0.5858156028368794
2021-09-23 00:00:00,14368,1628,0.1133073496659243,872,502,0.5756880733944956
2021-09-22 00:00:00,14761,1653,0.1119842829076621,853,449,0.526377491207503
2021-09-21 00:00:00,14506,1697,0.1169860747276989,892,489,0.5482062780269058
2021-09-20 00:00:00,15517,1853,0.1194174131597603,762,436,0.5721784776902888
2021-09-19 00:00:00,7331,957,0.1305415359432547,149,76,0.5100671140939598
2021-09-18 00:00:00,8455,1067,0.1261975162625665,268,132,0.4925373134328358
2021-09-17 00:00:00,14264,1440,0.1009534492428491,841,454,0.539833531510107
2021-09-16 00:00:00,15170,1477,0.097363216875412,873,460,0.5269186712485682
2021-09-15 00:00:00,15102,1596,0.1056813667063965,909,451,0.4961496149614962
2021-09-14 00:00:00,15593,1619,0.1038286410568845,1083,561,0.518005540166205
2021-09-13 00:00:00,16281,1884,0.1157177077575088,906,461,0.5088300220750552
2021-09-12 00:00:00,7882,1004,0.1273788378584116,155,69,0.4451612903225807
2021-09-11 00:00:00,9358,1221,0.130476597563582,279,139,0.4982078853046596
2021-09-10 00:00:00,14689,1643,0.111852406562734,834,474,0.5683453237410072
2021-09-09 00:00:00,15370,1638,0.1065712426805465,918,469,0.510893246187364
2021-09-08 00:00:00,16942,1929,0.1138590485184748,851,444,0.5217391304347826
2021-09-07 00:00:00,17528,2074,0.1183249657690552,888,493,0.5551801801801802
2021-09-06 00:00:00,7540,1031,0.136737400530504,274,135,0.4927007299270074
2021-09-05 00:00:00,8273,1057,0.1277650187356461,159,85,0.5345911949685536
2021-09-04 00:00:00,9043,1208,0.1335839876147296,244,130,0.5327868852459018
2021-09-03 00:00:00,13620,1605,0.11784140969163,874,437,0.5
2021-09-02 00:00:00,15290,1617,0.1057553956834532,923,490,0.5308775731310944
2021-09-01 00:00:00,15812,1821,0.1151656969390337,948,518,0.5464135021097046
2021-08-31 00:00:00,17668,1826,0.1033506905139235,1020,512,0.5019607843137256
2021-08-30 00:00:00,18539,2080,0.1121959113220778,976,512,0.5245901639344264
2021-08-29 00:00:00,8848,1117,0.1262432188065099,210,106,0.5047619047619047
2021-08-28 00:00:00,10665,1275,0.119549929676512,370,192,0.518918918918919
2021-08-27 00:00:00,17680,1715,0.0970022624434389,908,476,0.5242290748898678
2021-08-26 00:00:00,17980,1844,0.1025583982202447,1051,594,0.5651760228353948
2021-08-25 00:00:00,19042,2035,0.106869026362777,1145,641,0.5598253275109172
2021-08-24 00:00:00,19609,1875,0.095619358457851,1165,627,0.5381974248927038
2021-08-23 00:00:00,20649,2126,0.1029589810644583,1103,577,0.5231187669990934
2021-08-22 00:00:00,9698,1100,0.113425448546092,248,132,0.532258064516129
2021-08-21 00:00:00,11190,1241,0.1109025915996425,397,192,0.4836272040302268
2021-08-20 00:00:00,18665,1888,0.1011518885614787,1029,568,0.5519922254616132
2021-08-19 00:00:00,19637,1974,0.1005245200387025,999,555,0.5555555555555556
2021-08-18 00:00:00,20211,2025,0.1001929642274009,1004,523,0.5209163346613546
2021-08-17 00:00:00,21043,2073,0.0985125695005465,1060,559,0.5273584905660378
2021-08-16 00:00:00,22127,2219,0.1002847200253084,979,525,0.5362614913176712
2021-08-15 00:00:00,10033,1217,0.1212997109538523,220,105,0.4772727272727274
2021-08-14 00:00:00,10635,1285,0.1208274565115186,339,181,0.5339233038348082
2021-08-13 00:00:00,16407,1849,0.1126958005729262,896,476,0.53125
2021-08-12 00:00:00,16807,1821,0.1083477122627477,910,464,0.50989010989011
2021-08-11 00:00:00,16877,1987,0.1177341944658411,995,527,0.5296482412060302
2021-08-10 00:00:00,17022,1910,0.1122077311714252,955,479,0.5015706806282724
2021-08-09 00:00:00,17228,2113,0.1226491757603901,876,473,0.5399543378995434
2021-08-08 00:00:00,7503,1051,0.1400773024123684,194,107,0.5515463917525774
2021-08-07 00:00:00,8528,1182,0.1386022514071295,314,157,0.5
2021-08-06 00:00:00,12340,1624,0.1316045380875203,833,379,0.454981992797119
2021-08-05 00:00:00,12699,1699,0.1337900622096228,748,342,0.4572192513368984
2021-08-04 00:00:00,12066,1677,0.1389855793137743,788,354,0.4492385786802031
2021-08-03 00:00:00,12554,1676,0.1335032658913494,779,320,0.4107830551989731
2021-08-02 00:00:00,12307,1846,0.1499959372714715,699,358,0.5121602288984264
2021-08-01 00:00:00,6303,1007,0.1597651911788038,171,71,0.4152046783625731
2021-07-31 00:00:00,6419,932,0.1451939554447734,248,132,0.532258064516129
2021-07-30 00:00:00,9760,1377,0.1410860655737705,650,289,0.4446153846153847
2021-07-29 00:00:00,9777,1372,0.1403293443796666,641,302,0.4711388455538222
2021-07-28 00:00:00,9316,1354,0.1453413482181194,575,270,0.4695652173913044
2021-07-27 00:00:00,8710,1232,0.1414466130884042,550,255,0.4636363636363636
2021-07-26 00:00:00,8495,1157,0.1361977633902296,573,260,0.4537521815008726
2021-07-25 00:00:00,4303,701,0.1629095979549152,120,58,0.4833333333333334
2021-07-24 00:00:00,4829,719,0.1488921101677366,138,64,0.463768115942029
2021-07-23 00:00:00,7134,929,0.1302214746285394,433,203,0.4688221709006928
2021-07-22 00:00:00,7333,964,0.1314605209327697,563,285,0.5062166962699822
2021-07-21 00:00:00,7495,954,0.1272848565710474,519,247,0.4759152215799616
2021-07-20 00:00:00,7270,918,0.1262723521320495,478,214,0.4476987447698745
2021-07-19 00:00:00,7635,936,0.1225933202357564,376,182,0.4840425531914894
