date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,149,138,186,193,234,4
1/10/2021,183,187,259,305,658,11
1/11/2021,187,192,268,321,743,12
1/12/2021,196,203,280,349,862,12
1/13/2021,198,214,301,380,954,14
1/14/2021,214,237,319,435,1179,17
1/15/2021,221,239,337,459,1255,22
1/16/2021,221,239,338,462,1269,22
1/17/2021,221,239,339,462,1269,22
1/18/2021,228,246,351,472,1296,22
1/19/2021,236,255,365,495,1373,23
1/2/2021,149,140,187,193,234,4
1/20/2021,249,270,388,525,1448,62
1/21/2021,264,290,417,598,1570,113
1/22/2021,299,326,459,674,1677,126
1/23/2021,301,327,459,677,1695,128
1/24/2021,301,327,459,678,1697,128
1/25/2021,305,342,464,689,1757,128
1/26/2021,314,352,474,710,1842,135
1/27/2021,326,362,491,728,1927,151
1/28/2021,348,384,545,831,2045,157
1/29/2021,362,398,567,857,2081,164
1/3/2021,149,140,187,193,234,4
1/30/2021,363,398,567,858,2082,171
1/31/2021,363,399,567,866,2084,175
1/4/2021,152,142,191,194,252,4
1/5/2021,156,147,199,208,301,7
1/6/2021,165,162,213,235,472,11
1/7/2021,171,178,241,286,611,11
1/8/2021,183,187,259,304,652,11
1/9/2021,183,187,259,305,657,11
12/1/2020,,,2,,,
12/10/2020,2,2,3,3,,1
12/11/2020,2,2,3,3,,1
12/12/2020,2,2,3,3,,1
12/13/2020,2,2,3,3,1,1
12/14/2020,2,2,3,3,1,1
12/15/2020,3,3,3,5,1,1
12/16/2020,6,9,9,16,3,1
12/17/2020,13,21,23,26,3,1
12/18/2020,18,23,27,30,3,1
12/19/2020,18,23,27,30,3,1
12/2/2020,,1,2,,,
12/20/2020,18,23,27,30,3,1
12/21/2020,19,24,30,32,4,1
12/22/2020,19,25,33,33,4,1
12/23/2020,52,47,60,73,31,2
12/24/2020,55,48,61,75,33,2
12/25/2020,55,48,61,76,34,2
12/26/2020,55,48,63,76,34,2
12/27/2020,55,48,63,76,34,2
12/28/2020,70,54,72,91,55,2
12/29/2020,113,109,141,147,161,2
12/3/2020,1,1,2,1,,
12/30/2020,141,127,169,185,202,4
12/31/2020,149,138,186,193,231,4
12/4/2020,1,1,2,2,,
12/5/2020,1,1,2,2,,
12/6/2020,1,1,2,2,,
12/7/2020,1,1,3,2,,1
12/8/2020,1,1,3,3,,1
12/9/2020,2,2,3,3,,1
2/1/2021,370,416,585,904,2153,193
2/10/2021,694,639,877,1306,2627,402
2/11/2021,854,734,935,1394,2684,490
2/12/2021,888,773,966,1415,2716,523
2/13/2021,935,805,983,1424,2728,538
2/14/2021,936,805,983,1424,2728,538
2/15/2021,938,807,988,1436,2749,538
2/16/2021,976,836,1012,1458,2767,550
2/17/2021,1054,884,1052,1497,2803,572
2/18/2021,1103,908,1071,1531,2837,589
2/19/2021,1135,930,1097,1546,2854,632
2/2/2021,376,420,594,936,2225,207
2/20/2021,1167,936,1109,1564,2860,655
2/21/2021,1167,936,1110,1564,2860,662
2/22/2021,1216,957,1140,1591,2884,673
2/23/2021,1254,979,1158,1618,2902,681
2/24/2021,1293,997,1175,1645,2930,693
2/25/2021,1321,1015,1185,1667,2958,855
2/26/2021,1359,1028,1192,1682,2969,871
2/27/2021,1375,1037,1200,1692,2974,883
2/28/2021,1376,1037,1200,1692,2974,883
2/3/2021,421,457,648,1007,2306,226
2/4/2021,481,502,721,1110,2403,247
2/5/2021,537,545,766,1164,2444,263
2/6/2021,564,564,806,1194,2458,327
2/7/2021,564,565,806,1194,2459,327
2/8/2021,577,584,826,1216,2510,331
2/9/2021,594,600,840,1256,2578,336
3/1/2021,1406,1058,1215,1724,3007,937
3/10/2021,1595,1169,1316,1872,3152,1223
3/11/2021,1631,1185,1332,1900,3185,1242
3/12/2021,1643,1189,1335,1909,3197,1269
3/13/2021,1644,1190,1335,1910,3198,1272
3/14/2021,1644,1190,1335,1910,3200,1272
3/15/2021,1670,1201,1347,1933,3229,1294
3/16/2021,1692,1213,1355,1949,3250,1335
3/17/2021,1725,1224,1366,1961,3271,1357
3/18/2021,1738,1230,1374,1971,3293,1365
3/19/2021,1766,1236,1378,1990,3299,1377
3/2/2021,1445,1072,1236,1744,3032,975
3/20/2021,1766,1237,1380,1991,3303,1380
3/21/2021,1766,1237,1380,1992,3305,1380
3/22/2021,1785,1248,1387,2010,3323,1385
3/23/2021,1795,1254,1390,2020,3340,1395
3/24/2021,1823,1288,1422,2071,3409,1414
3/25/2021,1830,1291,1430,2077,3418,1429
3/26/2021,1832,1295,1434,2083,3424,1436
3/27/2021,1836,1295,1435,2083,3426,1441
3/28/2021,1837,1295,1435,2084,3426,1442
3/29/2021,1848,1302,1444,2097,3439,1446
3/3/2021,1467,1089,1247,1760,3063,1017
3/30/2021,1853,1306,1449,2102,3447,1457
3/31/2021,1859,1316,1464,2117,3458,1477
3/4/2021,1491,1111,1265,1780,3077,1100
3/5/2021,1514,1128,1278,1799,3084,1130
3/6/2021,1521,1136,1282,1803,3089,1148
3/7/2021,1521,1136,1282,1803,3091,1148
3/8/2021,1552,1146,1290,1821,3100,1166
3/9/2021,1570,1158,1301,1847,3123,1194
4/1/2021,1867,1322,1473,2132,3466,1486
4/10/2021,1952,1373,1525,2194,3533,1617
4/11/2021,1954,1373,1526,2195,3533,1619
4/12/2021,1966,1388,1537,2207,3543,1626
4/13/2021,1971,1391,1541,2211,3561,1643
4/14/2021,1978,1394,1543,2213,3567,1656
4/15/2021,1986,1403,1546,2217,3574,1668
4/16/2021,1990,1408,1549,2221,3579,1678
4/17/2021,1990,1410,1550,2221,3582,1681
4/18/2021,1990,1411,1551,2221,3583,1681
4/19/2021,1997,1411,1554,2222,3585,1687
4/2/2021,1874,1326,1476,2136,3468,1497
4/20/2021,2006,1418,1559,2230,3594,1697
4/21/2021,2011,1430,1562,2236,3602,1705
4/22/2021,2020,1436,1565,2247,3613,1716
4/23/2021,2021,1439,1566,2250,3614,1729
4/24/2021,2023,1439,1569,2250,3615,1734
4/25/2021,2025,1439,1569,2251,3617,1735
4/26/2021,2030,1440,1571,2255,3620,1740
4/27/2021,2035,1445,1578,2260,3630,1754
4/28/2021,2048,1446,1583,2262,3638,1761
4/29/2021,2058,1450,1590,2270,3644,1770
4/3/2021,1879,1329,1478,2139,3469,1505
4/30/2021,2064,1454,1591,2272,3650,1779
4/4/2021,1880,1330,1478,2139,3469,1506
4/5/2021,1889,1340,1485,2148,3489,1517
4/6/2021,1902,1349,1495,2157,3507,1537
4/7/2021,1920,1355,1504,2167,3520,1565
4/8/2021,1933,1363,1512,2179,3529,1579
4/9/2021,1941,1369,1518,2185,3532,1604
5/1/2021,2071,1459,1592,2273,3651,1787
5/10/2021,2106,1470,1611,2284,3682,1830
5/11/2021,2111,1471,1613,2286,3688,1834
5/12/2021,2115,1472,1615,2293,3697,1852
5/13/2021,2121,1477,1617,2296,3703,1947
5/14/2021,2126,1479,1620,2298,3704,2117
5/15/2021,2127,1479,1620,2298,3704,2515
5/16/2021,2128,1479,1620,2298,3704,2521
5/17/2021,2136,1485,1621,2301,3706,2713
5/18/2021,2141,1485,1628,2312,3708,2882
5/19/2021,2149,1489,1630,2314,3710,2990
5/2/2021,2071,1459,1593,2273,3651,1787
5/20/2021,2161,1491,1636,2322,3715,3053
5/21/2021,2166,1491,1636,2322,3719,3106
5/22/2021,2167,1491,1638,2324,3720,3143
5/23/2021,2168,1491,1640,2326,3721,3143
5/24/2021,2171,1493,1643,2327,3724,3207
5/25/2021,2178,1496,1649,2333,3731,3254
5/26/2021,2180,1500,1650,2335,3733,3342
5/27/2021,2185,1504,1653,2337,3737,3394
5/28/2021,2189,1504,1655,2340,3739,3445
5/29/2021,2190,1505,1660,2341,3740,3449
5/3/2021,2075,1461,1595,2276,3659,1793
5/30/2021,2191,1508,1660,2341,3740,3449
5/31/2021,2191,1510,1660,2341,3740,3449
5/4/2021,2082,1463,1600,2283,3668,1803
5/5/2021,2084,1467,1603,2283,3669,1808
5/6/2021,2095,1468,1605,2284,3676,1817
5/7/2021,2101,1470,1607,2284,3678,1824
5/8/2021,2102,1470,1607,2284,3679,1825
5/9/2021,2103,1470,1607,2284,3679,1825
6/1/2021,2193,1514,1664,2342,3746,3481
6/10/2021,2216,1531,1679,2356,3764,3782
6/11/2021,2221,1531,1681,2357,3765,3809
6/12/2021,2224,1532,1681,2357,3766,3815
6/13/2021,2224,1532,1682,2357,3766,3817
6/14/2021,2227,1535,1682,2357,3766,3839
6/15/2021,2238,1536,1683,2358,3770,3862
6/16/2021,2243,1538,1684,2358,3772,3884
6/17/2021,2246,1538,1684,2360,3773,3905
6/18/2021,2246,1540,1686,2362,3775,3919
6/19/2021,2246,1541,1686,2362,3776,3920
6/2/2021,2196,1515,1664,2343,3747,3529
6/20/2021,2246,1541,1686,2362,3776,3920
6/21/2021,2247,1541,1686,2362,3777,3950
6/22/2021,2251,1541,1686,2366,3778,3982
6/23/2021,2251,1544,1686,2367,3779,4000
6/24/2021,2252,1544,1688,2367,3781,4014
6/25/2021,2255,1546,1688,2371,3782,4032
6/26/2021,2255,1547,1688,2371,3782,4035
6/27/2021,2256,1548,1689,2371,3782,4035
6/28/2021,2257,1550,1689,2371,3782,4061
6/29/2021,2261,1550,1690,2373,3783,4083
6/3/2021,2199,1519,1666,2344,3749,3545
6/30/2021,2264,1552,1691,2374,3787,4115
6/4/2021,2200,1522,1669,2347,3753,3584
6/5/2021,2201,1522,1670,2347,3753,3611
6/6/2021,2202,1523,1671,2348,3753,3611
6/7/2021,2207,1526,1671,2349,3754,3648
6/8/2021,2213,1529,1674,2350,3759,3700
6/9/2021,2216,1530,1675,2355,3762,3763
7/1/2021,2271,1552,1693,2376,3790,4131
7/10/2021,2286,1564,1699,2387,3799,4234
7/11/2021,2286,1564,1699,2388,3799,4234
7/12/2021,2290,1566,1701,2391,3801,4272
7/13/2021,2298,1568,1703,2392,3803,4288
7/14/2021,2308,1570,1704,2394,3807,4325
7/15/2021,2311,1573,1705,2397,3811,4346
7/16/2021,2317,1575,1706,2399,3811,4375
7/17/2021,2317,1576,1706,2399,3811,4376
7/18/2021,2318,1578,1707,2399,3812,4378
7/19/2021,2322,1580,1707,2400,3812,4396
7/2/2021,2274,1555,1694,2376,3793,4140
7/20/2021,2330,1583,1711,2404,3819,4421
7/21/2021,2333,1586,1718,2410,3821,4448
7/22/2021,2337,1593,1722,2415,3827,4467
7/23/2021,2348,1599,1727,2422,3831,4503
7/24/2021,2351,1599,1727,2422,3831,4503
7/25/2021,2354,1600,1727,2422,3831,4503
7/26/2021,2364,1608,1727,2425,3833,4540
7/27/2021,2371,1612,1729,2436,3841,4582
7/28/2021,2379,1613,1737,2444,3845,4629
7/29/2021,2386,1617,1737,2448,3849,4667
7/3/2021,2276,1555,1695,2376,3793,4140
7/30/2021,2390,1623,1740,2450,3855,4702
7/31/2021,2391,1625,1745,2453,3856,4702
7/4/2021,2277,1555,1695,2376,3793,4140
7/5/2021,2277,1555,1695,2376,3793,4141
7/6/2021,2280,1559,1696,2385,3796,4169
7/7/2021,2281,1562,1696,2385,3796,4189
7/8/2021,2283,1563,1696,2385,3797,4219
7/9/2021,2286,1564,1699,2387,3799,4232
8/1/2021,2391,1625,1745,2454,3856,4702
8/10/2021,2463,1664,1790,2485,3885,4968
8/11/2021,2474,1673,1793,2488,3890,5004
8/12/2021,2485,1677,1802,2490,3899,5036
8/13/2021,2505,1689,1811,2497,3905,5074
8/14/2021,2506,1697,1813,2499,3908,5078
8/15/2021,2509,1697,1814,2501,3908,5079
8/16/2021,2524,1703,1817,2505,3911,5102
8/17/2021,2537,1719,1828,2516,3915,5118
8/18/2021,2543,1728,1843,2523,3919,5139
8/19/2021,2556,1735,1848,2528,3926,5153
8/2/2021,2402,1629,1750,2459,3859,4743
8/20/2021,2569,1740,1856,2535,3932,5170
8/21/2021,2572,1744,1858,2536,3933,5170
8/22/2021,2572,1745,1858,2536,3934,5174
8/23/2021,2579,1752,1862,2542,3938,5192
8/24/2021,2593,1760,1872,2549,3944,5202
8/25/2021,2603,1767,1877,2552,3949,5211
8/26/2021,2620,1772,1886,2562,3961,5221
8/27/2021,2635,1780,1892,2577,3966,5243
8/28/2021,2637,1783,1895,2578,3971,5244
8/29/2021,2637,1784,1895,2579,3971,5244
8/3/2021,2412,1637,1757,2466,3869,4789
8/30/2021,2644,1786,1897,2582,3973,5253
8/31/2021,2653,1792,1901,2589,3977,5258
8/4/2021,2423,1643,1761,2468,3875,4825
8/5/2021,2431,1645,1766,2470,3877,4852
8/6/2021,2440,1651,1774,2477,3880,4895
8/7/2021,2443,1652,1779,2477,3882,4896
8/8/2021,2444,1652,1779,2477,3882,4898
8/9/2021,2454,1660,1787,2479,3883,4945
9/1/2021,2662,1798,1909,2593,3981,5269
9/10/2021,2724,1840,1941,2630,4018,5314
9/11/2021,2725,1844,1943,2631,4019,5314
9/12/2021,2726,1844,1944,2633,4021,5314
9/13/2021,2734,1848,1946,2635,4025,5321
9/14/2021,2743,1850,1952,2640,4026,5329
9/15/2021,2747,1853,1955,2643,4030,5338
9/16/2021,2752,1855,1958,2648,4033,5339
9/17/2021,2762,1862,1965,2654,4037,5352
9/18/2021,2762,1862,1966,2654,4037,5352
9/19/2021,2763,1862,1966,2654,4037,5352
9/2/2021,2669,1809,1913,2604,3990,5269
9/20/2021,2770,1866,1970,2657,4039,5354
9/21/2021,2779,1874,1976,2664,4041,5355
9/22/2021,2785,1875,1982,2666,4044,5358
9/23/2021,2788,1881,1985,2666,4044,5363
9/24/2021,2801,1889,1987,2670,4048,5372
9/25/2021,2804,1894,1990,2674,4055,5372
