date,La Paz_cume,La Paz
1/11/2021,30,
1/13/2021,70,40
1/14/2021,88,18
1/19/2021,111,23
1/20/2021,151,40
1/25/2021,212,61
1/26/2021,213,1
1/27/2021,400,187
1/28/2021,402,2
1/29/2021,445,43
1/30/2021,554,109
1/6/2021,577,23
1/7/2021,600,23
12/21/2020,1145,545
12/22/2020,1805,660
12/23/2020,1827,22
12/30/2020,1828,1
2/1/2021,1853,25
2/10/2021,1887,34
2/11/2021,2597,710
2/12/2021,2781,184
2/16/2021,2834,53
2/17/2021,2878,44
2/18/2021,2915,37
2/19/2021,3495,580
2/2/2021,3705,210
2/22/2021,3706,1
2/23/2021,3709,3
2/24/2021,3804,95
2/25/2021,4331,527
2/26/2021,4332,1
2/28/2021,4366,34
2/3/2021,4392,26
2/4/2021,4728,336
2/5/2021,5392,664
2/8/2021,5414,22
2/9/2021,5415,1
3/1/2021,5490,75
3/10/2021,5567,77
3/11/2021,6332,765
3/12/2021,7058,726
3/13/2021,7115,57
3/15/2021,7139,24
3/16/2021,7198,59
3/17/2021,7292,94
3/18/2021,7967,675
3/19/2021,8591,624
3/2/2021,8649,58
3/21/2021,8659,10
3/22/2021,8706,47
3/23/2021,8763,57
3/24/2021,9235,472
3/25/2021,9829,594
3/26/2021,9877,48
3/28/2021,9878,1
3/29/2021,9929,51
3/3/2021,9991,62
3/30/2021,10345,354
3/31/2021,10841,496
3/4/2021,10843,2
3/5/2021,10845,2
3/6/2021,10903,58
3/8/2021,11151,248
3/9/2021,11675,524
4/1/2021,11735,60
4/10/2021,11761,26
4/11/2021,11773,12
4/12/2021,11774,1
4/13/2021,11820,46
4/14/2021,11921,101
4/15/2021,12192,271
4/16/2021,12541,349
4/17/2021,12667,126
4/18/2021,12724,57
4/19/2021,12738,14
4/2/2021,12805,67
4/20/2021,12862,57
4/21/2021,13316,454
4/22/2021,13836,520
4/23/2021,13881,45
4/24/2021,13886,5
4/25/2021,13888,2
4/26/2021,13947,59
4/27/2021,14045,98
4/28/2021,14186,141
4/29/2021,14617,431
4/3/2021,14648,31
4/30/2021,14659,11
4/4/2021,14660,1
4/5/2021,14694,34
4/6/2021,14739,45
4/7/2021,15172,433
4/8/2021,15227,55
4/9/2021,15301,74
5/1/2021,15339,38
5/10/2021,15345,6
5/11/2021,15375,30
5/12/2021,15437,62
5/13/2021,15637,200
5/14/2021,15811,174
5/15/2021,15828,17
5/16/2021,15831,3
5/17/2021,15832,1
5/18/2021,15855,23
5/19/2021,15893,38
5/2/2021,15974,81
5/20/2021,15994,20
5/21/2021,16015,21
5/22/2021,16023,8
5/23/2021,16024,1
5/24/2021,16063,39
5/25/2021,16087,24
5/26/2021,16271,184
5/27/2021,16300,29
5/28/2021,16334,34
5/29/2021,16346,12
5/3/2021,16349,3
5/31/2021,16365,16
5/4/2021,16401,36
5/5/2021,16454,53
5/6/2021,16467,13
5/7/2021,16483,16
5/8/2021,16486,3
5/9/2021,16487,1
6/1/2021,16530,43
6/10/2021,16588,58
6/11/2021,16644,56
6/12/2021,16651,7
6/13/2021,16657,6
6/14/2021,16661,4
6/15/2021,16670,9
6/16/2021,16690,20
6/17/2021,16739,49
6/18/2021,16749,10
6/19/2021,16753,4
6/2/2021,16755,2
6/20/2021,16756,1
6/21/2021,16776,20
6/22/2021,16797,21
6/23/2021,16830,33
6/24/2021,16846,16
6/25/2021,16858,12
6/26/2021,16863,5
6/27/2021,16864,1
6/28/2021,16870,6
6/29/2021,16889,19
6/3/2021,16911,22
6/30/2021,16926,15
6/4/2021,16928,2
6/5/2021,16942,14
6/6/2021,16945,3
6/7/2021,16948,3
6/8/2021,16982,34
6/9/2021,16992,10
7/1/2021,16999,7
7/10/2021,17000,1
7/11/2021,17001,1
7/12/2021,17002,1
7/13/2021,17005,3
7/14/2021,17018,13
7/15/2021,17049,31
7/16/2021,17078,29
7/17/2021,17080,2
7/19/2021,17085,5
7/2/2021,17087,2
7/20/2021,17104,17
7/21/2021,17120,16
7/22/2021,17135,15
7/23/2021,17145,10
7/24/2021,17148,3
7/25/2021,17171,23
7/26/2021,17176,5
7/27/2021,17198,22
7/28/2021,17230,32
7/29/2021,17247,17
7/3/2021,17258,11
7/30/2021,17260,2
7/4/2021,17264,4
7/5/2021,17274,10
7/6/2021,17300,26
7/7/2021,17315,15
7/8/2021,17372,57
7/9/2021,17384,12
8/10/2021,17396,12
8/11/2021,17418,22
8/12/2021,17458,40
8/13/2021,17493,35
8/14/2021,17506,13
8/15/2021,17512,6
8/16/2021,17513,1
8/17/2021,17533,20
8/18/2021,17548,15
8/19/2021,17568,20
8/2/2021,17603,35
8/20/2021,17614,11
8/21/2021,17623,9
8/22/2021,17625,2
8/23/2021,17632,7
8/24/2021,17660,28
8/25/2021,17718,58
8/26/2021,17740,22
8/27/2021,17752,12
8/28/2021,17760,8
8/29/2021,17762,2
8/3/2021,17788,26
8/30/2021,17802,14
8/31/2021,17840,38
8/4/2021,17911,71
8/5/2021,17958,47
8/6/2021,17972,14
8/7/2021,17975,3
8/8/2021,17993,18
8/9/2021,18014,21
9/1/2021,18063,49
9/10/2021,18075,12
9/11/2021,18084,9
9/12/2021,18085,1
9/13/2021,18088,3
9/14/2021,18095,7
9/15/2021,18112,17
9/16/2021,18147,35
9/17/2021,18176,29
9/18/2021,18191,15
9/19/2021,18197,6
9/2/2021,18200,3
9/20/2021,18226,26
9/21/2021,18261,35
9/22/2021,18305,44
9/23/2021,18324,19
9/24/2021,18341,17
9/25/2021,18350,9
9/26/2021,18351,1
9/27/2021,18372,21
9/28/2021,18390,18
9/3/2021,18416,26
9/4/2021,18439,23
9/5/2021,18456,17
9/6/2021,18459,3
9/7/2021,18461,2
9/8/2021,18473,12
9/9/2021,18482,9
