date,Pima_cume,Pima
1/1/2021,23,
1/10/2021,25,2
1/11/2021,29,4
1/12/2021,30,1
1/13/2021,31,1
1/14/2021,36,5
1/15/2021,37,1
1/16/2021,41,4
1/17/2021,42,1
1/18/2021,43,1
1/19/2021,47,4
1/2/2021,66,19
1/20/2021,70,4
1/21/2021,1304,1234
1/22/2021,2714,1410
1/23/2021,3455,741
1/24/2021,3463,8
1/25/2021,4990,1527
1/26/2021,6502,1512
1/27/2021,8361,1859
1/28/2021,9404,1043
1/29/2021,9406,2
1/3/2021,10200,794
1/30/2021,10369,169
1/31/2021,12230,1861
1/4/2021,14323,2093
1/5/2021,16598,2275
1/6/2021,18259,1661
1/7/2021,18665,406
1/8/2021,19295,630
1/9/2021,19734,439
12/1/2020,21570,1836
12/10/2020,23321,1751
12/11/2020,25490,2169
12/12/2020,27748,2258
12/13/2020,30413,2665
12/14/2020,31938,1525
12/15/2020,32347,409
12/16/2020,35137,2790
12/17/2020,37883,2746
12/18/2020,40381,2498
12/19/2020,42821,2440
12/2/2020,46916,4095
12/20/2020,48328,1412
12/21/2020,48837,509
12/22/2020,52813,3976
12/23/2020,56932,4119
12/24/2020,61684,4752
12/25/2020,67042,5358
12/26/2020,73618,6576
12/27/2020,76183,2565
12/28/2020,77190,1007
12/29/2020,84542,7352
12/3/2020,91554,7012
12/30/2020,99131,7577
12/31/2020,106103,6972
12/4/2020,113403,7300
12/5/2020,117233,3830
12/9/2020,118757,1524
2/1/2021,124585,5828
2/10/2021,130935,6350
2/11/2021,137951,7016
2/12/2021,145221,7270
2/13/2021,154057,8836
2/14/2021,158429,4372
2/15/2021,159527,1098
2/16/2021,166423,6896
2/17/2021,172635,6212
2/18/2021,180167,7532
2/19/2021,187922,7755
2/2/2021,196728,8806
2/20/2021,201033,4305
2/21/2021,201964,931
2/22/2021,208128,6164
2/23/2021,215024,6896
2/24/2021,222583,7559
2/25/2021,229847,7264
2/26/2021,234184,4337
2/27/2021,236299,2115
2/28/2021,236985,686
2/3/2021,240825,3840
2/4/2021,245382,4557
2/5/2021,251786,6404
2/6/2021,260032,8246
2/7/2021,270228,10196
2/8/2021,274623,4395
2/9/2021,276799,2176
3/1/2021,284327,7528
3/10/2021,291023,6696
3/11/2021,299192,8169
3/12/2021,305535,6343
3/13/2021,313473,7938
3/14/2021,318200,4727
3/15/2021,320497,2297
3/16/2021,328462,7965
3/17/2021,336419,7957
3/18/2021,346312,9893
3/19/2021,355922,9610
3/2/2021,366410,10488
3/20/2021,371605,5195
3/21/2021,373448,1843
3/22/2021,380220,6772
3/23/2021,387885,7665
3/24/2021,396729,8844
3/25/2021,405355,8626
3/26/2021,414440,9085
3/27/2021,418870,4430
3/28/2021,422433,3563
3/29/2021,428902,6469
3/3/2021,436186,7284
3/30/2021,444970,8784
3/31/2021,455105,10135
3/4/2021,465452,10347
3/5/2021,471106,5654
3/6/2021,474077,2971
3/7/2021,480825,6748
3/8/2021,489228,8403
3/9/2021,498908,9680
4/1/2021,506868,7960
4/10/2021,515626,8758
4/11/2021,520690,5064
4/12/2021,522512,1822
4/13/2021,530530,8018
4/14/2021,539308,8778
4/15/2021,550157,10849
4/16/2021,560741,10584
4/17/2021,571951,11210
4/18/2021,577567,5616
4/19/2021,579520,1953
4/2/2021,588017,8497
4/20/2021,595268,7251
4/21/2021,603568,8300
4/22/2021,612262,8694
4/23/2021,621326,9064
4/24/2021,624896,3570
4/25/2021,627525,2629
4/26/2021,633930,6405
4/27/2021,640829,6899
4/28/2021,648765,7936
4/29/2021,656459,7694
4/3/2021,664910,8451
4/30/2021,669733,4823
4/4/2021,671295,1562
4/5/2021,678855,7560
4/6/2021,686197,7342
4/7/2021,693473,7276
4/8/2021,700454,6981
4/9/2021,706804,6350
5/1/2021,709010,2206
5/10/2021,710216,1206
5/11/2021,715944,5728
5/12/2021,721426,5482
5/13/2021,727629,6203
5/14/2021,732792,5163
5/15/2021,738180,5388
5/16/2021,740654,2474
5/17/2021,741644,990
5/18/2021,745557,3913
5/19/2021,748835,3278
5/2/2021,752517,3682
5/20/2021,757173,4656
5/21/2021,762551,5378
5/22/2021,765860,3309
5/23/2021,767758,1898
5/24/2021,772087,4329
5/25/2021,775384,3297
5/26/2021,778630,3246
5/27/2021,781818,3188
5/28/2021,786320,4502
5/29/2021,789058,2738
5/3/2021,790706,1648
5/30/2021,793729,3023
5/31/2021,796736,3007
5/4/2021,799563,2827
5/5/2021,802107,2544
5/6/2021,805460,3353
5/7/2021,807273,1813
5/8/2021,808201,928
5/9/2021,808908,707
6/1/2021,811765,2857
6/10/2021,814187,2422
6/11/2021,816813,2626
6/12/2021,820230,3417
6/13/2021,822898,2668
6/14/2021,824551,1653
6/15/2021,827291,2740
6/16/2021,829758,2467
6/17/2021,832108,2350
6/18/2021,834493,2385
6/19/2021,837388,2895
6/2/2021,839662,2274
6/20/2021,840817,1155
6/21/2021,843525,2708
6/22/2021,845427,1902
6/23/2021,847499,2072
6/24/2021,849452,1953
6/25/2021,852023,2571
6/26/2021,853667,1644
6/27/2021,854424,757
6/28/2021,856207,1783
6/29/2021,858219,2012
6/3/2021,860144,1925
6/30/2021,861932,1788
6/4/2021,864289,2357
