date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,298,387,428,500,338,7
1/10/2021,450,557,638,750,801,12
1/11/2021,467,571,669,788,900,12
1/12/2021,487,595,698,835,1062,12
1/13/2021,505,626,741,880,1226,13
1/14/2021,539,656,790,945,1428,14
1/15/2021,564,701,828,1011,1661,15
1/16/2021,575,718,844,1051,1928,17
1/17/2021,576,721,844,1054,1952,17
1/18/2021,594,739,866,1084,2162,18
1/19/2021,613,756,898,1133,2345,19
1/2/2021,304,396,437,511,351,7
1/20/2021,646,784,922,1198,2619,20
1/21/2021,663,806,944,1232,2768,20
1/22/2021,692,828,973,1277,3010,20
1/23/2021,705,838,982,1297,3607,20
1/24/2021,705,844,991,1303,4139,20
1/25/2021,712,851,1001,1321,4393,21
1/26/2021,726,858,1010,1350,4747,22
1/27/2021,750,877,1036,1401,5160,23
1/28/2021,769,900,1068,1449,5690,23
1/29/2021,785,908,1083,1478,6069,23
1/3/2021,306,397,446,518,358,7
1/30/2021,790,913,1095,1497,6372,23
1/31/2021,793,915,1101,1510,6846,23
1/4/2021,326,425,476,565,420,8
1/5/2021,341,450,498,592,463,8
1/6/2021,381,485,537,657,533,9
1/7/2021,408,513,582,693,647,11
1/8/2021,439,545,622,734,752,12
1/9/2021,445,554,633,745,770,12
12/1/2020,,,,,1,
12/10/2020,,,,,1,
12/11/2020,,,,,1,
12/12/2020,,,,,1,
12/13/2020,,,,,1,
12/14/2020,,,,,1,
12/15/2020,,,,,1,
12/16/2020,,,1,,1,
12/17/2020,,,1,,1,
12/18/2020,,,1,1,1,
12/19/2020,,,1,1,1,
12/2/2020,,,,,1,
12/20/2020,,,1,1,1,
12/21/2020,1,,5,5,4,
12/22/2020,5,12,23,25,11,
12/23/2020,32,54,76,82,42,
12/24/2020,65,89,104,103,58,
12/25/2020,65,89,104,103,58,
12/26/2020,93,131,137,145,76,1
12/27/2020,99,140,151,155,97,2
12/28/2020,144,200,206,222,138,3
12/29/2020,205,270,301,319,195,4
12/3/2020,,,,,1,
12/30/2020,251,331,368,415,261,6
12/31/2020,296,384,420,489,313,6
12/4/2020,,,,,1,
12/5/2020,,,,,1,
12/6/2020,,,,,1,
12/7/2020,,,,,1,
12/8/2020,,,,,1,
12/9/2020,,,,,1,
2/1/2021,810,935,1119,1561,7252,24
2/10/2021,896,1031,1236,1787,10473,30
2/11/2021,899,1037,1248,1802,10698,31
2/12/2021,923,1064,1272,1844,11070,34
2/13/2021,925,1073,1277,1861,11295,34
2/14/2021,926,1074,1277,1868,11321,34
2/15/2021,936,1084,1295,1886,11479,35
2/16/2021,940,1089,1305,1906,11727,35
2/17/2021,953,1094,1311,1920,11990,35
2/18/2021,962,1108,1326,1938,12168,35
2/19/2021,965,1111,1328,1945,12252,35
2/2/2021,818,951,1136,1583,7657,25
2/20/2021,965,1111,1329,1949,12272,35
2/21/2021,965,1111,1329,1949,12295,35
2/22/2021,968,1112,1333,1957,12384,35
2/23/2021,970,1112,1334,1962,12459,35
2/24/2021,972,1118,1344,1983,12722,35
2/25/2021,977,1122,1357,2002,13043,35
2/26/2021,980,1128,1370,2020,13360,35
2/27/2021,990,1143,1379,2033,13573,35
2/28/2021,995,1146,1389,2044,13883,35
2/3/2021,836,966,1164,1630,8422,27
2/4/2021,848,980,1185,1664,8839,27
2/5/2021,863,991,1201,1687,9195,28
2/6/2021,868,993,1203,1691,9400,28
2/7/2021,868,1001,1206,1702,9507,28
2/8/2021,868,1004,1209,1717,9666,29
2/9/2021,879,1017,1223,1739,9799,29
3/1/2021,1004,1152,1402,2057,14282,36
3/10/2021,1167,1314,1629,3033,19510,42
3/11/2021,1179,1327,1641,3224,20366,42
3/12/2021,1203,1346,1663,3375,21111,43
3/13/2021,1213,1363,1684,3520,21455,44
3/14/2021,1217,1373,1691,3579,21725,44
3/15/2021,1231,1383,1702,3702,22132,45
3/16/2021,1243,1387,1716,3831,22712,45
3/17/2021,1264,1402,1757,4026,23834,45
3/18/2021,1285,1423,1793,4183,24571,45
3/19/2021,1308,1444,1817,4435,25186,47
3/2/2021,1013,1162,1408,2070,14756,36
3/20/2021,1337,1469,1858,4719,25819,47
3/21/2021,1344,1472,1873,4884,25998,48
3/22/2021,1365,1495,1904,5234,26524,50
3/23/2021,1395,1516,1952,5604,26989,52
3/24/2021,1414,1543,2008,6120,27508,54
3/25/2021,1439,1578,2063,6556,27982,55
3/26/2021,1530,1669,2233,6923,28409,70
3/27/2021,1602,1723,2350,7183,28616,83
3/28/2021,1656,1761,2420,7306,28822,89
3/29/2021,1758,1851,2597,7664,29182,114
3/3/2021,1051,1183,1457,2156,15569,39
3/30/2021,1851,1935,2768,7984,29534,119
3/31/2021,1976,2048,2965,8318,30059,132
3/4/2021,1060,1191,1471,2209,16242,39
3/5/2021,1102,1241,1522,2382,16923,39
3/6/2021,1123,1281,1577,2492,17329,40
3/7/2021,1128,1281,1583,2584,17581,40
3/8/2021,1131,1288,1589,2714,17985,41
3/9/2021,1136,1298,1600,2851,18606,42
4/1/2021,2075,2131,3120,8612,30455,143
4/10/2021,2714,2649,3955,10182,32475,248
4/11/2021,2734,2672,3994,10263,32581,264
4/12/2021,2931,2870,4242,10567,32915,282
4/13/2021,2981,2909,4323,10695,33076,300
4/14/2021,3051,2946,4407,10821,33298,317
4/15/2021,3237,3107,4541,10955,33444,325
4/16/2021,3294,3148,4615,11068,33575,345
4/17/2021,3321,3179,4650,11117,33656,356
4/18/2021,3332,3188,4666,11139,33687,361
4/19/2021,3386,3212,4698,11238,33823,366
4/2/2021,2158,2217,3229,8824,30735,157
4/20/2021,3416,3253,4739,11327,33962,370
4/21/2021,3460,3293,4781,11406,34076,376
4/22/2021,3520,3330,4847,11526,34202,381
4/23/2021,3594,3374,4898,11637,34310,404
4/24/2021,3622,3404,4937,11680,34372,411
4/25/2021,3635,3409,4945,11698,34390,411
4/26/2021,3676,3438,4991,11763,34475,422
4/27/2021,3720,3459,5042,11840,34591,427
4/28/2021,3755,3475,5084,11923,34704,432
4/29/2021,3797,3506,5119,12005,34830,438
4/3/2021,2220,2259,3293,8933,30851,164
4/30/2021,3830,3544,5164,12106,34967,452
4/4/2021,2248,2275,3327,8977,30878,170
4/5/2021,2313,2331,3437,9177,31127,172
4/6/2021,2390,2372,3542,9387,31410,187
4/7/2021,2513,2475,3663,9630,31741,203
4/8/2021,2582,2540,3780,9831,32019,216
4/9/2021,2669,2618,3905,10058,32337,241
5/1/2021,3854,3562,5193,12150,35000,459
5/10/2021,4082,3746,5473,12599,35650,500
5/11/2021,4104,3775,5496,12660,35723,506
5/12/2021,4130,3797,5518,12703,35798,510
5/13/2021,4168,3818,5551,12755,35864,520
