date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11610,13054,12236,9858,6085,100
1/10/2021,19765,20080,19096,16038,11890,198
1/11/2021,20996,21186,20324,17014,13728,230
1/12/2021,22966,23159,22339,18698,18545,309
1/13/2021,24965,25281,24557,20373,24098,371
1/14/2021,26893,27403,26830,22283,30126,407
1/15/2021,29083,29412,28954,24075,35031,463
1/16/2021,30442,30599,30226,25250,38215,491
1/17/2021,31401,31495,31187,26216,41358,515
1/18/2021,32442,32428,32335,27343,46545,543
1/19/2021,33707,33639,33650,28641,52821,603
1/2/2021,13130,14429,13481,10947,6839,120
1/20/2021,34990,34910,35270,30182,59815,641
1/21/2021,36461,36406,37127,32047,67965,687
1/22/2021,39318,39033,40077,35065,75898,773
1/23/2021,41914,41090,42558,37547,80749,843
1/24/2021,43177,42267,43836,38956,85877,883
1/25/2021,44477,43418,45265,40537,93350,926
1/26/2021,46133,44863,46993,42419,104208,977
1/27/2021,47601,46173,48499,44063,114578,1011
1/28/2021,48805,47258,49722,45485,125421,1040
1/29/2021,50831,48921,51444,47313,136115,1102
1/3/2021,13862,15008,13994,11385,7084,135
1/30/2021,52557,50328,53033,48878,141122,1158
1/31/2021,53174,50875,53672,49559,144785,1182
1/4/2021,14884,15939,14948,12184,7956,141
1/5/2021,15828,16782,15810,12996,8739,156
1/6/2021,16993,17742,16771,13925,9488,164
1/7/2021,17901,18550,17591,14709,10247,175
1/8/2021,18708,19227,18246,15282,10744,179
1/9/2021,19392,19774,18786,15739,11561,194
10/1/2021,491377,348722,361681,382429,619152,216008
10/10/2021,496851,351618,364038,384208,621551,218734
10/11/2021,497669,352047,364390,384502,621967,219129
10/12/2021,498035,352224,364560,384629,622147,219340
10/13/2021,498615,352532,364841,384845,622487,219613
10/14/2021,499331,352878,365164,385094,622837,219891
10/15/2021,500221,353325,365560,385370,623119,220227
10/16/2021,500833,353568,365781,385545,623264,220473
10/17/2021,501270,353748,365910,385635,623355,220626
10/18/2021,501994,354134,366248,385904,623729,220907
10/19/2021,502621,354496,366490,386129,624037,221194
10/2/2021,492027,349043,361963,382629,619352,216361
10/20/2021,503267,354843,366738,386354,624332,221529
10/21/2021,503893,355186,367021,386558,624614,221790
10/22/2021,504639,355629,367402,386868,625035,222147
10/23/2021,505093,355878,367650,387014,625231,222379
10/24/2021,505384,356049,367795,387143,625391,222514
10/25/2021,506085,356447,368116,387450,625869,222815
10/26/2021,506748,356803,368442,387699,626348,223086
10/27/2021,507438,357161,368809,387995,626842,223385
10/28/2021,508089,357519,369112,388271,627309,223642
10/29/2021,508747,357962,369501,388580,627682,223962
10/3/2021,492330,349186,362068,382721,619461,216513
10/30/2021,509114,358169,369673,388744,627824,224143
10/31/2021,509320,358283,369767,388819,627943,224215
10/4/2021,493150,349583,362407,382961,619903,216882
10/5/2021,493925,350017,362747,383202,620341,217246
10/6/2021,494695,350421,363082,383437,620677,217635
10/7/2021,495219,350746,363345,383659,620951,217919
