date,Yavapai_cume,Yavapai
2020-12-01,2,
2020-12-06,3,1
2020-12-12,4,1
2020-12-16,7,3
2020-12-17,11,4
2020-12-19,14,3
2020-12-20,17,3
2020-12-21,20,3
2020-12-22,386,366
2020-12-23,828,442
2020-12-24,878,50
2020-12-25,894,16
2020-12-26,932,38
2020-12-27,946,14
2020-12-28,1023,77
2020-12-29,1327,304
2020-12-30,2077,750
2020-12-31,2219,142
2021-01-01,2248,29
2021-01-02,2368,120
2021-01-03,2373,5
2021-01-04,2416,43
2021-01-05,2488,72
2021-01-06,2579,91
2021-01-07,3244,665
2021-01-08,3985,741
2021-01-09,4170,185
2021-01-10,4179,9
2021-01-11,4258,79
2021-01-12,4479,221
2021-01-13,4950,471
2021-01-14,5279,329
2021-01-15,5391,112
2021-01-16,5690,299
2021-01-17,5722,32
2021-01-18,5927,205
2021-01-19,6669,742
2021-01-20,7617,948
2021-01-21,9046,1429
2021-01-22,10723,1677
2021-01-23,12142,1419
2021-01-24,13477,1335
2021-01-25,14330,853
2021-01-26,14828,498
2021-01-27,16581,1753
2021-01-28,18545,1964
2021-01-29,20321,1776
2021-01-30,21272,951
2021-01-31,22189,917
2021-02-01,24147,1958
2021-02-02,26363,2216
2021-02-03,28839,2476
2021-02-04,30768,1929
2021-02-05,32632,1864
2021-02-06,33886,1254
2021-02-07,34893,1007
2021-02-08,36435,1542
2021-02-09,37989,1554
2021-02-10,40109,2120
2021-02-11,41759,1650
2021-02-12,43314,1555
2021-02-13,44608,1294
2021-02-14,45612,1004
2021-02-15,46390,778
2021-02-16,47857,1467
2021-02-17,48821,964
2021-02-18,49411,590
2021-02-19,49984,573
2021-02-20,50269,285
2021-02-21,50485,216
2021-02-22,50783,298
2021-02-23,52217,1434
2021-02-24,55211,2994
2021-02-25,58016,2805
2021-02-26,61164,3148
2021-02-27,62341,1177
2021-02-28,63492,1151
2021-03-01,66073,2581
2021-03-02,68354,2281
2021-03-03,71032,2678
2021-03-04,72717,1685
2021-03-05,74717,2000
2021-03-06,76354,1637
2021-03-07,77933,1579
2021-03-08,80467,2534
2021-03-09,83301,2834
2021-03-10,86189,2888
2021-03-11,88208,2019
2021-03-12,90046,1838
2021-03-13,91802,1756
2021-03-14,93490,1688
2021-03-15,95538,2048
2021-03-16,97718,2180
2021-03-17,99543,1825
2021-03-18,100824,1281
2021-03-19,102090,1266
2021-03-20,103067,977
2021-03-21,103353,286
2021-03-22,104477,1124
2021-03-23,105596,1119
2021-03-24,107059,1463
2021-03-25,108523,1464
2021-03-26,110003,1480
2021-03-27,110887,884
2021-03-28,111098,211
2021-03-29,112129,1031
2021-03-30,113219,1090
2021-03-31,114384,1165
2021-04-01,115766,1382
2021-04-02,117105,1339
2021-04-03,117919,814
2021-04-04,118130,211
2021-04-05,119512,1382
2021-04-06,121127,1615
2021-04-07,122663,1536
2021-04-08,124483,1820
2021-04-09,126394,1911
2021-04-10,127202,808
2021-04-11,127871,669
2021-04-12,129135,1264
2021-04-13,129947,812
2021-04-14,131499,1552
2021-04-15,133199,1700
2021-04-16,134703,1504
2021-04-17,136368,1665
2021-04-18,137125,757
2021-04-19,138700,1575
2021-04-20,139573,873
2021-04-21,140869,1296
2021-04-22,142370,1501
2021-04-23,143832,1462
2021-04-24,145061,1229
2021-04-25,145562,501
2021-04-26,146739,1177
2021-04-27,147586,847
2021-04-28,148678,1092
2021-04-29,149526,848
2021-04-30,150508,982
2021-05-01,151118,610
2021-05-02,151335,217
2021-05-03,152067,732
2021-05-04,152952,885
2021-05-05,153592,640
2021-05-06,154191,599
2021-05-07,154794,603
2021-05-08,155255,461
2021-05-09,155414,159
2021-05-10,156013,599
2021-05-11,156535,522
2021-05-12,157240,705
2021-05-13,157791,551
2021-05-14,158523,732
2021-05-15,158988,465
2021-05-16,159170,182
2021-05-17,159602,432
2021-05-18,160105,503
2021-05-19,160687,582
2021-05-20,161362,675
2021-05-21,161873,511
2021-05-22,162146,273
2021-05-23,162331,185
2021-05-24,162721,390
2021-05-25,163105,384
2021-05-26,163518,413
2021-05-27,163884,366
2021-05-28,164316,432
2021-05-29,164511,195
2021-05-30,164655,144
2021-05-31,164754,99
2021-06-01,165160,406
2021-06-02,165559,399
2021-06-03,165978,419
2021-06-04,166418,440
2021-06-05,166622,204
2021-06-06,166762,140
2021-06-07,167052,290
2021-06-08,167389,337
2021-06-09,167712,323
2021-06-10,168019,307
2021-06-11,168372,353
2021-06-12,168585,213
2021-06-13,168703,118
2021-06-14,168953,250
2021-06-15,169248,295
2021-06-16,169547,299
2021-06-17,169795,248
2021-06-18,170125,330
2021-06-19,170260,135
2021-06-20,170337,77
2021-06-21,170517,180
2021-06-22,170763,246
2021-06-23,171036,273
2021-06-24,171246,210
2021-06-25,171518,272
2021-06-26,171638,120
2021-06-27,171719,81
2021-06-28,171914,195
2021-06-29,172103,189
2021-06-30,172364,261
2021-07-01,172598,234
2021-07-02,172858,260
2021-07-03,172984,126
2021-07-04,172999,15
2021-07-05,173148,149
2021-07-06,173344,196
2021-07-07,173589,245
2021-07-08,173776,187
2021-07-09,174004,228
2021-07-10,174134,130
2021-07-11,174193,59
2021-07-12,174345,152
2021-07-13,174510,165
2021-07-14,174680,170
2021-07-15,174859,179
2021-07-16,175162,303
2021-07-17,175330,168
2021-07-18,175430,100
2021-07-19,175663,233
2021-07-20,175913,250
2021-07-21,176234,321
2021-07-22,176517,283
2021-07-23,176820,303
2021-07-24,177065,245
2021-07-25,177211,146
2021-07-26,177478,267
2021-07-27,177780,302
2021-07-28,178071,291
2021-07-29,178320,249
2021-07-30,178799,479
2021-07-31,179023,224
2021-08-01,179165,142
2021-08-02,179428,263
2021-08-03,179712,284
2021-08-04,180017,305
2021-08-05,180323,306
2021-08-06,180730,407
2021-08-07,181002,272
2021-08-08,181157,155
2021-08-09,181465,308
2021-08-10,181714,249
2021-08-11,181982,268
2021-08-12,182356,374
2021-08-13,182859,503
2021-08-14,183181,322
2021-08-15,183360,179
2021-08-16,183729,369
2021-08-17,184118,389
2021-08-18,184506,388
2021-08-19,184882,376
2021-08-20,185378,496
2021-08-21,185634,256
2021-08-22,185791,157
2021-08-23,186107,316
2021-08-24,186439,332
2021-08-25,186856,417
2021-08-26,187209,353
2021-08-27,187707,498
2021-08-28,187949,242
2021-08-29,188125,176
2021-08-30,188441,316
2021-08-31,188735,294
2021-09-01,189086,351
2021-09-02,189329,243
2021-09-03,189765,436
2021-09-04,189996,231
2021-09-05,190138,142
2021-09-06,190197,59
2021-09-07,190487,290
2021-09-08,190795,308
2021-09-09,191039,244
2021-09-10,191526,487
2021-09-11,191719,193
2021-09-12,191869,150
2021-09-13,192124,255
2021-09-14,192370,246
2021-09-15,192567,197
2021-09-16,192809,242
2021-09-17,193167,358
2021-09-18,193340,173
2021-09-19,193437,97
2021-09-20,193606,169
2021-09-21,193816,210
2021-09-22,194077,261
2021-09-23,194318,241
2021-09-24,194696,378
2021-09-25,194906,210
2021-09-26,194989,83
2021-09-27,195242,253
2021-09-28,195454,212
2021-09-29,195711,257
2021-09-30,195969,258
2021-10-01,196278,309
2021-10-02,196414,136
2021-10-03,196468,54
2021-10-04,196676,208
2021-10-05,196892,216
2021-10-06,197120,228
2021-10-07,197278,158
2021-10-08,197539,261
2021-10-09,197659,120
2021-10-10,197730,71
2021-10-11,197929,199
2021-10-12,198067,138
2021-10-13,198265,198
2021-10-14,198488,223
2021-10-15,198733,245
2021-10-16,198836,103
2021-10-17,198922,86
2021-10-18,199107,185
2021-10-19,199288,181
2021-10-20,199494,206
2021-10-21,199694,200
2021-10-22,200475,781
2021-10-23,200926,451
2021-10-24,201223,297
2021-10-25,202218,995
2021-10-26,203204,986
2021-10-27,204275,1071
