Category,value
tests,499944
Yuma,10436
Yavapai,12861
Santa Cruz,1858
Pinal,31941
Pima,51540
Navajo,4158
Mohave,10299
Maricopa,346532
La Paz,1566
Greenlee,201
Graham,1077
Gila,5285
Coconino,6325
Cochise,5416
Apache,1162
Unknown,428
65 years and older,118224
55 - 64 years,94999
45 - 54 years,88331
20 - 44 years,173847
Less than 20 years,24115
positive,0.1702830717040309
