Category,value
tests,10069497
YUMA,249920
YAVAPAI,215485
SANTA CRUZ,60570
PINAL,624861
PIMA,1696060
NAVAJO,115828
MOHAVE,204590
MARICOPA,5999757
LA PAZ,17998
GREENLEE,2976
GRAHAM,22965
GILA,65286
COCONINO,253027
COCHISE,111507
APACHE,53510
Unknown,18269
65 years and older,1546091
55 - 64 years,1277281
45 - 54 years,1356621
20 - 44 years,4349416
Less than 20 years,1521819
positive,0.0980554440802753
