date,pcr_tests,pcr_pos_tests,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_SANTA CRUZ,pcr_pos_tests_SANTA CRUZ,pcr_positivity_SANTA CRUZ,ser_tests_SANTA CRUZ,ser_pos_tests_SANTA CRUZ,ser_positivity_SANTA CRUZ,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_LA PAZ,pcr_pos_tests_LA PAZ,pcr_positivity_LA PAZ,ser_tests_LA PAZ,ser_pos_tests_LA PAZ,ser_positivity_LA PAZ,pcr_tests_GREENLEE,pcr_pos_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_pos_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_GRAHAM,pcr_pos_tests_GRAHAM,pcr_positivity_GRAHAM,ser_tests_GRAHAM,ser_pos_tests_GRAHAM,ser_positivity_GRAHAM,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE
2021-03-10 00:00:00,11438.0,504.0,0.0440636474908201,948.0,408.0,0.4303797468354431,34.0,0.0,0.0,,,,130.0,11.0,0.0846153846153846,17.0,12.0,0.7058823529411766,230.0,4.0,0.0173913043478261,26.0,15.0,0.576923076923077,55.0,2.0,0.0363636363636364,1.0,0.0,0.0,1064.0,39.0,0.0366541353383459,36.0,13.0,0.3611111111111111,1521.0,62.0,0.0407626561472715,80.0,37.0,0.4625,143.0,6.0,0.041958041958042,6.0,3.0,0.5,377.0,24.0,0.0636604774535809,16.0,8.0,0.5,6652.0,309.0,0.046452194828623,711.0,296.0,0.4163150492264417,17.0,0.0,0.0,2.0,2.0,1.0,,,,,,,21.0,0.0,0.0,2.0,1.0,0.5,46.0,6.0,0.1304347826086957,3.0,1.0,0.3333333333333333,240.0,11.0,0.0458333333333333,31.0,16.0,0.5161290322580646,125.0,5.0,0.04,7.0,4.0,0.5714285714285714
2021-03-09 00:00:00,12007.0,544.0,0.0453069043058216,783.0,362.0,0.4623243933588762,50.0,2.0,0.04,,,,215.0,3.0,0.013953488372093,15.0,7.0,0.4666666666666668,267.0,11.0,0.0411985018726592,30.0,15.0,0.5,42.0,4.0,0.0952380952380952,2.0,1.0,0.5,1290.0,45.0,0.0348837209302326,38.0,17.0,0.4473684210526316,1598.0,70.0,0.0438047559449312,61.0,36.0,0.5901639344262296,151.0,11.0,0.0728476821192053,7.0,2.0,0.2857142857142857,269.0,25.0,0.0929368029739777,21.0,7.0,0.3333333333333333,6874.0,339.0,0.0493162641838813,555.0,252.0,0.4540540540540542,3.0,0.0,0.0,,,,1.0,0.0,0.0,,,,29.0,1.0,0.0344827586206897,1.0,0.0,0.0,47.0,4.0,0.0851063829787234,25.0,17.0,0.68,198.0,10.0,0.0505050505050505,5.0,3.0,0.6,119.0,3.0,0.0252100840336134,7.0,1.0,0.1428571428571429
2021-03-08 00:00:00,12866.0,640.0,0.0497435100264262,652.0,290.0,0.4447852760736196,52.0,1.0,0.0192307692307692,2.0,1.0,0.5,226.0,8.0,0.0353982300884956,7.0,5.0,0.7142857142857144,272.0,11.0,0.0404411764705882,16.0,10.0,0.625,45.0,1.0,0.0222222222222222,2.0,1.0,0.5,813.0,50.0,0.0615006150061501,26.0,10.0,0.3846153846153847,1903.0,68.0,0.0357330530740935,69.0,38.0,0.5507246376811594,157.0,8.0,0.0509554140127389,3.0,3.0,1.0,297.0,16.0,0.0538720538720539,20.0,6.0,0.3,7614.0,416.0,0.0546361964801681,471.0,203.0,0.4309978768577495,15.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,29.0,3.0,0.103448275862069,1.0,0.0,0.0,66.0,1.0,0.0151515151515152,2.0,0.0,0.0,226.0,12.0,0.0530973451327434,8.0,4.0,0.5,135.0,13.0,0.0962962962962963,4.0,2.0,0.5
2021-03-07 00:00:00,5597.0,367.0,0.0655708415222441,152.0,69.0,0.4539473684210528,13.0,1.0,0.0769230769230769,,,,52.0,3.0,0.0576923076923077,1.0,0.0,0.0,146.0,9.0,0.0616438356164384,5.0,1.0,0.2,15.0,3.0,0.2,,,,411.0,37.0,0.0900243309002433,6.0,4.0,0.6666666666666666,707.0,41.0,0.057991513437058,2.0,2.0,1.0,57.0,2.0,0.0350877192982456,,,,158.0,14.0,0.0886075949367089,,,,3547.0,234.0,0.0659712433042007,135.0,60.0,0.4444444444444444,2.0,0.0,0.0,,,,1.0,0.0,0.0,,,,7.0,1.0,0.1428571428571429,,,,12.0,1.0,0.0833333333333333,,,,63.0,0.0,0.0,,,,66.0,2.0,0.0303030303030303,,,
2021-03-06 00:00:00,6433.0,434.0,0.0674646354733406,329.0,131.0,0.3981762917933131,10.0,0.0,0.0,,,,64.0,3.0,0.046875,1.0,0.0,0.0,113.0,7.0,0.0619469026548673,,,,9.0,0.0,0.0,1.0,0.0,0.0,518.0,38.0,0.0733590733590734,13.0,3.0,0.2307692307692308,756.0,42.0,0.0555555555555556,8.0,5.0,0.625,44.0,2.0,0.0454545454545455,1.0,1.0,1.0,168.0,18.0,0.1071428571428571,7.0,3.0,0.4285714285714286,4157.0,291.0,0.0700024055809478,295.0,118.0,0.4,5.0,0.0,0.0,,,,,,,,,,9.0,0.0,0.0,,,,18.0,3.0,0.1666666666666667,,,,73.0,4.0,0.0547945205479452,,,,84.0,7.0,0.0833333333333333,2.0,1.0,0.5
2021-03-05 00:00:00,11720.0,581.0,0.0495733788395905,806.0,372.0,0.4615384615384616,60.0,2.0,0.0333333333333333,3.0,1.0,0.3333333333333333,183.0,9.0,0.0491803278688525,12.0,5.0,0.4166666666666667,225.0,12.0,0.0533333333333333,17.0,7.0,0.4117647058823529,52.0,2.0,0.0384615384615385,2.0,0.0,0.0,668.0,25.0,0.0374251497005988,39.0,13.0,0.3333333333333333,1561.0,57.0,0.0365150544522742,74.0,34.0,0.4594594594594596,206.0,7.0,0.0339805825242718,24.0,12.0,0.5,336.0,19.0,0.0565476190476191,27.0,14.0,0.5185185185185186,7111.0,404.0,0.056813387709183,571.0,269.0,0.4711033274956218,7.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,,,,17.0,0.0,0.0,2.0,1.0,0.5,42.0,0.0,0.0,7.0,2.0,0.2857142857142857,200.0,10.0,0.05,8.0,6.0,0.75,119.0,9.0,0.0756302521008403,6.0,1.0,0.1666666666666667
2021-03-04 00:00:00,11596.0,559.0,0.0482062780269058,867.0,371.0,0.4279123414071511,58.0,1.0,0.0172413793103448,14.0,12.0,0.8571428571428572,175.0,9.0,0.0514285714285714,8.0,5.0,0.625,254.0,8.0,0.031496062992126,15.0,6.0,0.4,44.0,1.0,0.0227272727272727,,,,666.0,49.0,0.0735735735735736,35.0,18.0,0.5142857142857142,1509.0,68.0,0.0450629555997349,64.0,27.0,0.421875,165.0,7.0,0.0424242424242424,5.0,4.0,0.8,374.0,17.0,0.0454545454545455,19.0,4.0,0.2105263157894737,7221.0,357.0,0.0494391358537599,661.0,279.0,0.422087745839637,12.0,0.0,0.0,7.0,3.0,0.4285714285714286,2.0,0.0,0.0,,,,13.0,0.0,0.0,,,,51.0,0.0,0.0,2.0,1.0,0.5,231.0,7.0,0.0303030303030303,21.0,8.0,0.380952380952381,132.0,7.0,0.053030303030303,9.0,3.0,0.3333333333333333
2021-03-03 00:00:00,13059.0,655.0,0.0501569798606325,854.0,398.0,0.4660421545667448,54.0,5.0,0.0925925925925926,1.0,0.0,0.0,204.0,14.0,0.0686274509803922,11.0,5.0,0.4545454545454546,234.0,8.0,0.0341880341880342,21.0,6.0,0.2857142857142857,106.0,6.0,0.0566037735849057,1.0,0.0,0.0,708.0,38.0,0.0536723163841808,43.0,24.0,0.558139534883721,1629.0,77.0,0.047268262737876,51.0,20.0,0.3921568627450981,145.0,9.0,0.0620689655172414,8.0,5.0,0.625,446.0,21.0,0.047085201793722,34.0,10.0,0.2941176470588236,8248.0,425.0,0.0515276430649855,651.0,315.0,0.4838709677419356,14.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,0.0,,,,44.0,4.0,0.0909090909090909,,,,41.0,1.0,0.024390243902439,1.0,0.0,0.0,276.0,22.0,0.0797101449275362,11.0,6.0,0.5454545454545454,142.0,6.0,0.0422535211267606,9.0,1.0,0.1111111111111111
2021-03-02 00:00:00,13315.0,676.0,0.0507698084866692,844.0,396.0,0.4691943127962086,48.0,1.0,0.0208333333333333,,,,203.0,12.0,0.0591133004926108,7.0,2.0,0.2857142857142857,298.0,6.0,0.0201342281879195,19.0,10.0,0.5263157894736842,51.0,5.0,0.0980392156862745,,,,792.0,45.0,0.0568181818181818,33.0,12.0,0.3636363636363637,1732.0,75.0,0.0433025404157044,68.0,35.0,0.5147058823529412,134.0,6.0,0.0447761194029851,4.0,4.0,1.0,259.0,26.0,0.1003861003861004,24.0,11.0,0.4583333333333334,8462.0,424.0,0.0501063578350272,634.0,298.0,0.470031545741325,16.0,0.0,0.0,13.0,5.0,0.3846153846153847,3.0,0.0,0.0,,,,34.0,2.0,0.0588235294117647,1.0,1.0,1.0,44.0,5.0,0.1136363636363636,7.0,3.0,0.4285714285714286,237.0,16.0,0.0675105485232068,16.0,9.0,0.5625,125.0,8.0,0.064,7.0,3.0,0.4285714285714286
2021-03-01 00:00:00,13505.0,748.0,0.0553868937430581,709.0,324.0,0.456981664315938,60.0,0.0,0.0,1.0,0.0,0.0,313.0,15.0,0.0479233226837061,9.0,5.0,0.5555555555555556,297.0,7.0,0.0235690235690236,23.0,14.0,0.6086956521739132,44.0,1.0,0.0227272727272727,1.0,1.0,1.0,815.0,47.0,0.0576687116564417,60.0,22.0,0.3666666666666667,1713.0,91.0,0.0531231757151197,64.0,33.0,0.515625,133.0,12.0,0.0902255639097744,2.0,1.0,0.5,310.0,19.0,0.0612903225806452,39.0,16.0,0.4102564102564103,8379.0,483.0,0.0576441102756892,471.0,210.0,0.445859872611465,9.0,1.0,0.1111111111111111,,,,2.0,0.0,0.0,,,,31.0,6.0,0.1935483870967742,,,,44.0,1.0,0.0227272727272727,4.0,3.0,0.75,326.0,26.0,0.0797546012269939,6.0,6.0,1.0,145.0,6.0,0.0413793103448276,10.0,3.0,0.3
2021-02-28 00:00:00,5820.0,423.0,0.072680412371134,188.0,81.0,0.4308510638297872,19.0,1.0,0.0526315789473684,,,,82.0,7.0,0.0853658536585366,1.0,0.0,0.0,101.0,6.0,0.0594059405940594,1.0,0.0,0.0,9.0,0.0,0.0,,,,461.0,55.0,0.1193058568329718,8.0,2.0,0.25,574.0,39.0,0.0679442508710801,3.0,1.0,0.3333333333333333,49.0,1.0,0.0204081632653061,,,,131.0,10.0,0.0763358778625954,,,,3870.0,271.0,0.0700258397932817,158.0,73.0,0.4620253164556962,8.0,1.0,0.125,,,,,,,,,,1.0,0.0,0.0,,,,15.0,1.0,0.0666666666666667,,,,51.0,2.0,0.0392156862745098,,,,59.0,6.0,0.1016949152542373,,,
2021-02-27 00:00:00,6606.0,498.0,0.075386012715713,319.0,144.0,0.4514106583072102,16.0,0.0,0.0,1.0,1.0,1.0,144.0,3.0,0.0208333333333333,2.0,1.0,0.5,106.0,8.0,0.0754716981132076,4.0,3.0,0.75,20.0,1.0,0.05,,,,506.0,40.0,0.0790513833992095,24.0,7.0,0.2916666666666667,731.0,46.0,0.0629274965800274,7.0,3.0,0.4285714285714286,38.0,4.0,0.1052631578947368,2.0,1.0,0.5,120.0,7.0,0.0583333333333333,1.0,1.0,1.0,4343.0,334.0,0.0769053649551002,260.0,119.0,0.4576923076923078,4.0,0.0,0.0,,,,,,,,,,8.0,0.0,0.0,,,,25.0,5.0,0.2,,,,100.0,9.0,0.09,7.0,4.0,0.5714285714285714,70.0,8.0,0.1142857142857143,,,
2021-02-26 00:00:00,11642.0,673.0,0.0578079367806219,743.0,356.0,0.4791386271870794,29.0,2.0,0.0689655172413793,3.0,2.0,0.6666666666666666,235.0,6.0,0.025531914893617,16.0,9.0,0.5625,260.0,14.0,0.0538461538461539,19.0,11.0,0.5789473684210528,46.0,0.0,0.0,7.0,5.0,0.7142857142857144,749.0,30.0,0.0400534045393859,49.0,23.0,0.4693877551020408,1544.0,77.0,0.0498704663212435,66.0,29.0,0.4393939393939394,134.0,16.0,0.1194029850746269,5.0,2.0,0.4,272.0,28.0,0.1029411764705882,25.0,9.0,0.36,7071.0,442.0,0.0625088389195305,508.0,239.0,0.470472440944882,7.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,,,,20.0,0.0,0.0,1.0,1.0,1.0,54.0,6.0,0.1111111111111111,5.0,4.0,0.8,233.0,14.0,0.0600858369098713,13.0,5.0,0.3846153846153847,137.0,13.0,0.0948905109489051,6.0,1.0,0.1666666666666667
2021-02-25 00:00:00,12009.0,713.0,0.0593721375634941,939.0,432.0,0.4600638977635784,48.0,0.0,0.0,4.0,0.0,0.0,218.0,7.0,0.0321100917431193,20.0,13.0,0.65,241.0,10.0,0.04149377593361,48.0,23.0,0.4791666666666668,45.0,0.0,0.0,2.0,0.0,0.0,777.0,57.0,0.0733590733590734,98.0,47.0,0.479591836734694,1656.0,90.0,0.0543478260869565,57.0,36.0,0.631578947368421,125.0,7.0,0.056,1.0,0.0,0.0,293.0,25.0,0.0853242320819113,17.0,8.0,0.4705882352941176,7228.0,441.0,0.0610127282789153,650.0,281.0,0.4323076923076923,11.0,0.0,0.0,,,,1.0,0.0,0.0,,,,28.0,0.0,0.0,1.0,1.0,1.0,56.0,1.0,0.0178571428571429,3.0,2.0,0.6666666666666666,300.0,26.0,0.0866666666666667,6.0,3.0,0.5,174.0,15.0,0.0862068965517241,6.0,3.0,0.5
2021-02-24 00:00:00,11986.0,793.0,0.0661605206073753,960.0,428.0,0.4458333333333334,30.0,0.0,0.0,23.0,4.0,0.1739130434782609,154.0,6.0,0.038961038961039,15.0,12.0,0.8,249.0,13.0,0.0522088353413655,16.0,7.0,0.4375,180.0,6.0,0.0333333333333333,1.0,1.0,1.0,683.0,64.0,0.0937042459736457,52.0,28.0,0.5384615384615384,1570.0,77.0,0.0490445859872612,65.0,21.0,0.3230769230769231,329.0,20.0,0.060790273556231,11.0,4.0,0.3636363636363637,238.0,17.0,0.0714285714285714,15.0,7.0,0.4666666666666668,7390.0,517.0,0.0699594046008119,725.0,332.0,0.4579310344827586,4.0,1.0,0.25,1.0,1.0,1.0,2.0,0.0,0.0,,,,22.0,0.0,0.0,2.0,2.0,1.0,58.0,5.0,0.0862068965517241,3.0,0.0,0.0,232.0,25.0,0.1077586206896552,4.0,1.0,0.25,132.0,10.0,0.0757575757575758,5.0,1.0,0.2
2021-02-23 00:00:00,13859.0,825.0,0.0595281044808428,963.0,453.0,0.470404984423676,80.0,4.0,0.05,5.0,2.0,0.4,201.0,13.0,0.0646766169154229,16.0,12.0,0.75,310.0,15.0,0.0483870967741936,20.0,6.0,0.3,58.0,5.0,0.0862068965517241,,,,808.0,51.0,0.0631188118811881,47.0,26.0,0.5531914893617021,1884.0,88.0,0.0467091295116773,62.0,24.0,0.3870967741935484,628.0,18.0,0.0286624203821656,26.0,13.0,0.5,313.0,29.0,0.0926517571884984,34.0,18.0,0.5294117647058824,7966.0,528.0,0.0662816972131559,721.0,340.0,0.4715672676837726,18.0,0.0,0.0,,,,1.0,0.0,0.0,,,,16.0,1.0,0.0625,1.0,1.0,1.0,75.0,5.0,0.0666666666666667,3.0,1.0,0.3333333333333333,254.0,20.0,0.078740157480315,8.0,3.0,0.375,307.0,11.0,0.0358306188925081,6.0,3.0,0.5
2021-02-22 00:00:00,14542.0,1069.0,0.0735112089121166,927.0,407.0,0.4390507011866236,42.0,4.0,0.0952380952380952,2.0,1.0,0.5,273.0,29.0,0.1062271062271062,22.0,11.0,0.5,278.0,15.0,0.0539568345323741,39.0,17.0,0.4358974358974359,54.0,6.0,0.1111111111111111,5.0,2.0,0.4,965.0,95.0,0.0984455958549223,59.0,25.0,0.423728813559322,1909.0,99.0,0.0518596123624935,60.0,20.0,0.3333333333333333,176.0,7.0,0.0397727272727273,36.0,13.0,0.3611111111111111,352.0,41.0,0.1164772727272727,12.0,6.0,0.5,8918.0,661.0,0.0741197577932272,644.0,297.0,0.4611801242236026,7.0,1.0,0.1428571428571429,1.0,0.0,0.0,3.0,1.0,0.3333333333333333,2.0,1.0,0.5,22.0,0.0,0.0,,,,77.0,8.0,0.1038961038961039,5.0,4.0,0.8,318.0,37.0,0.1163522012578616,5.0,1.0,0.2,185.0,13.0,0.0702702702702703,14.0,3.0,0.2142857142857143
2021-02-21 00:00:00,6511.0,596.0,0.0915373982491169,275.0,120.0,0.4363636363636364,14.0,1.0,0.0714285714285714,1.0,0.0,0.0,60.0,6.0,0.1,1.0,1.0,1.0,117.0,10.0,0.0854700854700855,,,,7.0,0.0,0.0,,,,502.0,64.0,0.1274900398406375,18.0,6.0,0.3333333333333333,758.0,58.0,0.0765171503957784,6.0,3.0,0.5,42.0,4.0,0.0952380952380952,2.0,2.0,1.0,120.0,8.0,0.0666666666666667,27.0,14.0,0.5185185185185186,4362.0,403.0,0.0923888124713434,216.0,91.0,0.4212962962962963,4.0,0.0,0.0,,,,,,,,,,7.0,0.0,0.0,,,,22.0,2.0,0.0909090909090909,,,,36.0,4.0,0.1111111111111111,,,,74.0,12.0,0.1621621621621622,,,
2021-02-20 00:00:00,7422.0,720.0,0.0970088924818108,356.0,152.0,0.4269662921348315,20.0,1.0,0.05,,,,72.0,6.0,0.0833333333333333,1.0,1.0,1.0,115.0,12.0,0.1043478260869565,13.0,6.0,0.4615384615384616,15.0,0.0,0.0,,,,463.0,52.0,0.1123110151187905,19.0,6.0,0.3157894736842105,838.0,70.0,0.0835322195704057,7.0,2.0,0.2857142857142857,45.0,6.0,0.1333333333333333,2.0,0.0,0.0,138.0,11.0,0.0797101449275362,13.0,8.0,0.6153846153846154,5022.0,497.0,0.0989645559538033,296.0,126.0,0.4256756756756757,1.0,1.0,1.0,,,,,,,,,,14.0,3.0,0.2142857142857143,,,,27.0,2.0,0.0740740740740741,2.0,1.0,0.5,133.0,13.0,0.0977443609022556,1.0,1.0,1.0,98.0,12.0,0.1224489795918367,,,
2021-02-19 00:00:00,12652.0,1011.0,0.0799083148909263,893.0,363.0,0.406494960806271,53.0,4.0,0.0754716981132076,,,,264.0,16.0,0.0606060606060606,16.0,10.0,0.625,257.0,21.0,0.0817120622568093,43.0,11.0,0.2558139534883721,53.0,3.0,0.0566037735849057,1.0,0.0,0.0,740.0,73.0,0.0986486486486487,54.0,27.0,0.5,1866.0,108.0,0.0578778135048232,84.0,23.0,0.2738095238095239,157.0,15.0,0.0955414012738854,3.0,0.0,0.0,312.0,32.0,0.1025641025641026,22.0,7.0,0.3181818181818182,7311.0,637.0,0.0871289837231569,621.0,267.0,0.4299516908212561,16.0,1.0,0.0625,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,3.0,0.2307692307692308,,,,68.0,7.0,0.1029411764705882,6.0,1.0,0.1666666666666667,301.0,28.0,0.0930232558139535,4.0,3.0,0.75,178.0,22.0,0.1235955056179775,17.0,5.0,0.2941176470588236
2021-02-18 00:00:00,13711.0,1200.0,0.0875209685653855,961.0,418.0,0.4349635796045786,54.0,3.0,0.0555555555555556,,,,203.0,12.0,0.0591133004926108,19.0,10.0,0.5263157894736842,316.0,18.0,0.0569620253164557,25.0,9.0,0.36,53.0,4.0,0.0754716981132076,2.0,2.0,1.0,700.0,84.0,0.12,55.0,18.0,0.3272727272727273,1952.0,114.0,0.0584016393442623,66.0,30.0,0.4545454545454546,160.0,15.0,0.09375,6.0,1.0,0.1666666666666667,326.0,40.0,0.1226993865030675,22.0,10.0,0.4545454545454546,8547.0,821.0,0.0960570960570961,732.0,326.0,0.4453551912568306,12.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,,,36.0,6.0,0.1666666666666667,1.0,1.0,1.0,55.0,7.0,0.1272727272727273,3.0,1.0,0.3333333333333333,301.0,29.0,0.0963455149501661,8.0,3.0,0.375,222.0,9.0,0.0405405405405405,6.0,1.0,0.1666666666666667
2021-02-17 00:00:00,14467.0,1283.0,0.0886845925209097,1178.0,505.0,0.4286926994906622,44.0,10.0,0.2272727272727273,,,,224.0,25.0,0.1116071428571429,18.0,7.0,0.3888888888888889,299.0,18.0,0.0602006688963211,25.0,11.0,0.44,74.0,8.0,0.1081081081081081,1.0,1.0,1.0,895.0,101.0,0.1128491620111732,45.0,22.0,0.488888888888889,1725.0,135.0,0.0782608695652174,57.0,21.0,0.368421052631579,182.0,25.0,0.1373626373626374,6.0,2.0,0.3333333333333333,336.0,37.0,0.1101190476190476,19.0,11.0,0.5789473684210528,8974.0,830.0,0.0924894138622688,919.0,399.0,0.4341675734494016,14.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,,,,30.0,3.0,0.1,,,,68.0,3.0,0.0441176470588235,2.0,2.0,1.0,328.0,29.0,0.0884146341463415,50.0,14.0,0.2800000000000001,406.0,27.0,0.0665024630541872,14.0,6.0,0.4285714285714286
2021-02-16 00:00:00,15317.0,1334.0,0.0870927727361755,1004.0,440.0,0.4382470119521913,59.0,5.0,0.0847457627118644,,,,237.0,26.0,0.109704641350211,15.0,10.0,0.6666666666666666,263.0,17.0,0.064638783269962,22.0,10.0,0.4545454545454546,47.0,7.0,0.148936170212766,2.0,1.0,0.5,813.0,106.0,0.1303813038130382,65.0,26.0,0.4,1934.0,123.0,0.0635987590486039,75.0,32.0,0.4266666666666667,181.0,14.0,0.0773480662983425,5.0,1.0,0.2,349.0,35.0,0.1002865329512894,29.0,11.0,0.3793103448275862,9324.0,879.0,0.0942728442728443,728.0,324.0,0.4450549450549451,13.0,0.0,0.0,3.0,2.0,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,1.0,29.0,5.0,0.1724137931034483,1.0,1.0,1.0,91.0,9.0,0.0989010989010989,6.0,3.0,0.5,301.0,26.0,0.0863787375415282,16.0,7.0,0.4375,747.0,47.0,0.0629183400267738,9.0,3.0,0.3333333333333333
2021-02-15 00:00:00,12499.0,1263.0,0.1010480838467077,840.0,362.0,0.430952380952381,52.0,2.0,0.0384615384615385,2.0,2.0,1.0,209.0,21.0,0.1004784688995215,13.0,7.0,0.5384615384615384,276.0,23.0,0.0833333333333333,28.0,13.0,0.4642857142857144,35.0,2.0,0.0571428571428571,,,,656.0,65.0,0.0990853658536585,30.0,11.0,0.3666666666666667,1774.0,140.0,0.0789177001127396,82.0,31.0,0.3780487804878049,104.0,13.0,0.125,4.0,0.0,0.0,293.0,34.0,0.1160409556313993,26.0,11.0,0.4230769230769231,7858.0,855.0,0.1088063120386867,608.0,267.0,0.4391447368421053,9.0,2.0,0.2222222222222222,1.0,0.0,0.0,2.0,0.0,0.0,,,,22.0,3.0,0.1363636363636364,3.0,2.0,0.6666666666666666,84.0,19.0,0.2261904761904762,5.0,2.0,0.4,370.0,29.0,0.0783783783783784,9.0,6.0,0.6666666666666666,131.0,17.0,0.1297709923664122,5.0,3.0,0.6
2021-02-14 00:00:00,5272.0,515.0,0.0976858877086495,251.0,83.0,0.3306772908366534,7.0,1.0,0.1428571428571429,,,,62.0,10.0,0.1612903225806452,1.0,0.0,0.0,114.0,13.0,0.1140350877192983,1.0,1.0,1.0,13.0,3.0,0.2307692307692308,,,,352.0,32.0,0.0909090909090909,10.0,0.0,0.0,736.0,67.0,0.0910326086956522,12.0,5.0,0.4166666666666667,43.0,10.0,0.2325581395348837,,,,114.0,13.0,0.1140350877192983,1.0,0.0,0.0,3354.0,326.0,0.0971973762671437,224.0,76.0,0.3392857142857143,4.0,1.0,0.25,,,,,,,,,,4.0,0.0,0.0,,,,33.0,4.0,0.1212121212121212,,,,69.0,6.0,0.0869565217391304,,,,51.0,8.0,0.1568627450980392,1.0,0.0,0.0
2021-02-13 00:00:00,7115.0,665.0,0.0934645115952214,320.0,127.0,0.396875,21.0,2.0,0.0952380952380952,2.0,0.0,0.0,116.0,15.0,0.1293103448275862,1.0,1.0,1.0,144.0,10.0,0.0694444444444445,15.0,3.0,0.2,15.0,2.0,0.1333333333333333,1.0,1.0,1.0,408.0,46.0,0.1127450980392157,10.0,4.0,0.4,975.0,99.0,0.1015384615384615,13.0,5.0,0.3846153846153847,55.0,7.0,0.1272727272727273,1.0,0.0,0.0,135.0,11.0,0.0814814814814815,,,,4544.0,425.0,0.0935299295774648,269.0,108.0,0.4014869888475837,5.0,0.0,0.0,,,,,,,,,,11.0,1.0,0.0909090909090909,,,,34.0,4.0,0.1176470588235294,,,,157.0,8.0,0.0509554140127389,,,,111.0,16.0,0.1441441441441442,,,
2021-02-12 00:00:00,12121.0,999.0,0.0824189423314908,1016.0,483.0,0.4753937007874016,75.0,5.0,0.0666666666666667,1.0,1.0,1.0,247.0,23.0,0.0931174089068826,24.0,11.0,0.4583333333333334,260.0,24.0,0.0923076923076923,33.0,14.0,0.4242424242424243,69.0,7.0,0.1014492753623189,4.0,3.0,0.75,666.0,67.0,0.1006006006006006,47.0,30.0,0.6382978723404256,1963.0,164.0,0.0835455934793683,99.0,39.0,0.3939393939393939,155.0,18.0,0.1161290322580645,3.0,2.0,0.6666666666666666,344.0,34.0,0.0988372093023256,15.0,10.0,0.6666666666666666,7113.0,568.0,0.0798537888373401,724.0,340.0,0.4696132596685084,6.0,1.0,0.1666666666666667,2.0,2.0,1.0,6.0,0.0,0.0,,,,24.0,2.0,0.0833333333333333,1.0,0.0,0.0,80.0,7.0,0.0875,7.0,2.0,0.2857142857142857,260.0,31.0,0.1192307692307692,9.0,3.0,0.3333333333333333,161.0,10.0,0.062111801242236,12.0,7.0,0.5833333333333334
