date,cases,cases_APACHE,cases_YUMA,cases_YAVAPAI,cases_SANTA_CRUZ,cases_PINAL,cases_PIMA,cases_NAVAJO,cases_MOHAVE,cases_MARICOPA,cases_LA_PAZ,cases_GREENLEE,cases_GRAHAM,cases_GILA,cases_COCONINO,cases_COCHISE
2021-06-23 00:00:00,5,,,1.0,,1.0,,,,3.0,,,,,,
2021-06-22 00:00:00,160,,,6.0,2.0,12.0,15.0,1.0,16.0,96.0,,,,10.0,2.0,
2021-06-21 00:00:00,429,4.0,3.0,15.0,,44.0,36.0,8.0,30.0,270.0,3.0,,1.0,6.0,7.0,2.0
2021-06-20 00:00:00,258,,,7.0,1.0,21.0,31.0,4.0,12.0,180.0,,,,1.0,1.0,
2021-06-19 00:00:00,334,,3.0,5.0,1.0,28.0,36.0,8.0,18.0,230.0,,,,1.0,3.0,1.0
2021-06-18 00:00:00,431,,1.0,8.0,2.0,38.0,44.0,10.0,19.0,295.0,,,,5.0,5.0,4.0
2021-06-17 00:00:00,498,2.0,2.0,12.0,1.0,66.0,40.0,10.0,14.0,343.0,2.0,,,1.0,2.0,3.0
2021-06-16 00:00:00,498,7.0,3.0,6.0,1.0,27.0,45.0,9.0,33.0,358.0,,,,5.0,4.0,
2021-06-15 00:00:00,479,,1.0,9.0,5.0,39.0,50.0,16.0,26.0,320.0,1.0,,,3.0,6.0,3.0
2021-06-14 00:00:00,512,6.0,3.0,22.0,1.0,32.0,55.0,8.0,35.0,333.0,,,,6.0,10.0,1.0
2021-06-13 00:00:00,253,3.0,,8.0,,17.0,27.0,2.0,15.0,176.0,1.0,,,3.0,,1.0
2021-06-12 00:00:00,259,1.0,,8.0,1.0,23.0,33.0,8.0,12.0,164.0,,,1.0,1.0,2.0,5.0
2021-06-11 00:00:00,376,1.0,3.0,7.0,,24.0,50.0,8.0,11.0,268.0,,,,1.0,2.0,1.0
2021-06-10 00:00:00,403,6.0,2.0,7.0,1.0,32.0,37.0,6.0,23.0,284.0,,1.0,,,3.0,1.0
2021-06-09 00:00:00,487,2.0,2.0,13.0,1.0,42.0,32.0,8.0,29.0,347.0,,,4.0,2.0,2.0,3.0
2021-06-08 00:00:00,460,1.0,2.0,11.0,1.0,31.0,36.0,9.0,15.0,335.0,,,9.0,3.0,5.0,2.0
2021-06-07 00:00:00,492,3.0,4.0,19.0,4.0,27.0,43.0,4.0,26.0,348.0,4.0,,,3.0,2.0,5.0
2021-06-06 00:00:00,301,2.0,2.0,9.0,2.0,29.0,27.0,1.0,13.0,213.0,,,,1.0,1.0,1.0
2021-06-05 00:00:00,312,2.0,3.0,6.0,,20.0,17.0,1.0,12.0,249.0,,,,,1.0,1.0
2021-06-04 00:00:00,432,3.0,3.0,3.0,2.0,38.0,39.0,8.0,13.0,312.0,,,,1.0,2.0,8.0
2021-06-03 00:00:00,473,2.0,6.0,6.0,,35.0,49.0,6.0,22.0,339.0,,,,,7.0,1.0
2021-06-02 00:00:00,510,4.0,1.0,10.0,1.0,35.0,53.0,1.0,26.0,367.0,,1.0,1.0,2.0,5.0,3.0
2021-06-01 00:00:00,530,5.0,2.0,21.0,4.0,24.0,42.0,6.0,16.0,391.0,,1.0,5.0,5.0,5.0,3.0
2021-05-31 00:00:00,229,1.0,,3.0,,22.0,16.0,1.0,12.0,170.0,1.0,,,1.0,1.0,1.0
2021-05-30 00:00:00,273,1.0,1.0,10.0,,20.0,26.0,2.0,10.0,195.0,,,1.0,,1.0,6.0
2021-05-29 00:00:00,308,1.0,1.0,8.0,,34.0,27.0,2.0,8.0,220.0,1.0,,,,4.0,2.0
2021-05-28 00:00:00,462,,6.0,10.0,1.0,39.0,38.0,5.0,16.0,332.0,,,4.0,1.0,5.0,5.0
2021-05-27 00:00:00,470,1.0,6.0,12.0,1.0,43.0,40.0,2.0,16.0,335.0,,,,1.0,7.0,6.0
2021-05-26 00:00:00,500,1.0,6.0,10.0,1.0,40.0,46.0,12.0,14.0,357.0,1.0,,2.0,2.0,5.0,3.0
2021-05-25 00:00:00,564,2.0,2.0,15.0,1.0,58.0,50.0,11.0,13.0,393.0,1.0,,1.0,4.0,4.0,9.0
2021-05-24 00:00:00,593,3.0,4.0,25.0,,55.0,44.0,6.0,28.0,414.0,1.0,,3.0,3.0,6.0,1.0
2021-05-23 00:00:00,341,,7.0,5.0,,28.0,29.0,2.0,11.0,257.0,,,,1.0,,1.0
2021-05-22 00:00:00,331,,1.0,12.0,1.0,28.0,23.0,1.0,12.0,244.0,,,1.0,2.0,5.0,1.0
2021-05-21 00:00:00,510,1.0,11.0,12.0,2.0,35.0,41.0,6.0,10.0,385.0,,,,2.0,4.0,1.0
2021-05-20 00:00:00,538,2.0,1.0,18.0,2.0,49.0,52.0,5.0,15.0,388.0,1.0,,1.0,2.0,2.0,
2021-05-19 00:00:00,610,3.0,4.0,17.0,1.0,52.0,68.0,13.0,21.0,421.0,2.0,,1.0,3.0,3.0,1.0
2021-05-18 00:00:00,607,3.0,8.0,23.0,2.0,59.0,36.0,8.0,14.0,442.0,1.0,,1.0,1.0,7.0,2.0
2021-05-17 00:00:00,696,,3.0,25.0,5.0,73.0,47.0,11.0,19.0,499.0,,,2.0,3.0,7.0,2.0
2021-05-16 00:00:00,431,1.0,1.0,12.0,1.0,54.0,41.0,7.0,1.0,309.0,,,1.0,1.0,,2.0
2021-05-15 00:00:00,392,,3.0,5.0,,24.0,46.0,2.0,14.0,293.0,,,1.0,1.0,,3.0
