date,cases_MARICOPA
2021-07-02 00:00:00,1
2021-07-01 00:00:00,71
2021-06-30 00:00:00,255
2021-06-29 00:00:00,406
2021-06-28 00:00:00,391
2021-06-27 00:00:00,245
2021-06-26 00:00:00,273
2021-06-25 00:00:00,345
2021-06-24 00:00:00,347
2021-06-23 00:00:00,368
2021-06-22 00:00:00,368
2021-06-21 00:00:00,383
2021-06-20 00:00:00,184
2021-06-19 00:00:00,231
2021-06-18 00:00:00,291
2021-06-17 00:00:00,337
2021-06-16 00:00:00,349
2021-06-15 00:00:00,319
2021-06-14 00:00:00,331
2021-06-13 00:00:00,176
2021-06-12 00:00:00,165
2021-06-11 00:00:00,266
2021-06-10 00:00:00,285
2021-06-09 00:00:00,355
2021-06-08 00:00:00,336
2021-06-07 00:00:00,348
2021-06-06 00:00:00,212
2021-06-05 00:00:00,248
2021-06-04 00:00:00,312
2021-06-03 00:00:00,339
2021-06-02 00:00:00,367
2021-06-01 00:00:00,392
2021-05-31 00:00:00,171
2021-05-30 00:00:00,195
2021-05-29 00:00:00,221
2021-05-28 00:00:00,333
2021-05-27 00:00:00,338
2021-05-26 00:00:00,357
2021-05-25 00:00:00,394
2021-05-24 00:00:00,415
2021-05-23 00:00:00,257
2021-05-22 00:00:00,246
2021-05-21 00:00:00,386
2021-05-20 00:00:00,388
2021-05-19 00:00:00,421
2021-05-18 00:00:00,442
2021-05-17 00:00:00,499
2021-05-16 00:00:00,311
2021-05-15 00:00:00,293
2021-05-14 00:00:00,402
2021-05-13 00:00:00,494
2021-05-12 00:00:00,485
2021-05-11 00:00:00,535
2021-05-10 00:00:00,510
2021-05-09 00:00:00,303
2021-05-08 00:00:00,347
2021-05-07 00:00:00,492
2021-05-06 00:00:00,517
2021-05-05 00:00:00,579
2021-05-04 00:00:00,601
2021-05-03 00:00:00,560
2021-05-02 00:00:00,362
2021-05-01 00:00:00,352
2021-04-30 00:00:00,544
2021-04-29 00:00:00,523
2021-04-28 00:00:00,581
2021-04-27 00:00:00,589
2021-04-26 00:00:00,677
2021-04-25 00:00:00,361
2021-04-24 00:00:00,363
2021-04-23 00:00:00,527
2021-04-22 00:00:00,569
2021-04-21 00:00:00,619
2021-04-20 00:00:00,633
2021-04-19 00:00:00,644
2021-04-18 00:00:00,318
2021-04-17 00:00:00,358
2021-04-16 00:00:00,531
2021-04-15 00:00:00,580
2021-04-14 00:00:00,570
2021-04-13 00:00:00,593
2021-04-12 00:00:00,597
2021-04-11 00:00:00,378
2021-04-10 00:00:00,349
2021-04-09 00:00:00,489
2021-04-08 00:00:00,484
2021-04-07 00:00:00,461
2021-04-06 00:00:00,518
2021-04-05 00:00:00,560
2021-04-04 00:00:00,199
2021-04-03 00:00:00,318
2021-04-02 00:00:00,400
2021-04-01 00:00:00,463
2021-03-31 00:00:00,475
2021-03-30 00:00:00,496
2021-03-29 00:00:00,454
2021-03-28 00:00:00,265
2021-03-27 00:00:00,299
2021-03-26 00:00:00,410
2021-03-25 00:00:00,409
2021-03-24 00:00:00,436
2021-03-23 00:00:00,447
2021-03-22 00:00:00,459
2021-03-21 00:00:00,250
2021-03-20 00:00:00,273
2021-03-19 00:00:00,342
2021-03-18 00:00:00,382
2021-03-17 00:00:00,422
2021-03-16 00:00:00,430
2021-03-15 00:00:00,483
2021-03-14 00:00:00,253
2021-03-13 00:00:00,296
2021-03-12 00:00:00,395
2021-03-11 00:00:00,412
2021-03-10 00:00:00,458
2021-03-09 00:00:00,488
2021-03-08 00:00:00,572
2021-03-07 00:00:00,305
2021-03-06 00:00:00,394
2021-03-05 00:00:00,520
2021-03-04 00:00:00,482
2021-03-03 00:00:00,591
2021-03-02 00:00:00,624
2021-03-01 00:00:00,653
2021-02-28 00:00:00,352
2021-02-27 00:00:00,426
2021-02-26 00:00:00,574
2021-02-25 00:00:00,658
2021-02-24 00:00:00,711
2021-02-23 00:00:00,754
2021-02-22 00:00:00,905
2021-02-21 00:00:00,507
2021-02-20 00:00:00,606
2021-02-19 00:00:00,840
2021-02-18 00:00:00,1051
2021-02-17 00:00:00,1067
2021-02-16 00:00:00,1164
2021-02-15 00:00:00,1092
2021-02-14 00:00:00,512
2021-02-13 00:00:00,681
2021-02-12 00:00:00,891
2021-02-11 00:00:00,1072
2021-02-10 00:00:00,1198
2021-02-09 00:00:00,1239
2021-02-08 00:00:00,1508
2021-02-07 00:00:00,785
2021-02-06 00:00:00,1077
2021-02-05 00:00:00,1395
2021-02-04 00:00:00,1603
2021-02-03 00:00:00,1876
2021-02-02 00:00:00,2051
2021-02-01 00:00:00,2312
2021-01-31 00:00:00,1326
2021-01-30 00:00:00,1751
2021-01-29 00:00:00,2253
2021-01-28 00:00:00,2574
2021-01-27 00:00:00,3103
2021-01-26 00:00:00,3275
2021-01-25 00:00:00,3363
2021-01-24 00:00:00,2208
2021-01-23 00:00:00,2874
2021-01-22 00:00:00,3565
2021-01-21 00:00:00,3975
2021-01-20 00:00:00,4038
2021-01-19 00:00:00,4784
2021-01-18 00:00:00,4191
2021-01-17 00:00:00,2790
2021-01-16 00:00:00,3001
2021-01-15 00:00:00,4348
2021-01-14 00:00:00,4701
2021-01-13 00:00:00,4959
2021-01-12 00:00:00,5309
2021-01-11 00:00:00,5812
2021-01-10 00:00:00,3500
2021-01-09 00:00:00,4470
2021-01-08 00:00:00,5572
2021-01-07 00:00:00,6329
2021-01-06 00:00:00,6838
2021-01-05 00:00:00,7292
2021-01-04 00:00:00,7446
2021-01-03 00:00:00,4617
2021-01-02 00:00:00,4551
2021-01-01 00:00:00,3015
2020-12-31 00:00:00,5683
2020-12-30 00:00:00,6856
2020-12-29 00:00:00,7114
2020-12-28 00:00:00,6893
2020-12-27 00:00:00,4489
2020-12-26 00:00:00,3109
2020-12-25 00:00:00,859
2020-12-24 00:00:00,3362
2020-12-23 00:00:00,5163
2020-12-22 00:00:00,4933
2020-12-21 00:00:00,5290
2020-12-20 00:00:00,2761
2020-12-19 00:00:00,3387
2020-12-18 00:00:00,4336
2020-12-17 00:00:00,4664
2020-12-16 00:00:00,4410
2020-12-15 00:00:00,3870
2020-12-14 00:00:00,5041
2020-12-13 00:00:00,2617
2020-12-12 00:00:00,3236
2020-12-11 00:00:00,4087
2020-12-10 00:00:00,4090
2020-12-09 00:00:00,4497
2020-12-08 00:00:00,4445
2020-12-07 00:00:00,4320
2020-12-06 00:00:00,1726
2020-12-05 00:00:00,2604
2020-12-04 00:00:00,3080
2020-12-03 00:00:00,4402
2020-12-02 00:00:00,4385
2020-12-01 00:00:00,4313
2020-11-30 00:00:00,4424
2020-11-29 00:00:00,2620
2020-11-28 00:00:00,2467
2020-11-27 00:00:00,2411
2020-11-26 00:00:00,1243
2020-11-25 00:00:00,3054
2020-11-24 00:00:00,3359
2020-11-23 00:00:00,3283
2020-11-22 00:00:00,1736
2020-11-21 00:00:00,2153
2020-11-20 00:00:00,2657
2020-11-19 00:00:00,2788
2020-11-18 00:00:00,2894
2020-11-17 00:00:00,2694
2020-11-16 00:00:00,2358
2020-11-15 00:00:00,1217
2020-11-14 00:00:00,1530
2020-11-13 00:00:00,1865
2020-11-12 00:00:00,1970
2020-11-11 00:00:00,1642
2020-11-10 00:00:00,1851
2020-11-09 00:00:00,1670
2020-11-08 00:00:00,1024
2020-11-07 00:00:00,1231
2020-11-06 00:00:00,1469
2020-11-05 00:00:00,1589
2020-11-04 00:00:00,1548
2020-11-03 00:00:00,1452
2020-11-02 00:00:00,1351
2020-11-01 00:00:00,718
2020-10-31 00:00:00,774
2020-10-30 00:00:00,867
2020-10-29 00:00:00,976
2020-10-28 00:00:00,967
2020-10-27 00:00:00,874
