date,cases_MARICOPA
2021-03-01 00:00:00,2
2021-02-28 00:00:00,15
2021-02-27 00:00:00,179
2021-02-26 00:00:00,506
2021-02-25 00:00:00,648
2021-02-24 00:00:00,718
2021-02-23 00:00:00,756
2021-02-22 00:00:00,924
2021-02-21 00:00:00,517
2021-02-20 00:00:00,606
2021-02-19 00:00:00,847
2021-02-18 00:00:00,1087
2021-02-17 00:00:00,1106
2021-02-16 00:00:00,1159
2021-02-15 00:00:00,1101
2021-02-14 00:00:00,508
2021-02-13 00:00:00,681
2021-02-12 00:00:00,889
2021-02-11 00:00:00,1058
2021-02-10 00:00:00,1239
2021-02-09 00:00:00,1271
2021-02-08 00:00:00,1619
2021-02-07 00:00:00,786
2021-02-06 00:00:00,1100
2021-02-05 00:00:00,1456
2021-02-04 00:00:00,1645
2021-02-03 00:00:00,1914
2021-02-02 00:00:00,2110
2021-02-01 00:00:00,2338
2021-01-31 00:00:00,1356
2021-01-30 00:00:00,1788
2021-01-29 00:00:00,2292
2021-01-28 00:00:00,2606
2021-01-27 00:00:00,3144
2021-01-26 00:00:00,3493
2021-01-25 00:00:00,3402
2021-01-24 00:00:00,2230
2021-01-23 00:00:00,2889
2021-01-22 00:00:00,3616
2021-01-21 00:00:00,4026
2021-01-20 00:00:00,4089
2021-01-19 00:00:00,4839
2021-01-18 00:00:00,4222
2021-01-17 00:00:00,2819
2021-01-16 00:00:00,3017
2021-01-15 00:00:00,4364
2021-01-14 00:00:00,4764
2021-01-13 00:00:00,5007
2021-01-12 00:00:00,5386
2021-01-11 00:00:00,5864
2021-01-10 00:00:00,3490
2021-01-09 00:00:00,4497
2021-01-08 00:00:00,5529
2021-01-07 00:00:00,6368
2021-01-06 00:00:00,6886
2021-01-05 00:00:00,7242
2021-01-04 00:00:00,7422
2021-01-03 00:00:00,4634
2021-01-02 00:00:00,4545
2021-01-01 00:00:00,3013
2020-12-31 00:00:00,5677
2020-12-30 00:00:00,6781
2020-12-29 00:00:00,7076
2020-12-28 00:00:00,6900
2020-12-27 00:00:00,4524
2020-12-26 00:00:00,3103
2020-12-25 00:00:00,876
2020-12-24 00:00:00,3368
2020-12-23 00:00:00,5157
2020-12-22 00:00:00,4900
2020-12-21 00:00:00,5201
2020-12-20 00:00:00,2722
2020-12-19 00:00:00,3377
2020-12-18 00:00:00,4280
2020-12-17 00:00:00,4653
2020-12-16 00:00:00,4371
2020-12-15 00:00:00,3848
2020-12-14 00:00:00,5045
2020-12-13 00:00:00,2607
2020-12-12 00:00:00,3257
2020-12-11 00:00:00,4021
2020-12-10 00:00:00,4005
2020-12-09 00:00:00,4502
2020-12-08 00:00:00,4455
2020-12-07 00:00:00,4315
2020-12-06 00:00:00,1736
2020-12-05 00:00:00,2639
2020-12-04 00:00:00,3067
2020-12-03 00:00:00,4418
2020-12-02 00:00:00,4423
2020-12-01 00:00:00,4358
2020-11-30 00:00:00,4394
2020-11-29 00:00:00,2633
2020-11-28 00:00:00,2489
2020-11-27 00:00:00,2425
2020-11-26 00:00:00,1259
2020-11-25 00:00:00,3080
2020-11-24 00:00:00,3366
2020-11-23 00:00:00,3282
2020-11-22 00:00:00,1759
2020-11-21 00:00:00,2185
2020-11-20 00:00:00,2650
2020-11-19 00:00:00,2787
2020-11-18 00:00:00,2886
2020-11-17 00:00:00,2669
2020-11-16 00:00:00,2335
2020-11-15 00:00:00,1214
2020-11-14 00:00:00,1553
2020-11-13 00:00:00,1837
2020-11-12 00:00:00,1956
2020-11-11 00:00:00,1623
2020-11-10 00:00:00,1803
2020-11-09 00:00:00,1624
2020-11-08 00:00:00,1030
2020-11-07 00:00:00,1240
2020-11-06 00:00:00,1438
2020-11-05 00:00:00,1573
2020-11-04 00:00:00,1535
2020-11-03 00:00:00,1444
2020-11-02 00:00:00,1338
2020-11-01 00:00:00,723
2020-10-31 00:00:00,768
2020-10-30 00:00:00,864
2020-10-29 00:00:00,979
2020-10-28 00:00:00,969
2020-10-27 00:00:00,874
2020-10-26 00:00:00,929
2020-10-25 00:00:00,428
2020-10-24 00:00:00,746
2020-10-23 00:00:00,720
2020-10-22 00:00:00,766
2020-10-21 00:00:00,796
2020-10-20 00:00:00,781
2020-10-19 00:00:00,830
2020-10-18 00:00:00,466
2020-10-17 00:00:00,474
2020-10-16 00:00:00,674
2020-10-15 00:00:00,565
2020-10-14 00:00:00,581
2020-10-13 00:00:00,649
2020-10-12 00:00:00,572
2020-10-11 00:00:00,314
2020-10-10 00:00:00,376
2020-10-09 00:00:00,478
2020-10-08 00:00:00,469
2020-10-07 00:00:00,495
2020-10-06 00:00:00,538
2020-10-05 00:00:00,483
2020-10-04 00:00:00,272
