date,cases
2021-03-01 00:00:00,5
2021-02-28 00:00:00,37
2021-02-27 00:00:00,279
2021-02-26 00:00:00,796
2021-02-25 00:00:00,962
2021-02-24 00:00:00,1107
2021-02-23 00:00:00,1135
2021-02-22 00:00:00,1441
2021-02-21 00:00:00,760
2021-02-20 00:00:00,902
2021-02-19 00:00:00,1316
2021-02-18 00:00:00,1600
2021-02-17 00:00:00,1682
2021-02-16 00:00:00,1788
2021-02-15 00:00:00,1695
2021-02-14 00:00:00,749
2021-02-13 00:00:00,1014
2021-02-12 00:00:00,1483
2021-02-11 00:00:00,1672
2021-02-10 00:00:00,2009
2021-02-09 00:00:00,2004
2021-02-08 00:00:00,2527
2021-02-07 00:00:00,1151
2021-02-06 00:00:00,1578
2021-02-05 00:00:00,2265
2021-02-04 00:00:00,2554
2021-02-03 00:00:00,2989
2021-02-02 00:00:00,3344
2021-02-01 00:00:00,3866
2021-01-31 00:00:00,1927
2021-01-30 00:00:00,2545
2021-01-29 00:00:00,3530
2021-01-28 00:00:00,4275
2021-01-27 00:00:00,4989
2021-01-26 00:00:00,4981
2021-01-25 00:00:00,5468
2021-01-24 00:00:00,3001
2021-01-23 00:00:00,3994
2021-01-22 00:00:00,5755
2021-01-21 00:00:00,6330
2021-01-20 00:00:00,6803
2021-01-19 00:00:00,7602
2021-01-18 00:00:00,6187
2021-01-17 00:00:00,4107
2021-01-16 00:00:00,4524
2021-01-15 00:00:00,6991
2021-01-14 00:00:00,7328
2021-01-13 00:00:00,8069
2021-01-12 00:00:00,8481
2021-01-11 00:00:00,9785
2021-01-10 00:00:00,5151
2021-01-09 00:00:00,6358
2021-01-08 00:00:00,8669
2021-01-07 00:00:00,9840
2021-01-06 00:00:00,10769
2021-01-05 00:00:00,11588
2021-01-04 00:00:00,12188
2021-01-03 00:00:00,6593
2021-01-02 00:00:00,6871
2021-01-01 00:00:00,4150
2020-12-31 00:00:00,8861
2020-12-30 00:00:00,11027
2020-12-29 00:00:00,11219
2020-12-28 00:00:00,11648
2020-12-27 00:00:00,6521
2020-12-26 00:00:00,4892
2020-12-25 00:00:00,1337
2020-12-24 00:00:00,5201
2020-12-23 00:00:00,8070
2020-12-22 00:00:00,8684
2020-12-21 00:00:00,9160
2020-12-20 00:00:00,4094
2020-12-19 00:00:00,5441
2020-12-18 00:00:00,7591
