date,Navajo_cume,Navajo
1/1/2021,1,
1/10/2021,2,1
1/11/2021,3,1
1/12/2021,4,1
1/13/2021,5,1
1/14/2021,7,2
1/15/2021,30,23
1/16/2021,102,72
1/17/2021,167,65
1/18/2021,169,2
1/19/2021,171,2
1/2/2021,178,7
1/20/2021,255,77
1/21/2021,419,164
1/22/2021,526,107
1/23/2021,530,4
1/24/2021,531,1
1/25/2021,532,1
1/26/2021,873,341
1/27/2021,1249,376
1/28/2021,1616,367
1/29/2021,1960,344
1/3/2021,2052,92
1/30/2021,2054,2
1/31/2021,2058,4
1/4/2021,2304,246
1/5/2021,2720,416
1/6/2021,3198,478
1/7/2021,3895,697
1/8/2021,4282,387
1/9/2021,4293,11
10/1/2021,4295,2
10/10/2021,4695,400
10/11/2021,5139,444
10/12/2021,5466,327
10/13/2021,5885,419
10/14/2021,6349,464
10/15/2021,6366,17
10/16/2021,6375,9
10/17/2021,6554,179
10/18/2021,7006,452
10/19/2021,7525,519
10/2/2021,8205,680
10/20/2021,8657,452
10/21/2021,8888,231
10/3/2021,8910,22
10/4/2021,9485,575
10/5/2021,10041,556
10/6/2021,10778,737
10/7/2021,11858,1080
10/8/2021,12543,685
10/9/2021,12683,140
12/10/2020,12699,16
12/14/2020,13409,710
12/15/2020,14154,745
12/16/2020,15247,1093
12/17/2020,16148,901
12/18/2020,16819,671
12/19/2020,17534,715
12/2/2020,17549,15
12/20/2020,18299,750
12/21/2020,19171,872
12/22/2020,20013,842
12/23/2020,21062,1049
12/24/2020,21955,893
12/25/2020,22590,635
12/26/2020,22649,59
12/27/2020,22869,220
12/28/2020,23763,894
12/29/2020,24783,1020
12/30/2020,25585,802
12/31/2020,26127,542
12/4/2020,26260,133
12/7/2020,26300,40
2/1/2021,26707,407
2/10/2021,27356,649
2/11/2021,27963,607
2/12/2021,28894,931
2/13/2021,29670,776
2/14/2021,30086,416
2/15/2021,30120,34
2/16/2021,30775,655
2/17/2021,31375,600
2/18/2021,32168,793
2/19/2021,32905,737
2/2/2021,33394,489
2/20/2021,34073,679
2/21/2021,34114,41
2/22/2021,34576,462
2/23/2021,35115,539
2/24/2021,36129,1014
2/25/2021,37189,1060
2/26/2021,37907,718
2/27/2021,38519,612
2/28/2021,38589,70
2/3/2021,39185,596
2/4/2021,39791,606
2/5/2021,40549,758
2/6/2021,41495,946
2/7/2021,41996,501
2/8/2021,42147,151
2/9/2021,42209,62
3/1/2021,42679,470
3/10/2021,43413,734
3/11/2021,44203,790
3/12/2021,45063,860
3/13/2021,45650,587
3/14/2021,45805,155
3/15/2021,45865,60
3/16/2021,46336,471
3/17/2021,46767,431
3/18/2021,47569,802
3/19/2021,48031,462
3/2/2021,48417,386
3/20/2021,48616,199
3/21/2021,48651,35
3/22/2021,49003,352
3/23/2021,49441,438
3/24/2021,49866,425
3/25/2021,50552,686
3/26/2021,50939,387
3/27/2021,51132,193
3/28/2021,51203,71
3/29/2021,51742,539
3/3/2021,52119,377
3/30/2021,52593,474
3/31/2021,53120,527
3/4/2021,53499,379
3/5/2021,53592,93
3/6/2021,53643,51
3/7/2021,54043,400
3/8/2021,54360,317
3/9/2021,54716,356
4/1/2021,55062,346
4/10/2021,55363,301
4/11/2021,55512,149
4/12/2021,55545,33
4/13/2021,55807,262
4/14/2021,56095,288
4/15/2021,56403,308
4/16/2021,56772,369
4/17/2021,57002,230
4/18/2021,57079,77
4/19/2021,57096,17
4/2/2021,57264,168
4/20/2021,57529,265
4/21/2021,57715,186
4/22/2021,58042,327
4/23/2021,58202,160
4/24/2021,58260,58
4/25/2021,58277,17
4/26/2021,58462,185
4/27/2021,58645,183
4/28/2021,58840,195
4/29/2021,59172,332
4/3/2021,59644,472
4/30/2021,59713,69
4/4/2021,59763,50
4/5/2021,60072,309
4/6/2021,60402,330
4/7/2021,60811,409
4/8/2021,61161,350
4/9/2021,61422,261
5/1/2021,61703,281
5/10/2021,61752,49
5/11/2021,61969,217
5/12/2021,62236,267
5/13/2021,62444,208
5/14/2021,62664,220
5/15/2021,62809,145
5/16/2021,62843,34
5/17/2021,62865,22
5/18/2021,62896,31
5/19/2021,63115,219
5/2/2021,63250,135
5/20/2021,63482,232
