date,cases,cases_APACHE,cases_YUMA,cases_YAVAPAI,cases_SANTA_CRUZ,cases_PINAL,cases_PIMA,cases_NAVAJO,cases_MOHAVE,cases_MARICOPA,cases_LA_PAZ,cases_GREENLEE,cases_GRAHAM,cases_GILA,cases_COCONINO,cases_COCHISE
2020-08-31 00:00:00,28,1.0,,,,1.0,2.0,1.0,,23.0,,,,,,
2020-08-30 00:00:00,51,,1.0,,4.0,1.0,1.0,3.0,1.0,37.0,,,,2.0,1.0,
2020-08-29 00:00:00,163,,3.0,8.0,,5.0,23.0,2.0,5.0,111.0,,,3.0,2.0,,1.0
2020-08-28 00:00:00,343,3.0,19.0,9.0,2.0,12.0,59.0,6.0,8.0,206.0,,,2.0,6.0,9.0,2.0
2020-08-27 00:00:00,588,2.0,26.0,11.0,3.0,82.0,68.0,6.0,13.0,362.0,,,3.0,2.0,4.0,6.0
2020-08-26 00:00:00,543,2.0,44.0,6.0,3.0,16.0,76.0,7.0,18.0,339.0,1.0,,7.0,3.0,17.0,4.0
2020-08-25 00:00:00,469,1.0,18.0,10.0,6.0,33.0,79.0,9.0,16.0,280.0,1.0,,1.0,6.0,5.0,4.0
2020-08-24 00:00:00,723,5.0,48.0,16.0,2.0,194.0,74.0,18.0,14.0,330.0,,,4.0,4.0,11.0,3.0
2020-08-23 00:00:00,229,,8.0,2.0,1.0,10.0,38.0,6.0,9.0,137.0,,,3.0,9.0,4.0,2.0
2020-08-22 00:00:00,319,,4.0,5.0,1.0,10.0,28.0,1.0,9.0,246.0,,,5.0,4.0,4.0,2.0
2020-08-21 00:00:00,458,6.0,26.0,9.0,7.0,27.0,54.0,29.0,21.0,241.0,,,14.0,10.0,11.0,3.0
2020-08-20 00:00:00,499,9.0,19.0,8.0,3.0,26.0,78.0,6.0,25.0,293.0,,1.0,13.0,8.0,7.0,3.0
2020-08-19 00:00:00,556,3.0,18.0,15.0,2.0,45.0,116.0,5.0,12.0,291.0,,,13.0,7.0,19.0,10.0
