date,Yuma_cume,Yuma
2020-12-01 00:00:00,1,
2020-12-03 00:00:00,2,1
2020-12-12 00:00:00,3,1
2020-12-19 00:00:00,4,1
2020-12-20 00:00:00,6,2
2020-12-21 00:00:00,181,175
2020-12-22 00:00:00,841,660
2020-12-23 00:00:00,1584,743
2020-12-24 00:00:00,1822,238
2020-12-26 00:00:00,1926,104
2020-12-27 00:00:00,1927,1
2020-12-28 00:00:00,2354,427
2020-12-29 00:00:00,2676,322
2020-12-30 00:00:00,3050,374
2020-12-31 00:00:00,3125,75
2021-01-01 00:00:00,3129,4
2021-01-04 00:00:00,3345,216
2021-01-05 00:00:00,3661,316
2021-01-06 00:00:00,4121,460
2021-01-07 00:00:00,4318,197
2021-01-08 00:00:00,4560,242
2021-01-09 00:00:00,4574,14
2021-01-10 00:00:00,4586,12
2021-01-11 00:00:00,5249,663
2021-01-12 00:00:00,5894,645
2021-01-13 00:00:00,6604,710
2021-01-14 00:00:00,6756,152
2021-01-15 00:00:00,6910,154
2021-01-17 00:00:00,6911,1
2021-01-18 00:00:00,6946,35
2021-01-19 00:00:00,7331,385
2021-01-20 00:00:00,7896,565
2021-01-21 00:00:00,9422,1526
2021-01-22 00:00:00,10955,1533
2021-01-23 00:00:00,11096,141
2021-01-24 00:00:00,11109,13
2021-01-25 00:00:00,11534,425
2021-01-26 00:00:00,12324,790
2021-01-27 00:00:00,13661,1337
2021-01-28 00:00:00,15430,1769
2021-01-29 00:00:00,17473,2043
2021-01-30 00:00:00,18676,1203
2021-01-31 00:00:00,18688,12
2021-02-01 00:00:00,19521,833
2021-02-02 00:00:00,20532,1011
2021-02-03 00:00:00,22028,1496
2021-02-04 00:00:00,22831,803
2021-02-05 00:00:00,23529,698
2021-02-06 00:00:00,23563,34
2021-02-07 00:00:00,23584,21
2021-02-08 00:00:00,23846,262
2021-02-09 00:00:00,24608,762
2021-02-10 00:00:00,26947,2339
2021-02-11 00:00:00,29028,2081
2021-02-12 00:00:00,30901,1873
2021-02-13 00:00:00,31766,865
2021-02-14 00:00:00,31767,1
2021-02-15 00:00:00,31869,102
2021-02-16 00:00:00,32117,248
2021-02-17 00:00:00,32431,314
2021-02-18 00:00:00,32714,283
2021-02-19 00:00:00,33262,548
2021-02-20 00:00:00,33433,171
2021-02-21 00:00:00,33436,3
2021-02-22 00:00:00,33464,28
2021-02-23 00:00:00,34658,1194
2021-02-24 00:00:00,37281,2623
2021-02-25 00:00:00,40326,3045
2021-02-26 00:00:00,43059,2733
2021-02-27 00:00:00,43894,835
2021-02-28 00:00:00,44230,336
2021-03-01 00:00:00,46050,1820
2021-03-02 00:00:00,47095,1045
2021-03-03 00:00:00,48344,1249
2021-03-04 00:00:00,51004,2660
2021-03-05 00:00:00,54332,3328
2021-03-06 00:00:00,54553,221
2021-03-07 00:00:00,54725,172
2021-03-08 00:00:00,55733,1008
2021-03-09 00:00:00,57894,2161
2021-03-10 00:00:00,59831,1937
2021-03-11 00:00:00,62861,3030
2021-03-12 00:00:00,66026,3165
2021-03-13 00:00:00,67649,1623
2021-03-14 00:00:00,67842,193
2021-03-15 00:00:00,68664,822
2021-03-16 00:00:00,69916,1252
2021-03-17 00:00:00,72001,2085
2021-03-18 00:00:00,75574,3573
2021-03-19 00:00:00,78723,3149
2021-03-20 00:00:00,79809,1086
2021-03-21 00:00:00,80001,192
2021-03-22 00:00:00,80529,528
2021-03-23 00:00:00,81888,1359
2021-03-24 00:00:00,84219,2331
2021-03-25 00:00:00,86420,2201
2021-03-26 00:00:00,88636,2216
2021-03-27 00:00:00,89229,593
2021-03-28 00:00:00,89467,238
2021-03-29 00:00:00,90059,592
2021-03-30 00:00:00,92803,2744
2021-03-31 00:00:00,95760,2957
2021-04-01 00:00:00,98322,2562
2021-04-02 00:00:00,100201,1879
2021-04-03 00:00:00,100952,751
2021-04-04 00:00:00,101633,681
2021-04-05 00:00:00,103021,1388
2021-04-06 00:00:00,105182,2161
2021-04-07 00:00:00,107547,2365
2021-04-08 00:00:00,110278,2731
2021-04-09 00:00:00,112275,1997
2021-04-10 00:00:00,112813,538
2021-04-11 00:00:00,113019,206
2021-04-12 00:00:00,113601,582
2021-04-13 00:00:00,114596,995
2021-04-14 00:00:00,117162,2566
2021-04-15 00:00:00,119676,2514
2021-04-16 00:00:00,122131,2455
2021-04-17 00:00:00,122848,717
2021-04-18 00:00:00,123257,409
