date,Coconino_cume,Coconino
2020-12-02 00:00:00,1,
2020-12-04 00:00:00,2,1
2020-12-10 00:00:00,3,1
2020-12-15 00:00:00,5,2
2020-12-16 00:00:00,145,140
2020-12-17 00:00:00,273,128
2020-12-18 00:00:00,484,211
2020-12-19 00:00:00,532,48
2020-12-20 00:00:00,533,1
2020-12-21 00:00:00,534,1
2020-12-22 00:00:00,571,37
2020-12-23 00:00:00,903,332
2020-12-24 00:00:00,1291,388
2020-12-25 00:00:00,1413,122
2020-12-26 00:00:00,1511,98
2020-12-27 00:00:00,1602,91
2020-12-28 00:00:00,1820,218
2020-12-29 00:00:00,2171,351
2020-12-30 00:00:00,2573,402
2020-12-31 00:00:00,2781,208
2021-01-01 00:00:00,2882,101
2021-01-02 00:00:00,2946,64
2021-01-03 00:00:00,2951,5
2021-01-04 00:00:00,3296,345
2021-01-05 00:00:00,3650,354
2021-01-06 00:00:00,4137,487
2021-01-07 00:00:00,4709,572
2021-01-08 00:00:00,5338,629
2021-01-09 00:00:00,5417,79
2021-01-10 00:00:00,5422,5
2021-01-11 00:00:00,5745,323
2021-01-12 00:00:00,6305,560
2021-01-13 00:00:00,6792,487
2021-01-14 00:00:00,7412,620
2021-01-15 00:00:00,8584,1172
2021-01-16 00:00:00,8687,103
2021-01-17 00:00:00,8688,1
2021-01-18 00:00:00,8864,176
2021-01-19 00:00:00,9268,404
2021-01-20 00:00:00,10778,1510
2021-01-21 00:00:00,11624,846
2021-01-22 00:00:00,12524,900
2021-01-23 00:00:00,12920,396
2021-01-24 00:00:00,12933,13
2021-01-25 00:00:00,13483,550
2021-01-26 00:00:00,13982,499
2021-01-27 00:00:00,15280,1298
2021-01-28 00:00:00,16491,1211
2021-01-29 00:00:00,17391,900
2021-01-30 00:00:00,17722,331
2021-01-31 00:00:00,17750,28
2021-02-01 00:00:00,18588,838
2021-02-02 00:00:00,19423,835
2021-02-03 00:00:00,21042,1619
2021-02-04 00:00:00,23050,2008
2021-02-05 00:00:00,25271,2221
2021-02-06 00:00:00,26724,1453
2021-02-07 00:00:00,26759,35
2021-02-08 00:00:00,27643,884
2021-02-09 00:00:00,28551,908
2021-02-10 00:00:00,31005,2454
2021-02-11 00:00:00,32532,1527
2021-02-12 00:00:00,35269,2737
2021-02-13 00:00:00,36774,1505
2021-02-14 00:00:00,36801,27
2021-02-15 00:00:00,38000,1199
2021-02-16 00:00:00,39622,1622
2021-02-17 00:00:00,42416,2794
2021-02-18 00:00:00,43520,1104
2021-02-19 00:00:00,44863,1343
2021-02-20 00:00:00,45901,1038
2021-02-21 00:00:00,45909,8
2021-02-22 00:00:00,46299,390
2021-02-23 00:00:00,46822,523
2021-02-24 00:00:00,48782,1960
2021-02-25 00:00:00,50439,1657
2021-02-26 00:00:00,52125,1686
2021-02-27 00:00:00,53782,1657
2021-02-28 00:00:00,53868,86
2021-03-01 00:00:00,55440,1572
2021-03-02 00:00:00,57182,1742
2021-03-03 00:00:00,58900,1718
2021-03-04 00:00:00,61041,2141
2021-03-05 00:00:00,62791,1750
2021-03-06 00:00:00,63510,719
2021-03-07 00:00:00,63600,90
2021-03-08 00:00:00,64560,960
2021-03-09 00:00:00,65445,885
2021-03-10 00:00:00,68164,2719
2021-03-11 00:00:00,70004,1840
2021-03-12 00:00:00,72572,2568
2021-03-13 00:00:00,73708,1136
2021-03-14 00:00:00,73766,58
2021-03-15 00:00:00,75088,1322
2021-03-16 00:00:00,76997,1909
2021-03-17 00:00:00,78766,1769
2021-03-18 00:00:00,80238,1472
2021-03-19 00:00:00,81851,1613
2021-03-20 00:00:00,82841,990
2021-03-21 00:00:00,82913,72
2021-03-22 00:00:00,83651,738
2021-03-23 00:00:00,85507,1856
2021-03-24 00:00:00,87239,1732
2021-03-25 00:00:00,89183,1944
2021-03-26 00:00:00,91364,2181
2021-03-27 00:00:00,91914,550
2021-03-28 00:00:00,92062,148
2021-03-29 00:00:00,93821,1759
2021-03-30 00:00:00,95628,1807
2021-03-31 00:00:00,97452,1824
2021-04-01 00:00:00,98840,1388
2021-04-02 00:00:00,100354,1514
2021-04-03 00:00:00,100904,550
2021-04-04 00:00:00,101001,97
2021-04-05 00:00:00,101861,860
2021-04-06 00:00:00,103166,1305
2021-04-07 00:00:00,104219,1053
2021-04-08 00:00:00,105439,1220
2021-04-09 00:00:00,106709,1270
2021-04-10 00:00:00,107286,577
2021-04-11 00:00:00,107387,101
2021-04-12 00:00:00,107900,513
2021-04-13 00:00:00,108920,1020
2021-04-14 00:00:00,109806,886
2021-04-15 00:00:00,110684,878
2021-04-16 00:00:00,111794,1110
2021-04-17 00:00:00,112103,309
2021-04-18 00:00:00,112108,5
