date,Arizona_cume,Arizona
2020-12-01 00:00:00,36,
2020-12-02 00:00:00,44,8
2020-12-03 00:00:00,51,7
2020-12-04 00:00:00,54,3
2020-12-05 00:00:00,55,1
2020-12-07 00:00:00,59,4
2020-12-08 00:00:00,62,3
2020-12-09 00:00:00,66,4
2020-12-10 00:00:00,72,6
2020-12-11 00:00:00,78,6
2020-12-12 00:00:00,82,4
2020-12-13 00:00:00,85,3
2020-12-14 00:00:00,93,8
2020-12-15 00:00:00,127,34
2020-12-16 00:00:00,685,558
2020-12-17 00:00:00,3767,3082
2020-12-18 00:00:00,7340,3573
2020-12-19 00:00:00,9892,2552
2020-12-20 00:00:00,10906,1014
2020-12-21 00:00:00,16369,5463
2020-12-22 00:00:00,24075,7706
2020-12-23 00:00:00,33682,9607
2020-12-24 00:00:00,37466,3784
2020-12-25 00:00:00,37603,137
2020-12-26 00:00:00,44110,6507
2020-12-27 00:00:00,46750,2640
2020-12-28 00:00:00,55898,9148
2020-12-29 00:00:00,68624,12726
2020-12-30 00:00:00,83381,14757
2020-12-31 00:00:00,91138,7757
2021-01-01 00:00:00,91777,639
2021-01-02 00:00:00,99319,7542
2021-01-03 00:00:00,102506,3187
2021-01-04 00:00:00,111062,8556
2021-01-05 00:00:00,119843,8781
2021-01-06 00:00:00,131668,11825
2021-01-07 00:00:00,144148,12480
2021-01-08 00:00:00,155991,11843
2021-01-09 00:00:00,163898,7907
2021-01-10 00:00:00,167095,3197
2021-01-11 00:00:00,182592,15497
2021-01-12 00:00:00,205646,23054
2021-01-13 00:00:00,230627,24981
2021-01-14 00:00:00,255126,24499
2021-01-15 00:00:00,279818,24692
2021-01-16 00:00:00,295532,15714
2021-01-17 00:00:00,304827,9295
2021-01-18 00:00:00,323696,18869
2021-01-19 00:00:00,350232,26536
2021-01-20 00:00:00,381725,31493
2021-01-21 00:00:00,416570,34845
2021-01-22 00:00:00,454213,37643
2021-01-23 00:00:00,482769,28556
2021-01-24 00:00:00,498951,16182
2021-01-25 00:00:00,527958,29007
2021-01-26 00:00:00,564457,36499
2021-01-27 00:00:00,603821,39364
2021-01-28 00:00:00,643125,39304
2021-01-29 00:00:00,682688,39563
2021-01-30 00:00:00,708861,26173
2021-01-31 00:00:00,720415,11554
2021-02-01 00:00:00,749979,29564
2021-02-02 00:00:00,788163,38184
2021-02-03 00:00:00,831581,43418
2021-02-04 00:00:00,877614,46033
2021-02-05 00:00:00,921273,43659
2021-02-06 00:00:00,959295,38022
2021-02-07 00:00:00,975576,16281
2021-02-08 00:00:00,1013996,38420
2021-02-09 00:00:00,1057918,43922
2021-02-10 00:00:00,1108145,50227
2021-02-11 00:00:00,1158787,50642
2021-02-12 00:00:00,1219579,60792
2021-02-13 00:00:00,1265093,45514
2021-02-14 00:00:00,1282374,17281
2021-02-15 00:00:00,1313469,31095
2021-02-16 00:00:00,1357753,44284
2021-02-17 00:00:00,1404419,46666
2021-02-18 00:00:00,1448675,44256
2021-02-19 00:00:00,1490744,42069
2021-02-20 00:00:00,1525646,34902
2021-02-21 00:00:00,1540471,14825
2021-02-22 00:00:00,1568226,27755
2021-02-23 00:00:00,1612190,43964
2021-02-24 00:00:00,1668583,56393
2021-02-25 00:00:00,1728645,60062
2021-02-26 00:00:00,1795224,66579
2021-02-27 00:00:00,1846874,51650
2021-02-28 00:00:00,1872286,25412
2021-03-01 00:00:00,1917211,44925
2021-03-02 00:00:00,1966938,49727
2021-03-03 00:00:00,2025356,58418
2021-03-04 00:00:00,2082861,57505
2021-03-05 00:00:00,2140987,58126
2021-03-06 00:00:00,2185427,44440
2021-03-07 00:00:00,2211390,25963
2021-03-08 00:00:00,2261534,50144
2021-03-09 00:00:00,2318096,56562
2021-03-10 00:00:00,2384888,66792
2021-03-11 00:00:00,2454856,69968
2021-03-12 00:00:00,2527737,72881
2021-03-13 00:00:00,2578876,51139
2021-03-14 00:00:00,2607689,28813
2021-03-15 00:00:00,2654445,46756
2021-03-16 00:00:00,2708572,54127
2021-03-17 00:00:00,2770528,61956
2021-03-18 00:00:00,2832936,62408
2021-03-19 00:00:00,2892251,59315
2021-03-20 00:00:00,2938365,46114
2021-03-21 00:00:00,2969084,30719
2021-03-22 00:00:00,3011725,42641
2021-03-23 00:00:00,3059902,48177
2021-03-24 00:00:00,3123706,63804
2021-03-25 00:00:00,3194218,70512
2021-03-26 00:00:00,3264752,70534
2021-03-27 00:00:00,3316792,52040
2021-03-28 00:00:00,3354367,37575
2021-03-29 00:00:00,3413787,59420
2021-03-30 00:00:00,3479748,65961
2021-03-31 00:00:00,3555352,75604
2021-04-01 00:00:00,3628091,72739
2021-04-02 00:00:00,3696520,68429
2021-04-03 00:00:00,3743923,47403
2021-04-04 00:00:00,3764523,20600
2021-04-05 00:00:00,3821302,56779
2021-04-06 00:00:00,3884507,63205
2021-04-07 00:00:00,3957403,72896
2021-04-08 00:00:00,4028634,71231
2021-04-09 00:00:00,4094078,65444
2021-04-10 00:00:00,4134994,40916
2021-04-11 00:00:00,4159998,25004
2021-04-12 00:00:00,4203188,43190
2021-04-13 00:00:00,4244553,41365
2021-04-14 00:00:00,4292359,47806
2021-04-15 00:00:00,4342763,50404
2021-04-16 00:00:00,4380165,37402
