date,pcr_tests,pcr_pos_tests,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity
2021-05-25 00:00:00,57,4,0.0701754385964912,,,
2021-05-24 00:00:00,3511,198,0.0563941896895471,206.0,97.0,0.470873786407767
2021-05-23 00:00:00,3739,239,0.0639208344477133,84.0,39.0,0.4642857142857144
2021-05-22 00:00:00,4204,220,0.0523311132254995,326.0,217.0,0.6656441717791412
2021-05-21 00:00:00,6968,346,0.0496555683122847,603.0,345.0,0.572139303482587
2021-05-20 00:00:00,7139,353,0.0494467012186581,758.0,450.0,0.5936675461741426
2021-05-19 00:00:00,7233,393,0.0543343011198673,856.0,539.0,0.6296728971962616
2021-05-18 00:00:00,8051,386,0.0479443547385418,754.0,429.0,0.5689655172413794
2021-05-17 00:00:00,8777,458,0.0521818388971175,566.0,317.0,0.560070671378092
2021-05-16 00:00:00,4243,269,0.0633985387697384,233.0,138.0,0.592274678111588
2021-05-15 00:00:00,3905,263,0.0673495518565941,349.0,228.0,0.6532951289398282
2021-05-14 00:00:00,7140,359,0.0502801120448179,625.0,341.0,0.5456
2021-05-13 00:00:00,7758,407,0.0524619747357566,665.0,362.0,0.544360902255639
2021-05-12 00:00:00,7915,418,0.0528111181301327,741.0,454.0,0.6126855600539812
2021-05-11 00:00:00,9305,439,0.0471789360558839,722.0,411.0,0.569252077562327
2021-05-10 00:00:00,10057,488,0.0485234165258029,511.0,275.0,0.538160469667319
2021-05-09 00:00:00,4041,280,0.0692897797574858,118.0,58.0,0.4915254237288136
2021-05-08 00:00:00,4672,302,0.0646404109589041,322.0,193.0,0.5993788819875776
2021-05-07 00:00:00,8083,442,0.0546826673264877,609.0,343.0,0.5632183908045978
2021-05-06 00:00:00,8242,483,0.0586022809997573,770.0,448.0,0.5818181818181818
2021-05-05 00:00:00,8868,495,0.0558186738836265,803.0,441.0,0.5491905354919054
2021-05-04 00:00:00,9244,533,0.0576590220683687,901.0,491.0,0.5449500554938956
2021-05-03 00:00:00,10556,501,0.0474611595301251,631.0,305.0,0.4833597464342314
2021-05-02 00:00:00,4480,318,0.0709821428571429,234.0,139.0,0.594017094017094
2021-05-01 00:00:00,4840,334,0.0690082644628099,314.0,196.0,0.624203821656051
2021-04-30 00:00:00,8195,503,0.061378889566809,678.0,378.0,0.5575221238938054
2021-04-29 00:00:00,8523,451,0.0529156400328523,868.0,476.0,0.5483870967741936
2021-04-28 00:00:00,8976,536,0.0597147950089127,875.0,487.0,0.5565714285714286
2021-04-27 00:00:00,9754,530,0.0543366823867131,815.0,441.0,0.5411042944785276
2021-04-26 00:00:00,10419,610,0.0585468854976485,620.0,313.0,0.5048387096774194
2021-04-25 00:00:00,4311,318,0.0737647877522617,154.0,74.0,0.4805194805194806
2021-04-24 00:00:00,4654,331,0.0711216158143533,346.0,215.0,0.6213872832369942
2021-04-23 00:00:00,8393,479,0.0570713689979745,629.0,356.0,0.5659777424483308
2021-04-22 00:00:00,8469,535,0.0631715668910143,821.0,485.0,0.5907429963459196
2021-04-21 00:00:00,9084,508,0.0559225011008366,856.0,420.0,0.4906542056074766
2021-04-20 00:00:00,10242,551,0.0537980863112673,753.0,434.0,0.5763612217795486
2021-04-19 00:00:00,11076,582,0.052546045503792,569.0,265.0,0.4657293497363796
2021-04-18 00:00:00,4723,304,0.0643658691509634,193.0,115.0,0.5958549222797928
2021-04-17 00:00:00,4873,345,0.0707982762158834,328.0,202.0,0.6158536585365854
2021-04-16 00:00:00,8554,482,0.0563479074117372,595.0,312.0,0.5243697478991598
2021-04-15 00:00:00,9018,523,0.0579951208693724,754.0,405.0,0.537135278514589
2021-04-14 00:00:00,9451,537,0.056819384192149,938.0,498.0,0.5309168443496802
2021-04-13 00:00:00,10079,509,0.0505010417700169,867.0,516.0,0.5951557093425606
2021-04-12 00:00:00,10980,564,0.0513661202185792,611.0,291.0,0.4762684124386252
2021-04-11 00:00:00,4155,311,0.074849578820698,194.0,114.0,0.5876288659793816
2021-04-10 00:00:00,5046,333,0.0659928656361474,317.0,196.0,0.6182965299684544
2021-04-09 00:00:00,8750,451,0.0515428571428571,579.0,295.0,0.5094991364421416
2021-04-08 00:00:00,8669,478,0.055139001038182,861.0,440.0,0.5110336817653892
2021-04-07 00:00:00,9010,438,0.0486126526082131,843.0,415.0,0.4922894424673784
2021-04-06 00:00:00,9917,496,0.0500151255419986,824.0,398.0,0.4830097087378642
2021-04-05 00:00:00,10493,568,0.0541313256456685,656.0,316.0,0.4817073170731708
2021-04-04 00:00:00,3114,173,0.0555555555555556,104.0,39.0,0.375
2021-04-03 00:00:00,5452,326,0.0597945707997065,395.0,173.0,0.4379746835443038
2021-04-02 00:00:00,8780,410,0.0466970387243736,665.0,297.0,0.4466165413533835
2021-04-01 00:00:00,9221,447,0.0484763040884937,900.0,464.0,0.5155555555555556
2021-03-31 00:00:00,9948,520,0.0522718134298351,1022.0,507.0,0.4960861056751468
2021-03-30 00:00:00,11179,531,0.0474997763664013,827.0,423.0,0.5114873035066506
2021-03-29 00:00:00,11386,532,0.0467240470753557,775.0,416.0,0.5367741935483872
2021-03-28 00:00:00,4924,280,0.0568643379366369,226.0,116.0,0.513274336283186
2021-03-27 00:00:00,5164,330,0.0639039504260263,409.0,236.0,0.5770171149144254
2021-03-26 00:00:00,9463,481,0.0508295466553947,805.0,394.0,0.48944099378882
2021-03-25 00:00:00,9559,483,0.050528297939115,957.0,487.0,0.5088819226750262
2021-03-24 00:00:00,9851,492,0.0499441681047609,945.0,466.0,0.4931216931216932
2021-03-23 00:00:00,10720,475,0.0443097014925373,955.0,445.0,0.4659685863874346
2021-03-22 00:00:00,11737,536,0.0456675470733578,664.0,277.0,0.4171686746987952
2021-03-21 00:00:00,5004,278,0.0555555555555556,233.0,111.0,0.4763948497854078
2021-03-20 00:00:00,5478,326,0.0595107703541439,376.0,167.0,0.4441489361702128
2021-03-19 00:00:00,9304,393,0.0422398968185727,739.0,322.0,0.435723951285521
2021-03-18 00:00:00,9235,442,0.0478613968597726,767.0,384.0,0.500651890482399
2021-03-17 00:00:00,9467,428,0.0452096757156438,834.0,422.0,0.5059952038369304
2021-03-16 00:00:00,10520,483,0.0459125475285171,913.0,445.0,0.4874041621029574
2021-03-15 00:00:00,11346,552,0.0486515071390799,649.0,329.0,0.50693374422188
2021-03-14 00:00:00,4989,266,0.0533172980557226,153.0,68.0,0.4444444444444444
2021-03-13 00:00:00,5395,325,0.0602409638554217,287.0,140.0,0.4878048780487806
2021-03-12 00:00:00,9983,452,0.0452769708504458,767.0,350.0,0.45632333767927
2021-03-11 00:00:00,10858,474,0.0436544483330263,768.0,375.0,0.48828125
2021-03-10 00:00:00,11501,504,0.0438222763237979,965.0,415.0,0.4300518134715026
2021-03-09 00:00:00,12039,543,0.0451034139048094,796.0,367.0,0.4610552763819096
2021-03-08 00:00:00,12887,645,0.0500504384263211,668.0,300.0,0.4491017964071856
2021-03-07 00:00:00,5571,366,0.0656973613354873,159.0,72.0,0.4528301886792454
