Category,value
tests,9626146
YUMA,245073
YAVAPAI,203927
SANTA CRUZ,59377
PINAL,590451
PIMA,1643368
NAVAJO,111124
MOHAVE,194626
MARICOPA,5721358
LA PAZ,17190
GREENLEE,2886
GRAHAM,22323
GILA,62855
COCONINO,245772
COCHISE,108245
APACHE,52295
Unknown,18030
65 years and older,1475813
55 - 64 years,1222870
45 - 54 years,1295800
20 - 44 years,4162215
Less than 20 years,1451418
positive,0.1007554840743118
