date,cases,cases_APACHE,cases_YUMA,cases_YAVAPAI,cases_SANTA_CRUZ,cases_PINAL,cases_PIMA,cases_NAVAJO,cases_MOHAVE,cases_MARICOPA,cases_LA_PAZ,cases_GREENLEE,cases_GRAHAM,cases_GILA,cases_COCONINO,cases_COCHISE
2021-02-06 00:00:00,27,,,,,1.0,,2.0,,19.0,4.0,,,,1.0,
2021-02-05 00:00:00,355,1.0,1.0,9.0,1.0,39.0,42.0,7.0,4.0,225.0,3.0,3.0,1.0,5.0,13.0,1.0
2021-02-04 00:00:00,1411,11.0,14.0,25.0,10.0,77.0,143.0,30.0,26.0,966.0,10.0,2.0,18.0,17.0,54.0,8.0
2021-02-03 00:00:00,2748,19.0,183.0,51.0,10.0,134.0,283.0,58.0,43.0,1839.0,7.0,3.0,9.0,13.0,83.0,13.0
2021-02-02 00:00:00,3259,43.0,80.0,56.0,13.0,171.0,511.0,49.0,82.0,2103.0,6.0,,13.0,17.0,79.0,36.0
2021-02-01 00:00:00,3741,42.0,97.0,60.0,18.0,263.0,535.0,101.0,120.0,2307.0,19.0,4.0,14.0,30.0,103.0,28.0
2021-01-31 00:00:00,1904,15.0,34.0,26.0,6.0,141.0,230.0,22.0,36.0,1347.0,1.0,,2.0,11.0,19.0,14.0
2021-01-30 00:00:00,2548,12.0,49.0,40.0,5.0,148.0,342.0,24.0,53.0,1802.0,4.0,,6.0,9.0,29.0,25.0
2021-01-29 00:00:00,3507,31.0,94.0,68.0,11.0,219.0,484.0,56.0,101.0,2286.0,5.0,3.0,21.0,25.0,75.0,28.0
2021-01-28 00:00:00,4237,30.0,84.0,84.0,13.0,240.0,577.0,87.0,300.0,2617.0,21.0,5.0,15.0,54.0,77.0,33.0
2021-01-27 00:00:00,4888,25.0,109.0,65.0,24.0,257.0,640.0,86.0,383.0,3082.0,25.0,2.0,15.0,33.0,100.0,42.0
2021-01-26 00:00:00,4883,40.0,141.0,47.0,14.0,281.0,586.0,54.0,96.0,3437.0,9.0,,58.0,25.0,59.0,36.0
2021-01-25 00:00:00,5370,52.0,160.0,67.0,26.0,296.0,818.0,113.0,130.0,3357.0,12.0,4.0,179.0,43.0,73.0,40.0
2021-01-24 00:00:00,2965,23.0,28.0,51.0,4.0,168.0,334.0,16.0,62.0,2206.0,2.0,1.0,4.0,26.0,22.0,18.0
2021-01-23 00:00:00,3958,17.0,45.0,66.0,16.0,259.0,455.0,25.0,81.0,2874.0,8.0,1.0,3.0,34.0,37.0,37.0
2021-01-22 00:00:00,5659,53.0,155.0,116.0,41.0,382.0,856.0,71.0,138.0,3563.0,32.0,1.0,20.0,60.0,116.0,55.0
2021-01-21 00:00:00,6269,51.0,172.0,122.0,36.0,493.0,867.0,94.0,142.0,4013.0,15.0,6.0,20.0,52.0,109.0,77.0
2021-01-20 00:00:00,6739,48.0,141.0,131.0,49.0,862.0,908.0,80.0,163.0,4052.0,27.0,3.0,36.0,53.0,112.0,74.0
