date,Pinal_cume,Pinal
2020-12-07 00:00:00,1,
2020-12-16 00:00:00,2,1
2020-12-17 00:00:00,4,2
2020-12-18 00:00:00,6,2
2020-12-21 00:00:00,32,26
2020-12-22 00:00:00,126,94
2020-12-23 00:00:00,358,232
2020-12-24 00:00:00,395,37
2020-12-26 00:00:00,557,162
2020-12-27 00:00:00,558,1
2020-12-28 00:00:00,898,340
2020-12-29 00:00:00,1432,534
2020-12-30 00:00:00,2167,735
2020-12-31 00:00:00,2839,672
2021-01-01 00:00:00,2859,20
2021-01-02 00:00:00,3156,297
2021-01-03 00:00:00,3186,30
2021-01-04 00:00:00,3751,565
2021-01-05 00:00:00,4447,696
2021-01-06 00:00:00,5141,694
2021-01-07 00:00:00,6018,877
2021-01-08 00:00:00,6965,947
2021-01-09 00:00:00,7935,970
2021-01-10 00:00:00,7957,22
2021-01-11 00:00:00,8403,446
2021-01-12 00:00:00,9015,612
2021-01-13 00:00:00,9817,802
2021-01-14 00:00:00,10795,978
2021-01-15 00:00:00,11692,897
2021-01-16 00:00:00,12765,1073
2021-01-17 00:00:00,12823,58
2021-01-18 00:00:00,13424,601
2021-01-19 00:00:00,14228,804
2021-01-20 00:00:00,15517,1289
2021-01-21 00:00:00,16809,1292
2021-01-22 00:00:00,18219,1410
2021-01-23 00:00:00,20174,1955
2021-01-24 00:00:00,20205,31
2021-01-25 00:00:00,21052,847
2021-01-26 00:00:00,22041,989
2021-01-27 00:00:00,23438,1397
2021-01-28 00:00:00,25011,1573
2021-01-29 00:00:00,26619,1608
2021-01-30 00:00:00,29134,2515
2021-01-31 00:00:00,29250,116
2021-02-01 00:00:00,30696,1446
2021-02-02 00:00:00,32324,1628
2021-02-03 00:00:00,33971,1647
2021-02-04 00:00:00,35666,1695
2021-02-05 00:00:00,37557,1891
2021-02-06 00:00:00,39877,2320
2021-02-07 00:00:00,39951,74
2021-02-08 00:00:00,41584,1633
2021-02-09 00:00:00,43104,1520
2021-02-10 00:00:00,45589,2485
2021-02-11 00:00:00,48295,2706
2021-02-12 00:00:00,51384,3089
2021-02-13 00:00:00,54717,3333
2021-02-14 00:00:00,54835,118
2021-02-15 00:00:00,55883,1048
2021-02-16 00:00:00,57442,1559
2021-02-17 00:00:00,59183,1741
2021-02-18 00:00:00,61013,1830
2021-02-19 00:00:00,62493,1480
2021-02-20 00:00:00,64153,1660
2021-02-21 00:00:00,64204,51
2021-02-22 00:00:00,65111,907
2021-02-23 00:00:00,66325,1214
2021-02-24 00:00:00,68159,1834
2021-02-25 00:00:00,70910,2751
2021-02-26 00:00:00,74057,3147
2021-02-27 00:00:00,77124,3067
2021-02-28 00:00:00,77474,350
2021-03-01 00:00:00,80028,2554
2021-03-02 00:00:00,82815,2787
2021-03-03 00:00:00,85906,3091
2021-03-04 00:00:00,88892,2986
2021-03-05 00:00:00,91280,2388
2021-03-06 00:00:00,94381,3101
2021-03-07 00:00:00,94695,314
2021-03-08 00:00:00,97068,2373
2021-03-09 00:00:00,99445,2377
2021-03-10 00:00:00,102226,2781
2021-03-11 00:00:00,106159,3933
2021-03-12 00:00:00,109210,3051
2021-03-13 00:00:00,111694,2484
2021-03-14 00:00:00,111962,268
2021-03-15 00:00:00,113923,1961
2021-03-16 00:00:00,116493,2570
2021-03-17 00:00:00,119174,2681
2021-03-18 00:00:00,121693,2519
2021-03-19 00:00:00,123795,2102
2021-03-20 00:00:00,124214,419
2021-03-21 00:00:00,124523,309
2021-03-22 00:00:00,125496,973
