date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,285,386,436,503,376,7
1/1/2022,8894,6817,9305,18095,45322,3965
1/10/2021,435,556,646,750,859,10
1/10/2022,9051,6916,9410,18278,45524,4109
1/11/2021,452,570,676,787,960,10
1/11/2022,9067,6924,9422,18301,45553,4125
1/12/2021,472,593,706,836,1126,10
1/12/2022,9077,6930,9433,18317,45580,4135
1/13/2021,489,624,743,883,1298,11
1/13/2022,9096,6938,9440,18329,45606,4149
1/14/2021,523,653,792,949,1501,12
1/14/2022,9117,6951,9456,18346,45630,4194
1/15/2021,549,698,829,1017,1737,12
1/15/2022,9128,6959,9459,18353,45640,4205
1/16/2021,560,715,845,1056,2007,13
1/16/2022,9132,6962,9463,18355,45644,4208
1/17/2021,561,717,846,1058,2032,13
1/17/2022,9139,6967,9474,18372,45661,4214
1/18/2021,578,736,871,1093,2270,13
1/18/2022,9148,6977,9481,18383,45683,4227
1/19/2021,594,753,903,1141,2453,14
1/19/2022,9158,6989,9486,18393,45710,4236
1/2/2021,291,396,445,514,388,7
1/2/2022,8908,6822,9311,18109,45331,3970
1/20/2021,626,782,928,1207,2729,14
1/20/2022,9164,6994,9488,18400,45725,4241
1/21/2021,645,807,956,1248,2910,14
1/21/2022,9179,7003,9499,18411,45742,4266
1/22/2021,671,831,983,1294,3153,14
1/22/2022,9188,7006,9503,18416,45749,4272
1/23/2021,684,841,993,1311,3753,14
1/23/2022,9190,7006,9507,18417,45753,4274
1/24/2021,684,847,1002,1317,4281,14
1/24/2022,9197,7016,9516,18434,45773,4282
1/25/2021,691,854,1012,1336,4532,14
1/25/2022,9205,7022,9523,18442,45791,4291
1/26/2021,706,859,1021,1363,4891,14
1/26/2022,9217,7028,9534,18452,45806,4299
1/27/2021,730,878,1048,1410,5309,14
1/27/2022,9230,7035,9539,18458,45820,4306
1/28/2021,747,902,1079,1458,5830,14
1/28/2022,9248,7049,9549,18472,45830,4321
1/29/2021,763,911,1093,1486,6231,14
1/29/2022,9254,7056,9552,18476,45835,4328
1/3/2021,293,397,454,520,396,7
1/3/2022,8925,6831,9328,18138,45375,3987
1/30/2021,766,916,1105,1506,6536,14
1/30/2022,9256,7057,9553,18478,45837,4333
1/31/2021,770,917,1112,1519,7009,14
1/31/2022,9265,7063,9556,18484,45853,4339
1/4/2021,311,427,485,565,463,8
1/4/2022,8944,6843,9345,18164,45401,4001
1/5/2021,326,450,507,592,508,8
1/5/2022,8970,6857,9358,18190,45436,4011
1/6/2021,368,484,547,654,582,8
1/6/2022,8983,6865,9371,18218,45464,4029
1/7/2021,393,513,592,690,700,10
1/7/2022,9003,6886,9391,18243,45491,4072
1/8/2021,424,546,632,731,807,10
1/8/2022,9025,6896,9401,18256,45505,4092
1/9/2021,430,554,641,744,826,10
1/9/2022,9036,6904,9405,18261,45508,4097
10/1/2021,7500,6026,8317,16485,41679,2868
10/10/2021,7627,6092,8391,16580,41811,2920
10/11/2021,7642,6104,8399,16597,41829,2925
10/12/2021,7664,6115,8414,16609,41853,2929
10/13/2021,7677,6126,8424,16620,41878,2934
10/14/2021,7691,6128,8439,16632,41903,2942
10/15/2021,7724,6147,8456,16642,41929,2957
10/16/2021,7739,6157,8467,16644,41934,2964
10/17/2021,7747,6158,8469,16648,41938,2968
10/18/2021,7779,6166,8482,16662,41955,2968
10/19/2021,7798,6180,8490,16677,41979,2982
10/2/2021,7509,6037,8323,16494,41697,2871
10/20/2021,7806,6189,8501,16685,41995,2985
10/21/2021,7826,6195,8511,16696,42010,2988
10/22/2021,7849,6213,8536,16707,42062,2995
10/23/2021,7858,6219,8543,16717,42110,2998
10/24/2021,7863,6222,8545,16723,42127,3002
10/25/2021,7878,6228,8560,16747,42223,3002
10/26/2021,7895,6236,8568,16761,42293,3005
10/27/2021,7907,6243,8584,16781,42375,3010
10/28/2021,7922,6246,8594,16808,42447,3016
10/29/2021,7942,6255,8605,16838,42507,3028
10/3/2021,7514,6039,8323,16494,41703,2876
10/30/2021,7951,6262,8618,16850,42540,3030
10/31/2021,7958,6263,8626,16856,42553,3031
10/4/2021,7531,6044,8335,16509,41721,2882
10/5/2021,7552,6056,8342,16523,41742,2889
10/6/2021,7576,6066,8346,16540,41762,2893
10/7/2021,7598,6073,8358,16554,41777,2896
10/8/2021,7618,6085,8375,16574,41804,2917
10/9/2021,7626,6091,8382,16579,41809,2919
11/1/2021,7963,6266,8630,16876,42619,3039
11/10/2021,8071,6330,8707,17011,43077,3202
11/11/2021,8094,6346,8731,17033,43157,3224
11/12/2021,8121,6363,8754,17071,43197,3249
11/13/2021,8137,6368,8762,17084,43222,3266
11/14/2021,8143,6371,8767,17089,43246,3272
11/15/2021,8162,6375,8786,17107,43315,3286
11/16/2021,8187,6386,8804,17119,43363,3302
11/17/2021,8212,6401,8819,17150,43422,3316
11/18/2021,8241,6419,8828,17177,43485,3332
11/19/2021,8272,6442,8856,17211,43551,3376
11/2/2021,7972,6272,8644,16888,42672,3040
11/20/2021,8285,6448,8863,17228,43582,3411
11/21/2021,8299,6457,8870,17244,43617,3430
11/22/2021,8334,6469,8880,17270,43671,3442
11/23/2021,8357,6473,8898,17300,43716,3462
11/24/2021,8372,6485,8909,17322,43744,3476
11/25/2021,8372,6486,8909,17322,43744,3476
11/26/2021,8399,6494,8921,17346,43774,3493
11/27/2021,8405,6503,8933,17361,43797,3502
11/28/2021,8415,6510,8938,17374,43813,3510
11/29/2021,8444,6531,8948,17402,43863,3517
11/3/2021,7992,6277,8649,16905,42728,3043
11/30/2021,8467,6544,8959,17424,43922,3527
11/4/2021,8002,6288,8656,16918,42812,3051
11/5/2021,8016,6295,8668,16931,42875,3068
11/6/2021,8026,6303,8677,16946,42899,3138
11/7/2021,8028,6303,8679,16951,42906,3156
11/8/2021,8041,6317,8687,16962,42972,3166
11/9/2021,8059,6324,8697,16989,43021,3177
12/1/2020,,,,,1,
12/1/2021,8498,6562,8977,17449,43987,3540
12/10/2020,,,,,2,
12/10/2021,8628,6659,9095,17686,44499,3664
12/11/2020,,,,,2,
12/11/2021,8642,6671,9104,17706,44546,3670
12/12/2020,,,,1,2,
12/12/2021,8650,6675,9113,17709,44585,3686
12/13/2020,,,,1,2,
12/13/2021,8662,6683,9127,17729,44642,3691
12/14/2020,,,,1,2,
12/14/2021,8672,6688,9133,17744,44706,3699
12/15/2020,,,,1,2,
12/15/2021,8682,6692,9142,17772,44777,3707
12/16/2020,,,1,2,2,
12/16/2021,8693,6696,9150,17790,44834,3726
12/17/2020,,,1,2,2,
12/17/2021,8706,6703,9164,17819,44892,3752
12/18/2020,,1,1,3,2,
12/18/2021,8713,6704,9172,17836,44913,3765
12/19/2020,,1,1,3,2,
12/19/2021,8719,6711,9180,17845,44929,3772
12/2/2020,,,,,1,
12/2/2021,8517,6581,8997,17480,44045,3554
12/20/2020,,1,1,3,2,
12/20/2021,8744,6717,9203,17881,45001,3780
12/21/2020,1,1,5,7,5,
12/21/2021,8764,6729,9214,17917,45066,3806
12/22/2020,5,12,23,25,15,
12/22/2021,8778,6744,9227,17947,45112,3819
12/23/2020,32,53,75,80,50,
12/23/2021,8789,6757,9243,17965,45156,3846
12/24/2020,64,90,104,102,66,
12/24/2021,8794,6759,9248,17975,45170,3849
12/25/2020,64,90,104,102,66,
12/25/2021,8794,6759,9248,17975,45170,3849
12/26/2020,92,131,137,146,84,1
12/26/2021,8800,6762,9254,17982,45179,3855
12/27/2020,97,141,150,157,105,2
12/27/2021,8815,6772,9266,18016,45213,3875
12/28/2020,140,199,208,222,148,3
12/28/2021,8827,6786,9277,18037,45254,3899
12/29/2020,195,274,303,318,209,4
12/29/2021,8850,6798,9288,18061,45294,3911
12/3/2020,,,,,1,
12/3/2021,8536,6592,9015,17514,44112,3577
12/30/2020,239,332,372,414,276,6
12/30/2021,8876,6810,9296,18081,45311,3939
12/31/2020,282,383,426,490,327,6
12/31/2021,8893,6815,9305,18091,45321,3963
12/4/2020,,,,,1,
12/4/2021,8548,6596,9023,17539,44136,3586
12/5/2020,,,,,1,
12/5/2021,8552,6602,9028,17549,44164,3595
12/6/2020,,,,,1,
12/6/2021,8563,6616,9042,17575,44253,3598
12/7/2020,,,,,1,
12/7/2021,8579,6625,9055,17597,44316,3601
12/8/2020,,,,,1,
12/8/2021,8591,6634,9067,17626,44370,3607
12/9/2020,,,,,1,
12/9/2021,8617,6645,9080,17653,44434,3629
2/1/2021,786,935,1129,1566,7416,15
2/1/2022,9273,7070,9562,18493,45864,4352
2/10/2021,887,1037,1256,1796,10676,20
2/10/2022,9345,7121,9594,18546,45922,4408
2/11/2021,889,1042,1268,1811,10908,21
2/11/2022,9357,7126,9603,18552,45932,4418
2/12/2021,914,1072,1291,1852,11283,23
2/12/2022,9359,7126,9604,18554,45933,4419
2/13/2021,915,1082,1296,1868,11506,23
2/14/2021,916,1083,1296,1875,11531,23
2/15/2021,926,1090,1311,1889,11669,24
2/16/2021,932,1095,1319,1913,11922,24
2/17/2021,944,1099,1325,1925,12189,24
2/18/2021,949,1109,1333,1936,12349,24
2/19/2021,952,1113,1335,1942,12437,24
2/2/2021,796,949,1149,1588,7839,15
2/2/2022,9275,7078,9565,18500,45868,4361
2/20/2021,952,1113,1336,1946,12461,24
2/21/2021,952,1113,1336,1946,12484,24
2/22/2021,955,1114,1340,1953,12580,24
2/23/2021,957,1114,1341,1958,12658,24
2/24/2021,959,1119,1352,1979,12923,24
2/25/2021,964,1123,1364,1997,13244,24
2/26/2021,967,1129,1376,2015,13566,24
2/27/2021,975,1144,1387,2027,13786,24
2/28/2021,980,1147,1396,2039,14105,24
2/3/2021,829,971,1184,1643,8609,17
2/3/2022,9278,7081,9568,18512,45876,4367
2/4/2021,841,984,1203,1677,9034,17
2/4/2022,9304,7091,9575,18523,45880,4384
2/5/2021,855,996,1220,1698,9389,18
2/5/2022,9309,7095,9577,18527,45891,4393
2/6/2021,860,998,1222,1704,9596,18
2/6/2022,9315,7098,9577,18528,45892,4396
2/7/2021,860,1006,1225,1715,9701,18
2/7/2022,9322,7107,9584,18531,45897,4396
2/8/2021,860,1009,1228,1730,9861,19
2/8/2022,9330,7112,9586,18536,45907,4397
2/9/2021,870,1022,1243,1750,9996,19
2/9/2022,9341,7117,9589,18544,45913,4401
3/1/2021,989,1153,1410,2054,14536,25
3/10/2021,1135,1315,1627,2971,19915,28
3/11/2021,1148,1328,1640,3159,20775,28
3/12/2021,1172,1348,1662,3301,21540,29
3/13/2021,1182,1365,1682,3444,21900,30
3/14/2021,1186,1373,1689,3503,22175,30
3/15/2021,1200,1383,1701,3618,22598,31
3/16/2021,1211,1387,1716,3739,23192,31
3/17/2021,1232,1402,1757,3930,24409,31
3/18/2021,1254,1425,1791,4075,25165,31
3/19/2021,1278,1446,1812,4320,25796,32
3/2/2021,998,1164,1417,2067,15017,25
3/20/2021,1305,1473,1851,4591,26451,32
3/21/2021,1313,1476,1866,4742,26647,33
3/22/2021,1333,1500,1895,5072,27197,35
3/23/2021,1363,1520,1944,5423,27692,36
3/24/2021,1381,1547,1993,5911,28250,38
3/25/2021,1406,1581,2045,6335,28753,39
3/26/2021,1502,1666,2215,6694,29206,51
3/27/2021,1575,1724,2335,6955,29439,62
3/28/2021,1631,1762,2403,7078,29655,68
3/29/2021,1736,1853,2572,7433,30029,90
3/3/2021,1021,1181,1454,2149,15842,27
3/30/2021,1827,1941,2735,7745,30402,92
3/31/2021,1952,2051,2933,8074,30941,101
3/4/2021,1030,1188,1469,2200,16527,27
3/5/2021,1070,1241,1520,2365,17227,27
3/6/2021,1092,1282,1574,2475,17648,27
3/7/2021,1097,1282,1579,2560,17913,27
3/8/2021,1100,1289,1586,2679,18338,27
3/9/2021,1106,1299,1597,2804,18982,28
