date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,631,741,577,440,357,2
1/1/2022,24308,12611,11426,12657,17875,12774
1/10/2021,1130,1156,959,777,710,9
1/10/2022,24536,12690,11483,12713,17900,13213
1/11/2021,1199,1237,1036,828,772,10
1/11/2022,24554,12695,11483,12716,17905,13237
1/12/2021,1305,1323,1108,911,971,11
1/12/2022,24576,12707,11485,12727,17911,13284
1/13/2021,1361,1387,1186,972,1213,12
1/13/2022,24596,12711,11492,12732,17915,13295
1/14/2021,1458,1473,1281,1054,1469,12
1/14/2022,24647,12728,11499,12739,17927,13373
1/15/2021,1573,1567,1361,1141,2217,12
1/15/2022,24670,12730,11501,12743,17929,13408
1/16/2021,1581,1580,1374,1154,2302,12
1/16/2022,24681,12731,11503,12744,17929,13428
1/17/2021,1587,1588,1382,1158,2309,12
1/17/2022,24690,12731,11506,12745,17931,13434
1/18/2021,1654,1660,1441,1213,2372,13
1/18/2022,24703,12736,11508,12750,17937,13459
1/19/2021,1740,1720,1505,1286,2611,14
1/19/2022,24713,12745,11516,12758,17938,13496
1/2/2021,656,757,585,453,364,2
1/2/2022,24312,12616,11430,12657,17875,12782
1/20/2021,1985,1988,1827,1581,2812,19
1/20/2022,24722,12754,11520,12764,17943,13544
1/21/2021,2128,2103,1927,1679,3020,20
1/21/2022,24746,12764,11527,12773,17947,13571
1/22/2021,2220,2179,2022,1781,3345,21
1/22/2022,24759,12771,11531,12773,17949,13613
1/23/2021,2261,2214,2053,1811,3497,24
1/23/2022,24766,12771,11531,12774,17949,13626
1/24/2021,2266,2217,2053,1812,3512,24
1/24/2022,24778,12774,11537,12774,17954,13651
1/25/2021,2316,2267,2116,1902,3732,25
1/25/2022,24785,12777,11542,12776,17955,13672
1/26/2021,2377,2321,2172,1976,4007,26
1/26/2022,24797,12782,11547,12782,17963,13701
1/27/2021,2630,2463,2319,2129,4308,28
1/27/2022,24809,12786,11548,12786,17966,13753
1/28/2021,2822,2582,2453,2282,4642,32
1/28/2022,24832,12794,11556,12786,17970,13791
1/29/2021,2914,2668,2530,2391,4912,36
