date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,338,320,270,280,201,3
1/10/2021,460,454,380,389,630,6
1/11/2021,472,468,402,405,828,6
1/12/2021,478,473,407,414,1042,6
1/13/2021,497,505,429,438,1352,6
1/14/2021,502,513,442,449,1600,6
1/15/2021,507,520,452,459,2026,6
1/16/2021,523,525,460,471,2382,6
1/17/2021,526,526,463,472,2395,6
1/18/2021,529,531,470,481,2572,6
1/19/2021,546,543,482,496,2777,6
1/2/2021,339,323,273,283,204,3
1/20/2021,555,558,497,519,3154,6
1/21/2021,561,572,511,539,3531,6
1/22/2021,574,580,519,547,3698,6
1/23/2021,600,617,554,581,4057,6
1/24/2021,610,621,561,601,4129,6
1/25/2021,632,640,597,645,4316,6
1/26/2021,654,683,646,703,4532,8
1/27/2021,683,720,688,750,4915,8
1/28/2021,733,758,744,824,5528,9
1/29/2021,775,801,813,894,5894,10
1/3/2021,351,337,284,297,229,3
1/30/2021,777,806,815,899,5912,10
1/31/2021,782,809,819,907,5939,10
1/4/2021,357,346,289,299,250,3
1/5/2021,376,373,303,314,259,3
1/6/2021,397,392,321,339,274,4
1/7/2021,405,398,332,347,304,4
1/8/2021,435,431,361,370,334,5
1/9/2021,453,452,380,387,627,6
12/1/2020,,,,1,1,
12/10/2020,,,,1,1,
12/11/2020,,,,1,1,
12/12/2020,,,,1,1,
12/13/2020,,,,1,1,
12/14/2020,,,,1,1,
12/15/2020,,,1,1,1,
12/16/2020,,,2,1,1,
12/17/2020,,,7,4,4,
12/18/2020,1,2,8,7,4,
12/19/2020,1,4,10,8,5,
12/2/2020,,,,1,1,
12/20/2020,1,4,10,8,5,
12/21/2020,3,5,11,12,7,
12/22/2020,74,78,62,60,18,
12/23/2020,181,177,154,150,43,1
12/24/2020,211,206,179,165,53,1
12/25/2020,211,206,179,165,53,1
12/26/2020,213,211,181,176,54,1
12/27/2020,213,211,181,176,54,1
12/28/2020,229,227,199,196,65,1
12/29/2020,247,245,211,215,72,1
12/3/2020,,,,1,1,
12/30/2020,291,283,245,248,127,1
12/31/2020,336,318,268,279,185,3
12/4/2020,,,,1,1,
12/5/2020,,,,1,1,
12/6/2020,,,,1,1,
12/7/2020,,,,1,1,
12/8/2020,,,,1,1,
12/9/2020,,,,1,1,
2/1/2021,790,825,830,926,6097,10
2/10/2021,1053,1064,1075,1221,8005,19
2/11/2021,1170,1179,1207,1381,9034,23
2/12/2021,1240,1237,1271,1460,9708,29
2/13/2021,1264,1252,1295,1492,9891,30
2/14/2021,1264,1253,1295,1492,9903,30
2/15/2021,1267,1264,1309,1507,10057,30
2/16/2021,1274,1270,1318,1530,10288,32
2/17/2021,1280,1278,1332,1554,10464,32
2/18/2021,1285,1290,1349,1576,10654,32
2/19/2021,1289,1295,1361,1592,10836,33
2/2/2021,797,837,841,944,6237,11
2/20/2021,1294,1301,1370,1599,10848,33
2/21/2021,1295,1301,1373,1603,10854,33
2/22/2021,1297,1305,1379,1611,10889,33
2/23/2021,1299,1305,1380,1612,10934,33
2/24/2021,1331,1327,1408,1635,11165,34
2/25/2021,1371,1350,1459,1737,11906,36
2/26/2021,1407,1380,1497,1816,12359,39
2/27/2021,1467,1437,1556,1904,12671,41
2/28/2021,1469,1439,1558,1906,12700,41
2/3/2021,823,867,865,974,6504,12
2/4/2021,843,885,881,1001,6767,13
2/5/2021,878,925,938,1040,6955,14
2/6/2021,881,926,944,1053,7038,14
2/7/2021,882,929,945,1055,7055,14
2/8/2021,892,938,956,1069,7169,15
2/9/2021,928,973,999,1122,7468,16
3/1/2021,1471,1444,1564,1934,12930,44
3/10/2021,1726,1717,1911,3843,15593,61
3/11/2021,1778,1769,1978,4077,15881,64
3/12/2021,1816,1805,2006,4250,16058,68
3/13/2021,1840,1827,2030,4387,16209,69
3/14/2021,1842,1829,2031,4396,16225,69
3/15/2021,1903,1870,2071,4699,16447,71
3/16/2021,1966,1925,2155,4906,16637,79
3/17/2021,2009,1974,2218,5129,16870,91
3/18/2021,2148,2056,2387,5439,17243,104
3/19/2021,2221,2121,2508,5698,17479,115
3/2/2021,1479,1456,1579,1977,13168,44
3/20/2021,2280,2174,2720,6021,17714,119
3/21/2021,2285,2181,2734,6029,17720,119
3/22/2021,2314,2225,2837,6195,17848,121
3/23/2021,2352,2256,2909,6270,17919,130
3/24/2021,2427,2322,3004,6434,18055,155
3/25/2021,2753,2588,3273,6711,18296,207
3/26/2021,2945,2692,3424,6882,18454,240
3/27/2021,3081,2823,3567,6946,18496,253
3/28/2021,3087,2828,3569,6950,18502,257
3/29/2021,3148,2861,3619,7056,18567,268
3/3/2021,1514,1499,1627,2099,13673,48
3/30/2021,3250,2930,3672,7115,18621,299
3/31/2021,3394,3040,3865,7216,18731,326
3/4/2021,1571,1563,1700,2636,14262,50
3/5/2021,1605,1592,1735,2867,14622,54
3/6/2021,1617,1605,1768,3133,15073,54
3/7/2021,1619,1608,1775,3152,15093,55
3/8/2021,1630,1620,1785,3287,15248,55
3/9/2021,1683,1686,1874,3649,15426,59
4/1/2021,3594,3220,4028,7394,18898,356
4/10/2021,4995,4203,4898,8234,19717,642
4/11/2021,5021,4211,4905,8250,19727,651
4/12/2021,5125,4294,4970,8326,19813,672
4/13/2021,5187,4336,5015,8368,19875,689
4/14/2021,5287,4415,5061,8414,19921,699
4/15/2021,5448,4594,5195,8516,20008,712
4/16/2021,5549,4675,5272,8587,20076,726
4/17/2021,5592,4713,5298,8616,20102,734
4/18/2021,5600,4716,5302,8620,20104,740
4/19/2021,5667,4750,5357,8674,20141,752
4/2/2021,3785,3349,4167,7491,19012,387
4/20/2021,5715,4788,5390,8717,20196,759
4/21/2021,5828,4859,5440,8779,20246,779
4/22/2021,5936,4954,5510,8854,20296,803
4/23/2021,6035,5016,5581,8899,20325,821
4/24/2021,6078,5041,5604,8919,20346,843
4/25/2021,6083,5046,5609,8922,20350,847
4/26/2021,6126,5080,5651,8957,20391,865
4/27/2021,6162,5106,5681,8994,20418,879
4/28/2021,6239,5144,5749,9032,20464,892
4/29/2021,6339,5218,5816,9086,20535,909
4/3/2021,3897,3439,4233,7531,19055,409
4/30/2021,6406,5254,5851,9129,20586,922
4/4/2021,3906,3441,4238,7536,19058,418
4/5/2021,3967,3491,4293,7604,19124,433
4/6/2021,4138,3569,4365,7694,19231,472
4/7/2021,4417,3821,4547,7864,19376,517
4/8/2021,4654,4000,4694,8035,19550,561
4/9/2021,4855,4117,4826,8151,19651,613
5/1/2021,6430,5276,5862,9141,20601,936
5/10/2021,6723,5485,6063,9331,20785,1207
5/11/2021,6752,5498,6082,9340,20804,1241
5/12/2021,6782,5521,6103,9369,20834,1288
5/13/2021,6866,5563,6141,9397,20885,1378
5/14/2021,6906,5593,6163,9431,20911,1478
5/15/2021,6926,5600,6182,9443,20920,1615
5/16/2021,6941,5611,6189,9444,20922,1629
5/17/2021,6993,5648,6210,9466,20953,1708
5/18/2021,7059,5687,6234,9494,20981,1779
5/19/2021,7150,5745,6284,9544,21038,1890
5/2/2021,6434,5280,5864,9142,20607,941
5/20/2021,7221,5797,6323,9581,21078,2048
5/21/2021,7274,5840,6359,9612,21098,2147
5/22/2021,7346,5885,6404,9625,21108,2207
5/23/2021,7362,5891,6406,9627,21112,2215
5/24/2021,7408,5913,6429,9649,21127,2277
5/25/2021,7443,5939,6446,9665,21144,2332
5/26/2021,7478,5967,6465,9687,21169,2420
5/27/2021,7545,5998,6500,9713,21197,2517
5/28/2021,7622,6029,6540,9744,21212,2579
5/29/2021,7639,6036,6547,9749,21212,2590
5/3/2021,6455,5304,5884,9165,20628,947
5/30/2021,7647,6042,6549,9754,21216,2603
5/31/2021,7655,6046,6551,9755,21217,2619
5/4/2021,6493,5336,5909,9184,20647,954
5/5/2021,6539,5365,5941,9227,20677,1004
5/6/2021,6604,5420,5981,9274,20736,1073
5/7/2021,6662,5447,6023,9293,20766,1124
5/8/2021,6691,5461,6042,9308,20772,1168
5/9/2021,6698,5466,6048,9309,20776,1172
6/1/2021,7687,6074,6566,9777,21233,2654
6/10/2021,7971,6247,6698,9905,21351,3059
6/11/2021,7990,6259,6711,9916,21364,3107
6/12/2021,8006,6268,6715,9919,21370,3138
6/13/2021,8016,6270,6716,9922,21372,3139
6/14/2021,8036,6281,6730,9932,21373,3165
6/15/2021,8059,6295,6739,9939,21384,3206
6/16/2021,8089,6308,6749,9947,21394,3240
6/17/2021,8125,6332,6766,9968,21406,3283
6/18/2021,8175,6355,6788,9984,21425,3310
6/19/2021,8206,6384,6801,9987,21427,3333
6/2/2021,7743,6104,6592,9808,21253,2724
6/20/2021,8209,6385,6803,9989,21428,3333
6/21/2021,8232,6395,6809,9993,21438,3355
6/22/2021,8246,6406,6813,10004,21442,3375
6/23/2021,8277,6421,6825,10015,21455,3426
6/24/2021,8316,6437,6841,10032,21467,3461
6/25/2021,8362,6455,6862,10047,21471,3509
6/26/2021,8377,6460,6863,10049,21473,3531
6/27/2021,8388,6464,6867,10052,21475,3533
6/28/2021,8408,6472,6878,10058,21482,3570
6/29/2021,8429,6482,6882,10065,21494,3603
6/3/2021,7792,6138,6614,9843,21278,2806
6/30/2021,8827,6662,6913,10084,21503,3653
6/4/2021,7835,6160,6629,9856,21297,2872
6/5/2021,7852,6167,6637,9859,21300,2886
6/6/2021,7857,6171,6639,9860,21300,2891
6/7/2021,7890,6191,6652,9874,21309,2939
6/8/2021,7910,6205,6663,9886,21322,2976
6/9/2021,7935,6220,6676,9892,21331,3023
7/1/2021,9385,6821,6942,10097,21513,3707
7/10/2021,9580,6933,7024,10173,21580,3966
7/11/2021,9581,6935,7024,10174,21582,3974
7/12/2021,9595,6944,7031,10183,21593,4016
7/13/2021,9609,6951,7036,10193,21598,4037
7/14/2021,9905,7070,7077,10205,21606,4090
7/15/2021,10230,7230,7139,10227,21619,4142
7/16/2021,10258,7247,7146,10246,21633,4188
7/17/2021,10265,7248,7153,10253,21638,4203
7/18/2021,10267,7251,7158,10258,21639,4208
7/19/2021,10298,7255,7170,10268,21653,4234
7/2/2021,9423,6838,6954,10111,21526,3771
7/20/2021,10321,7263,7185,10276,21660,4269
7/21/2021,10344,7272,7189,10289,21676,4315
7/22/2021,10382,7291,7206,10310,21698,4343
7/23/2021,10424,7314,7221,10336,21713,4411
7/24/2021,10450,7322,7227,10345,21716,4441
7/25/2021,10460,7327,7230,10348,21718,4448
7/26/2021,10491,7338,7238,10361,21737,4494
7/27/2021,10521,7349,7250,10371,21760,4541
7/28/2021,10539,7358,7265,10389,21785,4581
7/29/2021,10571,7390,7286,10405,21804,4628
7/3/2021,9433,6845,6954,10116,21527,3781
7/30/2021,10618,7411,7302,10425,21820,4713
7/31/2021,11004,7600,7422,10481,21844,4799
7/4/2021,9436,6845,6954,10116,21529,3782
7/5/2021,9452,6851,6963,10123,21535,3795
7/6/2021,9478,6861,6971,10137,21538,3825
7/7/2021,9500,6876,6981,10146,21548,3863
7/8/2021,9538,6903,6995,10157,21565,3895
7/9/2021,9570,6926,7023,10169,21579,3949
8/1/2021,11014,7605,7427,10487,21850,4805
8/10/2021,11339,7813,7562,10641,22000,5154
8/11/2021,11367,7820,7573,10657,22010,5183
8/12/2021,11411,7842,7593,10660,22028,5218
8/13/2021,11466,7873,7624,10678,22045,5286
8/14/2021,11485,7887,7635,10686,22054,5328
8/15/2021,11492,7890,7636,10689,22056,5330
8/16/2021,11518,7910,7651,10705,22071,5357
8/17/2021,11546,7922,7660,10713,22084,5381
8/18/2021,11575,7935,7677,10725,22097,5410
8/19/2021,11613,7956,7689,10733,22111,5435
8/2/2021,11051,7629,7440,10499,21869,4846
8/20/2021,11654,7969,7697,10756,22130,5496
8/21/2021,11738,8006,7726,10764,22139,5548
8/22/2021,11746,8009,7730,10765,22142,5557
8/23/2021,11791,8035,7764,10781,22156,5582
8/24/2021,11815,8056,7772,10797,22166,5601
8/25/2021,11842,8063,7789,10804,22180,5620
8/26/2021,11870,8082,7810,10824,22188,5642
8/27/2021,11902,8100,7826,10835,22205,5685
8/28/2021,11916,8112,7828,10841,22207,5712
8/29/2021,11922,8117,7828,10844,22210,5715
8/3/2021,11078,7648,7454,10520,21883,4889
8/30/2021,11958,8128,7838,10858,22221,5725
8/31/2021,11970,8136,7849,10862,22228,5743
8/4/2021,11110,7669,7465,10536,21896,4937
8/5/2021,11169,7711,7490,10565,21921,4984
8/6/2021,11268,7748,7528,10596,21956,5070
8/7/2021,11288,7763,7539,10604,21960,5114
8/8/2021,11293,7768,7541,10606,21960,5121
8/9/2021,11318,7788,7554,10628,21988,5139
9/1/2021,11997,8144,7859,10871,22238,5767
9/10/2021,12171,8240,7920,10936,22315,5913
9/11/2021,12183,8246,7928,10942,22317,5933
9/12/2021,12191,8251,7930,10947,22318,5935
9/13/2021,12210,8264,7939,10950,22322,5954
9/14/2021,12238,8277,7948,10964,22334,5970
9/15/2021,12251,8285,7954,10969,22337,5981
9/16/2021,12269,8297,7964,10976,22350,5993
9/17/2021,12289,8319,7973,10990,22367,6015
9/18/2021,12293,8319,7973,10992,22367,6024
9/2/2021,12015,8153,7863,10879,22247,5781
9/3/2021,12051,8167,7874,10889,22266,5813
9/4/2021,12056,8176,7880,10893,22270,5834
9/5/2021,12063,8180,7880,10895,22271,5841
9/6/2021,12066,8180,7883,10895,22273,5848
9/7/2021,12080,8193,7889,10902,22277,5857
9/8/2021,12110,8203,7898,10912,22286,5870
9/9/2021,12128,8218,7906,10917,22295,5876
