date,pcr_tests,pcr_pos_test,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity
2021-09-18 00:00:00,60,3,0.05,,,
2021-09-17 00:00:00,5726,546,0.0953545232273839,424,226,0.5330188679245284
2021-09-16 00:00:00,12170,1216,0.0999178307313065,808,424,0.5247524752475248
2021-09-15 00:00:00,14199,1529,0.1076836396929361,899,446,0.496106785317019
2021-09-14 00:00:00,14906,1594,0.1069368039715551,1055,545,0.5165876777251186
2021-09-13 00:00:00,16097,1875,0.1164813319252035,902,459,0.508869179600887
2021-09-12 00:00:00,7933,1011,0.1274423295096433,155,69,0.4451612903225807
2021-09-11 00:00:00,9517,1280,0.1344961647578018,279,139,0.4982078853046596
2021-09-10 00:00:00,14848,1696,0.1142241379310345,836,475,0.5681818181818182
2021-09-09 00:00:00,15508,1675,0.1080087696672685,916,469,0.5120087336244542
2021-09-08 00:00:00,17083,1970,0.1153193233038694,853,445,0.5216881594372802
2021-09-07 00:00:00,17647,2104,0.1192270640902136,886,491,0.554176072234763
2021-09-06 00:00:00,7607,1046,0.1375049296700408,274,135,0.4927007299270074
2021-09-05 00:00:00,8310,1069,0.1286401925391095,159,85,0.5345911949685536
2021-09-04 00:00:00,9126,1225,0.1342318650010958,244,130,0.5327868852459018
2021-09-03 00:00:00,13755,1632,0.1186477644492912,874,437,0.5
2021-09-02 00:00:00,15404,1640,0.1064658530251883,923,489,0.5297941495124594
2021-09-01 00:00:00,15931,1842,0.1156236268909673,948,518,0.5464135021097046
2021-08-31 00:00:00,17794,1855,0.1042486231313926,1020,512,0.5019607843137256
2021-08-30 00:00:00,18676,2117,0.1133540372670808,976,512,0.5245901639344264
2021-08-29 00:00:00,8881,1127,0.1269001238599257,210,106,0.5047619047619047
2021-08-28 00:00:00,10737,1292,0.1203315637515135,370,192,0.518918918918919
2021-08-27 00:00:00,17777,1740,0.0978792822185971,909,476,0.5236523652365238
2021-08-26 00:00:00,18103,1864,0.1029663591669889,1049,594,0.5662535748331744
2021-08-25 00:00:00,19150,2055,0.1073107049608355,1142,641,0.5612959719789844
2021-08-24 00:00:00,19700,1879,0.0953807106598985,1165,627,0.5381974248927038
2021-08-23 00:00:00,20772,2132,0.1026381667629501,1102,577,0.5235934664246824
2021-08-22 00:00:00,9794,1106,0.1129262813967735,248,132,0.532258064516129
2021-08-21 00:00:00,11294,1248,0.1105011510536568,397,192,0.4836272040302268
2021-08-20 00:00:00,18794,1900,0.1010960944982441,1029,567,0.5510204081632654
2021-08-19 00:00:00,19791,1982,0.100146531251579,1001,555,0.5544455544455544
2021-08-18 00:00:00,20337,2032,0.099916408516497,1004,523,0.5209163346613546
2021-08-17 00:00:00,21162,2079,0.0982421321236178,1060,559,0.5273584905660378
2021-08-16 00:00:00,22234,2239,0.1007016281370873,979,525,0.5362614913176712
2021-08-15 00:00:00,10124,1222,0.1207032793362307,221,106,0.4796380090497738
2021-08-14 00:00:00,10733,1296,0.1207490915866952,339,181,0.5339233038348082
2021-08-13 00:00:00,16506,1852,0.1122016236520053,896,476,0.53125
2021-08-12 00:00:00,16939,1825,0.1077395359820533,911,464,0.5093304061470912
2021-08-11 00:00:00,17005,1993,0.1172008232872685,996,527,0.5291164658634538
2021-08-10 00:00:00,17142,1921,0.1120639365301598,955,479,0.5015706806282724
2021-08-09 00:00:00,17360,2119,0.1220622119815668,877,473,0.539338654503991
2021-08-08 00:00:00,7580,1053,0.1389182058047494,194,107,0.5515463917525774
2021-08-07 00:00:00,8589,1187,0.1382000232855979,314,157,0.5
2021-08-06 00:00:00,12440,1624,0.1305466237942122,833,379,0.454981992797119
2021-08-05 00:00:00,12801,1701,0.1328802437309585,750,342,0.456
2021-08-04 00:00:00,12149,1681,0.1383652975553544,788,354,0.4492385786802031
2021-08-03 00:00:00,12662,1683,0.132917390617596,779,320,0.4107830551989731
2021-08-02 00:00:00,12400,1850,0.1491935483870968,701,358,0.5106990014265336
2021-08-01 00:00:00,6354,1011,0.1591123701605288,171,71,0.4152046783625731
2021-07-31 00:00:00,6490,933,0.1437596302003082,248,132,0.532258064516129
2021-07-30 00:00:00,9828,1385,0.1409238909238909,650,289,0.4446153846153847
2021-07-29 00:00:00,9836,1376,0.1398942659617731,642,303,0.47196261682243
2021-07-28 00:00:00,9388,1369,0.1458244567533021,576,270,0.46875
2021-07-27 00:00:00,8778,1238,0.1410344041922989,550,255,0.4636363636363636
2021-07-26 00:00:00,8556,1163,0.1359280037400655,573,260,0.4537521815008726
