date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4376,4438,3672,3449,2088,25
1/10/2021,6671,6398,5550,5368,4570,63
1/11/2021,6987,6673,5821,5655,4947,74
1/12/2021,7318,6931,6085,5914,5456,84
1/13/2021,7538,7167,6324,6163,5891,94
1/14/2021,7847,7475,6642,6458,6312,99
1/15/2021,8477,8047,7220,7023,7612,110
1/16/2021,8720,8241,7405,7188,7883,113
1/17/2021,8803,8301,7450,7245,8014,116
1/18/2021,9149,8613,7767,7535,9583,123
1/19/2021,9522,8900,8094,7859,11252,134
1/2/2021,4547,4560,3772,3560,2193,27
1/20/2021,10016,9450,8605,8336,13377,149
1/21/2021,10423,9895,9096,8818,16484,158
1/22/2021,11133,10578,9850,9558,19530,173
1/23/2021,11414,10811,10045,9757,21342,178
1/24/2021,11560,10941,10155,9860,21662,181
1/25/2021,12291,11578,10901,10611,24910,196
1/26/2021,13009,12163,11561,11255,27943,205
1/27/2021,13741,12761,12226,11983,31120,214
1/28/2021,14591,13401,12901,12713,34436,230
1/29/2021,15519,14123,13635,13467,37526,252
1/3/2021,4639,4648,3842,3616,2238,29
1/30/2021,16180,14554,13988,13865,40267,260
1/31/2021,16347,14668,14104,14003,41010,265
1/4/2021,4985,4951,4102,3899,2476,38
1/5/2021,5323,5270,4371,4185,2779,43
1/6/2021,5746,5611,4793,4548,3110,50
1/7/2021,6048,5843,5010,4825,3511,55
1/8/2021,6321,6126,5298,5106,3763,58
1/9/2021,6573,6299,5465,5293,4500,63
12/1/2020,9,5,8,7,15,
12/10/2020,12,6,12,12,21,
12/11/2020,12,7,15,14,23,
12/12/2020,12,7,15,16,24,
12/13/2020,13,7,15,17,24,
12/14/2020,13,10,18,17,25,
12/15/2020,17,13,22,22,31,
12/16/2020,18,15,24,23,32,
12/17/2020,266,323,335,281,115,
12/18/2020,585,683,630,551,229,1
12/19/2020,793,892,774,653,292,1
12/2/2020,10,5,10,7,15,
12/20/2020,795,894,778,656,296,1
12/21/2020,1212,1271,1060,933,424,3
12/22/2020,1614,1660,1397,1214,556,5
12/23/2020,2120,2153,1775,1527,726,6
12/24/2020,2385,2428,1975,1741,815,8
12/25/2020,2386,2429,1975,1743,818,8
12/26/2020,2593,2632,2125,1895,888,9
12/27/2020,2641,2676,2155,1926,903,9
12/28/2020,3109,3120,2511,2255,1087,11
12/29/2020,3574,3578,2858,2646,1329,17
12/3/2020,10,6,11,9,17,
12/30/2020,4018,4044,3303,3070,1603,18
12/31/2020,4341,4400,3614,3383,1850,23
12/4/2020,10,6,12,9,17,
12/5/2020,11,6,12,9,17,
12/6/2020,11,6,12,10,17,
12/7/2020,11,6,12,11,17,
12/8/2020,11,6,12,12,17,
12/9/2020,12,6,12,12,20,
2/1/2021,16979,15215,14681,14626,43236,275
2/10/2021,21355,18327,18203,18853,68942,402
2/11/2021,21704,18579,18437,19172,73123,414
2/12/2021,22073,18873,18734,19602,76921,426
2/13/2021,22290,19019,18890,19811,80182,439
2/14/2021,22360,19050,18949,19862,80662,446
2/15/2021,22523,19159,19066,20002,82505,450
2/16/2021,22726,19289,19248,20227,84718,460
2/17/2021,23034,19503,19455,20500,86839,476
