Category,value
tests,795294
YUMA,13117
YAVAPAI,23170
SANTA CRUZ,2458
PINAL,48568
PIMA,69961
NAVAJO,6550
MOHAVE,18604
MARICOPA,570497
LA PAZ,1926
GREENLEE,320
GRAHAM,1713
GILA,7979
COCONINO,10362
COCHISE,7584
APACHE,1717
Unknown,743
65 years and older,191620
55 - 64 years,157357
45 - 54 years,143681
20 - 44 years,264863
Less than 20 years,37030
positive,0.2364295468091046
