date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,21058,22737,20708,18041,12203,199
1/10/2021,34748,34859,32812,29707,28987,466
1/11/2021,36678,36670,34762,31384,32744,525
1/12/2021,39480,39359,37542,33906,40288,632
1/13/2021,42255,42273,40641,36599,49044,721
1/14/2021,45018,45304,43870,39598,58397,791
1/15/2021,48501,48543,47234,42713,67531,908
1/16/2021,50297,50121,48913,44323,72902,954
1/17/2021,51413,51140,49983,45411,76361,992
1/18/2021,53065,52677,51721,47133,84143,1033
1/19/2021,55101,54543,53758,49314,94205,1131
1/2/2021,22962,24437,22242,19452,13247,231
1/20/2021,57515,57043,56689,52257,106446,1257
1/21/2021,60224,59899,60043,55729,122137,1403
1/22/2021,64726,64041,64647,60586,137798,1568
1/23/2021,68022,66801,67747,63762,148318,1715
1/24/2021,69550,68190,69269,65448,155957,1768
1/25/2021,71937,70332,71868,68393,169551,1853
1/26/2021,74868,72851,74765,71627,186807,1962
1/27/2021,77988,75467,77700,74994,205700,2061
1/28/2021,81035,78032,80665,78636,226945,2202
1/29/2021,84894,81169,84024,82375,246886,2404
1/3/2021,23861,25177,22891,19999,13595,252
1/30/2021,87717,83303,86360,84829,258307,2583
1/31/2021,88621,84046,87222,85857,264278,2628
1/4/2021,25588,26808,24487,21482,15470,277
1/5/2021,27380,28442,26078,23047,17570,311
1/6/2021,29590,30383,28115,25075,20629,374
1/7/2021,31395,32010,29885,26860,23953,412
1/8/2021,33117,33581,31544,28513,26360,436
1/9/2021,34210,34415,32391,29310,28524,461
12/1/2020,44,29,34,24,36,1
12/10/2020,61,43,52,48,64,3
12/11/2020,62,46,55,54,66,3
12/12/2020,64,46,57,58,69,3
12/13/2020,65,47,59,60,71,3
12/14/2020,66,53,62,62,80,3
12/15/2020,80,66,76,79,90,3
12/16/2020,190,219,238,206,148,3
12/17/2020,813,1052,1036,856,409,8
12/18/2020,1661,2061,1881,1510,707,9
12/19/2020,2279,2779,2458,1943,909,14
12/2/2020,47,32,36,29,41,2
12/20/2020,2491,3042,2717,2157,1005,16
12/21/2020,3853,4465,3981,3130,1485,23
12/22/2020,5693,6510,5782,4573,2127,32
12/23/2020,7940,9084,8024,6392,3030,49
12/24/2020,8902,10055,8840,7125,3389,52
12/25/2020,8939,10090,8868,7150,3406,52
12/26/2020,10447,11821,10300,8422,3960,65
12/27/2020,11071,12473,10908,8929,4212,75
12/28/2020,13200,14651,12906,10777,5444,98
12/29/2020,16054,17580,15637,13297,7595,142
12/3/2020,51,33,42,33,44,2
12/30/2020,19196,20911,18852,16269,9914,174
12/31/2020,20886,22573,20497,17803,11306,193
12/4/2020,51,33,44,36,46,2
12/5/2020,52,33,44,36,47,2
12/6/2020,53,33,44,37,47,2
12/7/2020,55,35,48,39,50,3
12/8/2020,57,36,49,43,53,3
12/9/2020,59,37,50,44,60,3
2/1/2021,90478,85742,89021,88174,280059,2742
2/10/2021,110020,101656,107147,111776,443793,4618
2/11/2021,112751,103869,109451,114959,466462,4983
2/12/2021,116028,106558,112290,118663,493673,5304
2/13/2021,119690,109404,115288,122032,513052,5708
2/14/2021,120617,110108,116202,123184,520429,5759
2/15/2021,121767,111099,117268,124634,534702,5825
2/16/2021,123656,112438,118778,126661,551425,5984
2/17/2021,126081,114289,120599,128947,568072,6613
2/18/2021,127564,115508,121872,130683,584171,6733
2/19/2021,129507,116999,123411,132613,596152,7152
2/2/2021,92559,87581,91065,90830,298203,2844
2/20/2021,132284,119000,125379,134802,605999,7500
2/21/2021,132962,119630,126055,135617,611896,7557
2/22/2021,133974,120428,126839,136663,619708,7659
2/23/2021,135677,121705,128295,138611,631583,7833
2/24/2021,137967,123536,130204,141257,648502,8067
2/25/2021,140089,125274,132020,143816,667500,8597
2/26/2021,142783,127445,134227,147023,685769,8873
2/27/2021,144812,129143,135943,149463,698001,9106
2/28/2021,145625,129768,136748,151027,705797,9176
2/3/2021,94989,89648,93344,93766,319012,2999
2/4/2021,97504,91685,95891,96943,338849,3168
2/5/2021,100213,93980,98437,100219,356406,3324
2/6/2021,102964,96048,100915,103263,373004,3993
2/7/2021,103636,96656,101544,104061,380937,4032
2/8/2021,105485,98120,103195,106268,398624,4191
2/9/2021,107394,99762,104984,108828,418658,4363
3/1/2021,147167,131042,138226,153422,717204,9391
3/10/2021,166531,145730,154614,236174,821968,11775
3/11/2021,170208,148605,157671,251240,836527,12102
3/12/2021,173958,151286,160823,264791,849230,12410
3/13/2021,176450,153261,163150,275986,856587,12646
3/14/2021,178219,154707,164719,284261,861522,12785
3/15/2021,180767,156782,167231,297400,870438,13030
3/16/2021,184636,159757,170743,310574,880378,13459
3/17/2021,190030,163833,175369,325639,892915,13946
3/18/2021,195116,167855,180242,339998,904562,14356
3/19/2021,201284,172445,185399,353592,914612,14957
3/2/2021,149096,132481,139800,156669,730184,9678
3/20/2021,205632,175878,189691,363021,921887,15348
3/21/2021,208859,178675,192887,369514,925645,15703
3/22/2021,214164,183017,197782,378305,932708,16309
3/23/2021,221180,188407,203624,388030,939879,17208
3/24/2021,231358,196245,212141,397540,947283,19184
3/25/2021,243097,205086,221737,406885,954816,21333
3/26/2021,253641,213047,230408,415204,960657,23556
3/27/2021,262112,219586,237346,420197,963705,25934
3/28/2021,268788,224603,242818,422832,965408,27948
3/29/2021,280308,232948,252145,427079,968628,30766
3/3/2021,151024,133989,141559,161936,745292,9981
3/30/2021,292840,241819,262048,432205,972676,33814
3/31/2021,306424,251344,273301,438266,977578,37411
3/4/2021,153076,135674,143371,172158,759358,10267
3/5/2021,156059,137824,145690,183626,771735,10632
3/6/2021,157922,139171,147165,192333,780354,10949
3/7/2021,159159,140119,148196,199269,785847,11038
3/8/2021,160961,141466,149724,210657,796787,11198
3/9/2021,163531,143525,152047,222627,808665,11434
4/1/2021,319301,260252,284273,443800,982624,40678
4/10/2021,404381,315454,346325,485374,1017236,62165
4/11/2021,409013,318289,349431,487387,1018690,63858
4/12/2021,416782,323190,355193,491748,1022637,65650
4/13/2021,423411,327140,359626,495154,1025592,67297
4/14/2021,430841,331598,364292,498390,1028279,69050
4/15/2021,438880,337083,369438,502024,1031152,70662
4/16/2021,445860,341663,374217,505404,1033773,72272
4/17/2021,450550,344870,377870,507877,1035703,73790
4/18/2021,453247,346479,379709,509111,1036589,74779
4/19/2021,458344,349813,383219,511964,1039063,76156
4/2/2021,330159,267783,292995,448537,986411,43671
4/20/2021,463218,352884,386630,514547,1041433,77450
4/21/2021,469541,356980,390780,517623,1044100,78959
4/22/2021,475566,360860,394656,520562,1046584,80306
4/23/2021,481507,364864,398650,523587,1048848,81934
4/24/2021,485220,367165,401183,525524,1050348,83483
4/25/2021,487623,368568,402679,526525,1051047,84501
4/26/2021,491980,371410,405686,528920,1053058,85919
4/27/2021,496628,374338,408865,531448,1055273,87107
4/28/2021,501540,377194,412068,534068,1057731,88394
4/29/2021,506183,379926,414964,536520,1060108,89472
4/3/2021,337372,272657,298708,451602,988622,45915
4/30/2021,511263,382904,418300,539327,1062508,90779
4/4/2021,341085,274747,301151,452831,989449,47028
4/5/2021,350333,280548,307843,457676,993699,49436
4/6/2021,360820,287073,315614,463418,999060,52011
4/7/2021,373111,295604,324445,469453,1004214,54595
4/8/2021,384642,303127,332660,475683,1009702,56999
4/9/2021,396184,310192,340670,481571,1014450,59764
5/1/2021,514196,384662,420299,540970,1063590,91741
5/10/2021,540461,399849,436035,554390,1075492,99009
5/11/2021,543422,401415,437729,555883,1076924,99878
5/12/2021,546464,403159,439524,557372,1078354,101366
5/13/2021,549809,405113,441457,558910,1079670,109110
5/14/2021,553722,407474,443785,560711,1081167,117284
5/15/2021,556397,409171,445513,562067,1081995,127082
5/16/2021,558277,410232,446580,562839,1082520,131622
5/17/2021,561813,412229,448759,564503,1084034,136611
5/18/2021,565185,414163,450664,566096,1085514,140803
5/19/2021,568779,416149,452755,567811,1087007,146325
5/2/2021,516186,385862,421504,541873,1064206,92420
5/20/2021,571991,418046,454611,569322,1088343,150561
5/21/2021,575580,420209,456760,570935,1089586,156775
5/22/2021,578350,421802,458432,572117,1090307,162907
5/23/2021,579981,422722,459288,572754,1090679,165077
5/24/2021,582729,424261,460811,574018,1091751,168311
5/25/2021,585261,425781,462296,575246,1092736,171127
5/26/2021,588051,427282,463734,576322,1093685,174283
5/27/2021,590544,428700,465090,577426,1094569,177421
5/28/2021,593293,430303,466693,578667,1095512,180887
5/29/2021,595017,431263,467719,579421,1095972,182911
5/3/2021,519290,387551,423366,543537,1065788,93210
5/30/2021,596090,431893,468304,579870,1096189,183948
5/31/2021,596606,432205,468597,580093,1096347,184411
5/4/2021,523170,389748,425670,545545,1067780,94131
5/5/2021,526960,391971,427937,547409,1069464,95065
5/6/2021,530693,394118,430097,549287,1071214,96046
5/7/2021,534238,396308,432325,551188,1072884,97124
5/8/2021,536568,397673,433820,552422,1073756,97934
5/9/2021,537979,398478,434660,553100,1074190,98402
6/1/2021,599135,433611,469980,581065,1097230,187107
6/10/2021,616292,443267,479115,588135,1102916,207140
6/11/2021,618618,444706,480414,589046,1103569,210481
6/12/2021,619996,445628,481297,589539,1103823,212406
6/13/2021,620609,445978,481669,589797,1103961,212824
6/14/2021,622281,446906,482522,590482,1104433,214756
6/15/2021,623921,447873,483301,591094,1104883,216652
6/16/2021,625764,448853,484179,591732,1105348,218673
6/17/2021,627452,449879,485009,592423,1105881,220526
6/18/2021,629590,451034,486086,593229,1106476,222479
6/19/2021,630705,451735,486708,593679,1106747,223661
6/2/2021,601310,434844,471264,582018,1098057,189948
6/20/2021,631365,452104,487005,593940,1106865,224201
6/21/2021,632993,452945,487832,594542,1107338,225913
6/22/2021,634994,453915,488604,595091,1107853,227538
