date,cases
2021-03-17 00:00:00,36
2021-03-16 00:00:00,79
2021-03-15 00:00:00,343
2021-03-14 00:00:00,339
2021-03-13 00:00:00,405
2021-03-12 00:00:00,609
2021-03-11 00:00:00,646
2021-03-10 00:00:00,725
2021-03-09 00:00:00,782
2021-03-08 00:00:00,892
2021-03-07 00:00:00,458
2021-03-06 00:00:00,535
2021-03-05 00:00:00,802
2021-03-04 00:00:00,783
2021-03-03 00:00:00,903
2021-03-02 00:00:00,991
2021-03-01 00:00:00,1073
2021-02-28 00:00:00,541
2021-02-27 00:00:00,650
2021-02-26 00:00:00,934
2021-02-25 00:00:00,1009
2021-02-24 00:00:00,1110
2021-02-23 00:00:00,1156
2021-02-22 00:00:00,1449
2021-02-21 00:00:00,750
2021-02-20 00:00:00,899
2021-02-19 00:00:00,1331
2021-02-18 00:00:00,1612
2021-02-17 00:00:00,1690
2021-02-16 00:00:00,1813
2021-02-15 00:00:00,1703
2021-02-14 00:00:00,758
2021-02-13 00:00:00,1003
2021-02-12 00:00:00,1502
2021-02-11 00:00:00,1687
2021-02-10 00:00:00,2011
2021-02-09 00:00:00,1991
2021-02-08 00:00:00,2495
2021-02-07 00:00:00,1124
2021-02-06 00:00:00,1569
2021-02-05 00:00:00,2239
2021-02-04 00:00:00,2545
2021-02-03 00:00:00,2975
2021-02-02 00:00:00,3320
2021-02-01 00:00:00,3880
2021-01-31 00:00:00,1925
2021-01-30 00:00:00,2552
2021-01-29 00:00:00,3546
2021-01-28 00:00:00,4290
2021-01-27 00:00:00,4986
2021-01-26 00:00:00,5001
2021-01-25 00:00:00,5466
2021-01-24 00:00:00,3001
2021-01-23 00:00:00,4000
2021-01-22 00:00:00,5750
2021-01-21 00:00:00,6372
2021-01-20 00:00:00,6830
2021-01-19 00:00:00,7642
2021-01-18 00:00:00,6264
2021-01-17 00:00:00,4115
2021-01-16 00:00:00,4541
2021-01-15 00:00:00,7024
2021-01-14 00:00:00,7371
2021-01-13 00:00:00,8116
2021-01-12 00:00:00,8507
2021-01-11 00:00:00,9878
2021-01-10 00:00:00,5235
2021-01-09 00:00:00,6420
2021-01-08 00:00:00,8836
2021-01-07 00:00:00,9955
2021-01-06 00:00:00,10869
2021-01-05 00:00:00,11768
2021-01-04 00:00:00,12413
2021-01-03 00:00:00,6625
2021-01-02 00:00:00,6922
2021-01-01 00:00:00,4193
2020-12-31 00:00:00,8926
2020-12-30 00:00:00,11184
2020-12-29 00:00:00,11285
2020-12-28 00:00:00,11718
2020-12-27 00:00:00,6523
2020-12-26 00:00:00,4938
2020-12-25 00:00:00,1331
2020-12-24 00:00:00,5242
2020-12-23 00:00:00,8113
2020-12-22 00:00:00,8744
2020-12-21 00:00:00,9266
2020-12-20 00:00:00,4146
2020-12-19 00:00:00,5469
2020-12-18 00:00:00,7654
2020-12-17 00:00:00,8157
2020-12-16 00:00:00,7827
2020-12-15 00:00:00,6952
2020-12-14 00:00:00,9062
2020-12-13 00:00:00,3958
2020-12-12 00:00:00,5059
2020-12-11 00:00:00,7387
2020-12-10 00:00:00,7306
2020-12-09 00:00:00,7746
2020-12-08 00:00:00,8219
2020-12-07 00:00:00,8071
2020-12-06 00:00:00,2972
2020-12-05 00:00:00,4190
2020-12-04 00:00:00,5848
2020-12-03 00:00:00,7597
2020-12-02 00:00:00,7781
2020-12-01 00:00:00,7608
2020-11-30 00:00:00,8045
2020-11-29 00:00:00,3873
2020-11-28 00:00:00,3748
2020-11-27 00:00:00,4044
2020-11-26 00:00:00,1657
2020-11-25 00:00:00,5216
2020-11-24 00:00:00,5824
2020-11-23 00:00:00,6066
2020-11-22 00:00:00,2587
2020-11-21 00:00:00,3262
2020-11-20 00:00:00,4548
2020-11-19 00:00:00,4892
2020-11-18 00:00:00,4879
2020-11-17 00:00:00,4601
2020-11-16 00:00:00,4437
2020-11-15 00:00:00,1878
2020-11-14 00:00:00,2334
2020-11-13 00:00:00,3184
2020-11-12 00:00:00,3472
2020-11-11 00:00:00,2618
2020-11-10 00:00:00,3156
2020-11-09 00:00:00,3085
2020-11-08 00:00:00,1515
2020-11-07 00:00:00,1807
2020-11-06 00:00:00,2593
2020-11-05 00:00:00,2740
2020-11-04 00:00:00,2652
2020-11-03 00:00:00,2351
2020-11-02 00:00:00,2455
2020-11-01 00:00:00,1074
2020-10-31 00:00:00,1179
2020-10-30 00:00:00,1593
2020-10-29 00:00:00,1952
2020-10-28 00:00:00,1682
2020-10-27 00:00:00,1510
2020-10-26 00:00:00,1644
2020-10-25 00:00:00,658
2020-10-24 00:00:00,1065
2020-10-23 00:00:00,1261
2020-10-22 00:00:00,1304
2020-10-21 00:00:00,1363
2020-10-20 00:00:00,1260
2020-10-19 00:00:00,1371
2020-10-18 00:00:00,656
2020-10-17 00:00:00,736
2020-10-16 00:00:00,1027
2020-10-15 00:00:00,917
2020-10-14 00:00:00,1020
2020-10-13 00:00:00,1018
2020-10-12 00:00:00,989
2020-10-11 00:00:00,493
2020-10-10 00:00:00,544
2020-10-09 00:00:00,805
2020-10-08 00:00:00,783
2020-10-07 00:00:00,804
2020-10-06 00:00:00,833
2020-10-05 00:00:00,808
2020-10-04 00:00:00,374
2020-10-03 00:00:00,442
2020-10-02 00:00:00,681
2020-10-01 00:00:00,611
2020-09-30 00:00:00,665
2020-09-29 00:00:00,640
2020-09-28 00:00:00,657
2020-09-27 00:00:00,268
2020-09-26 00:00:00,393
2020-09-25 00:00:00,566
2020-09-24 00:00:00,557
2020-09-23 00:00:00,648
2020-09-22 00:00:00,650
2020-09-21 00:00:00,688
2020-09-20 00:00:00,307
2020-09-19 00:00:00,343
2020-09-18 00:00:00,545
2020-09-17 00:00:00,665
2020-09-16 00:00:00,746
