date,Arizona,Arizona_cum,StatePODs,StatePODs_cum
2021-05-07 00:00:00,19747,5269181,7998.0,1503274.0
2021-05-06 00:00:00,22081,5249434,6574.0,1495276.0
2021-05-05 00:00:00,20177,5227353,3456.0,1488702.0
2021-05-04 00:00:00,29870,5207176,7602.0,1485246.0
2021-05-03 00:00:00,25842,5177306,3724.0,1477644.0
2021-05-02 00:00:00,19829,5151464,10462.0,1473920.0
2021-05-01 00:00:00,23339,5131635,6914.0,1463458.0
2021-04-30 00:00:00,39449,5108296,8295.0,1456544.0
2021-04-29 00:00:00,43115,5068847,9758.0,1448249.0
2021-04-28 00:00:00,46128,5025732,9538.0,1438491.0
2021-04-27 00:00:00,42324,4979604,10568.0,1428953.0
2021-04-26 00:00:00,38700,4937280,11525.0,1418385.0
2021-04-25 00:00:00,25142,4898580,13486.0,1406860.0
2021-04-24 00:00:00,38643,4873438,14498.0,1393374.0
2021-04-23 00:00:00,55698,4834795,17211.0,1378876.0
2021-04-22 00:00:00,59585,4779097,17939.0,1361665.0
2021-04-21 00:00:00,57678,4719512,16549.0,1343726.0
2021-04-20 00:00:00,52419,4661834,16611.0,1327177.0
2021-04-19 00:00:00,51261,4609415,16501.0,1310566.0
2021-04-18 00:00:00,29115,4558154,15770.0,1294065.0
2021-04-17 00:00:00,42070,4529039,16624.0,1278295.0
2021-04-16 00:00:00,62136,4486969,17751.0,1261671.0
2021-04-15 00:00:00,63212,4424833,17045.0,1243920.0
2021-04-14 00:00:00,59242,4361621,16564.0,1226875.0
2021-04-13 00:00:00,49545,4302379,14773.0,1210311.0
2021-04-12 00:00:00,51079,4252834,13268.0,1195538.0
2021-04-11 00:00:00,30626,4201755,16815.0,1182270.0
2021-04-10 00:00:00,47261,4171129,17694.0,1165455.0
2021-04-09 00:00:00,68950,4123868,18209.0,1147761.0
2021-04-08 00:00:00,73678,4054918,16987.0,1129552.0
2021-04-07 00:00:00,73377,3981240,18041.0,1112565.0
2021-04-06 00:00:00,64583,3907863,16627.0,1094524.0
2021-04-05 00:00:00,57313,3843280,16488.0,1077897.0
2021-04-04 00:00:00,20882,3785967,10412.0,1061409.0
2021-04-03 00:00:00,48424,3765085,23328.0,1050997.0
2021-04-02 00:00:00,68203,3716661,24781.0,1027669.0
2021-04-01 00:00:00,73618,3648458,24097.0,1002888.0
2021-03-31 00:00:00,75974,3574840,24419.0,978791.0
2021-03-30 00:00:00,66332,3498866,24236.0,954372.0
2021-03-29 00:00:00,59960,3432534,24130.0,930136.0
2021-03-28 00:00:00,37720,3372574,22846.0,906006.0
2021-03-27 00:00:00,52732,3334854,22584.0,883160.0
2021-03-26 00:00:00,70070,3282122,23049.0,860576.0
2021-03-25 00:00:00,70785,3212052,22028.0,837527.0
2021-03-24 00:00:00,63058,3141267,19058.0,815499.0
2021-03-23 00:00:00,48528,3078209,12943.0,796441.0
2021-03-22 00:00:00,43051,3029681,12899.0,783498.0
2021-03-21 00:00:00,30997,2986630,17062.0,770599.0
2021-03-20 00:00:00,46423,2955633,17703.0,753537.0
2021-03-19 00:00:00,59880,2909210,17468.0,735834.0
2021-03-18 00:00:00,62962,2849330,16473.0,718366.0
2021-03-17 00:00:00,62349,2786368,16715.0,701893.0
2021-03-16 00:00:00,54338,2724019,14687.0,685178.0
2021-03-15 00:00:00,47006,2669681,13741.0,670491.0
2021-03-14 00:00:00,28763,2622675,16103.0,656750.0
2021-03-13 00:00:00,51360,2593912,17896.0,640647.0
2021-03-12 00:00:00,73068,2542552,16837.0,622751.0
2021-03-11 00:00:00,70315,2469484,17635.0,605914.0
2021-03-10 00:00:00,67234,2399169,16903.0,588279.0
2021-03-09 00:00:00,56794,2331935,16195.0,571376.0
2021-03-08 00:00:00,51009,2275141,16646.0,555181.0
2021-03-07 00:00:00,26058,2224132,16282.0,538535.0
2021-03-06 00:00:00,44661,2198074,16442.0,522253.0
2021-03-05 00:00:00,58322,2153413,16393.0,505811.0
2021-03-04 00:00:00,57901,2095091,15922.0,489418.0
2021-03-03 00:00:00,58669,2037190,15403.0,473496.0
2021-03-02 00:00:00,50646,1978521,14456.0,458093.0
2021-03-01 00:00:00,45458,1927875,12849.0,443637.0
2021-02-28 00:00:00,25569,1882417,15591.0,430788.0
2021-02-27 00:00:00,51753,1856848,15108.0,415197.0
2021-02-26 00:00:00,66785,1805095,13993.0,400089.0
2021-02-25 00:00:00,60341,1738310,13365.0,386096.0
2021-02-24 00:00:00,56896,1677969,13718.0,372731.0
2021-02-23 00:00:00,44095,1621073,12732.0,359013.0
2021-02-22 00:00:00,28000,1576978,11778.0,346281.0
2021-02-21 00:00:00,14878,1548978,10822.0,334503.0
2021-02-20 00:00:00,34999,1534100,11256.0,323681.0
2021-02-19 00:00:00,42451,1499101,10223.0,312425.0
2021-02-18 00:00:00,44916,1456650,9844.0,302202.0
2021-02-17 00:00:00,46921,1411734,10555.0,292358.0
2021-02-16 00:00:00,44515,1364813,11079.0,281803.0
2021-02-15 00:00:00,31232,1320298,11030.0,270724.0
2021-02-14 00:00:00,17325,1289066,10227.0,259694.0
2021-02-13 00:00:00,45601,1271741,10477.0,249467.0
2021-02-12 00:00:00,61488,1226140,11058.0,238990.0
2021-02-11 00:00:00,50752,1164652,10848.0,227932.0
