date,Mohave_cume,Mohave
2020-12-22 00:00:00,54,
2020-12-23 00:00:00,287,233
2020-12-24 00:00:00,443,156
2020-12-26 00:00:00,623,180
2020-12-27 00:00:00,684,61
2020-12-28 00:00:00,1013,329
2020-12-29 00:00:00,1431,418
2020-12-30 00:00:00,1794,363
2020-12-31 00:00:00,2095,301
2021-01-01 00:00:00,2126,31
2021-01-02 00:00:00,2175,49
2021-01-03 00:00:00,2205,30
2021-01-04 00:00:00,2441,236
2021-01-05 00:00:00,2592,151
2021-01-06 00:00:00,2928,336
2021-01-07 00:00:00,3224,296
2021-01-08 00:00:00,3551,327
2021-01-09 00:00:00,3628,77
2021-01-10 00:00:00,3681,53
2021-01-11 00:00:00,3913,232
2021-01-12 00:00:00,4234,321
2021-01-13 00:00:00,4590,356
2021-01-14 00:00:00,5028,438
2021-01-15 00:00:00,5607,579
2021-01-16 00:00:00,5760,153
2021-01-17 00:00:00,5800,40
2021-01-18 00:00:00,6173,373
2021-01-19 00:00:00,6521,348
2021-01-20 00:00:00,7165,644
2021-01-21 00:00:00,7627,462
2021-01-22 00:00:00,8171,544
2021-01-23 00:00:00,8976,805
2021-01-24 00:00:00,9684,708
2021-01-25 00:00:00,10384,700
2021-01-26 00:00:00,11142,758
2021-01-27 00:00:00,12105,963
2021-01-28 00:00:00,13135,1030
2021-01-29 00:00:00,13834,699
2021-01-30 00:00:00,14513,679
2021-01-31 00:00:00,15079,566
2021-02-01 00:00:00,15735,656
2021-02-02 00:00:00,16367,632
2021-02-03 00:00:00,17753,1386
2021-02-04 00:00:00,18535,782
2021-02-05 00:00:00,19324,789
2021-02-06 00:00:00,19627,303
2021-02-07 00:00:00,19776,149
2021-02-08 00:00:00,20225,449
2021-02-09 00:00:00,20721,496
2021-02-10 00:00:00,21798,1077
2021-02-11 00:00:00,22479,681
2021-02-12 00:00:00,23603,1124
2021-02-13 00:00:00,24105,502
2021-02-14 00:00:00,24233,128
2021-02-15 00:00:00,24853,620
2021-02-16 00:00:00,25449,596
2021-02-17 00:00:00,26008,559
2021-02-18 00:00:00,26409,401
2021-02-19 00:00:00,26929,520
2021-02-20 00:00:00,27093,164
2021-02-21 00:00:00,27150,57
2021-02-22 00:00:00,27525,375
2021-02-23 00:00:00,27785,260
2021-02-24 00:00:00,28662,877
2021-02-25 00:00:00,29899,1237
2021-02-26 00:00:00,31075,1176
2021-02-27 00:00:00,32042,967
2021-02-28 00:00:00,32958,916
2021-03-01 00:00:00,33920,962
2021-03-02 00:00:00,34955,1035
2021-03-03 00:00:00,37567,2612
2021-03-04 00:00:00,39279,1712
2021-03-05 00:00:00,40871,1592
2021-03-06 00:00:00,41806,935
2021-03-07 00:00:00,42289,483
2021-03-08 00:00:00,43159,870
2021-03-09 00:00:00,44250,1091
2021-03-10 00:00:00,46379,2129
2021-03-11 00:00:00,48079,1700
2021-03-12 00:00:00,49776,1697
2021-03-13 00:00:00,50657,881
2021-03-14 00:00:00,51046,389
2021-03-15 00:00:00,51957,911
2021-03-16 00:00:00,53015,1058
2021-03-17 00:00:00,54835,1820
2021-03-18 00:00:00,56274,1439
2021-03-19 00:00:00,57588,1314
2021-03-20 00:00:00,58795,1207
2021-03-21 00:00:00,59390,595
2021-03-22 00:00:00,60823,1433
2021-03-23 00:00:00,62175,1352
2021-03-24 00:00:00,63803,1628
2021-03-25 00:00:00,65327,1524
2021-03-26 00:00:00,67006,1679
2021-03-27 00:00:00,68137,1131
2021-03-28 00:00:00,69328,1191
2021-03-29 00:00:00,70973,1645
2021-03-30 00:00:00,72585,1612
2021-03-31 00:00:00,75063,2478
2021-04-01 00:00:00,76903,1840
2021-04-02 00:00:00,78508,1605
2021-04-03 00:00:00,79266,758
2021-04-04 00:00:00,79559,293
2021-04-05 00:00:00,80887,1328
2021-04-06 00:00:00,82343,1456
2021-04-07 00:00:00,84051,1708
2021-04-08 00:00:00,85534,1483
2021-04-09 00:00:00,87251,1717
2021-04-10 00:00:00,88074,823
2021-04-11 00:00:00,88470,396
2021-04-12 00:00:00,90814,2344
2021-04-13 00:00:00,92021,1207
2021-04-14 00:00:00,93926,1905
2021-04-15 00:00:00,95737,1811
2021-04-16 00:00:00,97046,1309
2021-04-17 00:00:00,97898,852
2021-04-18 00:00:00,98375,477
2021-04-19 00:00:00,99444,1069
2021-04-20 00:00:00,100682,1238
2021-04-21 00:00:00,101999,1317
2021-04-22 00:00:00,103241,1242
2021-04-23 00:00:00,104492,1251
2021-04-24 00:00:00,105317,825
2021-04-25 00:00:00,105654,337
2021-04-26 00:00:00,106784,1130
2021-04-27 00:00:00,108083,1299
2021-04-28 00:00:00,109312,1229
2021-04-29 00:00:00,110467,1155
2021-04-30 00:00:00,111528,1061
2021-05-01 00:00:00,111909,381
2021-05-02 00:00:00,112165,256
2021-05-03 00:00:00,113004,839
2021-05-04 00:00:00,113691,687
2021-05-05 00:00:00,114208,517
2021-05-06 00:00:00,114620,412
2021-05-07 00:00:00,115088,468
