date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,225,280,298,352,927,6
1/10/2021,372,474,507,606,2231,31
1/11/2021,411,522,575,659,2472,34
1/12/2021,438,549,639,730,2722,35
1/13/2021,457,573,666,804,2917,36
1/14/2021,489,621,706,893,3138,44
1/15/2021,524,669,766,979,3405,45
1/16/2021,528,670,767,981,3413,45
1/17/2021,530,671,767,982,3415,45
1/18/2021,543,682,796,1009,3438,45
1/19/2021,574,709,839,1089,3594,46
1/2/2021,225,281,298,352,928,6
1/20/2021,602,753,900,1195,3755,52
1/21/2021,704,842,1017,1366,3968,67
1/22/2021,776,900,1070,1473,4098,80
1/23/2021,781,903,1073,1478,4223,114
1/24/2021,782,904,1073,1479,4236,116
1/25/2021,795,918,1100,1529,4353,117
1/26/2021,830,939,1131,1584,4495,119
1/27/2021,860,966,1173,1634,4666,132
1/28/2021,1012,1058,1288,1770,4887,182
1/29/2021,1095,1105,1364,1878,5128,238
1/3/2021,225,281,298,353,930,6
1/30/2021,1106,1125,1415,1906,5149,238
1/31/2021,1106,1126,1418,1907,5158,238
1/4/2021,241,301,318,385,1065,6
1/5/2021,283,336,358,422,1296,6
1/6/2021,294,360,379,453,1644,25
1/7/2021,333,429,468,552,2021,30
1/8/2021,371,473,506,601,2228,31
1/9/2021,372,474,506,606,2231,31
10/1/2021,5916,4513,5003,7216,14831,6397
10/10/2021,5957,4550,5029,7239,14868,6439
10/11/2021,5967,4557,5030,7247,14880,6452
10/12/2021,5976,4559,5033,7251,14885,6457
10/13/2021,5987,4561,5038,7255,14894,6470
10/14/2021,6000,4566,5042,7261,14904,6475
10/15/2021,6008,4574,5045,7268,14912,6485
10/16/2021,6012,4574,5046,7272,14914,6486
10/17/2021,6013,4574,5047,7272,14914,6486
10/18/2021,6023,4578,5048,7278,14924,6490
10/19/2021,6034,4584,5051,7288,14935,6498
10/2/2021,5918,4515,5005,7221,14839,6397
10/20/2021,6040,4586,5053,7295,14953,6509
10/21/2021,6046,4594,5056,7298,14966,6515
10/22/2021,6068,4603,5066,7303,14979,6525
10/23/2021,6070,4605,5067,7303,14984,6528
10/24/2021,6071,4606,5067,7305,14989,6530
10/25/2021,6080,4610,5072,7314,15008,6533
10/26/2021,6086,4618,5080,7318,15031,6540
10/27/2021,6097,4623,5086,7329,15047,6553
10/28/2021,6117,4640,5104,7350,15077,6559
10/29/2021,6132,4651,5112,7365,15096,6574
10/3/2021,5919,4515,5005,7221,14839,6397
10/30/2021,6137,4654,5114,7368,15100,6577
10/31/2021,6140,4654,5114,7368,15102,6577
10/4/2021,5926,4520,5007,7225,14845,6406
10/5/2021,5933,4524,5010,7229,14852,6414
10/6/2021,5939,4532,5016,7230,14859,6419
10/7/2021,5944,4536,5020,7234,14865,6428
10/8/2021,5951,4546,5028,7237,14868,6439
10/9/2021,5955,4548,5029,7239,14868,6439
11/1/2021,6148,4658,5121,7373,15111,6578
11/10/2021,6202,4694,5172,7429,15224,7515
11/11/2021,6209,4701,5174,7437,15233,7540
11/12/2021,6217,4705,5182,7443,15241,7686
11/13/2021,6222,4707,5183,7450,15246,7697
11/14/2021,6226,4708,5184,7454,15249,7702
11/15/2021,6245,4718,5193,7467,15267,7756
11/16/2021,6257,4721,5197,7473,15284,7791
11/17/2021,6278,4733,5213,7485,15291,7897
11/18/2021,6284,4735,5215,7488,15304,7917
11/19/2021,6299,4743,5229,7502,15314,8010
11/2/2021,6157,4664,5126,7380,15127,6581
11/20/2021,6310,4747,5233,7509,15322,8072
11/21/2021,6310,4747,5236,7511,15328,8074
11/22/2021,6320,4759,5249,7516,15338,8137
11/23/2021,6334,4764,5252,7522,15345,8161
11/24/2021,6341,4769,5257,7529,15351,8184
11/25/2021,6341,4769,5257,7529,15351,8184
11/26/2021,6348,4778,5263,7530,15357,8210
11/27/2021,6353,4778,5265,7533,15358,8220
11/28/2021,6357,4780,5265,7536,15361,8226
11/29/2021,6374,4788,5280,7546,15382,8257
11/3/2021,6162,4668,5134,7391,15143,6589
11/30/2021,6390,4805,5302,7555,15393,8299
11/4/2021,6170,4670,5139,7400,15159,6611
11/5/2021,6175,4672,5150,7405,15172,6671
11/6/2021,6179,4677,5159,7410,15192,6736
11/7/2021,6179,4682,5161,7411,15197,6749
11/8/2021,6187,4685,5167,7418,15208,6862
11/9/2021,6193,4690,5170,7424,15218,6957
12/1/2021,6395,4810,5306,7563,15401,8370
12/10/2020,1,,1,2,1,1
12/10/2021,6478,4844,5353,7625,15468,8559
12/11/2020,1,,1,2,1,1
12/12/2020,1,,1,2,1,1
12/13/2020,1,,1,2,1,1
12/14/2020,1,,1,3,1,1
12/15/2020,2,1,3,3,1,1
12/16/2020,9,5,12,9,2,1
12/17/2020,16,25,34,28,8,1
12/18/2020,26,42,49,42,23,1
12/19/2020,27,42,49,43,23,1
12/2/2020,,,,,,1
12/2/2021,6404,4815,5315,7573,15409,8387
