date,Pinal_cume,Pinal
2020-12-01,5,
2020-12-09,6,1
2020-12-16,11,5
2020-12-17,48,37
2020-12-18,82,34
2020-12-19,109,27
2020-12-20,120,11
2020-12-21,271,151
2020-12-22,520,249
2020-12-23,892,372
2020-12-24,962,70
2020-12-26,1275,313
2020-12-27,1351,76
2020-12-28,1791,440
2020-12-29,2422,631
2020-12-30,3277,855
2020-12-31,3820,543
2021-01-01,3895,75
2021-01-02,4413,518
2021-01-03,4580,167
2021-01-04,5160,580
2021-01-05,5787,627
2021-01-06,6560,773
2021-01-07,7303,743
2021-01-08,8174,871
2021-01-09,8495,321
2021-01-10,8576,81
2021-01-11,9174,598
2021-01-12,10019,845
2021-01-13,11190,1171
2021-01-14,12410,1220
2021-01-15,13510,1100
2021-01-16,14535,1025
2021-01-17,14742,207
2021-01-18,15399,657
2021-01-19,16522,1123
2021-01-20,18057,1535
2021-01-21,19665,1608
2021-01-22,21332,1667
2021-01-23,22722,1390
2021-01-24,23145,423
2021-01-25,24350,1205
2021-01-26,25712,1362
2021-01-27,27515,1803
2021-01-28,29400,1885
2021-01-29,31354,1954
2021-01-30,32736,1382
2021-01-31,33085,349
2021-02-01,34821,1736
2021-02-02,36858,2037
2021-02-03,39098,2240
2021-02-04,41399,2301
2021-02-05,44147,2748
2021-02-06,46298,2151
2021-02-07,46830,532
2021-02-08,48900,2070
2021-02-09,51342,2442
2021-02-10,54425,3083
2021-02-11,57630,3205
2021-02-12,61357,3727
2021-02-13,64902,3545
2021-02-14,65593,691
2021-02-15,67052,1459
2021-02-16,69152,2100
2021-02-17,71494,2342
2021-02-18,73966,2472
2021-02-19,75940,1974
2021-02-20,77723,1783
2021-02-21,78235,512
2021-02-22,79696,1461
2021-02-23,81661,1965
2021-02-24,84483,2822
2021-02-25,88206,3723
2021-02-26,92180,3974
2021-02-27,94543,2363
2021-02-28,95466,923
2021-03-01,98597,3131
2021-03-02,102089,3492
2021-03-03,106312,4223
2021-03-04,110510,4198
2021-03-05,114152,3642
2021-03-06,117259,3107
2021-03-07,118413,1154
2021-03-08,121529,3116
2021-03-09,124908,3379
2021-03-10,128547,3639
2021-03-11,133355,4808
2021-03-12,137664,4309
2021-03-13,140350,2686
2021-03-14,141579,1229
2021-03-15,144367,2788
2021-03-16,147846,3479
2021-03-17,151641,3795
2021-03-18,155635,3994
2021-03-19,159166,3531
2021-03-20,161614,2448
2021-03-21,163106,1492
2021-03-22,165910,2804
2021-03-23,169101,3191
2021-03-24,173171,4070
2021-03-25,177307,4136
2021-03-26,181825,4518
2021-03-27,184110,2285
2021-03-28,186026,1916
2021-03-29,189578,3552
2021-03-30,193386,3808
2021-03-31,197644,4258
2021-04-01,202141,4497
2021-04-02,205052,2911
2021-04-03,207489,2437
2021-04-04,208316,827
2021-04-05,211299,2983
2021-04-06,214894,3595
2021-04-07,218711,3817
2021-04-08,222352,3641
2021-04-09,225609,3257
2021-04-10,227908,2299
2021-04-11,229149,1241
2021-04-12,232118,2969
2021-04-13,234764,2646
2021-04-14,237745,2981
2021-04-15,240801,3056
2021-04-16,244253,3452
2021-04-17,245957,1704
2021-04-18,247258,1301
2021-04-19,250183,2925
2021-04-20,253501,3318
2021-04-21,257367,3866
2021-04-22,260291,2924
2021-04-23,262674,2383
2021-04-24,264776,2102
2021-04-25,266295,1519
2021-04-26,268730,2435
2021-04-27,271457,2727
2021-04-28,273939,2482
2021-04-29,275970,2031
2021-04-30,278133,2163
2021-05-01,279512,1379
2021-05-02,280413,901
2021-05-03,282113,1700
2021-05-04,284209,2096
2021-05-05,286287,2078
2021-05-06,287928,1641
2021-05-07,289634,1706
2021-05-08,291059,1425
2021-05-09,291696,637
2021-05-10,293113,1417
2021-05-11,294696,1583
2021-05-12,296739,2043
2021-05-13,298791,2052
2021-05-14,300887,2096
2021-05-15,302448,1561
2021-05-16,303424,976
2021-05-17,305060,1636
2021-05-18,306606,1546
2021-05-19,308574,1968
2021-05-20,310303,1729
2021-05-21,311927,1624
2021-05-22,313446,1519
2021-05-23,313975,529
2021-05-24,315126,1151
2021-05-25,316371,1245
2021-05-26,317745,1374
2021-05-27,319005,1260
2021-05-28,320506,1501
2021-05-29,321232,726
2021-05-30,321638,406
2021-05-31,321891,253
2021-06-01,323058,1167
2021-06-02,324208,1150
2021-06-03,325331,1123
2021-06-04,326677,1346
2021-06-05,327737,1060
2021-06-06,328210,473
2021-06-07,329208,998
2021-06-08,330147,939
2021-06-09,331353,1206
2021-06-10,332446,1093
2021-06-11,333715,1269
2021-06-12,334627,912
2021-06-13,335095,468
2021-06-14,336011,916
2021-06-15,336942,931
2021-06-16,337807,865
2021-06-17,338812,1005
2021-06-18,340016,1204
2021-06-19,340698,682
2021-06-20,341091,393
2021-06-21,341811,720
2021-06-22,342585,774
2021-06-23,343528,943
2021-06-24,344284,756
2021-06-25,345250,966
2021-06-26,345785,535
2021-06-27,346218,433
2021-06-28,346858,640
2021-06-29,347592,734
2021-06-30,348344,752
2021-07-01,349055,711
2021-07-02,349895,840
2021-07-03,350459,564
2021-07-04,350576,117
2021-07-05,351183,607
2021-07-06,351848,665
2021-07-07,352534,686
2021-07-08,353194,660
2021-07-09,353970,776
2021-07-10,354430,460
2021-07-11,354669,239
2021-07-12,355345,676
2021-07-13,356034,689
2021-07-14,356630,596
2021-07-15,357212,582
2021-07-16,358009,797
2021-07-17,358593,584
2021-07-18,358987,394
2021-07-19,359731,744
2021-07-20,360499,768
2021-07-21,361423,924
2021-07-22,362226,803
2021-07-23,363253,1027
2021-07-24,363999,746
2021-07-25,364519,520
2021-07-26,365352,833
2021-07-27,366167,815
2021-07-28,367111,944
2021-07-29,367973,862
2021-07-30,369155,1182
2021-07-31,369967,812
2021-08-01,370471,504
2021-08-02,371292,821
2021-08-03,372113,821
2021-08-04,373016,903
2021-08-05,373914,898
2021-08-06,375185,1271
2021-08-07,376002,817
2021-08-08,376476,474
2021-08-09,377416,940
2021-08-10,378294,878
2021-08-11,379183,889
2021-08-12,380136,953
2021-08-13,381395,1259
2021-08-14,382348,953
2021-08-15,382912,564
2021-08-16,384075,1163
2021-08-17,385136,1061
2021-08-18,386333,1197
2021-08-19,387256,923
2021-08-20,388509,1253
2021-08-21,389361,852
2021-08-22,389946,585
2021-08-23,391123,1177
2021-08-24,392094,971
2021-08-25,393135,1041
2021-08-26,393972,837
2021-08-27,395175,1203
2021-08-28,396024,849
2021-08-29,396544,520
2021-08-30,397530,986
2021-08-31,398393,863
2021-09-01,399319,926
2021-09-02,400038,719
2021-09-03,401318,1280
2021-09-04,401997,679
2021-09-05,402404,407
2021-09-06,402598,194
2021-09-07,403469,871
2021-09-08,404270,801
2021-09-09,404956,686
2021-09-10,406090,1134
2021-09-11,406896,806
2021-09-12,407333,437
2021-09-13,408286,953
2021-09-14,409123,837
2021-09-15,409678,555
2021-09-16,410358,680
2021-09-17,411422,1064
2021-09-18,412142,720
2021-09-19,412496,354
2021-09-20,412913,417
2021-09-21,413568,655
2021-09-22,414270,702
2021-09-23,414942,672
2021-09-24,415990,1048
2021-09-25,416769,779
2021-09-26,417194,425
2021-09-27,418134,940
2021-09-28,419059,925
2021-09-29,420004,945
2021-09-30,420921,917
2021-10-01,421951,1030
2021-10-02,422580,629
2021-10-03,422917,337
2021-10-04,423819,902
2021-10-05,424716,897
2021-10-06,425604,888
2021-10-07,426446,842
2021-10-08,427293,847
2021-10-09,427935,642
2021-10-10,428287,352
2021-10-11,429201,914
2021-10-12,429634,433
2021-10-13,430198,564
2021-10-14,430957,759
2021-10-15,431848,891
2021-10-16,432346,498
2021-10-17,432670,324
2021-10-18,433370,700
2021-10-19,434008,638
2021-10-20,434647,639
2021-10-21,435344,697
2021-10-22,436913,1569
2021-10-23,437923,1010
2021-10-24,438502,579
2021-10-25,440081,1579
2021-10-26,441551,1470
2021-10-27,443067,1516
2021-10-28,444715,1648
2021-10-29,446385,1670
2021-10-30,447105,720
2021-10-31,447502,397
2021-11-01,448931,1429
2021-11-02,450367,1436
2021-11-03,451663,1296
2021-11-04,453087,1424
2021-11-05,454930,1843
2021-11-06,456440,1510
2021-11-07,456953,513
2021-11-08,458557,1604
2021-11-09,460054,1497
2021-11-10,461604,1550
2021-11-11,463027,1423
2021-11-12,464754,1727
2021-11-13,465674,920
2021-11-14,466174,500
2021-11-15,467631,1457
2021-11-16,468985,1354
2021-11-17,470603,1618
2021-11-18,472247,1644
2021-11-19,474000,1753
2021-11-20,475240,1240
2021-11-21,475733,493
2021-11-22,477329,1596
2021-11-23,479135,1806
2021-11-24,480547,1412
2021-11-25,480555,8
2021-11-26,481623,1068
2021-11-27,482229,606
2021-11-28,482684,455
2021-11-29,484169,1485
2021-11-30,485837,1668
2021-12-01,487656,1819
2021-12-02,489457,1801
2021-12-03,491293,1836
2021-12-04,492165,872
2021-12-05,492676,511
2021-12-06,494350,1674
2021-12-07,496418,2068
2021-12-08,498308,1890
2021-12-09,500221,1913
2021-12-10,501110,889
