date,Yavapai_cume,Yavapai
2020-12-01,1,
2020-12-06,2,1
2020-12-12,3,1
2020-12-16,6,3
2020-12-17,10,4
2020-12-19,13,3
2020-12-20,16,3
2020-12-21,19,3
2020-12-22,385,366
2020-12-23,827,442
2020-12-24,877,50
2020-12-25,893,16
2020-12-26,931,38
2020-12-27,945,14
2020-12-28,1022,77
2020-12-29,1326,304
2020-12-30,2076,750
2020-12-31,2218,142
2021-01-01,2247,29
2021-01-02,2367,120
2021-01-03,2372,5
2021-01-04,2415,43
2021-01-05,2487,72
2021-01-06,2578,91
2021-01-07,3242,664
2021-01-08,3983,741
2021-01-09,4168,185
2021-01-10,4177,9
2021-01-11,4256,79
2021-01-12,4477,221
2021-01-13,4943,466
2021-01-14,5271,328
2021-01-15,5383,112
2021-01-16,5682,299
2021-01-17,5713,31
2021-01-18,5918,205
2021-01-19,6660,742
2021-01-20,7607,947
2021-01-21,9036,1429
2021-01-22,10712,1676
2021-01-23,12131,1419
2021-01-24,13466,1335
2021-01-25,14319,853
2021-01-26,14817,498
2021-01-27,16570,1753
2021-01-28,18533,1963
2021-01-29,20309,1776
2021-01-30,21260,951
2021-01-31,22175,915
2021-02-01,24132,1957
2021-02-02,26347,2215
2021-02-03,28822,2475
2021-02-04,30748,1926
2021-02-05,32612,1864
2021-02-06,33866,1254
2021-02-07,34873,1007
2021-02-08,36415,1542
2021-02-09,37969,1554
2021-02-10,40088,2119
2021-02-11,41738,1650
2021-02-12,43293,1555
2021-02-13,44587,1294
2021-02-14,45590,1003
2021-02-15,46368,778
2021-02-16,47835,1467
2021-02-17,48799,964
2021-02-18,49388,589
2021-02-19,49961,573
2021-02-20,50246,285
2021-02-21,50462,216
2021-02-22,50760,298
2021-02-23,52193,1433
2021-02-24,55182,2989
2021-02-25,57985,2803
2021-02-26,61133,3148
2021-02-27,62310,1177
2021-02-28,63460,1150
2021-03-01,66036,2576
2021-03-02,68317,2281
2021-03-03,70995,2678
2021-03-04,72677,1682
2021-03-05,74676,1999
2021-03-06,76313,1637
2021-03-07,77892,1579
2021-03-08,80425,2533
2021-03-09,83259,2834
2021-03-10,86146,2887
2021-03-11,88164,2018
2021-03-12,90001,1837
2021-03-13,91757,1756
2021-03-14,93446,1689
2021-03-15,95494,2048
2021-03-16,97674,2180
2021-03-17,99499,1825
2021-03-18,100778,1279
2021-03-19,102043,1265
2021-03-20,103018,975
2021-03-21,103302,284
2021-03-22,104421,1119
2021-03-23,105539,1118
2021-03-24,106979,1440
2021-03-25,108432,1453
2021-03-26,109908,1476
2021-03-27,110787,879
2021-03-28,110998,211
2021-03-29,112027,1029
2021-03-30,113115,1088
2021-03-31,114278,1163
2021-04-01,115657,1379
2021-04-02,116995,1338
2021-04-03,117809,814
2021-04-04,118020,211
2021-04-05,119402,1382
2021-04-06,121016,1614
2021-04-07,122552,1536
2021-04-08,124368,1816
2021-04-09,126279,1911
2021-04-10,127087,808
2021-04-11,127756,669
2021-04-12,129019,1263
2021-04-13,129831,812
2021-04-14,131383,1552
2021-04-15,133083,1700
2021-04-16,134587,1504
2021-04-17,136252,1665
2021-04-18,137009,757
2021-04-19,138581,1572
2021-04-20,139454,873
2021-04-21,140748,1294
2021-04-22,142249,1501
2021-04-23,143711,1462
2021-04-24,144940,1229
2021-04-25,145441,501
2021-04-26,146618,1177
2021-04-27,147465,847
2021-04-28,148556,1091
2021-04-29,149403,847
2021-04-30,150385,982
2021-05-01,150991,606
2021-05-02,151208,217
2021-05-03,151940,732
2021-05-04,152825,885
2021-05-05,153465,640
2021-05-06,154064,599
2021-05-07,154667,603
2021-05-08,155128,461
2021-05-09,155287,159
2021-05-10,155886,599
2021-05-11,156408,522
2021-05-12,157113,705
2021-05-13,157664,551
2021-05-14,158396,732
2021-05-15,158861,465
2021-05-16,159043,182
2021-05-17,159475,432
2021-05-18,159978,503
2021-05-19,160557,579
2021-05-20,161232,675
2021-05-21,161743,511
2021-05-22,162016,273
2021-05-23,162201,185
2021-05-24,162590,389
2021-05-25,162974,384
2021-05-26,163387,413
2021-05-27,163753,366
2021-05-28,164185,432
2021-05-29,164380,195
2021-05-30,164524,144
2021-05-31,164623,99
2021-06-01,165028,405
2021-06-02,165427,399
2021-06-03,165846,419
2021-06-04,166286,440
2021-06-05,166490,204
2021-06-06,166630,140
2021-06-07,166920,290
2021-06-08,167257,337
2021-06-09,167578,321
2021-06-10,167885,307
2021-06-11,168238,353
2021-06-12,168451,213
2021-06-13,168569,118
2021-06-14,168819,250
2021-06-15,169114,295
2021-06-16,169413,299
2021-06-17,169661,248
2021-06-18,169990,329
2021-06-19,170125,135
2021-06-20,170202,77
2021-06-21,170382,180
2021-06-22,170628,246
2021-06-23,170901,273
2021-06-24,171111,210
2021-06-25,171383,272
2021-06-26,171503,120
2021-06-27,171584,81
2021-06-28,171779,195
2021-06-29,171968,189
2021-06-30,172229,261
2021-07-01,172463,234
2021-07-02,172723,260
2021-07-03,172849,126
2021-07-04,172864,15
2021-07-05,173013,149
2021-07-06,173209,196
2021-07-07,173454,245
2021-07-08,173641,187
2021-07-09,173869,228
2021-07-10,173999,130
2021-07-11,174058,59
2021-07-12,174210,152
2021-07-13,174375,165
2021-07-14,174545,170
2021-07-15,174724,179
2021-07-16,175027,303
2021-07-17,175194,167
2021-07-18,175294,100
2021-07-19,175527,233
2021-07-20,175777,250
2021-07-21,176098,321
2021-07-22,176381,283
2021-07-23,176684,303
2021-07-24,176929,245
2021-07-25,177075,146
2021-07-26,177342,267
2021-07-27,177644,302
2021-07-28,177935,291
2021-07-29,178184,249
2021-07-30,178663,479
2021-07-31,178887,224
2021-08-01,179028,141
2021-08-02,179291,263
2021-08-03,179575,284
2021-08-04,179880,305
2021-08-05,180186,306
2021-08-06,180593,407
2021-08-07,180864,271
2021-08-08,181019,155
2021-08-09,181327,308
2021-08-10,181576,249
2021-08-11,181844,268
2021-08-12,182218,374
2021-08-13,182720,502
2021-08-14,183042,322
2021-08-15,183221,179
2021-08-16,183590,369
2021-08-17,183979,389
2021-08-18,184367,388
2021-08-19,184742,375
2021-08-20,185237,495
2021-08-21,185493,256
2021-08-22,185650,157
2021-08-23,185966,316
2021-08-24,186298,332
2021-08-25,186714,416
2021-08-26,187067,353
2021-08-27,187565,498
2021-08-28,187807,242
2021-08-29,187983,176
2021-08-30,188298,315
2021-08-31,188592,294
2021-09-01,188943,351
2021-09-02,189186,243
2021-09-03,189622,436
2021-09-04,189853,231
2021-09-05,189995,142
2021-09-06,190054,59
2021-09-07,190344,290
2021-09-08,190651,307
2021-09-09,190894,243
2021-09-10,191381,487
2021-09-11,191574,193
2021-09-12,191724,150
2021-09-13,191979,255
2021-09-14,192225,246
2021-09-15,192422,197
2021-09-16,192664,242
2021-09-17,193022,358
2021-09-18,193195,173
2021-09-19,193292,97
2021-09-20,193460,168
2021-09-21,193670,210
2021-09-22,193931,261
2021-09-23,194172,241
2021-09-24,194550,378
2021-09-25,194760,210
2021-09-26,194843,83
2021-09-27,195096,253
2021-09-28,195307,211
2021-09-29,195564,257
2021-09-30,195822,258
2021-10-01,196129,307
2021-10-02,196264,135
2021-10-03,196318,54
2021-10-04,196526,208
2021-10-05,196742,216
2021-10-06,196970,228
2021-10-07,197128,158
2021-10-08,197387,259
2021-10-09,197507,120
2021-10-10,197578,71
2021-10-11,197777,199
2021-10-12,197915,138
2021-10-13,198113,198
2021-10-14,198336,223
2021-10-15,198581,245
2021-10-16,198684,103
2021-10-17,198770,86
2021-10-18,198955,185
2021-10-19,199136,181
2021-10-20,199342,206
2021-10-21,199541,199
2021-10-22,200322,781
2021-10-23,200773,451
2021-10-24,201070,297
2021-10-25,202065,995
2021-10-26,203050,985
2021-10-27,204121,1071
2021-10-28,205279,1158
2021-10-29,206344,1065
2021-10-30,206671,327
2021-10-31,206898,227
2021-11-01,207645,747
2021-11-02,208445,800
2021-11-03,209377,932
2021-11-04,210301,924
2021-11-05,211445,1144
2021-11-06,211920,475
2021-11-07,212250,330
2021-11-08,213289,1039
2021-11-09,214437,1148
2021-11-10,215481,1044
2021-11-11,216494,1013
2021-11-12,217884,1390
2021-11-13,218272,388
2021-11-14,218585,313
2021-11-15,219556,971
2021-11-16,220545,989
2021-11-17,221661,1116
2021-11-18,222910,1249
2021-11-19,224124,1214
2021-11-20,224655,531
2021-11-21,224992,337
2021-11-22,226097,1105
2021-11-23,227174,1077
2021-11-24,227937,763
2021-11-26,228410,473
2021-11-27,228823,413
2021-11-28,229149,326
2021-11-29,229918,769
2021-11-30,230639,721
2021-12-01,231588,949
2021-12-02,232783,1195
2021-12-03,233881,1098
2021-12-04,234320,439
2021-12-05,234623,303
2021-12-06,235501,878
2021-12-07,236329,828
2021-12-08,237369,1040
2021-12-09,238194,825
2021-12-10,238662,468
