date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,634,739,575,447,359,3
1/10/2021,1144,1159,950,800,721,13
1/11/2021,1215,1242,1029,852,789,14
1/12/2021,1321,1327,1103,935,990,15
1/13/2021,1383,1390,1186,1010,1252,16
1/14/2021,1483,1477,1279,1097,1524,16
1/15/2021,1598,1571,1360,1188,2273,16
1/16/2021,1609,1587,1375,1212,2376,16
1/17/2021,1615,1595,1383,1216,2383,16
1/18/2021,1683,1668,1438,1270,2447,17
1/19/2021,1772,1733,1503,1349,2705,18
1/2/2021,660,755,583,462,369,3
1/20/2021,2019,2009,1827,1639,2922,23
1/21/2021,2167,2123,1928,1737,3137,24
1/22/2021,2261,2201,2025,1849,3478,25
1/23/2021,2305,2235,2059,1885,3681,28
1/24/2021,2311,2238,2059,1886,3700,28
1/25/2021,2360,2289,2122,1986,4010,29
1/26/2021,2421,2344,2178,2064,4375,31
1/27/2021,2674,2488,2327,2224,4758,33
1/28/2021,2867,2613,2462,2384,5162,39
1/29/2021,2964,2697,2541,2493,5504,43
1/3/2021,660,756,583,463,371,3
1/30/2021,3025,2740,2570,2532,5622,50
1/31/2021,3035,2742,2571,2536,5648,50
1/4/2021,729,832,643,532,433,4
1/5/2021,814,906,696,596,503,8
1/6/2021,894,958,750,649,570,9
1/7/2021,1010,1045,837,716,670,9
1/8/2021,1130,1151,938,780,711,13
1/9/2021,1144,1158,948,797,719,13
10/1/2021,22467,11835,11045,12791,19214,8294
10/10/2021,22601,11887,11101,12822,19261,8365
10/11/2021,22610,11892,11107,12824,19267,8369
10/12/2021,22616,11896,11109,12824,19268,8378
10/13/2021,22633,11900,11119,12828,19281,8386
10/14/2021,22647,11902,11120,12839,19288,8394
10/15/2021,22662,11909,11130,12842,19295,8401
10/16/2021,22677,11909,11132,12847,19296,8406
10/17/2021,22696,11912,11135,12847,19297,8414
10/18/2021,22708,11921,11139,12852,19305,8418
10/19/2021,22727,11925,11141,12857,19309,8424
10/2/2021,22479,11836,11046,12791,19219,8299
10/20/2021,22741,11934,11150,12861,19317,8433
10/21/2021,22756,11941,11155,12867,19322,8438
10/22/2021,22778,11956,11165,12885,19349,8445
10/23/2021,22793,11963,11171,12895,19365,8454
10/24/2021,22801,11967,11173,12896,19374,8456
10/25/2021,22817,11978,11183,12905,19399,8465
10/26/2021,22833,11987,11189,12920,19419,8487
10/27/2021,22863,11999,11203,12936,19461,8500
10/28/2021,22881,12004,11210,12942,19483,8506
10/29/2021,22911,12029,11223,12961,19513,8521
10/3/2021,22493,11836,11050,12794,19221,8308
10/30/2021,22933,12042,11239,12969,19524,8534
10/31/2021,22947,12048,11247,12975,19530,8540
10/4/2021,22515,11841,11056,12800,19230,8313
10/5/2021,22528,11845,11060,12805,19237,8319
10/6/2021,22553,11862,11072,12810,19242,8331
10/7/2021,22563,11872,11078,12817,19245,8340
10/8/2021,22583,11883,11098,12820,19248,8353
10/9/2021,22593,11886,11100,12822,19257,8360
11/1/2021,22968,12057,11253,12990,19542,8542
11/10/2021,23164,12158,11324,13082,19644,9740
11/11/2021,23196,12169,11333,13095,19651,9809
11/12/2021,23226,12180,11352,13108,19668,10135
11/13/2021,23242,12188,11361,13114,19676,10271
11/14/2021,23262,12192,11365,13121,19677,10316
11/15/2021,23285,12204,11378,13138,19699,10374
11/16/2021,23311,12218,11384,13149,19706,10464
11/17/2021,23333,12230,11392,13159,19733,10632
11/18/2021,23366,12243,11404,13170,19750,10702
11/19/2021,23417,12262,11418,13189,19765,10872
11/2/2021,22982,12063,11257,12997,19555,8552
11/20/2021,23439,12278,11426,13197,19777,11009
11/21/2021,23459,12286,11430,13206,19782,11051
11/22/2021,23486,12297,11445,13221,19800,11112
11/23/2021,23513,12303,11463,13231,19817,11170
11/24/2021,23533,12316,11468,13237,19829,11218
11/25/2021,23533,12316,11468,13237,19829,11218
11/26/2021,23556,12326,11471,13251,19836,11267
11/27/2021,23569,12328,11474,13258,19839,11279
11/28/2021,23578,12333,11477,13262,19841,11285
11/29/2021,23601,12344,11482,13273,19862,11334
11/3/2021,23009,12078,11265,13006,19569,8563
11/30/2021,23623,12351,11489,13283,19872,11414
11/4/2021,23030,12089,11271,13017,19584,8567
11/5/2021,23069,12109,11291,13034,19598,8673
11/6/2021,23089,12120,11302,13045,19604,9076
11/7/2021,23100,12129,11304,13050,19612,9136
11/8/2021,23118,12134,11311,13058,19621,9299
11/9/2021,23140,12142,11320,13066,19626,9456
12/1/2020,,,,1,,
12/1/2021,23645,12368,11495,13299,19896,11460
12/10/2020,,1,,1,,
12/10/2021,23882,12478,11583,13407,19999,12009
12/11/2020,,1,,1,,
12/12/2020,1,1,,1,,
12/13/2020,1,1,,1,,
12/14/2020,1,1,,1,,
12/15/2020,3,3,1,3,1,
12/16/2020,25,44,35,25,14,
12/17/2020,53,79,67,53,19,
12/18/2020,100,136,113,84,39,
12/19/2020,110,148,121,98,40,
12/2/2020,,1,,1,,
12/2/2021,23670,12377,11502,13307,19911,11477
12/20/2020,111,150,121,98,42,
12/21/2020,113,151,123,98,43,
12/22/2020,120,170,137,109,48,1
12/23/2020,174,282,214,149,71,2
12/24/2020,253,383,285,206,84,2
12/25/2020,279,410,306,226,89,2
12/26/2020,297,434,320,236,91,2
12/27/2020,324,456,334,248,94,2
12/28/2020,378,515,379,278,107,3
12/29/2020,441,591,425,327,202,3
12/3/2020,,1,,1,,
12/3/2021,23712,12396,11517,13329,19917,11567
12/30/2020,541,675,501,390,304,3
12/31/2020,594,717,548,427,354,3
12/4/2020,,1,,1,,
12/4/2021,23729,12403,11522,13337,19919,11659
12/5/2020,,1,,1,,
12/5/2021,23750,12417,11527,13343,19927,11689
12/6/2020,,1,,1,,
12/6/2021,23766,12419,11534,13359,19945,11721
12/7/2020,,1,,1,,
12/7/2021,23784,12425,11541,13373,19957,11761
12/8/2020,,1,,1,,
12/8/2021,23824,12443,11554,13385,19974,11871
12/9/2020,,1,,1,,
12/9/2021,23854,12459,11568,13394,19991,11938
2/1/2021,3095,2807,2631,2648,6099,50
2/10/2021,4986,3684,3597,3946,10096,205
2/11/2021,5140,3805,3725,4121,10736,212
2/12/2021,5571,4112,4017,4506,11472,258
2/13/2021,5976,4333,4198,4699,11986,296
2/14/2021,5986,4336,4202,4703,12014,296
2/15/2021,6120,4465,4314,4814,12349,305
2/16/2021,6282,4623,4466,5001,12765,317
2/17/2021,6879,4967,4748,5271,13115,620
2/18/2021,6945,5026,4827,5368,13212,624
2/19/2021,7066,5100,4907,5479,13297,637
2/2/2021,3141,2844,2667,2696,6505,52
2/20/2021,7302,5207,5020,5566,13358,657
2/21/2021,7306,5210,5023,5569,13365,658
2/22/2021,7339,5232,5042,5615,13392,659
2/23/2021,7366,5251,5079,5660,13452,661
2/24/2021,7659,5461,5264,5880,13677,677
2/25/2021,7912,5655,5440,6069,13970,705
2/26/2021,8216,5873,5665,6282,14245,723
2/27/2021,8309,5950,5739,6353,14328,731
2/28/2021,8319,5955,5746,6359,14357,731
2/3/2021,3505,2974,2813,2868,7007,62
2/4/2021,3938,3122,2962,3055,7645,77
2/5/2021,4044,3212,3063,3202,8259,80
2/6/2021,4388,3437,3348,3571,8599,176
2/7/2021,4397,3440,3355,3579,8644,177
2/8/2021,4606,3489,3420,3684,8985,186
2/9/2021,4662,3531,3455,3767,9329,189
3/1/2021,8583,6154,5948,6562,14554,746
3/10/2021,9833,6850,6583,7870,15377,964
3/11/2021,10019,6949,6695,8097,15536,980
3/12/2021,10159,7022,6773,8258,15660,988
3/13/2021,10188,7037,6792,8320,15712,990
3/14/2021,10196,7041,6796,8341,15723,990
3/15/2021,10287,7069,6833,8481,15832,998
3/16/2021,10533,7207,6960,8672,15949,1049
3/17/2021,10778,7315,7071,8863,16103,1081
3/18/2021,10959,7435,7183,8970,16179,1101
3/19/2021,11137,7540,7292,9104,16266,1114
3/2/2021,8986,6380,6152,6801,14732,808
3/20/2021,11225,7606,7346,9177,16312,1120
3/21/2021,11247,7609,7348,9189,16325,1122
3/22/2021,11377,7707,7456,9269,16376,1141
3/23/2021,11733,7840,7560,9375,16443,1187
3/24/2021,12028,7913,7622,9454,16520,1229
3/25/2021,12376,8045,7736,9558,16580,1267
3/26/2021,12600,8102,7793,9634,16626,1317
3/27/2021,12824,8155,7835,9680,16651,1358
3/28/2021,12867,8175,7855,9690,16657,1365
3/29/2021,13116,8228,7924,9764,16692,1421
3/3/2021,9111,6453,6211,6946,14845,833
3/30/2021,13361,8295,7996,9844,16752,1480
3/31/2021,13739,8419,8110,9946,16827,1546
3/4/2021,9228,6519,6270,7109,14915,844
3/5/2021,9419,6638,6384,7299,15029,915
3/6/2021,9528,6696,6436,7367,15067,927
3/7/2021,9532,6697,6437,7390,15081,928
3/8/2021,9621,6745,6472,7550,15159,934
3/9/2021,9716,6805,6543,7725,15268,952
4/1/2021,14066,8503,8206,10026,16940,1578
4/10/2021,15569,9139,8780,10634,17457,1878
4/11/2021,15598,9145,8785,10642,17463,1887
4/12/2021,15714,9174,8813,10672,17495,1897
4/13/2021,15812,9206,8850,10706,17526,1908
4/14/2021,15944,9259,8888,10754,17563,1933
4/15/2021,16085,9303,8917,10799,17609,1953
4/16/2021,16221,9360,8965,10847,17683,1990
4/17/2021,16263,9394,9001,10879,17717,2002
4/18/2021,16276,9398,9007,10882,17722,2004
4/19/2021,16411,9418,9028,10919,17747,2130
4/2/2021,14369,8610,8326,10152,17024,1654
4/20/2021,16514,9445,9060,10952,17782,2179
4/21/2021,16636,9497,9114,11009,17826,2232
4/22/2021,16748,9526,9161,11054,17858,2271
4/23/2021,16877,9581,9196,11098,17895,2365
4/24/2021,16933,9607,9226,11116,17910,2387
4/25/2021,16960,9612,9238,11123,17917,2399
4/26/2021,17018,9629,9255,11146,17930,2414
4/27/2021,17087,9655,9283,11171,17950,2430
4/28/2021,17236,9702,9335,11213,17992,2460
4/29/2021,17325,9730,9358,11245,18016,2480
4/3/2021,14433,8642,8360,10190,17061,1670
4/30/2021,17430,9756,9395,11291,18057,2500
4/4/2021,14451,8646,8367,10195,17073,1677
4/5/2021,14635,8718,8429,10248,17132,1697
4/6/2021,14862,8803,8510,10335,17220,1724
4/7/2021,15051,8885,8573,10436,17285,1752
4/8/2021,15253,8981,8668,10510,17370,1781
4/9/2021,15466,9083,8740,10599,17441,1817
5/1/2021,17480,9775,9402,11297,18071,2514
5/10/2021,17971,9949,9553,11456,18185,2653
5/11/2021,18022,9957,9573,11470,18197,2667
5/12/2021,18085,9977,9596,11493,18213,2702
5/13/2021,18145,10002,9621,11518,18232,3004
5/14/2021,18229,10038,9644,11552,18258,3442
5/15/2021,18270,10057,9659,11568,18273,3590
5/16/2021,18288,10065,9664,11574,18276,3607
5/17/2021,18362,10096,9684,11597,18290,3749
5/18/2021,18427,10117,9707,11607,18307,3815
5/19/2021,18507,10154,9736,11632,18336,4056
5/2/2021,17508,9780,9406,11306,18075,2521
5/20/2021,18560,10178,9751,11646,18350,4154
5/21/2021,18617,10203,9771,11660,18368,4336
5/22/2021,18668,10219,9785,11667,18376,4450
5/23/2021,18679,10223,9791,11672,18377,4463
5/24/2021,18724,10234,9801,11687,18384,4506
5/25/2021,18780,10250,9816,11699,18388,4531
5/26/2021,18870,10272,9838,11711,18409,4633
5/27/2021,18914,10288,9854,11730,18416,4670
5/28/2021,18961,10308,9872,11742,18426,4783
5/29/2021,18994,10316,9878,11746,18432,4807
5/3/2021,17557,9796,9426,11319,18079,2535
5/30/2021,19003,10318,9884,11747,18436,4814
5/31/2021,19004,10320,9884,11749,18438,4814
5/4/2021,17636,9829,9444,11346,18094,2556
5/5/2021,17710,9867,9464,11372,18116,2578
5/6/2021,17768,9885,9492,11388,18138,2599
