Category,value
tests,14999371
day,
pos,
est_pos,
total_pos,
APACHE,85202
COCHISE,180774
COCONINO,389708
GILA,103430
GRAHAM,34487
GREENLEE,3760
LA PAZ,28722
MARICOPA,9055161
MOHAVE,317987
NAVAJO,196489
PIMA,2384071
PINAL,966675
SANTA CRUZ,83017
YAVAPAI,320916
YUMA,327052
0_5,
Less than 20 years,2670544
20 - 44 years,6316998
45 - 54 years,1955412
55 - 64 years,1816524
65 years and older,2191706
Unknown,48187
positive,0.0991865592230501
