date,pcr_tests,pcr_pos_test,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_SANTA_CRUZ,pcr_pos_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_pos_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_LA_PAZ,pcr_pos_tests_LA_PAZ,pcr_positivity_LA_PAZ,ser_tests_LA_PAZ,ser_pos_tests_LA_PAZ,ser_positivity_LA_PAZ,pcr_tests_GREENLEE,pcr_pos_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_pos_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_GRAHAM,pcr_pos_tests_GRAHAM,pcr_positivity_GRAHAM,ser_tests_GRAHAM,ser_pos_tests_GRAHAM,ser_positivity_GRAHAM,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE
2021-09-19 00:00:00,100,4,0.04,1.0,1.0,1.0,,,,,,,1.0,0.0,0.0,,,,,,,,,,2.0,0.0,0.0,,,,4.0,0.0,0.0,,,,23.0,0.0,0.0,,,,1.0,0.0,0.0,,,,2.0,0.0,0.0,,,,60.0,4.0,0.0666666666666667,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,2.0,0.0,0.0,,,,1.0,0.0,0.0,,,
2021-09-18 00:00:00,3101,383,0.1235085456304418,89.0,31.0,0.3483146067415731,18.0,1.0,0.0555555555555556,,,,62.0,12.0,0.1935483870967742,,,,94.0,21.0,0.2234042553191489,,,,19.0,1.0,0.0526315789473684,,,,187.0,30.0,0.160427807486631,11.0,7.0,0.6363636363636364,625.0,53.0,0.0848,9.0,3.0,0.3333333333333333,34.0,6.0,0.1764705882352941,,,,70.0,17.0,0.2428571428571429,,,,1799.0,225.0,0.1250694830461368,66.0,21.0,0.3181818181818182,4.0,0.0,0.0,,,,2.0,0.0,0.0,,,,9.0,2.0,0.2222222222222222,,,,16.0,1.0,0.0625,,,,53.0,5.0,0.0943396226415094,1.0,0.0,0.0,23.0,1.0,0.0434782608695652,,,
2021-09-17 00:00:00,11160,1167,0.1045698924731183,790.0,427.0,0.540506329113924,44.0,3.0,0.0681818181818182,4.0,2.0,0.5,162.0,8.0,0.0493827160493827,4.0,2.0,0.5,239.0,36.0,0.1506276150627615,14.0,8.0,0.5714285714285714,67.0,10.0,0.1492537313432836,2.0,1.0,0.5,682.0,88.0,0.1290322580645161,59.0,23.0,0.3898305084745763,1920.0,126.0,0.065625,54.0,20.0,0.3703703703703704,167.0,26.0,0.155688622754491,1.0,0.0,0.0,245.0,40.0,0.163265306122449,38.0,18.0,0.4736842105263158,6531.0,735.0,0.112540192926045,560.0,320.0,0.5714285714285714,18.0,4.0,0.2222222222222222,,,,3.0,0.0,0.0,,,,42.0,11.0,0.2619047619047619,1.0,0.0,0.0,59.0,9.0,0.152542372881356,13.0,5.0,0.3846153846153847,231.0,20.0,0.0865800865800866,10.0,6.0,0.6,121.0,19.0,0.1570247933884298,17.0,14.0,0.8235294117647058
2021-09-16 00:00:00,13772,1397,0.1014376996805112,850.0,450.0,0.5294117647058824,61.0,10.0,0.1639344262295082,1.0,0.0,0.0,181.0,20.0,0.1104972375690608,8.0,3.0,0.375,304.0,40.0,0.1315789473684211,20.0,8.0,0.4,145.0,7.0,0.0482758620689655,,,,793.0,93.0,0.1172761664564943,52.0,25.0,0.4807692307692308,2486.0,200.0,0.080450522928399,54.0,28.0,0.5185185185185186,168.0,17.0,0.1011904761904762,2.0,1.0,0.5,280.0,50.0,0.1785714285714286,49.0,30.0,0.6122448979591838,8135.0,847.0,0.1041180086047941,625.0,338.0,0.5408,34.0,3.0,0.0882352941176471,,,,5.0,0.0,0.0,1.0,1.0,1.0,56.0,12.0,0.2142857142857143,2.0,0.0,0.0,96.0,8.0,0.0833333333333333,13.0,7.0,0.5384615384615384,402.0,43.0,0.1069651741293532,4.0,1.0,0.25,154.0,9.0,0.0584415584415584,7.0,2.0,0.2857142857142857
2021-09-15 00:00:00,14322,1543,0.1077363496718335,901.0,448.0,0.4972253052164262,52.0,8.0,0.1538461538461539,1.0,1.0,1.0,289.0,21.0,0.0726643598615917,11.0,6.0,0.5454545454545454,379.0,64.0,0.1688654353562005,26.0,12.0,0.4615384615384616,69.0,4.0,0.0579710144927536,6.0,5.0,0.8333333333333334,856.0,108.0,0.1261682242990654,61.0,34.0,0.5573770491803278,2692.0,227.0,0.0843239227340268,73.0,37.0,0.5068493150684932,186.0,24.0,0.1290322580645161,3.0,0.0,0.0,327.0,62.0,0.1896024464831804,26.0,15.0,0.576923076923077,8218.0,880.0,0.1070820150888294,648.0,320.0,0.4938271604938272,35.0,8.0,0.2285714285714286,1.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,56.0,14.0,0.25,2.0,1.0,0.5,97.0,19.0,0.1958762886597938,7.0,4.0,0.5714285714285714,353.0,37.0,0.1048158640226629,8.0,2.0,0.25,281.0,29.0,0.103202846975089,10.0,3.0,0.3
2021-09-14 00:00:00,14914,1592,0.1067453399490412,1057.0,547.0,0.5175023651844844,80.0,10.0,0.125,1.0,0.0,0.0,321.0,21.0,0.0654205607476636,13.0,9.0,0.6923076923076924,399.0,44.0,0.1102756892230576,29.0,15.0,0.517241379310345,81.0,11.0,0.1358024691358025,5.0,3.0,0.6,1041.0,135.0,0.1296829971181556,56.0,29.0,0.517857142857143,2707.0,182.0,0.0672330993719985,90.0,47.0,0.5222222222222224,208.0,24.0,0.1153846153846154,10.0,4.0,0.4,395.0,60.0,0.1518987341772152,41.0,16.0,0.3902439024390244,8354.0,946.0,0.1132391668661719,762.0,400.0,0.5249343832020998,46.0,11.0,0.2391304347826087,,,,2.0,1.0,0.5,,,,53.0,17.0,0.3207547169811321,4.0,0.0,0.0,86.0,14.0,0.1627906976744186,12.0,5.0,0.4166666666666667,340.0,42.0,0.1235294117647059,4.0,3.0,0.75,288.0,29.0,0.1006944444444445,25.0,14.0,0.5600000000000002
2021-09-13 00:00:00,16108,1870,0.1160913831636454,902.0,459.0,0.508869179600887,101.0,11.0,0.1089108910891089,,,,408.0,38.0,0.0931372549019608,11.0,8.0,0.7272727272727274,368.0,60.0,0.1630434782608696,20.0,10.0,0.5,97.0,6.0,0.0618556701030928,6.0,4.0,0.6666666666666666,1080.0,166.0,0.1537037037037037,73.0,29.0,0.3972602739726027,2520.0,187.0,0.0742063492063492,74.0,41.0,0.5540540540540542,239.0,32.0,0.1338912133891213,4.0,0.0,0.0,337.0,82.0,0.2433234421364985,35.0,8.0,0.2285714285714286,8992.0,1100.0,0.1223309608540925,634.0,333.0,0.525236593059937,21.0,6.0,0.2857142857142857,,,,1.0,1.0,1.0,,,,81.0,18.0,0.2222222222222222,1.0,1.0,1.0,151.0,21.0,0.1390728476821192,17.0,8.0,0.4705882352941176,475.0,45.0,0.0947368421052632,5.0,1.0,0.2,410.0,39.0,0.0951219512195122,14.0,11.0,0.7857142857142858
2021-09-12 00:00:00,7921,1008,0.1272566595126878,155.0,69.0,0.4451612903225807,38.0,3.0,0.0789473684210526,,,,187.0,16.0,0.0855614973262032,,,,195.0,40.0,0.2051282051282051,2.0,1.0,0.5,27.0,2.0,0.0740740740740741,,,,489.0,62.0,0.1267893660531697,8.0,4.0,0.5,1173.0,114.0,0.0971867007672634,7.0,3.0,0.4285714285714286,96.0,6.0,0.0625,,,,171.0,34.0,0.1988304093567251,7.0,3.0,0.4285714285714286,4722.0,605.0,0.1281236764083016,112.0,46.0,0.4107142857142857,12.0,5.0,0.4166666666666667,,,,3.0,0.0,0.0,,,,15.0,5.0,0.3333333333333333,,,,24.0,2.0,0.0833333333333333,,,,96.0,8.0,0.0833333333333333,9.0,5.0,0.5555555555555556,77.0,17.0,0.2207792207792208,3.0,3.0,1.0
2021-09-11 00:00:00,9506,1270,0.1335998316852514,279.0,139.0,0.4982078853046596,40.0,5.0,0.125,1.0,0.0,0.0,195.0,20.0,0.1025641025641026,,,,216.0,47.0,0.2175925925925926,,,,24.0,2.0,0.0833333333333333,,,,562.0,114.0,0.202846975088968,10.0,4.0,0.4,1353.0,141.0,0.1042128603104213,9.0,3.0,0.3333333333333333,106.0,20.0,0.1886792452830189,1.0,0.0,0.0,204.0,54.0,0.2647058823529412,15.0,5.0,0.3333333333333333,6152.0,804.0,0.1306892067620286,219.0,110.0,0.502283105022831,6.0,2.0,0.3333333333333333,,,,5.0,1.0,0.2,,,,12.0,2.0,0.1666666666666667,,,,25.0,4.0,0.16,1.0,1.0,1.0,189.0,12.0,0.0634920634920635,5.0,1.0,0.2,79.0,16.0,0.2025316455696203,16.0,13.0,0.8125
2021-09-10 00:00:00,14833,1682,0.1133958066473404,835.0,474.0,0.5676646706586826,71.0,9.0,0.1267605633802817,1.0,0.0,0.0,265.0,30.0,0.1132075471698113,14.0,11.0,0.7857142857142858,350.0,57.0,0.1628571428571429,22.0,11.0,0.5,111.0,10.0,0.0900900900900901,3.0,0.0,0.0,958.0,148.0,0.1544885177453027,56.0,33.0,0.5892857142857144,2876.0,205.0,0.0712795549374131,68.0,36.0,0.5294117647058824,163.0,20.0,0.1226993865030675,6.0,4.0,0.6666666666666666,303.0,73.0,0.240924092409241,19.0,9.0,0.4736842105263158,8627.0,1005.0,0.11649472586067,598.0,340.0,0.568561872909699,11.0,2.0,0.1818181818181818,,,,2.0,0.0,0.0,,,,48.0,7.0,0.1458333333333334,3.0,2.0,0.6666666666666666,50.0,10.0,0.2,10.0,8.0,0.8,309.0,38.0,0.1229773462783172,7.0,2.0,0.2857142857142857,301.0,36.0,0.1196013289036545,15.0,8.0,0.5333333333333334
