date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,300,385,429,501,332,7
1/10/2021,452,556,639,751,793,12
1/11/2021,469,570,670,789,892,12
1/12/2021,489,594,699,836,1054,12
1/13/2021,507,625,743,880,1218,13
1/14/2021,541,655,793,944,1420,14
1/15/2021,566,700,831,1010,1653,15
1/16/2021,577,717,847,1050,1920,17
1/17/2021,578,720,847,1053,1944,17
1/18/2021,596,738,869,1083,2154,18
1/19/2021,615,755,901,1132,2337,19
1/2/2021,306,394,438,512,345,7
1/20/2021,648,783,925,1198,2610,20
1/21/2021,665,805,947,1232,2759,20
1/22/2021,694,827,976,1278,3001,20
1/23/2021,707,837,986,1297,3597,20
1/24/2021,707,843,995,1303,4129,20
1/25/2021,714,850,1005,1321,4383,21
1/26/2021,728,857,1015,1349,4737,22
1/27/2021,752,876,1041,1400,5150,23
1/28/2021,771,899,1073,1448,5680,23
1/29/2021,787,907,1088,1477,6059,23
1/3/2021,308,395,447,519,352,7
1/30/2021,792,912,1100,1496,6362,23
1/31/2021,795,914,1106,1509,6836,23
1/4/2021,328,424,476,566,414,8
1/5/2021,343,449,498,593,457,8
1/6/2021,383,484,538,657,527,9
1/7/2021,410,512,583,694,640,11
1/8/2021,441,544,623,735,744,12
1/9/2021,447,553,634,746,762,12
12/16/2020,,,1,,,
12/17/2020,,,1,,,
12/18/2020,,,1,1,,
12/19/2020,,,1,1,,
12/20/2020,,,1,1,,
12/21/2020,1,,5,5,3,
12/22/2020,5,12,23,25,10,
12/23/2020,32,54,76,82,41,
12/24/2020,65,89,104,103,57,
12/25/2020,65,89,104,103,57,
12/26/2020,94,130,137,145,75,1
12/27/2020,100,139,151,155,96,2
12/28/2020,145,199,206,222,137,3
12/29/2020,206,269,301,320,193,4
12/30/2020,252,330,368,416,259,6
12/31/2020,298,382,421,490,310,6
2/1/2021,812,934,1124,1560,7240,24
2/10/2021,898,1030,1241,1787,10460,30
2/11/2021,901,1036,1253,1802,10685,31
2/12/2021,926,1062,1277,1844,11058,34
2/13/2021,928,1071,1282,1861,11284,34
2/14/2021,929,1072,1282,1868,11310,34
2/15/2021,939,1082,1300,1886,11468,35
2/16/2021,943,1087,1310,1906,11715,35
2/17/2021,956,1092,1316,1920,11978,35
2/18/2021,965,1106,1331,1938,12156,35
2/19/2021,968,1109,1333,1945,12240,35
2/2/2021,820,950,1141,1582,7645,25
2/20/2021,968,1109,1334,1949,12260,35
2/21/2021,968,1109,1334,1949,12283,35
2/22/2021,971,1110,1338,1957,12372,35
2/23/2021,973,1110,1339,1962,12447,35
2/24/2021,975,1116,1349,1983,12710,35
2/25/2021,980,1120,1362,2002,13031,35
2/26/2021,983,1126,1375,2020,13347,35
2/27/2021,993,1141,1384,2033,13560,35
2/28/2021,998,1144,1394,2044,13870,35
2/3/2021,838,965,1169,1629,8410,27
2/4/2021,850,979,1190,1663,8827,27
2/5/2021,865,990,1206,1686,9183,28
2/6/2021,870,992,1208,1690,9388,28
2/7/2021,870,1000,1211,1702,9494,28
2/8/2021,870,1003,1214,1717,9653,29
2/9/2021,881,1016,1228,1739,9786,29
3/1/2021,1007,1150,1407,2057,14268,36
3/10/2021,1170,1312,1634,3037,19495,42
3/11/2021,1182,1325,1646,3229,20350,42
3/12/2021,1206,1344,1668,3383,21090,43
3/13/2021,1216,1362,1688,3528,21434,44
3/14/2021,1220,1372,1695,3587,21703,44
3/15/2021,1234,1382,1706,3711,22111,45
3/16/2021,1246,1386,1720,3840,22691,45
3/17/2021,1267,1401,1761,4036,23812,45
3/18/2021,1288,1423,1796,4194,24548,45
3/19/2021,1311,1444,1820,4447,25162,47
3/2/2021,1016,1160,1413,2070,14743,36
3/20/2021,1340,1469,1861,4731,25795,47
3/21/2021,1347,1472,1876,4897,25973,48
3/22/2021,1368,1495,1908,5248,26497,50
3/23/2021,1398,1516,1957,5618,26961,52
3/24/2021,1417,1543,2014,6134,27479,54
3/25/2021,1442,1578,2069,6575,27948,55
3/26/2021,1533,1669,2239,6944,28373,70
3/27/2021,1605,1723,2357,7205,28578,83
3/28/2021,1659,1761,2427,7329,28783,89
3/29/2021,1761,1851,2604,7688,29142,114
3/3/2021,1054,1181,1462,2157,15556,39
3/30/2021,1854,1935,2778,8006,29493,119
3/31/2021,1979,2047,2976,8340,30017,133
3/4/2021,1063,1189,1476,2210,16228,39
3/5/2021,1105,1239,1527,2383,16910,39
3/6/2021,1126,1279,1582,2493,17316,40
3/7/2021,1131,1279,1588,2586,17568,40
3/8/2021,1134,1286,1594,2717,17971,41
3/9/2021,1139,1296,1605,2854,18592,42
4/1/2021,2078,2130,3132,8636,30408,144
4/10/2021,2718,2647,3968,10211,32423,249
4/11/2021,2738,2670,4007,10292,32529,265
4/12/2021,2935,2868,4255,10597,32860,283
4/13/2021,2985,2907,4337,10723,33021,301
4/14/2021,3055,2944,4421,10849,33243,318
4/15/2021,3242,3105,4554,10984,33388,326
4/16/2021,3299,3146,4629,11096,33520,346
4/17/2021,3326,3177,4664,11145,33601,357
4/18/2021,3337,3186,4680,11167,33633,362
4/19/2021,3391,3210,4712,11267,33768,367
4/2/2021,2161,2216,3241,8848,30688,158
4/20/2021,3421,3252,4753,11355,33907,371
4/21/2021,3465,3292,4795,11434,34021,377
