date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,21054,22735,20713,18040,12214,199
1/10/2021,34738,34860,32820,29703,29002,466
1/11/2021,36668,36670,34766,31383,32759,525
1/12/2021,39469,39358,37545,33907,40304,632
1/13/2021,42244,42272,40644,36599,49061,721
1/14/2021,45004,45306,43873,39598,58414,791
1/15/2021,48487,48546,47236,42714,67550,907
1/16/2021,50283,50123,48916,44324,72921,953
1/17/2021,51399,51142,49985,45412,76381,991
1/18/2021,53051,52679,51721,47136,84163,1032
1/19/2021,55087,54544,53759,49317,94224,1130
1/2/2021,22958,24434,22247,19452,13258,231
1/20/2021,57501,57043,56691,52259,106466,1256
1/21/2021,60210,59899,60045,55731,122156,1402
1/22/2021,64711,64040,64648,60590,137818,1567
1/23/2021,68007,66800,67745,63767,148340,1714
1/24/2021,69535,68188,69268,65449,155983,1767
1/25/2021,71922,70330,71866,68394,169578,1852
1/26/2021,74852,72847,74764,71629,186835,1961
1/27/2021,77972,75462,77697,74997,205730,2060
1/28/2021,81018,78028,80661,78638,226977,2201
1/29/2021,84877,81165,84019,82378,246918,2403
1/3/2021,23856,25175,22896,19999,13606,252
1/30/2021,87702,83298,86355,84833,258339,2580
1/31/2021,88606,84041,87217,85860,264310,2625
1/4/2021,25583,26805,24493,21481,15482,277
1/5/2021,27375,28439,26084,23045,17583,311
1/6/2021,29584,30381,28121,25071,20644,374
1/7/2021,31389,32008,29892,26856,23968,412
1/8/2021,33110,33579,31552,28509,26375,436
1/9/2021,34202,34414,32399,29306,28539,461
12/1/2020,44,29,34,24,36,1
12/10/2020,61,43,52,48,64,3
12/11/2020,62,46,55,54,66,3
12/12/2020,64,46,57,58,69,3
12/13/2020,65,47,59,60,71,3
12/14/2020,66,53,62,62,80,3
12/15/2020,80,66,76,79,90,3
12/16/2020,190,219,238,206,148,3
12/17/2020,813,1052,1036,856,409,8
12/18/2020,1661,2061,1881,1510,707,9
12/19/2020,2279,2778,2459,1942,910,14
12/2/2020,47,32,36,29,41,2
12/20/2020,2491,3041,2718,2156,1006,16
12/21/2020,3853,4464,3983,3129,1486,23
12/22/2020,5692,6510,5784,4571,2130,32
12/23/2020,7939,9084,8025,6391,3033,49
12/24/2020,8900,10056,8841,7124,3392,52
12/25/2020,8937,10091,8869,7149,3409,52
12/26/2020,10445,11821,10302,8421,3964,65
12/27/2020,11069,12473,10910,8928,4216,75
12/28/2020,13197,14651,12909,10776,5448,98
12/29/2020,16051,17579,15640,13293,7602,142
12/3/2020,51,33,42,33,44,2
12/30/2020,19192,20909,18856,16266,9920,174
12/31/2020,20882,22571,20500,17800,11313,193
12/4/2020,51,33,44,36,46,2
12/5/2020,52,33,44,36,47,2
12/6/2020,53,33,44,37,47,2
12/7/2020,55,35,48,39,50,3
12/8/2020,57,36,49,43,53,3
12/9/2020,59,37,50,44,60,3
2/1/2021,90463,85737,89014,88178,280094,2739
2/10/2021,110004,101647,107143,111777,443835,4613
2/11/2021,112733,103862,109447,114960,466505,4978
2/12/2021,116009,106552,112286,118661,493719,5299
2/13/2021,119671,109397,115285,122030,513098,5703
2/14/2021,120599,110101,116198,123182,520476,5753
2/15/2021,121749,111093,117264,124630,534751,5819
2/16/2021,123638,112431,118775,126656,551474,5978
2/17/2021,126063,114283,120596,128941,568123,6606
2/18/2021,127545,115503,121869,130677,584222,6726
2/19/2021,129489,116992,123410,132607,596203,7144
2/2/2021,92544,87574,91060,90833,298239,2841
2/20/2021,132266,118992,125378,134796,606051,7492
2/21/2021,132944,119622,126054,135611,611948,7549
2/22/2021,133956,120419,126839,136656,619761,7651
2/23/2021,135659,121696,128295,138604,631637,7825
2/24/2021,137947,123528,130204,141251,648557,8059
2/25/2021,140069,125265,132021,143810,667555,8589
2/26/2021,142763,127435,134229,147017,685824,8864
2/27/2021,144792,129132,135945,149457,698057,9097
2/28/2021,145605,129756,136751,151021,705852,9167
2/3/2021,94976,89641,93338,93770,319048,2994
2/4/2021,97491,91677,95885,96947,338886,3163
2/5/2021,100199,93973,98431,100222,356444,3319
2/6/2021,102949,96040,100910,103267,373042,3988
2/7/2021,103621,96648,101539,104065,380975,4027
2/8/2021,105470,98112,103189,106273,398662,4186
2/9/2021,107379,99753,104979,108832,418697,4358
3/1/2021,147146,131031,138229,153416,717261,9382
3/10/2021,166513,145717,154619,236146,822052,11756
3/11/2021,170191,148592,157675,251209,836615,12082
3/12/2021,173939,151275,160828,264755,849323,12389
3/13/2021,176431,153250,163155,275946,856684,12625
3/14/2021,178201,154695,164722,284221,861622,12763
3/15/2021,180750,156769,167235,297355,870543,13007
3/16/2021,184620,159745,170746,310523,880490,13434
3/17/2021,190015,163818,175374,325588,893029,13920
3/18/2021,195101,167840,180247,339942,904682,14330
