date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4374,4440,3673,3450,2093,25
1/10/2021,6669,6400,5551,5369,4575,63
1/11/2021,6985,6675,5821,5657,4952,74
1/12/2021,7316,6933,6084,5917,5461,84
1/13/2021,7536,7169,6323,6165,5897,94
1/14/2021,7845,7477,6641,6460,6318,99
1/15/2021,8475,8049,7219,7025,7620,110
1/16/2021,8718,8243,7404,7190,7891,113
1/17/2021,8801,8303,7449,7247,8022,116
1/18/2021,9147,8615,7765,7538,9591,123
1/19/2021,9520,8901,8093,7862,11259,134
1/2/2021,4545,4562,3773,3561,2198,27
1/20/2021,10014,9451,8604,8339,13384,149
1/21/2021,10421,9896,9095,8821,16490,158
1/22/2021,11131,10578,9850,9561,19536,173
1/23/2021,11412,10811,10045,9760,21348,178
1/24/2021,11558,10941,10155,9863,21668,181
1/25/2021,12289,11578,10901,10614,24916,196
1/26/2021,13007,12163,11561,11258,27949,205
1/27/2021,13739,12761,12225,11987,31126,214
1/28/2021,14589,13401,12900,12716,34443,230
1/29/2021,15517,14123,13633,13471,37533,252
1/3/2021,4637,4650,3843,3617,2243,29
1/30/2021,16178,14554,13985,13870,40274,260
1/31/2021,16345,14668,14101,14007,41017,265
1/4/2021,4983,4953,4103,3900,2481,38
1/5/2021,5321,5272,4372,4186,2784,43
1/6/2021,5744,5613,4794,4549,3115,50
1/7/2021,6046,5845,5011,4826,3516,55
1/8/2021,6319,6128,5299,5107,3768,58
1/9/2021,6571,6301,5466,5294,4505,63
12/1/2020,9,5,8,7,15,
12/10/2020,12,6,12,12,21,
12/11/2020,12,7,15,14,23,
12/12/2020,12,7,15,16,24,
12/13/2020,13,7,15,17,24,
12/14/2020,13,10,18,17,25,
12/15/2020,17,13,22,22,31,
12/16/2020,18,15,24,23,32,
12/17/2020,266,323,335,281,115,
12/18/2020,585,683,630,551,229,1
12/19/2020,793,892,774,653,292,1
12/2/2020,10,5,10,7,15,
12/20/2020,795,894,778,656,296,1
12/21/2020,1212,1271,1060,933,424,3
12/22/2020,1614,1660,1397,1213,558,5
12/23/2020,2120,2153,1775,1526,728,6
12/24/2020,2384,2429,1975,1740,817,8
12/25/2020,2385,2430,1975,1742,820,8
12/26/2020,2592,2633,2125,1894,891,9
12/27/2020,2640,2677,2155,1925,906,9
12/28/2020,3107,3122,2511,2254,1090,11
12/29/2020,3572,3580,2858,2645,1332,17
12/3/2020,10,6,11,9,17,
12/30/2020,4016,4046,3303,3069,1605,18
12/31/2020,4339,4402,3614,3382,1852,23
12/4/2020,10,6,12,9,17,
12/5/2020,11,6,12,9,17,
12/6/2020,11,6,12,10,17,
12/7/2020,11,6,12,11,17,
12/8/2020,11,6,12,12,17,
12/9/2020,12,6,12,12,20,
2/1/2021,16977,15215,14678,14629,43245,275
2/10/2021,21352,18326,18202,18855,68951,402
2/11/2021,21701,18578,18436,19174,73132,414
2/12/2021,22070,18872,18733,19604,76930,426
2/13/2021,22287,19018,18889,19813,80191,439
2/14/2021,22357,19049,18948,19864,80671,446
2/15/2021,22520,19158,19065,20003,82515,450
2/16/2021,22723,19287,19248,20228,84728,460
2/17/2021,23031,19501,19455,20501,86849,476
2/18/2021,23255,19659,19601,20702,88767,482
2/19/2021,23507,19802,19785,20894,89742,489
2/2/2021,17653,15780,15339,15295,45645,290
2/20/2021,23784,19993,19949,21071,90479,505
2/21/2021,23818,20025,19993,21111,90737,508
2/22/2021,23958,20094,20070,21222,91733,513
2/23/2021,24117,20195,20182,21377,93289,519
2/24/2021,24427,20387,20367,21637,95223,555
2/25/2021,24629,20554,20520,21908,98113,568
2/26/2021,25000,20810,20805,22427,101539,585
2/27/2021,25192,20970,20982,22682,103950,595
2/28/2021,25292,21054,21057,22817,105980,610
2/3/2021,18231,16272,15866,15921,48729,305
2/4/2021,18791,16701,16312,16507,52140,322
2/5/2021,19538,17243,16961,17344,55999,344
2/6/2021,20033,17518,17266,17714,57725,357
2/7/2021,20107,17564,17319,17795,58329,359
2/8/2021,20487,17815,17608,18140,61084,367
2/9/2021,20884,18044,17891,18470,64335,381
3/1/2021,25526,21244,21265,23223,108733,636
3/10/2021,28739,23484,23710,30956,135593,882
3/11/2021,29245,23863,24161,32566,139092,937
3/12/2021,29915,24291,24646,34055,142505,998
3/13/2021,30303,24547,24982,35229,144063,1037
3/14/2021,30624,24730,25197,36060,145261,1078
3/15/2021,31011,25065,25518,38365,147490,1124
3/16/2021,31762,25613,26133,40780,150085,1209
3/17/2021,32823,26442,26957,43651,152521,1305
3/18/2021,33845,27189,27761,46476,154755,1389
3/19/2021,35111,28125,28681,49309,156683,1502
3/2/2021,25797,21434,21467,23580,111826,660
3/20/2021,35950,28655,29294,51102,157781,1563
3/21/2021,36611,29236,29929,52545,158507,1652
3/22/2021,37765,29949,30702,54506,160216,1770
3/23/2021,39188,30929,31700,56762,161990,1913
3/24/2021,40999,32140,32937,58822,163651,2206
3/25/2021,43068,33724,34598,61069,165218,2597
3/26/2021,45213,35296,36209,63166,166632,3089
3/27/2021,46487,36188,37115,64369,167362,3452
3/28/2021,47319,36847,37834,64786,167573,3768
3/29/2021,49424,38318,39260,65608,168139,4369
3/3/2021,26204,21725,21764,24203,115799,694
3/30/2021,51753,39881,40805,66641,169125,5021
3/31/2021,54184,41373,42520,67900,170206,5722
3/4/2021,26515,21926,21983,24963,118940,713
3/5/2021,26918,22204,22283,25885,121989,745
3/6/2021,27192,22407,22511,26608,124299,767
3/7/2021,27451,22591,22714,27275,126137,776
3/8/2021,27768,22791,22955,28310,129058,792
3/9/2021,28120,23082,23251,29532,132069,821
4/1/2021,56234,42575,43966,68700,171089,6393
4/10/2021,72740,51851,54122,76034,177782,11438
4/11/2021,73597,52264,54565,76381,178038,11714
4/12/2021,75099,52997,55455,77138,178706,12032
4/13/2021,76293,53584,56041,77661,179176,12297
4/14/2021,77640,54292,56735,78214,179593,12610
4/15/2021,78695,54936,57298,78654,179952,12857
4/16/2021,79857,55606,58025,79222,180417,13225
4/17/2021,80478,55949,58403,79521,180613,13434
4/18/2021,80878,56170,58617,79669,180722,13593
4/19/2021,81499,56574,59030,80096,181077,13788
4/2/2021,58402,43864,45494,69496,171816,7092
4/20/2021,82193,56893,59389,80419,181389,13944
4/21/2021,82959,57366,59838,80808,181716,14108
4/22/2021,83739,57812,60259,81194,182056,14321
4/23/2021,84665,58433,60831,81695,182449,14592
4/24/2021,85303,58772,61246,82039,182710,14833
4/25/2021,85688,58944,61447,82160,182814,14994
4/26/2021,86456,59393,61888,82583,183138,15191
4/27/2021,87239,59832,62322,82960,183445,15404
4/28/2021,88043,60220,62753,83410,183793,15604
4/29/2021,88788,60608,63129,83763,184144,15764
4/3/2021,59814,44670,46379,70065,172161,7621
4/30/2021,89547,61036,63643,84201,184521,15944
4/4/2021,60692,45072,46847,70310,172344,7928
4/5/2021,62744,46208,48164,71310,173315,8573
4/6/2021,64685,47285,49417,72303,174427,9179
4/7/2021,67241,48748,50832,73377,175474,9880
4/8/2021,69414,49928,52096,74415,176442,10465
4/9/2021,71599,51178,53432,75469,177362,11037
5/1/2021,89928,61293,63955,84481,184697,16078
5/10/2021,93617,63438,66149,86590,186546,17110
5/11/2021,93961,63662,66373,86824,186785,17217
5/12/2021,94387,63886,66601,87036,187009,17468
5/13/2021,94834,64172,66849,87278,187225,19111
5/14/2021,95340,64477,67118,87515,187434,20516
5/15/2021,95780,64758,67388,87740,187562,22265
5/16/2021,96136,64955,67594,87891,187658,23300
5/17/2021,96708,65271,67932,88192,187935,24103
5/18/2021,97194,65551,68153,88394,188141,24679
5/19/2021,97645,65792,68410,88605,188329,25273
5/2/2021,90233,61478,64107,84625,184792,16191
5/20/2021,98066,66051,68659,88822,188507,25860
5/21/2021,98585,66370,68947,89104,188710,26793
5/22/2021,98975,66589,69147,89283,188828,27786
5/23/2021,99222,66736,69283,89377,188888,28209
5/24/2021,99656,67018,69502,89545,189041,28755
5/25/2021,100068,67269,69717,89723,189192,29144
5/26/2021,100416,67472,69896,89853,189297,29540
5/27/2021,100728,67637,70066,89990,189424,29941
5/28/2021,101088,67890,70321,90183,189567,30537
5/29/2021,101328,67996,70440,90300,189638,30829
5/3/2021,90744,61761,64378,84906,185018,16314
5/30/2021,101455,68068,70495,90361,189669,30977
5/31/2021,101549,68111,70555,90404,189697,31078
5/4/2021,91219,62015,64666,85177,185272,16445
5/5/2021,91778,62342,64985,85454,185570,16601
5/6/2021,92228,62586,65225,85675,185826,16695
5/7/2021,92753,62900,65570,86025,186127,16840
5/8/2021,93120,63137,65847,86248,186256,16985
5/9/2021,93329,63249,65992,86390,186336,17044
6/1/2021,101947,68296,70751,90558,189851,31599
6/10/2021,104359,69615,71895,91640,190667,34548
6/11/2021,104606,69741,72021,91754,190748,34858
6/12/2021,104790,69837,72123,91814,190781,35061
6/13/2021,104878,69888,72180,91857,190800,35126
6/14/2021,105137,70043,72311,91957,190881,35488
6/15/2021,105351,70158,72396,92037,190952,35715
6/16/2021,105613,70297,72514,92120,191016,36016
6/17/2021,105847,70420,72617,92207,191111,36240
6/18/2021,106123,70572,72764,92310,191216,36595
6/19/2021,106271,70661,72839,92370,191270,36823
6/2/2021,102294,68469,70922,90697,189966,31999
6/20/2021,106343,70710,72867,92404,191292,36918
6/21/2021,106577,70840,72968,92485,191368,37223
6/22/2021,106813,70956,73066,92560,191434,37489
6/23/2021,107036,71079,73178,92645,191527,37758
6/24/2021,107246,71186,73267,92723,191590,37988
6/25/2021,107530,71340,73386,92827,191674,38312
6/26/2021,107714,71437,73476,92902,191711,38480
6/27/2021,107812,71499,73519,92934,191723,38569
6/28/2021,108069,71610,73602,93018,191774,38799
6/29/2021,108278,71721,73700,93075,191828,39018
6/3/2021,102558,68625,71037,90826,190062,32415
6/30/2021,108529,71839,73799,93168,191902,39271
6/4/2021,102962,68831,71217,91000,190187,32856
