Category,value
tests,5347916
day,
pos,
est_pos,
total_pos,
Apache,33914
Cochise,68667
Coconino,107816
Gila,33668
Graham,14229
Greenlee,2144
La Paz,8183
Maricopa,3199536
Mohave,117429
Navajo,69815
Pima,787403
Pinal,335412
Santa Cruz,33555
Yavapai,128557
Yuma,153688
0_5,
Less than 20 years,1103684
20 - 44 years,2107008
45 - 54 years,666321
55 - 64 years,630480
65 years and older,828950
Unknown,11473
positive,0.1268808261012327
