date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,176,183,163,190,245,5
1/10/2021,271,303,301,314,528,6
1/11/2021,278,315,309,328,575,6
1/12/2021,287,322,323,356,641,9
1/13/2021,298,331,335,373,739,9
1/14/2021,314,362,361,420,864,10
1/15/2021,423,477,468,547,993,27
1/16/2021,426,477,469,547,1048,27
1/17/2021,427,477,469,547,1050,27
1/18/2021,440,481,483,559,1128,27
1/19/2021,447,495,491,579,1181,28
1/2/2021,177,183,163,191,246,5
1/20/2021,471,506,507,600,1261,28
1/21/2021,486,514,517,623,1395,29
1/22/2021,554,570,553,664,1460,33
1/23/2021,560,581,563,671,1669,33
1/24/2021,561,581,565,671,1669,33
1/25/2021,574,592,581,689,1714,34
1/26/2021,583,598,585,702,1785,34
1/27/2021,609,612,608,719,1896,36
1/28/2021,633,642,646,748,1981,36
1/29/2021,678,674,665,782,2202,43
1/3/2021,177,183,163,191,246,5
1/30/2021,713,698,688,789,2208,46
1/31/2021,713,698,688,790,2208,46
1/4/2021,196,217,197,211,281,5
1/5/2021,208,231,213,227,335,5
1/6/2021,226,256,229,249,372,6
1/7/2021,249,271,251,266,466,6
1/8/2021,271,303,301,314,527,6
1/9/2021,271,303,301,314,528,6
10/1/2021,3733,2814,2686,3179,5131,1670
10/10/2021,3784,2846,2708,3189,5146,1693
10/11/2021,3792,2854,2709,3189,5147,1695
10/12/2021,3795,2860,2714,3190,5149,1698
10/13/2021,3800,2860,2718,3194,5150,1702
10/14/2021,3810,2865,2723,3194,5150,1704
10/15/2021,3821,2872,2728,3197,5152,1706
10/16/2021,3828,2873,2729,3198,5153,1708
10/17/2021,3830,2874,2729,3198,5153,1708
10/18/2021,3837,2884,2732,3198,5154,1710
10/19/2021,3842,2886,2735,3199,5155,1712
10/2/2021,3734,2815,2686,3179,5133,1670
10/20/2021,3846,2888,2735,3200,5155,1716
10/21/2021,3853,2895,2737,3202,5157,1722
10/22/2021,3861,2898,2739,3206,5159,1732
10/23/2021,3865,2899,2739,3207,5159,1736
10/24/2021,3866,2899,2739,3209,5159,1738
10/25/2021,3875,2900,2740,3212,5161,1739
10/26/2021,3882,2902,2741,3212,5163,1741
10/27/2021,3887,2904,2741,3212,5165,1742
10/28/2021,3897,2920,2747,3214,5167,1755
10/29/2021,3904,2922,2751,3218,5170,1761
10/3/2021,3735,2817,2686,3179,5133,1670
10/30/2021,3908,2922,2753,3219,5171,1763
10/31/2021,3909,2922,2753,3219,5171,1763
10/4/2021,3738,2826,2690,3181,5134,1673
10/5/2021,3747,2828,2693,3182,5136,1675
10/6/2021,3755,2831,2700,3183,5138,1675
10/7/2021,3769,2838,2703,3185,5141,1685
10/8/2021,3776,2843,2706,3185,5145,1690
10/9/2021,3782,2844,2707,3188,5145,1693
11/1/2021,3911,2922,2754,3219,5172,1766
11/10/2021,3956,2939,2767,3230,5193,1858
11/11/2021,3958,2940,2769,3231,5195,1867
11/12/2021,3963,2944,2772,3235,5196,1886
11/13/2021,3965,2945,2772,3235,5198,1899
11/14/2021,3966,2945,2773,3235,5200,1900
11/15/2021,3972,2947,2775,3237,5201,1911
11/16/2021,3974,2947,2775,3237,5203,1926
11/17/2021,3978,2949,2779,3240,5204,1949
11/18/2021,3982,2953,2782,3243,5207,2009
11/19/2021,3989,2959,2789,3247,5210,2060
11/2/2021,3915,2924,2754,3219,5174,1770
11/20/2021,3991,2961,2790,3247,5212,2063
11/21/2021,3997,2962,2790,3249,5213,2065
11/22/2021,4007,2966,2793,3251,5213,2076
11/23/2021,4013,2972,2795,3251,5216,2089
11/24/2021,4020,2977,2796,3252,5216,2099
11/25/2021,4020,2977,2796,3252,5216,2099
11/26/2021,4026,2977,2798,3252,5216,2110
11/27/2021,4027,2977,2800,3252,5216,2110
11/28/2021,4028,2977,2800,3253,5216,2110
11/29/2021,4030,2978,2802,3257,5216,2120
11/3/2021,3917,2926,2754,3219,5180,1774
11/30/2021,4042,2983,2805,3261,5219,2129
11/4/2021,3926,2926,2756,3220,5184,1778
11/5/2021,3938,2929,2760,3224,5185,1815
11/6/2021,3940,2931,2761,3225,5186,1819
11/7/2021,3941,2932,2762,3226,5186,1820
11/8/2021,3945,2934,2764,3226,5188,1836
11/9/2021,3952,2935,2764,3226,5190,1848
12/1/2021,4048,2984,2808,3263,5220,2152
12/17/2020,23,18,10,19,9,1
12/18/2020,39,36,21,36,14,1
12/19/2020,39,36,21,36,14,1
12/2/2021,4056,2988,2811,3263,5226,2155
12/20/2020,39,36,21,36,14,2
12/21/2020,54,46,30,45,18,2
12/22/2020,59,60,38,58,24,2
12/23/2020,90,91,73,82,34,2
12/24/2020,108,101,79,99,44,2
12/25/2020,108,101,79,99,44,2
12/26/2020,109,103,81,100,48,2
12/27/2020,110,103,82,100,48,2
12/28/2020,130,124,98,128,112,4
12/29/2020,151,149,122,143,180,4
12/30/2020,162,171,143,170,217,5
12/31/2020,176,182,160,190,241,5
2/1/2021,723,707,700,795,2262,47
2/10/2021,864,780,791,893,3042,62
2/11/2021,884,806,828,926,3111,64
2/12/2021,921,832,851,973,3180,70
2/13/2021,926,837,851,988,3323,70
2/14/2021,926,837,851,988,3323,70
2/15/2021,931,840,856,991,3351,70
2/16/2021,948,852,867,1009,3389,73
2/17/2021,961,864,876,1019,3434,74
2/18/2021,999,905,918,1048,3473,83
2/19/2021,1036,930,939,1073,3499,84
2/2/2021,733,715,712,806,2325,48
2/20/2021,1046,935,946,1081,3513,100
2/21/2021,1046,935,946,1081,3513,100
2/22/2021,1060,941,956,1092,3534,103
2/23/2021,1078,955,969,1109,3571,105
2/24/2021,1102,969,985,1128,3604,108
2/25/2021,1127,989,1004,1152,3654,109
2/26/2021,1135,1000,1016,1171,3688,109
2/27/2021,1141,1010,1018,1173,3691,110
2/28/2021,1141,1010,1020,1173,3699,110
2/3/2021,745,726,718,813,2458,49
2/4/2021,751,732,726,824,2552,49
2/5/2021,768,741,745,848,2627,50
2/6/2021,802,754,757,860,2818,52
2/7/2021,802,754,757,860,2818,52
2/8/2021,833,764,763,868,2876,60
2/9/2021,843,770,772,875,2949,61
3/1/2021,1163,1026,1038,1198,3725,117
3/10/2021,1322,1135,1157,1507,3932,129
3/11/2021,1342,1148,1174,1567,3963,129
3/12/2021,1408,1192,1214,1658,3996,134
3/13/2021,1414,1195,1220,1730,4013,136
3/14/2021,1415,1195,1220,1730,4015,136
3/15/2021,1427,1210,1241,1810,4078,139
3/16/2021,1433,1220,1252,1861,4107,139
3/17/2021,1454,1236,1278,1920,4152,142
3/18/2021,1476,1246,1302,1952,4187,145
3/19/2021,1508,1256,1322,1977,4206,151
3/2/2021,1191,1043,1058,1240,3749,120
3/20/2021,1511,1256,1322,1981,4212,151
3/21/2021,1512,1257,1322,1982,4213,151
3/22/2021,1541,1292,1352,1995,4225,151
3/23/2021,1584,1314,1384,2034,4241,155
3/24/2021,1628,1336,1412,2075,4269,163
3/25/2021,1663,1357,1448,2114,4290,164
3/26/2021,1705,1385,1482,2149,4313,167
3/27/2021,1741,1410,1496,2156,4323,178
3/28/2021,1741,1410,1496,2156,4324,178
3/29/2021,1756,1426,1526,2204,4340,185
3/3/2021,1230,1067,1076,1279,3806,123
3/30/2021,1778,1445,1545,2226,4358,188
3/31/2021,1813,1475,1615,2275,4378,188
3/4/2021,1258,1088,1099,1324,3834,125
3/5/2021,1264,1098,1110,1347,3846,125
3/6/2021,1271,1100,1115,1361,3852,126
3/7/2021,1272,1100,1115,1361,3853,127
3/8/2021,1282,1108,1127,1394,3879,127
3/9/2021,1301,1121,1143,1444,3904,128
4/1/2021,1855,1505,1648,2318,4390,193
4/10/2021,2078,1729,1826,2439,4478,235
4/11/2021,2078,1729,1827,2442,4479,235
4/12/2021,2085,1735,1836,2454,4491,236
4/13/2021,2099,1739,1842,2461,4506,236
4/14/2021,2112,1798,1873,2468,4516,239
