date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,634,740,576,443,359,3
1/10/2021,1145,1158,951,797,719,13
1/11/2021,1216,1242,1029,849,787,14
1/12/2021,1323,1327,1102,933,987,15
1/13/2021,1385,1391,1184,1008,1249,16
1/14/2021,1485,1478,1277,1095,1521,16
1/15/2021,1599,1572,1358,1186,2269,17
1/16/2021,1610,1588,1373,1210,2372,17
1/17/2021,1616,1596,1381,1214,2379,17
1/18/2021,1684,1669,1436,1268,2443,18
1/19/2021,1773,1734,1501,1347,2700,19
1/2/2021,660,756,584,458,369,3
1/20/2021,2021,2010,1824,1637,2917,24
1/21/2021,2169,2124,1925,1735,3131,25
1/22/2021,2263,2202,2022,1847,3472,26
1/23/2021,2307,2236,2056,1883,3675,29
1/24/2021,2313,2239,2056,1884,3694,29
1/25/2021,2362,2290,2119,1984,4004,30
1/26/2021,2423,2345,2175,2062,4369,32
1/27/2021,2675,2489,2325,2221,4752,35
1/28/2021,2868,2613,2460,2382,5156,41
1/29/2021,2965,2697,2539,2491,5498,45
1/3/2021,660,757,584,459,371,3
1/30/2021,3025,2740,2568,2530,5616,53
1/31/2021,3035,2742,2569,2534,5642,53
1/4/2021,729,833,644,528,432,4
1/5/2021,815,906,697,592,502,8
1/6/2021,895,957,751,645,568,9
1/7/2021,1011,1044,838,712,668,9
1/8/2021,1131,1150,939,777,709,13
1/9/2021,1145,1157,949,794,717,13
10/1/2021,22444,11824,11045,12787,19181,8325
10/10/2021,22579,11875,11101,12818,19228,8396
10/11/2021,22588,11880,11107,12820,19234,8400
10/12/2021,22594,11884,11109,12820,19235,8409
10/13/2021,22610,11888,11119,12824,19248,8417
10/14/2021,22624,11890,11120,12835,19255,8425
10/15/2021,22638,11898,11129,12838,19262,8433
10/16/2021,22653,11898,11131,12843,19263,8438
10/17/2021,22672,11901,11134,12843,19264,8446
10/18/2021,22684,11910,11138,12848,19272,8450
10/19/2021,22703,11914,11140,12853,19276,8456
10/2/2021,22457,11824,11046,12787,19186,8330
10/20/2021,22717,11923,11150,12856,19284,8465
10/21/2021,22732,11930,11155,12862,19289,8470
10/22/2021,22754,11945,11165,12880,19316,8477
10/23/2021,22769,11952,11171,12890,19332,8486
10/24/2021,22777,11956,11173,12891,19341,8488
